data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.182730320875991	NA	NA	NA	0	0.558035145770046	0.811936957169929	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	6.48974434543276	6.46763613252544	-0.022108212907324	0.022108212907324	6.30701402455677	6.30701402455677	0	0	1	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	6.48974434543276	6.30701402455677	-0.182730320875991	0.182730320875991	6.30701402455677	6.30701402455677	0	0	0.504985075093846	0.923184419686965	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	6.46763613252544	6.30701402455677	-0.160622107968667	0.160622107968667	6.30701402455677	6.30701402455677	0	0	0.504985075093846	0.837893679183014	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.180013485686862	NA	NA	NA	0.239955522733023	0.201896517994655	0.811936957169929	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	7.47595503610714	7.36838655923829	-0.10756847686885	0.10756847686885	7.52145887873144	7.28422482494261	-0.237234053788827	0.237234053788827	0.382733088885226	0.866373070783152	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	7.47595503610714	7.29594155042028	-0.180013485686862	0.180013485686862	7.52145887873144	7.28150335599841	-0.239955522733023	0.239955522733023	0.190430263825524	0.809328621258477	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	7.36838655923829	7.29594155042028	-0.0724450088180122	0.0724450088180122	7.28422482494261	7.28150335599841	-0.00272146894419656	0.00272146894419656	0.382733088885226	0.837893679183014	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0817917475351475	NA	NA	NA	0.150217417182811	0.670320046035639	0.811936957169929	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	6.83664308391191	6.77114385663582	-0.0654992272760833	0.0654992272760833	6.83793396885259	6.73240839690885	-0.105525571943748	0.105525571943748	0.662520583540057	0.866373070783152	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	6.83664308391191	6.85293560417097	0.0162925202590642	0.0162925202590642	6.83793396885259	6.88262581409166	0.0446918452390639	0.0446918452390639	0.662520583540057	0.923184419686965	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	6.77114385663582	6.85293560417097	0.0817917475351475	0.0817917475351475	6.73240839690885	6.88262581409166	0.150217417182811	0.150217417182811	0.662520583540057	0.837893679183014	ns
