data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
filtered	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0194057971817276	NA	NA	NA	0.00662117267616932	0.95506391743071	0.978773593500774	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.157173530057751	0.167015845265495	0.00984231520774395	0.00984231520774395	0.194320407026413	0.200017540132505	0.00569713310609143	0.00569713310609143	0.824778095082513	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.157173530057751	0.147610048083768	-0.00956348197398363	0.00956348197398363	0.194320407026413	0.200941579702582	0.00662117267616932	0.00662117267616932	1	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.167015845265495	0.147610048083768	-0.0194057971817276	0.0194057971817276	0.200017540132505	0.200941579702582	0.000924039570077889	0.000924039570077889	1	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0790576771621408	NA	NA	NA	0.127482299259027	0.56114396864749	0.978773593500774	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.176709872950401	0.146152231437269	-0.030557641513132	0.030557641513132	0.208493842848999	0.0810115435899724	-0.127482299259027	0.127482299259027	0.662520583540057	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.176709872950401	0.0976521957882598	-0.0790576771621408	0.0790576771621408	0.208493842848999	0.125923454385085	-0.0825703884639139	0.0825703884639139	0.382733088885226	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.146152231437269	0.0976521957882598	-0.0485000356490088	0.0485000356490088	0.0810115435899724	0.125923454385085	0.0449119107951127	0.0449119107951127	1	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty acyls	Fatty acyls	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0219032524593438	NA	NA	NA	0.0686591841813177	1	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty acyls	Fatty acyls	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.314065683715335	0.332196455153526	0.018130771438191	0.018130771438191	0.343571489174858	0.394529374132616	0.0509578849577578	0.0509578849577578	1	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty acyls	Fatty acyls	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.314065683715335	0.310293202694182	-0.00377248102115285	0.00377248102115285	0.343571489174858	0.412230673356176	0.0686591841813177	0.0686591841813177	1	1	ns
