data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
filtered	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0175330498820573	NA	NA	NA	0.0320779313049003	0.724814817813064	0.956528739103029	ns
filtered	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.0345910752319894	0.0521241251140468	0.0175330498820573	0.0175330498820573	0.0335135569468449	0.0655914882517452	0.0320779313049003	0.0320779313049003	0.824778095082513	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.0345910752319894	0.0374288786388886	0.00283780340689917	0.00283780340689917	0.0335135569468449	0.0497604996124956	0.0162469426656507	0.0162469426656507	1	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.0521241251140468	0.0374288786388886	-0.0146952464751582	0.0146952464751582	0.0655914882517452	0.0497604996124956	-0.0158309886392496	0.0158309886392496	0.50655516904904	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty Acids and Conjugates / NPC pathway: Fatty acids	Fatty Acids and Conjugates	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.00234977641454746	NA	NA	NA	0.00464703167693309	0.875173319042948	0.956528739103029	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty Acids and Conjugates / NPC pathway: Fatty acids	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.00499851652557374	0.0073482929401212	0.00234977641454746	0.00234977641454746	0.00593081979102553	0.00128378811409244	-0.00464703167693309	0.00464703167693309	0.662520583540057	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty Acids and Conjugates / NPC pathway: Fatty acids	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.00499851652557374	0.00531096800517225	0.000312451479598511	0.000312451479598511	0.00593081979102553	0.00350294164464196	-0.00242787814638357	0.00242787814638357	1	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty Acids and Conjugates / NPC pathway: Fatty acids	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.0073482929401212	0.00531096800517225	-0.00203732493494895	0.00203732493494895	0.00128378811409244	0.00350294164464196	0.00221915353054952	0.00221915353054952	1	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty acyls / NPC pathway: Fatty acids	Fatty acyls	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0122084645927324	NA	NA	NA	0.00255908619377889	0.732632467739215	0.956528739103029	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty acyls / NPC pathway: Fatty acids	Fatty acyls	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.01377244448886	0.0111348690678099	-0.00263757542105007	0.00263757542105007	0.011069938899269	0.00926802961481917	-0.00180190928444982	0.00180190928444982	0.662520583540057	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty acyls / NPC pathway: Fatty acids	Fatty acyls	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.01377244448886	0.0233433336605423	0.0095708891716823	0.0095708891716823	0.011069938899269	0.0118271158085981	0.000757176909329063	0.000757176909329063	1	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty acyls / NPC pathway: Fatty acids	Fatty acyls	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.0111348690678099	0.0233433336605423	0.0122084645927324	0.0122084645927324	0.00926802961481917	0.0118271158085981	0.00255908619377889	0.00255908619377889	0.662520583540057	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty amides / NPC pathway: Fatty acids	Fatty amides	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0240369844729356	NA	NA	NA	0.0289701523516949	0.875173319042948	0.956528739103029	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty amides / NPC pathway: Fatty acids	Fatty amides	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.0751880547480383	0.0992250392209739	0.0240369844729356	0.0240369844729356	0.0765915121837391	0.0636667320554474	-0.0129247801282918	0.0129247801282918	1	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty amides / NPC pathway: Fatty acids	Fatty amides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.0751880547480383	0.0979507148084243	0.022762660060386	0.022762660060386	0.0765915121837391	0.0926368844071423	0.0160453722234032	0.0160453722234032	0.662520583540057	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty amides / NPC pathway: Fatty acids	Fatty amides	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.0992250392209739	0.0979507148084243	-0.00127432441254959	0.00127432441254959	0.0636667320554474	0.0926368844071423	0.0289701523516949	0.0289701523516949	1	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty esters / NPC pathway: Fatty acids	Fatty esters	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0239746594286071	NA	NA	NA	0.0061373428737768	0.875173319042948	0.956528739103029	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty esters / NPC pathway: Fatty acids	Fatty esters	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.0693815659701882	0.0628204166816725	-0.00656114928851576	0.00656114928851576	0.0668174046095244	0.0606800617357476	-0.0061373428737768	0.0061373428737768	1	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty esters / NPC pathway: Fatty acids	Fatty esters	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.0693815659701882	0.0867950761102796	0.0174135101400914	0.0174135101400914	0.0668174046095244	0.0622465573839891	-0.00457084722553529	0.00457084722553529	1	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty esters / NPC pathway: Fatty acids	Fatty esters	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.0628204166816725	0.0867950761102796	0.0239746594286071	0.0239746594286071	0.0606800617357476	0.0622465573839891	0.00156649564824151	0.00156649564824151	0.662520583540057	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Glycerolipids / NPC pathway: Fatty acids	Glycerolipids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0205315982736633	NA	NA	NA	0.0113337269001084	0.732632467739215	0.956528739103029	ns
filtered	pathway_normalized_ratio	NPC superclass: Glycerolipids / NPC pathway: Fatty acids	Glycerolipids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.0443013383942177	0.0273524921072524	-0.0169488462869653	0.0169488462869653	0.0290746916955544	0.0228914701162807	-0.00618322157927373	0.00618322157927373	0.662520583540057	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Glycerolipids / NPC pathway: Fatty acids	Glycerolipids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.0443013383942177	0.0478840903809157	0.00358275198669798	0.00358275198669798	0.0290746916955544	0.034225197016389	0.00515050532083465	0.00515050532083465	1	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Glycerolipids / NPC pathway: Fatty acids	Glycerolipids	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.0273524921072524	0.0478840903809157	0.0205315982736633	0.0205315982736633	0.0228914701162807	0.034225197016389	0.0113337269001084	0.0113337269001084	0.662520583540057	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Glycerophospholipids / NPC pathway: Fatty acids	Glycerophospholipids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.140836828716241	NA	NA	NA	0.0723627912130337	0.732632467739215	0.956528739103029	ns
filtered	pathway_normalized_ratio	NPC superclass: Glycerophospholipids / NPC pathway: Fatty acids	Glycerophospholipids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.463506135115761	0.414576666789123	-0.0489294683266376	0.0489294683266376	0.462795817130128	0.390433025917095	-0.0723627912130337	0.0723627912130337	0.662520583540057	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Glycerophospholipids / NPC pathway: Fatty acids	Glycerophospholipids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.463506135115761	0.32266930639952	-0.140836828716241	0.140836828716241	0.462795817130128	0.449250307851489	-0.013545509278639	0.013545509278639	0.662520583540057	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Glycerophospholipids / NPC pathway: Fatty acids	Glycerophospholipids	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.414576666789123	0.32266930639952	-0.091907360389603	0.091907360389603	0.390433025917095	0.449250307851489	0.0588172819343948	0.0588172819343948	1	1	ns
