data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
filtered	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.122145937471446	NA	NA	NA	0.14519173915731	0.301194211912202	0.552189388505704	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.0613470701387397	0.183493007610185	0.122145937471446	0.122145937471446	0.0542862073838506	0.199477946541161	0.14519173915731	0.14519173915731	0.382733088885226	0.732185039606519	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.0613470701387397	0.154345309241859	0.0929982391031191	0.0929982391031191	0.0542862073838506	0.130490909691632	0.0762047023077818	0.0762047023077818	0.190430263825524	0.540940406762104	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.183493007610185	0.154345309241859	-0.0291476983683268	0.0291476983683268	0.199477946541161	0.130490909691632	-0.0689870368495281	0.0689870368495281	1	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0636944341129271	NA	NA	NA	0.0376920986334261	0.956528739103029	0.956528739103029	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.206203632945476	0.220833991175748	0.0146303582302723	0.0146303582302723	0.18621773462462	0.22159169938843	0.0353739647638107	0.0353739647638107	1	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.206203632945476	0.157139557062821	-0.0490640758826548	0.0490640758826548	0.18621773462462	0.223909833258046	0.0376920986334261	0.0376920986334261	1	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.220833991175748	0.157139557062821	-0.0636944341129271	0.0636944341129271	0.22159169938843	0.223909833258046	0.00231813386961535	0.00231813386961535	1	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty acyls	Fatty acyls	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.301075284781573	NA	NA	NA	0.280007765174589	0.11329301336363	0.473767316055215	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty acyls	Fatty acyls	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.220908401431891	0.459222206478605	0.238313805046714	0.238313805046714	0.270846048975501	0.550853814150091	0.280007765174589	0.280007765174589	0.190430263825524	0.644533200640235	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty acyls	Fatty acyls	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.220908401431891	0.521983686213465	0.301075284781573	0.301075284781573	0.270846048975501	0.547593223936563	0.276747174961062	0.276747174961062	0.0808555983700523	0.444705791035288	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty acyls	Fatty acyls	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.459222206478605	0.521983686213465	0.0627614797348597	0.0627614797348597	0.550853814150091	0.547593223936563	-0.00326059021352754	0.00326059021352754	1	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty amides	Fatty amides	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.204341229464977	NA	NA	NA	0.126515453576924	0.252138238153004	0.552189388505704	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty amides	Fatty amides	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.878072834313928	1.0824140637789	0.204341229464977	0.204341229464977	0.891158959978628	1.01767441355555	0.126515453576924	0.126515453576924	0.190430263825524	0.644533200640235	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty amides	Fatty amides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.878072834313928	0.923042924093564	0.044970089779636	0.044970089779636	0.891158959978628	0.995538569174037	0.104379609195409	0.104379609195409	0.662520583540057	0.857379578698898	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty amides	Fatty amides	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	1.0824140637789	0.923042924093564	-0.159371139685341	0.159371139685341	1.01767441355555	0.995538569174037	-0.0221358443815149	0.0221358443815149	0.382733088885226	0.842012795547497	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty esters	Fatty esters	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.265522100725171	NA	NA	NA	0.361428264644983	0.19311982178672	0.552189388505704	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty esters	Fatty esters	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.664228226966401	0.929750327691572	0.265522100725171	0.265522100725171	0.640669518938954	0.997197062567278	0.356527543628323	0.356527543628323	0.190430263825524	0.644533200640235	ns
