"feature_id_full","feature_id","feature_mz","feature_rt","PET_vs_PS_p_value","PET_vs_Untreated_p_value","PS_vs_Untreated_p_value","PET_vs_PS_p_value_minus_log10","PET_vs_Untreated_p_value_minus_log10","PS_vs_Untreated_p_value_minus_log10","PS_vs_Untreated_fold_change","PET_vs_Untreated_fold_change","PET_vs_PS_fold_change","PS_vs_Untreated_fold_change_log2","PET_vs_Untreated_fold_change_log2","PET_vs_PS_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"1477_572.39_5.5",1477,572.394706191821,5.501665,0.548307559749491,0.249193052884929,0.0384708203586788,0.260975766272537,0.603464069299368,1.41486855262095,1.37649117097909,1.20026725838341,0.871975994971092,0.460995356300681,0.263355680345729,-0.197639675954951,"Terpenoids","Sesquiterpenoids","Tigliane diterpenoids","6-O-Methyl Inophylloidic Acid Methyl Ester",NA,NA,"CCCC(CC(=O)OC)C1=C2C(=C(C(C1=O)(CC=C(C)C)CC3CC(C3(C)C)C(=C)C)OC)C(=O)C(C(O2)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C34H50O6/c1-12-13-23(16-26(35)38-10)27-30-28(29(36)21(6)22(7)40-30)32(39-11)34(31(27)37,15-14-19(2)3)18-24-17-25(20(4)5)33(24,8)9/h14,21-25H,4,12-13,15-18H2,1-3,5-11H3","VBLVXMWELLTNAI"
"1520_572.39_5.7",1520,572.394809546118,5.6923685,0.580618609901708,0.140037178252298,0.0213022433384299,0.236109048338835,0.853756648848184,1.67157465861764,1.42178985081071,1.24660721767163,0.876787253025339,0.507708241611234,0.318006970876773,-0.189701270734461,"Terpenoids","Diterpenoids","Tigliane diterpenoids","2,3-Dihydroxy-5,12-Oleanadien-28-Oic Acid; (2&#946;,3&#945;)-Form, Di-Ac",NA,NA,"CC(=O)OC1CC2(C3CC=C4C5CC(CCC5(CCC4(C3(CC=C2C(C1OC(=O)C)(C)C)C)C)C(=O)O)(C)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C34H50O6/c1-20(35)39-24-19-31(7)25(30(5,6)27(24)40-21(2)36)12-13-33(9)26(31)11-10-22-23-18-29(3,4)14-16-34(23,28(37)38)17-15-32(22,33)8/h10,12,23-24,26-27H,11,13-19H2,1-9H3,(H,37,38)","ZXNIBZBVJAAWIY"
"1396_543.34_5.1",1396,543.34300711246,5.1471734,0.598252456881228,0.232115310780547,0.0412959614780467,0.223115509166228,0.634296211684552,1.38409241792127,1.44355888518251,1.24270640994349,0.860862984322509,0.529629958719076,0.313485499167637,-0.216144459551439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523_507.27_5.7",1523,507.271907878431,5.6838365,0.604410001380427,0.141875821170009,0.0233727293390088,0.218668357853208,0.848091611781241,1.63129057012127,1.41079771967071,1.24452903296742,0.882145622731723,0.496511148992473,0.315599886590178,-0.180911262402294,"Polyketides","Macrolides","Polyene macrolides","ethyl 4-[4-oxo-4-[[(5R,9R,10S,12R,13R)-1,5,9-trimethyl-11,14,15,16-tetraoxatetracyclo[10.3.1.04,13.08,13]hexadecan-10-yl]oxy]butanoyl]piperazine-1-carboxylate",NA,NA,"CCOC(=O)N1CCN(CC1)C(=O)CCC(=O)OC2C(C3CCC(C4C35C(O2)OC(CC4)(OO5)C)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H40N2O9/c1-5-32-24(31)28-14-12-27(13-15-28)20(29)8-9-21(30)33-22-17(3)19-7-6-16(2)18-10-11-25(4)35-23(34-22)26(18,19)37-36-25/h16-19,22-23H,5-15H2,1-4H3","FKHWPOYGRNRGOB"
"1349_523.25_4.9",1349,523.24665396362,4.941613,0.615070529577756,0.248915704623088,0.047507586538272,0.211075081216175,0.603947701961173,1.32323703187787,1.42325733107971,1.23325933312077,0.866504816936509,0.509196530949933,0.302476205472364,-0.206720325477569,"Polyketides","Macrolides","Open-chain polyketides","5-(Morpholin-4-Ylsulfonyl)-2-{[3-(Octyloxy)benzyl]oxy}benzoic Acid",NA,NA,"CCCCCCCCOC1=CC=CC(=C1)COC2=C(C=C(C=C2)S(=O)(=O)N3CCOCC3)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H35NO7S/c1-2-3-4-5-6-7-15-33-22-10-8-9-21(18-22)20-34-25-12-11-23(19-24(25)26(28)29)35(30,31)27-13-16-32-17-14-27/h8-12,18-19H,2-7,13-17,20H2,1H3,(H,28,29)","CMGIINZLEYERNR"
"1527_485.29_5.7",1527,485.290093554982,5.673533,0.648954996314977,0.162546884803388,0.0316110905228626,0.187785419578295,0.789021349303275,1.50016052156339,1.37757505007445,1.23030997125409,0.893098326067678,0.462130918738931,0.299021842110914,-0.163109076628017,"Polyketides","Linear polyketides","Open-chain polyketides","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,NA,"CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"1524_502.32_5.7",1524,502.316657743872,5.663954,0.663240951588804,0.143776584084323,0.0287027272807521,0.178328666263625,0.842311838786467,1.54207683543647,1.38419748496607,1.23970116335747,0.895610038901252,0.469049788535314,0.309992393111219,-0.159057395424095,"Terpenoids","Linear polyketides","Open-chain polyketides","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,NA,"CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"1395_530.35_5.1",1395,530.347917887167,5.1353054,0.669127841793381,0.209428626770509,0.045531835746867,0.174490899151103,0.678963954945939,1.34168483950814,1.42078694082814,1.24886049548969,0.878992099098094,0.506690226321304,0.320612329062887,-0.186077897258417,"Terpenoids","Diterpenoids","Tigliane diterpenoids","3,11-Diketofusidic Acid",NA,NA,"CC1C2CCC3(C(C2(CCC1=O)C)C(=O)CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C31H44O6/c1-17(2)9-8-10-20(28(35)36)26-22-15-24(34)27-29(5)13-12-23(33)18(3)21(29)11-14-30(27,6)31(22,7)16-25(26)37-19(4)32/h9,18,21-22,25,27H,8,10-16H2,1-7H3,(H,35,36)","XHWNFPOLQYKPKS"
"786_281.11_2.9",786,281.114712944815,2.9492233,0.67173437623944,0.141904277372643,0.0290581360175339,0.172802425962016,0.848004513553529,1.53673224768641,1.45613646534585,1.28129346228576,0.87992677388341,0.542145567522855,0.357600942577625,-0.18454462494523,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","(Z)-Ethyl 2-(3-nitrobenzylidene)-3-oxobutanoate",NA,NA,"CCOC(=O)C(=CC1=CC(=CC=C1)[N+](=O)[O-])C(=O)C",NA,NA,NA,NA,"KPYNOSFEWCAQPM","nan","nan","InChI=1S/C13H13NO5/c1-3-19-13(16)12(9(2)15)8-10-5-4-6-11(7-10)14(17)18/h4-8H,3H2,1-2H3","YOPMSDPIOQUWFE"
"1386_523.25_5.2",1386,523.246394090971,5.171068,0.673508191075157,0.153157421099153,0.0319127555578155,0.171657118104159,0.814861955015894,1.49603569433717,1.43649186326068,1.26859016577587,0.883116847523455,0.522549821017524,0.343226063426114,-0.179323757591409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371_572.39_5.1",1371,572.394790729367,5.0583706,0.673535637448252,0.215810143139344,0.0478713021894014,0.171639420375054,0.665928147206751,1.31992475873114,1.45388055302142,1.26564813844754,0.870531032152061,0.539908746119708,0.339876378326311,-0.200032367793396,"Terpenoids","Sesquiterpenoids","Tigliane diterpenoids","3-(8-{[2,2-dimethyl-3-(prop-1-en-2-yl)cyclobutyl]methyl}-5-hydroxy-2,3-dimethyl-8-(3-methylbut-2-en-1-yl)-4,7-dioxo-3,4,7,8-tetrahydro-2H-1-benzopyran-6-yl)octanoic acid",NA,NA,"CCCCCC(CC(=O)O)C1=C(C2=C(C(C1=O)(CC=C(C)C)CC3CC(C3(C)C)C(=C)C)OC(C(C2=O)C)C)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C34H50O6/c1-10-11-12-13-23(16-26(35)36)27-30(38)28-29(37)21(6)22(7)40-32(28)34(31(27)39,15-14-19(2)3)18-24-17-25(20(4)5)33(24,8)9/h14,21-25,38H,4,10-13,15-18H2,1-3,5-9H3,(H,35,36)","NHTHKMPWHMRXHW"
"1385_507.27_5.2",1385,507.271657046219,5.166924,0.686136175167206,0.127292551234669,0.0268946235365448,0.163589682755887,0.895197009169033,1.57033453047288,1.46726323784672,1.29381551781811,0.881788273872961,0.553127724363083,0.371631921423925,-0.181495802939158,"Polyketides","Linear polyketides","Open-chain polyketides","N,N'-[3-(3,6,9,12-Tetraoxatridecane-1-yloxy)benzylidenebis(oxyethylene)]bis(acrylamide)",NA,NA,"COCCOCCOCCOCCOC1=CC=CC(=C1)C(OCCNC(=O)C=C)OCCNC(=O)C=C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H40N2O9/c1-4-24(29)27-9-11-36-26(37-12-10-28-25(30)5-2)22-7-6-8-23(21-22)35-20-19-34-18-17-33-16-15-32-14-13-31-3/h4-8,21,26H,1-2,9-20H2,3H3,(H,27,29)(H,28,30)","UFUXVJHYYRFWLV"
"1521_523.25_5.7",1521,523.246520328023,5.69074,0.688354651437207,0.149076244559901,0.0324469375381121,0.162187748570083,0.826591556268715,1.48882628724767,1.36810361020521,1.23392782659535,0.901925714829644,0.452177493578283,0.303258012592629,-0.148919480985655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553_543.34_5.8",1553,543.343253311137,5.8078713,0.693291567617134,0.0734255834228,0.0149744853314298,0.15908408201617,1.13415259398737,1.82464809525325,1.45180269182248,1.30092433221204,0.896075161962237,0.537845396259628,0.379537050666651,-0.158308345592977,"Alkaloids","Tyrosine alkaloids","Isoquinoline alkaloids","3-({[(3,4-dimethoxyphenyl)methyl][3-(morpholin-4-yl)propyl]amino}methyl)-8a-methyl-decahydro-2H-spiro[naphtho[2,3-b]furan-5,2'-oxiran]-2-one",NA,NA,"CC12CCCC3(C1CC4C(C2)OC(=O)C4CN(CCCN5CCOCC5)CC6=CC(=C(C=C6)OC)OC)CO3",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C31H46N2O6/c1-30-8-4-9-31(21-38-31)28(30)17-23-24(29(34)39-27(23)18-30)20-33(11-5-10-32-12-14-37-15-13-32)19-22-6-7-25(35-2)26(16-22)36-3/h6-7,16,23-24,27-28H,4-5,8-15,17-21H2,1-3H3","WOQBIFKPOPOTNT"
"2592_546.54_8.5",2592,546.536075798535,8.517703,0.694523381449822,0.120431383277881,0.025961363092848,0.158313128956304,0.919260325300924,1.5856725087838,1.24684601876596,1.16613700162851,0.935269459161174,0.318283308247433,0.221737291076321,-0.0965460171711116,"Alkaloids","Pseudoalkaloids (transamidation)","Steroidal alkaloids","6-[[dodecyl(ethyl)amino]methyl]-3-[2-(tridecylamino)ethyl]-1H-pyridin-2-one",NA,NA,"CCCCCCCCCCCCCNCCC1=CC=C(NC1=O)CN(CC)CCCCCCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C35H67N3O/c1-4-7-9-11-13-15-17-18-20-22-24-29-36-30-28-33-26-27-34(37-35(33)39)32-38(6-3)31-25-23-21-19-16-14-12-10-8-5-2/h26-27,36H,4-25,28-32H2,1-3H3,(H,37,39)","LOUSSSPFOUOPAF"
"1409_572.39_5.2",1409,572.394737744112,5.1797366,0.719295808889873,0.137096297414953,0.0325954627804619,0.143092470189001,0.862974274123459,1.48684284859912,1.43018970073176,1.2777800998875,0.893433996366863,0.516206519139078,0.35363957642672,-0.162566942712357,"Terpenoids","Diterpenoids","Tigliane diterpenoids","2,3-Dihydroxy-5,12-Oleanadien-28-Oic Acid; (2&#946;,3&#945;)-Form, Di-Ac",NA,NA,"CC(=O)OC1CC2(C3CC=C4C5CC(CCC5(CCC4(C3(CC=C2C(C1OC(=O)C)(C)C)C)C)C(=O)O)(C)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C34H50O6/c1-20(35)39-24-19-31(7)25(30(5,6)27(24)40-21(2)36)12-13-33(9)26(31)11-10-22-23-18-29(3,4)14-16-34(23,28(37)38)17-15-32(22,33)8/h10,12,23-24,26-27H,11,13-19H2,1-9H3,(H,37,38)","ZXNIBZBVJAAWIY"
"688_171.12_2.7",688,171.116907957279,2.699795,0.753340651840463,0.142504967041421,0.0381024241603026,0.123008596494619,0.846169997963639,1.41904739267212,1.43253219322788,1.28560274817482,0.897433756988046,0.518567560963562,0.362444918112847,-0.156122642850715,NA,NA,NA,NA,NA,"CCc1c(C)ccc2ccccc12",NA,NA,NA,NA,NA,"INUWBHWKAMVTNU","InChI=1S/C13H14/c1-3-12-10(2)8-9-11-6-4-5-7-13(11)12/h4-9H,3H2,1-2H3","INUWBHWKAMVTNU-UHFFFAOYSA-N",NA,NA
"1387_485.29_5.1",1387,485.289705946962,5.1484265,0.7718310822744,0.137822256101295,0.0390352717395148,0.112477736015402,0.860680645116995,1.40854279299813,1.43915462753536,1.2949299154825,0.899785117392245,0.525221608335178,0.372874018126533,-0.152347590208645,"Terpenoids","Diterpenoids","Open-chain polyketides","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,"C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C","CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,"RFDAIACWWDREDC","InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1","RFDAIACWWDREDC-FRVQLJSFSA-N","InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"1549_530.35_5.8",1549,530.34830161666,5.779178,0.789912846002485,0.100692621959209,0.0293102588036708,0.102420823378182,0.997002350298338,1.53298034681199,1.40073010343249,1.28283151581963,0.915830617672918,0.486179000058278,0.359331702576462,-0.126847297481816,"Polyketides","Macrolides","Open-chain polyketides","ethyl 2-{7-[2-(3-hydroxyoct-1-en-1-yl)-5-oxocyclopentyl]heptanamido}-3-(4-hydroxyphenyl)propanoate",NA,NA,"CCCCCC(C=CC1CCC(=O)C1CCCCCCC(=O)NC(CC2=CC=C(C=C2)O)C(=O)OCC)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C31H47NO6/c1-3-5-8-11-25(33)20-16-24-17-21-29(35)27(24)12-9-6-7-10-13-30(36)32-28(31(37)38-4-2)22-23-14-18-26(34)19-15-23/h14-16,18-20,24-25,27-28,33-34H,3-13,17,21-22H2,1-2H3,(H,32,36)","PYXYXXHGCVOTCE"
