data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
filtered	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.206834468141197	NA	NA	NA	0.295360523151432	0.124700056696731	0.994839233397245	ns
filtered	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	5	6	0.0788818047440286	0	-0.0788818047440286	0.0788818047440286	0	0	0	0	0.361310428526179	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	5	3	0.0788818047440286	0.206834468141197	0.127952663397169	0.127952663397169	0	0.295360523151432	0.295360523151432	0.295360523151432	0.494524667883871	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	0	0.206834468141197	0.206834468141197	0.206834468141197	0	0.295360523151432	0.295360523151432	0.295360523151432	0.0518299272179097	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0075155930000534	NA	NA	NA	0.013144119492396	0.562704868806956	0.994839233397245	ns
filtered	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.0251546725441741	0.0326702655442275	0.0075155930000534	0.0075155930000534	0.0231563952875226	0.0314037253143254	0.00824733002680281	0.00824733002680281	0.378477593244679	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	0.0251546725441741	0.0261520328594896	0.000997360315315492	0.000997360315315492	0.0231563952875226	0.0182596058219294	-0.00489678946559317	0.00489678946559317	0.897278961260083	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	0.0326702655442275	0.0261520328594896	-0.0065182326847379	0.0065182326847379	0.0314037253143254	0.0182596058219294	-0.013144119492396	0.013144119492396	0.518605016428726	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.00222226620216996	NA	NA	NA	0.00204375806577754	0.895407649165432	0.994839233397245	ns
filtered	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	5	6	0.0115459383730324	0.0137682045752023	0.00222226620216996	0.00222226620216996	0.0135256662437831	0.0114975341377174	-0.00202813210606571	0.00202813210606571	0.784191229401619	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	5	3	0.0115459383730324	0.0127078800915813	0.00116194171854894	0.00116194171854894	0.0135256662437831	0.0135412922034949	1.56259597118291e-05	1.56259597118291e-05	0.765594483995764	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	0.0137682045752023	0.0127078800915813	-0.00106032448362101	0.00106032448362101	0.0114975341377174	0.0135412922034949	0.00204375806577754	0.00204375806577754	1	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.00835818629125845	NA	NA	NA	0.00359095594951246	0.269146348729184	0.994839233397245	ns
filtered	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.0128993483557555	0.0169835336106802	0.00408418525492472	0.00408418525492472	0.0142503074140266	0.0135084302544835	-0.000741877159543054	0.000741877159543054	0.936186293473059	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	0.0128993483557555	0.021257534647014	0.00835818629125845	0.00835818629125845	0.0142503074140266	0.017099386203996	0.0028490787899694	0.0028490787899694	0.0932899561836047	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	0.0169835336106802	0.021257534647014	0.00427400103633373	0.00427400103633373	0.0135084302544835	0.017099386203996	0.00359095594951246	0.00359095594951246	0.366156560194061	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Eicosanoids / NPC pathway: Fatty acids	Eicosanoids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.000538349341113178	NA	NA	NA	0	0.963182437765253	0.994839233397245	ns
filtered	pathway_normalized_ratio	NPC superclass: Eicosanoids / NPC pathway: Fatty acids	Eicosanoids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	5	6	0.000154138763605279	0.000208342745808939	5.42039822036601e-05	5.42039822036601e-05	0	0	0	0	1	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Eicosanoids / NPC pathway: Fatty acids	Eicosanoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	5	3	0.000154138763605279	0.000692488104718457	0.000538349341113178	0.000538349341113178	0	0	0	0	1	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Eicosanoids / NPC pathway: Fatty acids	Eicosanoids	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	0.000208342745808939	0.000692488104718457	0.000484145358909518	0.000484145358909518	0	0	0	0	0.878088366511165	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty Acids and Conjugates / NPC pathway: Fatty acids	Fatty Acids and Conjugates	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.00995314712259106	NA	NA	NA	0.0122693137309683	0.891153939136044	0.994839233397245	ns
