data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
filtered	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.187424129826005	NA	NA	NA	0.261242393814033	0.0897922679617924	0.991701292638876	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.0501716659439969	0	-0.0501716659439969	0.0501716659439969	0	0	0	0	0.404656761927286	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	0.0501716659439969	0.187424129826005	0.137252463882008	0.137252463882008	0	0.261242393814033	0.261242393814033	0.261242393814033	0.280087210811498	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	0	0.187424129826005	0.187424129826005	0.187424129826005	0	0.261242393814033	0.261242393814033	0.261242393814033	0.0518299272179097	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0692620435004988	NA	NA	NA	0.150101994892835	0.846481724890613	0.991701292638876	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.518436290808381	0.58769833430888	0.0692620435004988	0.0692620435004988	0.597934782419412	0.573099052025861	-0.0248357303935509	0.0248357303935509	1	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	0.518436290808381	0.536600942038958	0.0181646512305766	0.0181646512305766	0.597934782419412	0.447832787526577	-0.150101994892835	0.150101994892835	0.698535358303339	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	0.58769833430888	0.536600942038958	-0.0510973922699222	0.0510973922699222	0.573099052025861	0.447832787526577	-0.125266264499284	0.125266264499284	0.698535358303339	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0456178794273146	NA	NA	NA	0.0159280741016363	0.778800783071405	0.991701292638876	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.140495009034809	0.186112888462124	0.0456178794273146	0.0456178794273146	0.164595328004223	0.18052340210586	0.0159280741016363	0.0159280741016363	0.575173531920197	1	ns
