data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	superclass	Spingolipids	NPC superclass: Spingolipids	2053	Untreated	PET	218641380	218641380	511676716.666667	509487220	402356026.666667	445649900	620997406.666667	621078460	0.30146923741506	0.30146923741506	0.201422806919543	N-stearoylhexadecasphinganine_[2053_540.54_7.1]	N-stearoylhexadecasphinganine	2-Octadecanoylaminohexadecane-1,3-diol	[M + H]+	21	Fatty acids	Spingolipids	Ceramides	1	0.963	0.915
raw	superclass	Spingolipids	NPC superclass: Spingolipids	2301	Untreated	PET	55418864.3333333	55418864.3333333	32406098.1666667	4866774.75	4696666	4612929	60115530.3333333	5120620.5	0.0764131783698889	0.377882415784948	0.0127567408119774	NA_[2301_500.48_7.7]	NA	N-[(E,2R,3S)-3-ethynyl-1-hydroxyoctadec-4-en-2-yl]tetradecanamide	[M - H2O + H]+	299	Fatty acids	Spingolipids	Ceramides	1	1	0.999
raw	superclass	Spingolipids	NPC superclass: Spingolipids	2280	Untreated	PET	52104986.6666667	52104986.6666667	59243259.2	49279212	33190765.8666667	46029388	85295752.5333333	69011864	0.0718439052841775	0.449726321069126	0.0233212557273732	NA_[2280_746.61_7.6]	NA	1-(octadec-9-enoyloxy)-3-(phenylamino)propan-2-yl icos-8-enoate	[M + Na]+	10	Fatty acids	Spingolipids	Ceramides	1	1	0.999
raw	superclass	Spingolipids	NPC superclass: Spingolipids	2656	Untreated	PET	45311966.6666667	45311966.6666667	131305290	134414440	108649306.666667	122695830	153961273.333333	152439630	0.0624774872751746	0.5122038083443	0.0516886526466947	NA_[2656_596.6_8.8]	NA	N-(1,3-dihydroxyhexadecan-2-yl)docosanamide	[M + H]+	323	Fatty acids	Spingolipids	Ceramides	1	0.944	0.906
raw	superclass	Spingolipids	NPC superclass: Spingolipids	2217	Untreated	PET	40647394.6666667	40647394.6666667	95159046	91328048	74835348.6666667	83065790	115482743.333333	116853200	0.056045836671306	0.568249645015606	0.0374595941632271	Cer(d18:0/17:0)_[2217_554.55_7.5]	Cer(d18:0/17:0)	C17 dihydro Ceramide (d18:0/17:0)	[M + H]+	21	Fatty acids	Spingolipids	Ceramides	1	0.997	0.995
raw	superclass	Spingolipids	NPC superclass: Spingolipids	2457	Untreated	PET	39942129.3333333	39942129.3333333	84690797.3333333	80119952	64719732.6666667	74317210	104661862	106639570	0.0550733958542234	0.62332304086983	0.0333387421461412	N-(2-hydroxyeicosanoyl)sphinganine_[2457_594.58_8.2]	N-(2-hydroxyeicosanoyl)sphinganine	(2S)-N-[(2S,3R)-1,3-dihydroxyoctadecan-2-yl]-2-hydroxyicosanamide	[M - H2O + H]+	21	Fatty acids	Spingolipids	Ceramides	1	1	1
raw	superclass	Spingolipids	NPC superclass: Spingolipids	2760	Untreated	PET	26282321.3333333	26282321.3333333	45497255.3333333	45635676	32356094.6666667	35074236	58638416	59061172	0.036238846323864	0.659561887193694	0.0179101072569327	N-(2-hydroxydocosanoyl)sphinganine_[2760_622.61_9]	N-(2-hydroxydocosanoyl)sphinganine	N-(1,3-dihydroxyoctadecan-2-yl)-2-hydroxydocosanamide	[M - H2O + H]+	21	Fatty acids	Spingolipids	Ceramides	1	1	1
raw	superclass	Spingolipids	NPC superclass: Spingolipids	1470	Untreated	PET	23915006.6666666	23915006.6666666	289125060	277467120	277167556.666667	263988640	301082563.333333	290945600	0.0329747224545329	0.692536609648227	0.113814796020745	N-hexadecanoylphytosphingosine-1-phosphocholine_[1470_703.58_5.5]	N-hexadecanoylphytosphingosine-1-phosphocholine	[2-(Hexadecanoylamino)-3,4-dihydroxyoctadecyl] 2-(trimethylazaniumyl)ethyl phosphate	[M - H2O + H]+	-1	Fatty acids	Spingolipids	Phosphosphingolipids	1	1	0.999
raw	superclass	Spingolipids	NPC superclass: Spingolipids	2187	PET	Untreated	18254833.4	18254833.4	40399272.6333333	28142986.9	49526689.3333333	52526904	31271855.9333333	3759069.8	0.0251703072137441	0.717706916861971	0.015903273739569	Cer(d18:0/17:0)_[2187_554.55_7.4]	Cer(d18:0/17:0)	C17 dihydro Ceramide (d18:0/17:0)	[M + H]+	20	Fatty acids	Spingolipids	Ceramides	1	0.999	0.991
raw	superclass	Spingolipids	NPC superclass: Spingolipids	3068	PET	Untreated	15754487	15754487	32470926.5	34991263	40348170	40119716	24593683	25970474	0.0217227552339611	0.739429672095932	0.0127822606459713	NA_[3068_506.53_9.6]	NA	N-(3-hydroxyoctadecan-2-yl)hexadecanamide	[M - H2O + H]+	9	Fatty acids	Spingolipids	Ceramides	1	0.998	0.995
