data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	superclass	Fatty amides	NPC superclass: Fatty amides	1629	Untreated	PET	572193180	572193180	1364122443.33333	1355412300	1078025853.33333	1139593300	1650219033.33333	1696832600	0.325080787448696	0.325080787448696	0.184342811478934	N-palmitoylhexadecasphinganine_[1629_512.5_6.1]	N-palmitoylhexadecasphinganine	N-[2-Hydroxy-1-(hydroxymethyl)pentadecyl]hexadecanamide	[M + H]+	21	Fatty acids	Fatty amides	N-acyl amines	1	0.995	0.573
raw	superclass	Fatty amides	NPC superclass: Fatty amides	2723	PET	Untreated	461467700	461467700	1296453450	1442717250	1527187300	1480857000	1065719600	1035734400	0.262174189664649	0.587254977113344	0.175198256646646	NA_[2723_480.51_8.9]	NA	N-decyldocosanamide	[M + H]+	84	Fatty acids	Fatty amides	Primary amides	0.999	0.997	0.833
raw	superclass	Fatty amides	NPC superclass: Fatty amides	755	Untreated	PET	115217263.333333	115217263.333333	949470098.333333	919421370	891861466.666667	907866900	1007078730	1005184450	0.0654585199566407	0.652713497069985	0.128308120870919	NA_[755_563.55_2.9]	NA	N-octadec-9-enoyloctadec-9-enamide	[M + H3N + H]+	99	Fatty acids	Fatty amides	Primary amides	1	0.99	0.679
raw	superclass	Fatty amides	NPC superclass: Fatty amides	2295	PET	Untreated	52012543.3333333	52012543.3333333	508016338.333333	522233550	534022610	541236700	482010066.666667	459944700	0.0295499477012456	0.68226344477123	0.068651579294276	NA_[2295_424.45_7.7]	NA	1-[Docosyl(1-hydroxypropyl)amino]propan-1-ol	[M - H2O + H]+	92	Fatty acids	Fatty amides	N-acyl amines	1	0.995	0.724
raw	superclass	Fatty amides	NPC superclass: Fatty amides	2506	PET	Untreated	44640603.3333334	44640603.3333334	297284715	306645025	319605016.666667	322837300	274964413.333333	289350900	0.0253617187184665	0.707625163489697	0.0401740330867221	NA_[2506_452.48_8.3]	NA	1-[1-Hydroxypropyl(tetracosyl)amino]propan-1-ol	[M - H2O + H]+	163	Fatty acids	Fatty amides	N-acyl amines	1	0.995	0.626
raw	superclass	Fatty amides	NPC superclass: Fatty amides	841	PET	Untreated	36581430	36581430	63374265	61175890	81664980	68618300	45083550	43552050	0.0207830510499956	0.728408214539693	0.00856418002841718	N-(2R-methyl-3-hydroxy-ethyl)-16,16-dimethyl-5Z,8Z,11Z,14Z-docosatetraenoyl amine_[841_435.39_3.3]	N-(2R-methyl-3-hydroxy-ethyl)-16,16-dimethyl-5Z,8Z,11Z,14Z-docosatetraenoyl amine	(5Z,8Z,11Z,14Z)-N-[(2S)-1-hydroxypropan-2-yl]-16,16-dimethyldocosa-5,8,11,14-tetraenamide	[M + H3N + H]+	18	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	0.987	0.854	0.386
raw	superclass	Fatty amides	NPC superclass: Fatty amides	603	Untreated	PET	28897696.6666667	28897696.6666667	145685588.333333	134777380	131236740	131850470	160134436.666667	176358340	0.0164176825523393	0.744825897092032	0.0196874489358187	NA_[603_559.52_2.4]	NA	(9Z,12Z)-N-[(9Z,12Z)-octadeca-9,12-dienoyl]octadeca-9,12-dienamide	[M + H3N + H]+	102	Fatty acids	Fatty amides	Primary amides	0.999	0.83	0.108
raw	superclass	Fatty amides	NPC superclass: Fatty amides	2646	Untreated	PET	24738528.6666667	24738528.6666667	45647935	46034882	33278670.6666667	37142280	58017199.3333333	54566860	0.0140547295220858	0.758880626614118	0.00616870480889184	Cer(d18:0/17:0)_[2646_554.55_8.7]	Cer(d18:0/17:0)	C17 dihydro Ceramide (d18:0/17:0)	[M + H]+	21	Fatty acids	Fatty amides	N-acyl amines	1	0.932	0.538
raw	superclass	Fatty amides	NPC superclass: Fatty amides	310	Untreated	PET	17263400	17263400	143749770	143381050	135118070	141639100	152381470	160898290	0.00980787584018707	0.768688502454305	0.0194258491096278	NA_[310_320.26_1.3]	NA	(3S,5S,7S,9R,11S,13S)-5,9,11-Triaminopentadecane-1,3,7,13,15-pentaol	[M - H2O + H]+	-1	Fatty acids	Fatty amides	N-acyl amines	0.833	0.787	0.852
raw	superclass	Fatty amides	NPC superclass: Fatty amides	550	Untreated	PET	14294356.6666667	14294356.6666667	66026876.3333333	66824002	58879698	53126524	73174054.6666667	77567630	0.00812106974304117	0.776809572197346	0.00892264479331957	NA_[550_507.49_2.1]	NA	(E)-N-[(E)-hexadec-9-enoyl]hexadec-9-enamide	[M + H3N + H]+	99	Fatty acids	Fatty amides	Primary amides	1	0.986	0.631
