data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	class	Diacylglycerols	NPC class: Diacylglycerols	1623	Untreated	PET	7869318.66666667	7869318.66666667	31653564	30389012	27718904.6666667	27348750	35588223.3333333	33918770	0.208349610860882	0.208349610860882	0.171733806964005	1-stearoyl-2-arachidonoyl-sn-glycerol_[1623_627.53_6.1]	1-stearoyl-2-arachidonoyl-sn-glycerol	1-hydroxy-3-(octadecanoyloxy)propan-2-yl icosa-5,8,11,14-tetraenoate	[M - H2O + H]+	399	Fatty acids	Glycerolipids	Diacylglycerols	1	1	0.999
raw	class	Diacylglycerols	NPC class: Diacylglycerols	2702	PET	Untreated	7460263.33333333	7460263.33333333	9002801.33333333	6929429.25	12732933	12870964	5272669.66666667	5271801.5	0.197519382332766	0.405868993193647	0.0488439578656595	NA_[2702_560.56_8.9]	NA	1-(1,2,2-Trioctoxyethoxy)octane	[M + H3N + H]+	79	Fatty acids	Glycerolipids	Diacylglycerols	1	1	0.944
raw	class	Diacylglycerols	NPC class: Diacylglycerols	2943	PET	Untreated	3632821.13333333	3632821.13333333	2830284.16666667	1013873.6	4646694.73333333	1013873.6	1013873.6	1013873.6	0.0961832785681048	0.502052271761752	0.0153554738648581	NA_[2943_600.55_9.4]	NA	[(2S)-3-hydroxy-2-(10-methylundecanoyloxy)propyl] 19-methylicosanoate	[M + H3N + H]+	271	Fatty acids	Glycerolipids	Diacylglycerols	1	1	1
raw	class	Diacylglycerols	NPC class: Diacylglycerols	2683	Untreated	PET	3248929.66666667	3248929.66666667	6548668.83333333	4374902.5	4924204	4939651.5	8173133.66666667	3810153.5	0.0860192934658605	0.588071565227613	0.0355292639177966	NA_[2683_561.56_8.8]	NA	(2R)-3-[(3S,11S)-3,11-dimethyltetradecoxy]-2-[(3R)-3-methyl-5-[(1R,4S,5S)-2-(6-methylheptyl)-5-bicyclo[2.1.0]pentanyl]pentoxy]propan-1-ol	[M - H2O + H]+	79	Fatty acids	Glycerolipids	Diacylglycerols	1	0.999	0.997
raw	class	Diacylglycerols	NPC class: Diacylglycerols	2820	PET	Untreated	2725152.83333333	2725152.83333333	3795984.98333333	1013873.6	5158561.4	1013873.6	2433408.56666667	1013873.6	0.0721516762012047	0.660223241428817	0.0205948041859056	NA_[2820_600.55_9.1]	NA	[(2S)-3-hydroxy-2-(10-methylundecanoyloxy)propyl] 19-methylicosanoate	[M + H3N + H]+	271	Fatty acids	Glycerolipids	Diacylglycerols	1	1	1
raw	class	Diacylglycerols	NPC class: Diacylglycerols	2710	PET	Untreated	2541514	2541514	73806503	72613045	75077260	73810430	72535746	64415310	0.0672896187493931	0.72751286017821	0.400431109081122	NA_[2710_600.55_8.9]	NA	(1-Hydroxy-3-tridecanoyloxypropan-2-yl) icosanoate	[M + H3N + H]+	271	Fatty acids	Glycerolipids	Diacylglycerols	1	1	1
raw	class	Diacylglycerols	NPC class: Diacylglycerols	1354	Untreated	PET	1795070.13333333	1795070.13333333	3348252.53333333	3185931.8	2450717.46666667	2686950	4245787.6	4487801	0.0475266258224122	0.775039486000623	0.0181656686187441	NA_[1354_528.5_5]	NA	9-Hexadecanoyloxy-hexadecanoic acid	[M + H3N + H]+	21	Fatty acids	Glycerolipids	Diacylglycerols	0.999	0.954	0.729
raw	class	Diacylglycerols	NPC class: Diacylglycerols	2417	PET	Untreated	1398629.26666667	1398629.26666667	1713188.23333333	1013873.6	2412502.86666667	2548193.8	1013873.6	1013873.6	0.0370303803660902	0.812069866366713	0.009294761795426	NA_[2417_554.51_8]	NA	7-(9Z-hexadecenoyloxy)-octadecanoic acid	[M + H3N + H]+	-1	Fatty acids	Glycerolipids	Diacylglycerols	0.997	0.979	0.803
raw	class	Diacylglycerols	NPC class: Diacylglycerols	1767	Untreated	PET	1142782.73333333	1142782.73333333	3720023.8	3831944.65	3148632.43333333	3175411	4291415.16666667	4426112	0.0302565378114736	0.842326404178186	0.0201826830359673	NA_[1767_577.52_6.4]	NA	[3-hydroxy-2-[(Z)-tridec-9-enoyl]oxypropyl] henicosanoate	[M - H2O + H]+	19	Fatty acids	Glycerolipids	Diacylglycerols	0.999	0.999	0.998
raw	class	Diacylglycerols	NPC class: Diacylglycerols	1823	Untreated	PET	1018621.66666667	1018621.66666667	5039099.5	5374494.5	4529788.66666667	4635268	5548410.33333333	5683444.5	0.0269692252727592	0.869295629450946	0.0273392197101538	DG(20:0/18:3(6Z,9Z,12Z)/0:0)_[1823_629.55_6.5]	DG(20:0/18:3(6Z,9Z,12Z)/0:0)	Diglyceride	[M - H2O + H]+	399	Fatty acids	Glycerolipids	Diacylglycerols	1	1	1
raw	class	Diacylglycerols	NPC class: Diacylglycerols	1114	PET	Untreated	946233	946233	6128610.5	6399017.75	6601727	6342634	5655494	6455401.5	0.0250526488613065	0.894348278312252	0.0332502719935289	DG(18:2n6/0:0/18:2n6)_[1114_627.53_4.1]	DG(18:2n6/0:0/18:2n6)	1-Linoleoyl-3-linoleoyl-sn-glycerol	[M - H2O + H]+	426	Fatty acids	Glycerolipids	Diacylglycerols	1	0.999	0.995
raw	class	Diacylglycerols	NPC class: Diacylglycerols	1832	Untreated	PET	735270.6	735270.6	2034588.9	1916956	1666953.6	1887453.5	2402224.2	2568139.8	0.0194671673465649	0.913815445658817	0.011038494666942	NA_[1832_584.56_6.6]	NA	1,4-Butanediol dipalmitate	[M + H3N + H]+	24	Fatty acids	Glycerolipids	Diacylglycerols	1	0.996	0.938
raw	class	Diacylglycerols	NPC class: Diacylglycerols	1614	PET	Untreated	572230.733333334	572230.733333334	1734990.4	1774088.75	2021105.76666667	2135289.2	1448875.03333333	1237371.6	0.0151504921407813	0.928965937799598	0.00941304765675051	NA_[1614_528.5_6.1]	NA	9-Myristoyloxystearic acid	[M + H3N + H]+	318	Fatty acids	Glycerolipids	Diacylglycerols	1	0.999	0.938
raw	class	Diacylglycerols	NPC class: Diacylglycerols	1838	Untreated	PET	564315.633333333	564315.633333333	2983488.35	2934571.65	2701330.53333333	2832412.8	3265646.16666667	3248254	0.0149409304144389	0.943906868214037	0.0161866705555892	NA_[1838_605.55_6.6]	NA	NA	[M - H2O + H]+	19	Fatty acids	Glycerolipids	Diacylglycerols	1	1	0.999
raw	class	Diacylglycerols	NPC class: Diacylglycerols	1616	Untreated	PET	519876.666666667	519876.666666667	3878078	3812827.5	3618139.66666667	3707609	4138016.33333333	4240695	0.0137643556937736	0.957671223907811	0.0210401930930544	1,2-dioleoylglycerol_[1616_603.54_6.1]	1,2-dioleoylglycerol	1,2-Dioleoyl-Sn-Glycerol	[M - H2O + H]+	19	Fatty acids	Glycerolipids	Diacylglycerols	0.999	0.999	0.998
raw	class	Diacylglycerols	NPC class: Diacylglycerols	2913	Untreated	PET	508511.4	508511.4	2038169.86666667	1469273.35	1783914.16666667	1924673.1	2292425.56666667	1013873.6	0.0134634466840317	0.971134670591842	0.011057922906943	NA_[2913_628.58_9.3]	NA	1-Pentadecanoyl-3-arachidonyl-sn-glycerol	[M + H3N + H]+	-1	Fatty acids	Glycerolipids	Diacylglycerols	1	1	0.997
