data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	superclass	Sesquiterpenoids	NPC superclass: Sesquiterpenoids	161	PET	Untreated	2466098.4	2466098.4	8684101.46666667	8486242.5	9917150.66666667	8545027	7451052.26666667	8427458	0.667277131431087	0.667277131431087	0.250810601835121	NA_[161_264.2_0.8]	NA	7-Acetyl-4,4a,4b,5,6,7,8,8a,9,10-decahydrophenanthren-2(3h)-one	[M + H3N + H]+	-1	Terpenoids	Sesquiterpenoids	Humulane sesquiterpenoids	0.988	0.875	0.18
raw	superclass	Sesquiterpenoids	NPC superclass: Sesquiterpenoids	123	Untreated	PET	522525.166666666	522525.166666666	9332229.91666667	9429630	9070967.33333333	9303877	9593492.5	9555383	0.141384907558386	0.808662038989473	0.269529577797681	2,5-di-tert-Butyl-1,4-benzoquinone_[123_238.18_0.7]	2,5-di-tert-Butyl-1,4-benzoquinone	2,5-Di-tert-butyl-1,4-benzoquinone	[M + H3N + H]+	-1	Terpenoids	Sesquiterpenoids	Caryophyllane sesquiterpenoids	0.962	0.869	0.058
raw	superclass	Sesquiterpenoids	NPC superclass: Sesquiterpenoids	417	Untreated	PET	500300.5	500300.5	9685374.91666667	9319776.5	9435224.66666667	9289424	9935525.16666667	9350129	0.135371355211754	0.944033394201227	0.279728964611048	NA_[417_232.21_1.6]	NA	(1S)-4,6,7-trimethyl-1-propan-2-yl-1,2-dihydronaphthalene	[M + H3N + H]+	-1	Terpenoids	Sesquiterpenoids	Bisabolane sesquiterpenoids	0.988	0.946	0.408
raw	superclass	Sesquiterpenoids	NPC superclass: Sesquiterpenoids	460	PET	Untreated	206839.333333334	206839.333333334	6922434	6980605.25	7025853.66666667	7027588.5	6819014.33333333	6880410.5	0.0559666057987733	1	0.19993085575615	7,9-di-tert-butyl-1-oxaspiro[4.5]deca-6,9-diene-2,8-dione_[460_277.18_1.8]	7,9-di-tert-butyl-1-oxaspiro[4.5]deca-6,9-diene-2,8-dione	7,9-di-tert-butyl-1-oxaspiro[4.5]deca-6,9-diene-2,8-dione	[M + H]+	564	Terpenoids	Sesquiterpenoids	Humulane sesquiterpenoids	0.982	0.759	0.485
