data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	class	Erythromycins	NPC class: Erythromycins	529	PET	Untreated	37862892.2666667	37862892.2666667	19945319.7333333	1013873.6	38876765.8666667	41507584	1013873.6	1013873.6	0.924069999351346	0.924069999351346	0.674556094613454	NA_[529_659.52_2]	NA	Bis[2-[bis(2-hydroxyethyl)amino]ethyl] 2-icos-1-enylbutanedioate	[M + H]+	108	Polyketides	Macrolides	Erythromycins	0.904	0.875	0.926
raw	class	Erythromycins	NPC class: Erythromycins	1547	Untreated	PET	2524069.46666667	2524069.46666667	2275908.33333333	2020006.4	1013873.6	1013873.6	3537943.06666667	3095264	0.0616016561544826	0.985671655505828	0.0769718338716737	NA_[1547_516.33_5.8]	NA	(1S,3S,7S,10R,11S,12S,16R)-7,11-dihydroxy-3-[1-[5-(hydroxymethyl)pyridin-2-yl]prop-1-en-2-yl]-8,8,10,12,16-pentamethyl-4-oxabicyclo[14.1.0]heptadecane-5,9-dione	[M + H]+	4	Polyketides	Macrolides	Erythromycins	0.828	0.894	0.716
raw	class	Erythromycins	NPC class: Erythromycins	2083	Untreated	PET	587090.333333333	587090.333333333	7346838.83333333	7313699.5	7053293.66666667	7116688.5	7640384	7718203	0.0143283444941718	1	0.248472071514872	NA_[2083_733.59_7.2]	NA	2-[2-[[8-(1-Aminoethoxy)-2-methyl-3-oxooctan-2-yl]oxymethyl]-2-[(3-oxo-8-propan-2-yloxyoctan-2-yl)oxymethyl]butoxy]-2-methyl-8-propan-2-yloxyoctan-3-one	[M + H3N + H]+	-1	Polyketides	Macrolides	Erythromycins	0.79	0.894	0.864
