data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	class	Open-chain polyketides	NPC class: Open-chain polyketides	2291	PET	Untreated	9789622	9789622	53667791	51787493	58562602	54368676	48772980	49206310	0.540420223033248	0.540420223033248	0.454230455593978	NA_[2291_762.6_7.7]	NA	methyl 4-hydroxy-1-[2-(4-hydroxyphenyl)ethyl]-5-(2-oxooctadecylidene)-2-pentadecylpyrrolidine-3-carboxylate	[M + Na]+	300	Alkaloids	Linear polyketides	Open-chain polyketides	0.278	0.749	0.759
raw	class	Open-chain polyketides	NPC class: Open-chain polyketides	1939	Untreated	PET	3252220.46666667	3252220.46666667	2639983.83333333	1013873.6	1013873.6	1013873.6	4266094.06666667	1013873.6	0.179533562169131	0.719953785202379	0.0223441478963749	NA_[1939_530.35_6.8]	NA	ethyl 2-{7-[2-(3-hydroxyoct-1-en-1-yl)-5-oxocyclopentyl]heptanamido}-3-(4-hydroxyphenyl)propanoate	[M + H]+	4	Polyketides	Macrolides	Open-chain polyketides	0.818	0.819	0.713
raw	class	Open-chain polyketides	NPC class: Open-chain polyketides	587	Untreated	PET	2875931.33333334	2875931.33333334	26491149	26193163	25053183.3333333	24014384	27929114.6666667	29386262	0.158761130162973	0.878714915365352	0.224214309090492	NA_[587_565.41_2.3]	NA	NA	[M + Na]+	-1	Polyketides	Linear polyketides	Open-chain polyketides	0.865	0.824	0.809
raw	class	Open-chain polyketides	NPC class: Open-chain polyketides	251	PET	Untreated	809113.833333333	809113.833333333	3852895.01666667	3679753.1	4257451.93333333	3602859	3448338.1	3756647.2	0.0446658183808615	0.923380733746214	0.0326099179073025	Sarcoursodeoxycholic acid_[251_481.36_1.1]	Sarcoursodeoxycholic acid	YZYBIGOLMMAZFK	[M + H3N + H]+	509	Polyketides	Linear polyketides	Open-chain polyketides	0.46	0.87	0.781
raw	class	Open-chain polyketides	NPC class: Open-chain polyketides	2517	Untreated	PET	721044.666666664	721044.666666664	25954389	25566202	25593866.6666667	25582832	26314911.3333333	25003804	0.0398041027096789	0.963184836455893	0.21967130974579	D-galactosyl-N-hexadecanoylsphinganine_[2517_740.55_8.4]	D-galactosyl-N-hexadecanoylsphinganine	Beta-D-Galactosyl-(1<->1')-N-Hexadecanoylsphinganine	[M + K]+	380	Polyketides	Linear polyketides	Open-chain polyketides	0.875	0.937	0.8
raw	class	Open-chain polyketides	NPC class: Open-chain polyketides	746	PET	Untreated	551597.666666667	551597.666666667	4397107.1	3921999.5	4672905.93333333	3743875.5	4121308.26666667	4100123.5	0.0304500555838233	0.993634892039716	0.0372159897792051	NA_[746_641.51_2.9]	NA	Cer(d16:1/6 keto-PGF1alpha)	[M + H3N + H]+	131	Polyketides	Linear polyketides	Open-chain polyketides	0.782	0.911	0.843
raw	class	Open-chain polyketides	NPC class: Open-chain polyketides	1080	PET	Untreated	115302.866666667	115302.866666667	1147703.63333333	1013873.6	1205355.06666667	1013873.6	1090052.2	1013873.6	0.00636510796028415	1	0.00971386998685791	NA_[1080_467.38_4]	NA	(Z)-N-[(4E,8E,12E)-1,3-dihydroxypentadeca-4,8,12-trien-2-yl]-3-hydroxydodec-5-enamide	[M + H3N + H]+	70	Fatty acids	Linear polyketides	Open-chain polyketides	0.377	0.69	0.828
