data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	1379	Untreated	PET	7536330.66666667	7536330.66666667	14658915	14009564	10890749.6666667	12057739	18427080.3333333	19948734	0.350158406583512	0.350158406583512	0.11500065383286	NA_[1379_486.48_5.1]	NA	2-Cyclooctyl-2-[(1-cyclooctylcyclooctyl)diazenyl]cyclooctan-1-amine	[M + H]+	42	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.997	0.986	0.957
raw	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	2640	PET	Untreated	1549622.66666666	1549622.66666666	18734741	17342094	19509552.3333333	21583502	17959929.6666667	13100686	0.071999680980783	0.422158087564295	0.146975916320498	NA_[2640_503.5_8.7]	NA	2-Cyclooctyl-2-[(1-cyclooctylcyclooctyl)diazenyl]cyclooctan-1-amine	[M + H3N + H]+	8	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.992	0.84	0.734
raw	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	1357	PET	Untreated	1377196.16666667	1377196.16666667	9248739.58333333	9567421	9937337.66666667	9792298	8560141.5	9172189	0.063988277134105	0.4861463646984	0.0725572867577983	NA_[1357_515.34_5]	NA	[(4R,5S,6S,7R)-4,7-dibenzyl-1,3-bis(cyclopentylmethyl)-5,6-dihydroxy-1,3-diazepan-2-ylidene]cyanamide	[M + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.947	0.809	0.725
raw	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	2401	Untreated	PET	1360406.66666666	1360406.66666666	18899022	18380897	18218818.6666667	19018544	19579225.3333333	17743250	0.0632081913301026	0.549354556028503	0.14826471719098	NA_[2401_592.58_8]	NA	1-Hydroxy-4-[1-(1-hydroxy-2,2,6-trimethyl-6-propan-2-ylpiperidin-4-yl)-3-(1,2,2,6-tetramethyl-6-propan-2-ylpiperidin-4-yl)propyl]-2,2,6-trimethyl-6-propan-2-ylpiperidine	[M + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.942	0.965	0.976
raw	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	1859	PET	Untreated	1151274.1	1151274.1	6716821.78333333	7362635.75	7292458.83333333	7658673.5	6141184.73333333	7066598	0.0534913238586931	0.602845879887196	0.052694138465373	NA_[1859_532.39_6.6]	NA	3-[4-(4-Octoxyphenyl)cyclohexyl]-2-(4-pentylcyclohexyl)propanenitrile	[M + K]+	67	Terpenoids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.465	0.738	0.423
raw	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	2981	PET	Untreated	1141605.3	1141605.3	3437444.68333333	3738352.25	4008247.33333333	4217406	2866642.03333333	3200682.5	0.0530420851308133	0.655887965018009	0.026967097230431	NA_[2981_556.54_9.5]	NA	(2S)-1-[4-[2-[[(2S)-2-hydroxydodecyl]-[(2S)-2-hydroxypropyl]amino]ethyl]piperazin-1-yl]dodecan-2-ol	[M + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.906	0.794	0.769
raw	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	279	PET	Untreated	1071621.16666667	1071621.16666667	5743878.25	5874609	6279688.83333333	5466982.5	5208067.66666667	6282235.5	0.0497904320786832	0.705678397096692	0.0450612991675268	NA_[279_449.37_1.2]	NA	6-Nitrocholesterol	[M + H3N + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.798	0.782	0.414
raw	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	2895	Untreated	PET	1031187.36666667	1031187.36666667	2499395.85	2393022.5	1983802.16666667	2116577.8	3014989.53333333	3056962.2	0.0479117678312746	0.753590164927967	0.0196080103429986	NA_[2895_540.54_9.3]	NA	2-(1,2-Dihydroxyhexadecylamino)octadecane-1,3-diol	[M - H2O + H]+	21	Fatty acids	Pseudoalkaloids (transamidation)	Sphingoid bases	0.739	0.822	0.677
raw	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	2922	Untreated	PET	929720.3	929720.3	2507930.71666667	2429476.6	2043070.56666667	2093064.6	2972790.86666667	3173860.8	0.0431973321256	0.796787497053567	0.0196749672253493	NA_[2922_540.54_9.4]	NA	2-(1,2-Dihydroxyhexadecylamino)octadecane-1,3-diol	[M - H2O + H]+	21	Fatty acids	Pseudoalkaloids (transamidation)	Sphingoid bases	0.739	0.822	0.677
raw	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	686	PET	Untreated	893530.1	893530.1	2544661.75	2450451.6	2991426.8	2911763.2	2097896.7	2122098.5	0.0415158370683319	0.838303334121899	0.0199631258543672	NA_[686_487.39_2.7]	NA	3-(Hydroxyimino)-Olean-12-En-28-Oic Acid	[M + H3N + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.586	0.912	0.525
