data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	354	PET	Untreated	216914833.333333	216914833.333333	1475652483.33333	1552056300	1584109900	1473905200	1367195066.66667	1630207400	0.355567936844475	0.355567936844475	0.452753973078278	Ximenynic acid_[354_296.26_1.4]	Ximenynic acid	octadec-11-en-9-ynoic acid	[M + H3N + H]+	3	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	1	0.973	0.977
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	427	PET	Untreated	69339516.6666667	69339516.6666667	558865835	552136210	593535593.333333	646594560	524196076.666667	457677860	0.11366170078868	0.469229637633155	0.171469048486535	stearolic acid_[427_298.27_1.7]	stearolic acid	Stearolsaeure	[M + H3N + H]+	304	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	1	0.888	0.941
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	538	PET	Untreated	37095638	37095638	28598709.3333333	11238783	47146528.3333333	63003136	10050890.3333333	10415086	0.0608073651160609	0.530037002749216	0.0087745451058565	NA_[538_352.25_2]	NA	NA	[M + Na]+	211	Fatty acids	Fatty Acids and Conjugates	Nitro fatty acids	0.999	0.855	0.993
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	533	PET	Untreated	26404649.1	26404649.1	18769785.7166667	5949411.25	31972110.2666667	37730024	5567461.16666667	5355447	0.0432826398237218	0.573319642572938	0.00575887287354574	NA_[533_155.11_2]	NA	1,2,3,3a,4,5,6,6a-Octahydropentalene-2-carboxylate	[M + H]+	266	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.995	0.743	0.846
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	127	PET	Untreated	24672292	24672292	28638329.3333333	20724771	40974475.3333333	38576970	16302183.3333333	18079674	0.0404429509446385	0.613762593517576	0.00878670116062953	NA_[127_200.16_0.7]	NA	Cyclobutanecarboxylic acid, 3-cyclohexyl-	[M + H3N + H]+	182	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.988	0.891	0.905
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	226	PET	Untreated	22941161.3333333	22941161.3333333	135170346	134067460	146640926.666667	131295240	123699765.333333	136839680	0.0376052724415323	0.651367865959109	0.0414724414352789	NA_[226_268.23_1]	NA	16-Methyloxacyclohexadeca-3,5-dien-2-one	[M + H3N + H]+	192	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.985	0.718	0.622
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	358	PET	Untreated	21023713.3333333	21023713.3333333	144409303.333333	153108520	154921160	146613920	133897446.666667	159603120	0.0344621815846758	0.685830047543784	0.0443071025001378	(9Z,11E,13E)-octadeca-9,11,13-trienoic acid_[358_279.23_1.4]	(9Z,11E,13E)-octadeca-9,11,13-trienoic acid	Alpha-Esa	[M + H]+	3	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	1	0.934	0.961
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	474	PET	Untreated	13917055.3	13917055.3	10250346.6833333	3556761.65	17208874.3333333	19905068	3291819.03333333	3062983.8	0.0228129103202784	0.708642957864063	0.00314497162355304	10-undecynoic acid_[474_200.16_1.9]	10-undecynoic acid	undec-10-ynoic acid	[M + H3N + H]+	182	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.995	0.967	0.848
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	334	PET	Untreated	12563488	12563488	66060890.6666667	65060400	72342634.6666667	90210980	59779146.6666667	39909820	0.0205941356756622	0.729237093539725	0.0202685463225469	9-cis,11-trans-octadecadienoate_[334_298.27_1.3]	9-cis,11-trans-octadecadienoate	Selin Cla	[M + H3N + H]+	304	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	1	0.907	0.946
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	509	PET	Untreated	12539260	12539260	9265659.06666667	3134370.6	15535289.0666667	19224890	2996029.06666667	2790714.2	0.0205544210105031	0.749791514550228	0.00284285358714399	10-undecynoic acid_[509_200.16_2]	10-undecynoic acid	undec-10-ynoic acid	[M + H3N + H]+	182	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.993	0.962	0.833
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	221	PET	Untreated	12209851.3333333	12209851.3333333	74434117.6666667	76549087	80539043.3333333	72037590	68329192	81060584	0.0200144525897849	0.769805967140013	0.022837587363411	(9Z,11E,13E)-octadeca-9,11,13-trienoic acid_[221_296.26_1]	(9Z,11E,13E)-octadeca-9,11,13-trienoic acid	Alpha-Esa	[M + H3N + H]+	3	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	1	0.957	0.972
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	147	PET	Untreated	9243002	9243002	73957837.6666667	74972180	78579338.6666667	75576290	69336336.6666667	74368070	0.015151177542289	0.784957144682302	0.0226914569805917	Ximenynic acid_[147_296.26_0.7]	Ximenynic acid	octadec-11-en-9-ynoic acid	[M + H3N + H]+	3	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	1	0.961	0.976
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	576	PET	Untreated	8211665.4	8211665.4	5716197.16666667	1689731.15	9822029.86666667	12068542	1610364.46666667	1634941.1	0.0134606051576394	0.798417749839941	0.00175382145006191	Putative (3-hydroxyoctadecanoyl)glycine_[576_375.32_2.3]	Putative (3-hydroxyoctadecanoyl)glycine	PDEJWCOMIACOMR	[M + H3N + H]+	108	Fatty acids	Fatty Acids and Conjugates	Nitro fatty acids	0.998	0.756	0.95
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	185	PET	Untreated	7892861.33333334	7892861.33333334	48394473.3333333	51963075	52340904	47747750	44448042.6666667	56178400	0.0129380198530738	0.811355769693015	0.014848204658053	N-[(9Z)-hexadecenoyl]glycinate_[185_328.25_0.9]	N-[(9Z)-hexadecenoyl]glycinate	Palmitoleoylglycine	[M + O + H]+	509	Fatty acids	Fatty Acids and Conjugates	Nitro fatty acids	1	0.995	0.998
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	476	PET	Untreated	6905881.43333333	6905881.43333333	5071072.61666667	1723000.65	8524013.33333333	9688857	1618131.9	1491247.1	0.0113201572045998	0.822675926897615	0.00155588683710815	NA_[476_198.15_1.9]	NA	Undeca-2Z-en-8,10-diensaure	[M + H3N + H]+	16	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.997	0.839	0.889
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	148	PET	Untreated	5792959.33333333	5792959.33333333	32085663	31071070	34982142.6666667	30306450	29189183.3333333	31835690	0.00949584943880714	0.832171776336422	0.00984439870916358	NA_[148_330.26_0.7]	NA	(E)-11-nitrooctadec-11-en-5-ol	[M + O + H]+	310	Fatty acids	Fatty Acids and Conjugates	Nitro fatty acids	0.999	0.795	0.965
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	284	PET	Untreated	5644883.33333333	5644883.33333333	31579949	31955415	34402390.6666667	30925444	28757507.3333333	32985386	0.00925312247999528	0.841424898816417	0.00968923750059494	scleropyric acid_[284_282.24_1.2]	scleropyric acid	Scleropyric Acid	[M + H3N + H]+	3	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	1	0.966	0.953
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	198	PET	Untreated	5375702.66666667	5375702.66666667	44596422	44169934	47284273.3333333	42472244	41908570.6666667	45867624	0.00881188011397412	0.850236778930391	0.0136829012749437	stearolic acid_[198_298.27_0.9]	stearolic acid	Stearolsaeure	[M + H3N + H]+	304	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	1	0.945	0.958
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	510	PET	Untreated	4790333.43333333	4790333.43333333	3409040.31666667	1013873.6	5804207.03333333	6830206.5	1013873.6	1013873.6	0.00785233978475781	0.858089118715149	0.00104594853136991	NA_[510_216.16_2]	NA	6-(2-Oxocyclopentyl)hexanoic acid	[M + H3N + H]+	597	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	0.985	0.793	0.759
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	482	PET	Untreated	4494392.66666667	4494392.66666667	37368125	40151548	39615321.3333333	36987616	35120928.6666667	43315480	0.00736723212192622	0.865456350837076	0.0114651432172015	NA_[482_324.29_1.9]	NA	icosa-7,10,13-trienoic acid	[M + H3N + H]+	3	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	1	0.979	0.987
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	380	PET	Untreated	4080803.1	4080803.1	6127353.95	6804969.25	8167755.5	8072605	4086952.4	2620105	0.00668927392672026	0.872145624763796	0.00187997098005948	2E,4E,8Z,10E-dodecatetraenoic acid_[380_210.15_1.5]	2E,4E,8Z,10E-dodecatetraenoic acid	Dodeca-2,4,8,10-tetraenoic acid	[M + H3N + H]+	428	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.974	0.729	0.805
raw	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	699	PET	Untreated	4040580.43333333	4040580.43333333	3034163.81666667	1013873.6	5054454.03333333	5740163.5	1013873.6	1013873.6	0.00662334071975017	0.878768965483546	0.000930930377227491	10-undecynoic acid_[699_200.16_2.7]	10-undecynoic acid	undec-10-ynoic acid	[M + H3N + H]+	182	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.994	0.962	0.853
