data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	class	Other Octadecanoids	NPC class: Other Octadecanoids	173	PET	Untreated	26738166.6666667	26738166.6666667	144373606.666667	148108245	157742690	142259230	131004523.333333	153957260	0.240571282954684	0.240571282954684	0.186796137313094	NA_[173_294.24_0.8]	NA	9,13-Octadecadiynoic acid	[M + H3N + H]+	90	Fatty acids	Octadecanoids	Other Octadecanoids	0.998	0.63	0.763
raw	class	Other Octadecanoids	NPC class: Other Octadecanoids	170	PET	Untreated	18594338.6666667	18594338.6666667	100024113.333333	103211360	109321282.666667	99345064	90726944	107077656	0.167298826598703	0.407870109553387	0.129415053348166	NA_[170_312.25_0.8]	NA	9-Oxo-11,13-octadecadienoic acid	[M + H3N + H]+	336	Fatty acids	Octadecanoids	Other Octadecanoids	0.993	0.946	0.972
raw	class	Other Octadecanoids	NPC class: Other Octadecanoids	337	PET	Untreated	17422462	17422462	121788579.666667	118319140	130499810.666667	166213440	113077348.666667	70424840	0.156755101717366	0.564625211270754	0.157574758820747	10-oxo-nonadecanoic acid_[337_330.3_1.3]	10-oxo-nonadecanoic acid	10-Oxo-nonadecanoic acid	[M + H3N + H]+	21	Fatty acids	Octadecanoids	Other Octadecanoids	0.996	0.685	0.764
raw	class	Other Octadecanoids	NPC class: Other Octadecanoids	296	PET	Untreated	10844386.6666667	10844386.6666667	207237120	202381850	212659313.333333	206537120	201814926.666667	190149980	0.0975701904240508	0.662195401694804	0.268131373993221	NA_[296_294.24_1.2]	NA	9,13-Octadecadiynoic acid	[M + H3N + H]+	145	Fatty acids	Octadecanoids	Other Octadecanoids	0.99	0.734	0.804
raw	class	Other Octadecanoids	NPC class: Other Octadecanoids	214	PET	Untreated	9075974.66666666	9075974.66666666	51754759.3333333	54857301	56292746.6666667	51532870	47216772	58181732	0.0816592587234556	0.74385466041826	0.0669623025582249	NA_[214_314.27_1]	NA	15-Hydroxy-9Z,15Z-octadecadienoic acid	[M + H3N + H]+	-1	Fatty acids	Octadecanoids	Other Octadecanoids	0.999	0.931	0.97
raw	class	Other Octadecanoids	NPC class: Other Octadecanoids	495	PET	Untreated	9065491.36666667	9065491.36666667	7595004.68333333	3344976.25	12127750.3666667	14300155	3062259	3038455.5	0.0815649373377735	0.825419597756034	0.00982670981543807	NA_[495_312.25_1.9]	NA	9-Oxo-11,13-octadecadienoic acid	[M + H3N + H]+	36	Fatty acids	Octadecanoids	Other Octadecanoids	0.98	0.895	0.913
raw	class	Other Octadecanoids	NPC class: Other Octadecanoids	290	PET	Untreated	5191319.5	5191319.5	24489876.25	21673974	27085536	20806078	21894216.5	22541870	0.0467078542785657	0.872127452034599	0.0316859458760885	9-oxo-ODE(1-)_[290_312.25_1.2]	9-oxo-ODE(1-)	9-oxooctadeca-10,12-dienoic acid	[M + H3N + H]+	220	Fatty acids	Octadecanoids	Other Octadecanoids	0.998	0.937	0.972
raw	class	Other Octadecanoids	NPC class: Other Octadecanoids	176	PET	Untreated	4418091.66666666	4418091.66666666	20538207.5	21195630	22747253.3333333	20447106	18329161.6666667	21944154	0.0397508921876243	0.911878344222224	0.0265731245267879	11E,17-Octadecadien-9-ynoic acid_[176_277.22_0.8]	11E,17-Octadecadien-9-ynoic acid	octadeca-11,17-dien-9-ynoic acid	[M + H]+	90	Fatty acids	Octadecanoids	Other Octadecanoids	0.997	0.612	0.734
raw	class	Other Octadecanoids	NPC class: Other Octadecanoids	171	PET	Untreated	3292714.33333333	3292714.33333333	16129200.1666667	16124505	17775557.3333333	15520798	14482843	16728212	0.0296255357163584	0.941503879938582	0.0208685808898523	NA_[171_295.23_0.8]	NA	9-Oxo-11,13-octadecadienoic acid	[M + H]+	-1	Fatty acids	Octadecanoids	Other Octadecanoids	0.982	0.92	0.928
raw	class	Other Octadecanoids	NPC class: Other Octadecanoids	199	PET	Untreated	2654158	2654158	32109491.6666667	31480300	33436570.6666667	30250332	30782412.6666667	32710268	0.0238802533915104	0.965384133330092	0.0415444980069556	11-Oxooctadecanoic acid_[199_316.28_0.9]	11-Oxooctadecanoic acid	11-oxooctadecanoic acid	[M + H3N + H]+	304	Fatty acids	Octadecanoids	Other Octadecanoids	0.998	0.809	0.908
raw	class	Other Octadecanoids	NPC class: Other Octadecanoids	420	PET	Untreated	2460961.66666667	2460961.66666667	13178959.8333333	13295149	14409440.6666667	15801886	11948479	10121832	0.0221420081949883	0.987526141525081	0.0170514462269749	NA_[420_299.26_1.7]	NA	10-Hydroxyoctadec-2-enoic acid	[M + H]+	304	Fatty acids	Octadecanoids	Other Octadecanoids	0.995	0.616	0.761
raw	class	Other Octadecanoids	NPC class: Other Octadecanoids	297	PET	Untreated	1035945.33333333	1035945.33333333	23819344.6666667	23463295	24337317.3333333	23785198	23301372	21741764	0.00932071001792385	0.996846851543005	0.0308183862673417	11E,17-Octadecadien-9-ynoic acid_[297_277.22_1.2]	11E,17-Octadecadien-9-ynoic acid	octadeca-11,17-dien-9-ynoic acid	[M + H]+	3	Fatty acids	Octadecanoids	Other Octadecanoids	0.981	0.653	0.706
raw	class	Other Octadecanoids	NPC class: Other Octadecanoids	111	PET	Untreated	165547.766666667	165547.766666667	7538347.61666667	7786327.5	7621121.5	7642354.5	7455573.73333333	9167753	0.00148948277246443	0.998336334315469	0.00975340471868823	(11E,15Z)-9,10,13-trihydroxyoctadeca-11,15-dienoic acid_[111_346.26_0.7]	(11E,15Z)-9,10,13-trihydroxyoctadeca-11,15-dienoic acid	9,10,13-trihydroxyoctadeca-11,15-dienoic acid	[M + H3N + H]+	310	Fatty acids	Octadecanoids	Other Octadecanoids	1	0.968	0.969
raw	class	Other Octadecanoids	NPC class: Other Octadecanoids	862	Untreated	PET	154971.433333333	154971.433333333	1091359.31666667	1013873.6	1013873.6	1013873.6	1168845.03333333	1013873.6	0.00139432433805582	0.999730658653525	0.00141204275130892	8R,11S-DiHOME_[862_332.28_3.3]	8R,11S-DiHOME	(E)-8,11-Dihydroxy-9-octadecenoic acid	[M + H3N + H]+	567	Fatty acids	Fatty Acids and Conjugates	Other Octadecanoids	0.999	0.6	0.715
