data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	superclass	Steroids	NPC superclass: Steroids	493	PET	Untreated	3860217.66666667	3860217.66666667	3323367.86666667	1582951.75	5253476.7	6549199	1393259.03333333	1422949.9	0.473637829484724	0.473637829484724	0.0433615386200468	NA_[493_306.24_1.9]	NA	(8R,9S,10S,13S,14S)-10-[(R)-hydroxy(tritio)methyl]-13-methyl-1,2,3,6,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-one	[M + H3N + H]+	-1	Terpenoids	Steroids	Androstane steroids	0.993	0.899	0.786
raw	superclass	Steroids	NPC superclass: Steroids	923	PET	Untreated	1166255.26666667	1166255.26666667	1668201.06666667	1247147.35	2251328.7	2183964.5	1085073.43333333	1013873.6	0.143096234675833	0.616734064160557	0.0217658014039904	NA_[923_434.36_3.5]	NA	(3E)-3-[(2E)-2-[(1R,3aS,7aR)-1-[(2R)-6-hydroxy-6-methylheptan-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,1-diol	[M + H3N + H]+	70	Terpenoids	Steroids	Ergostane steroids	0.954	0.879	0.261
raw	superclass	Steroids	NPC superclass: Steroids	2131	PET	Untreated	746347.666666666	746347.666666666	12728028.1666667	12800435	13101202	12870319	12354854.3333333	12369695	0.0915747554687084	0.708308819629265	0.166068550653564	NA_[2131_472.45_7.3]	NA	7,7,12,16-tetramethyl-15-[4-(1,2,2-trimethylcyclopropyl)butan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-ol	[M + H3N + H]+	299	Terpenoids	Steroids	Cholestane steroids	0.762	0.763	0.429
raw	superclass	Steroids	NPC superclass: Steroids	1773	Untreated	PET	542544.066666667	542544.066666667	1285145.63333333	1013873.6	1013873.6	1013873.6	1556417.66666667	1013873.6	0.0665686280736886	0.774877447702954	0.0167678975809743	NA_[1773_507.27_6.4]	NA	(4R)-4-[(3S,5R,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-3-(2-hydroxyethoxy)-10,13-dimethyl-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]pentanoic acid	[M + K]+	-1	Terpenoids	Steroids	Cholane steroids	0.989	0.972	0.984
raw	superclass	Steroids	NPC superclass: Steroids	1674	PET	Untreated	528838	528838	7385732.66666667	7338434.75	7650151.66666667	7832495	7121313.66666667	7297340	0.0648869323178173	0.839764380020771	0.0963651166863526	cholesterol-2,2,3,4,4,6-d6_[1674_369.35_6.2]	cholesterol-2,2,3,4,4,6-d6	Cholesterin	[M - H2O + H]+	311	Terpenoids	Steroids	Cholestane steroids	0.998	0.999	0.863
raw	superclass	Steroids	NPC superclass: Steroids	1852	Untreated	PET	481203	481203	13648823.8333333	13667568	13408222.3333333	13213369	13889425.3333333	14121767	0.0590422520547514	0.898806632075523	0.178082603404632	NA_[1852_444.42_6.6]	NA	9a,11a-dimethyl-1-[6-methyl-5-(propan-2-yl)hept-6-en-2-yl]-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-ol	[M + H3N + H]+	299	Terpenoids	Steroids	Cholestane steroids	0.868	0.761	0.363
raw	superclass	Steroids	NPC superclass: Steroids	1928	PET	Untreated	384330.433333334	384330.433333334	3739000.38333333	3788764.4	3931165.6	3850810.8	3546835.16666667	3726718	0.0471562611147032	0.945962893190226	0.0487844909221239	NA_[1928_518.49_6.8]	NA	(3S,10R,13R)-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-3-(2-methyl-1-propan-2-yloxypropan-2-yl)oxy-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene	[M + H3N + H]+	20	Terpenoids	Steroids	Unsaturated fatty acids	0.887	0.716	0.388
raw	superclass	Steroids	NPC superclass: Steroids	1708	Untreated	PET	321410.666666667	321410.666666667	6676514.33333333	6699707.25	6515809	6190146	6837219.66666667	7269505	0.0394361830545924	0.985399076244818	0.0871116125951177	(25R)-24R,26R-dimethyl-26,27-cyclo-cholest-5-en-3beta-ol_[1708_430.4_6.2]	(25R)-24R,26R-dimethyl-26,27-cyclo-cholest-5-en-3beta-ol	9a,11a-dimethyl-1-[5-(2-methylcyclopropyl)hexan-2-yl]-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-ol	[M + H3N + H]+	299	Terpenoids	Steroids	Cholestane steroids	0.895	0.937	0.64
raw	superclass	Steroids	NPC superclass: Steroids	1999	PET	Untreated	61092.666666666	61092.666666666	13990999.3333333	14435067.5	14021545.6666667	14049055	13960453	14879547	0.00749589803893618	0.992894974283755	0.182547127572089	NA_[1999_458.44_6.9]	NA	1-{4-[2-ethyl-1-(propan-2-yl)cyclopropyl]butan-2-yl}-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-ol	[M + H3N + H]+	299	Terpenoids	Steroids	Cholestane steroids	0.878	0.805	0.406
raw	superclass	Steroids	NPC superclass: Steroids	2316	Untreated	PET	54445.5999999996	54445.5999999996	2426947.36666667	2398834.85	2399724.56666667	2432128.5	2454170.16666667	2365541.2	0.00668032169057997	0.999575295974334	0.0316655200960613	N-(2-hydroxytetradecanoyl)sphinganine_[2316_545.52_7.8]	N-(2-hydroxytetradecanoyl)sphinganine	N-(1,3-dihydroxyoctadecan-2-yl)-2-hydroxytetradecanamide	[M + H3N + H]+	242	Fatty acids	Steroids	Cholane steroids	0.712	0.866	0.338
raw	superclass	Steroids	NPC superclass: Steroids	2743	PET	Untreated	3461.40000000037	3461.40000000037	8756583.96666667	9075908.75	8758314.66666667	8323323.5	8754853.26666667	9828494	0.000424704025665548	1	0.114251256280917	NA_[2743_630.48_8.9]	NA	NA	[M - H2O + H]+	67	Terpenoids	Steroids	Cholane steroids	0.808	0.855	0.568
raw	superclass	Steroids	NPC superclass: Steroids	1168	PET	PET	0	0	1013873.6	1013873.6	1013873.6	1013873.6	1013873.6	1013873.6	0	1	0.01322848418413	NA_[1168_290.21_4.3]	NA	(8R,9S,13S,14S,15S)-13-methyl-14,15-ditritio-2,4,6,7,8,9,11,12,15,16-decahydro-1H-cyclopenta[a]phenanthrene-3,17-dione	[M + H3N + H]+	90	Terpenoids	Steroids	Estrane steroids	0.987	0.91	0.654
