data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	class	N-acyl amines	NPC class: N-acyl amines	2295	PET	Untreated	52012543.3333333	52012543.3333333	508016338.333333	522233550	534022610	541236700	482010066.666667	459944700	0.523298628652176	0.523298628652176	0.552350628686084	NA_[2295_424.45_7.7]	NA	1-[Docosyl(1-hydroxypropyl)amino]propan-1-ol	[M - H2O + H]+	92	Fatty acids	Fatty amides	N-acyl amines	1	0.995	0.724
raw	class	N-acyl amines	NPC class: N-acyl amines	310	Untreated	PET	17263400	17263400	143749770	143381050	135118070	141639100	152381470	160898290	0.173687210178865	0.696985838831041	0.156294728814178	NA_[310_320.26_1.3]	NA	(3S,5S,7S,9R,11S,13S)-5,9,11-Triaminopentadecane-1,3,7,13,15-pentaol	[M - H2O + H]+	-1	Fatty acids	Fatty amides	N-acyl amines	0.833	0.787	0.852
raw	class	N-acyl amines	NPC class: N-acyl amines	3102	PET	Untreated	11716804	11716804	33054612	33427282	38913014	40542612	27196210	26179828	0.117882861949127	0.814868700780168	0.0359392687626413	NA_[3102_536.58_9.8]	NA	N-hydroxy-N-octadecyloctadecan-1-amine oxide	[M - H2O + H]+	306	Fatty acids	Fatty amides	N-acyl amines	1	0.992	0.829
raw	class	N-acyl amines	NPC class: N-acyl amines	2021	PET	Untreated	6285873.33333334	6285873.33333334	154044843.333333	155585060	157187780	152177260	150901906.666667	158992860	0.0632422235946795	0.878110924374848	0.167488247209062	NA_[2021_396.42_7]	NA	hexacosanamide	[M + H]+	92	Fatty acids	Fatty amides	N-acyl amines	1	0.999	0.762
raw	class	N-acyl amines	NPC class: N-acyl amines	1036	PET	Untreated	2232342.4	2232342.4	5463494.96666667	4987201.75	6579666.16666667	5438750.5	4347323.76666667	4513380	0.0224596153492355	0.900570539724083	0.00594029099450241	NA_[1036_418.33_3.8]	NA	N-[(2S,3R)-1,3-dihydroxyoctadec-4-yn-2-yl]hexanamide	[M + Na]+	363	Fatty acids	Fatty amides	N-acyl amines	1	0.992	0.724
raw	class	N-acyl amines	NPC class: N-acyl amines	2170	PET	Untreated	1476964	1476964	32154142.6666667	31961988	32892624.6666667	32518044	31415660.6666667	31405932	0.0148597470193946	0.915430286743478	0.0349602159943564	NA_[2170_410.44_7.4]	NA	2-(Pentacosylamino)ethane-1,1-diol	[M - H2O + H]+	92	Fatty acids	Fatty amides	N-acyl amines	1	0.997	0.724
raw	class	N-acyl amines	NPC class: N-acyl amines	2418	PET	Untreated	1437645.66666667	1437645.66666667	1732696.43333333	1013873.6	2451519.26666667	2939299.2	1013873.6	1013873.6	0.0144641649425413	0.929894451686019	0.00188390784322734	NA_[2418_576.5_8]	NA	N-[(E,2S,3R)-1,3,6-trihydroxyoctadec-4-en-2-yl]hexadecanamide	[M + Na]+	529	Fatty acids	Fatty amides	N-acyl amines	0.999	0.961	0.757
raw	class	N-acyl amines	NPC class: N-acyl amines	2251	Untreated	PET	1321269.56666667	1321269.56666667	3154650.21666667	2953302.75	2494015.43333333	2680707	3815285	3814307.5	0.0132933040379399	0.943187755723959	0.00342995470613625	NA_[2251_468.48_7.6]	NA	N-(1-hydroxypropan-2-yl)heptacosanamide	[M + H]+	146	Fatty acids	Fatty amides	N-acyl amines	1	0.994	0.859
raw	class	N-acyl amines	NPC class: N-acyl amines	1930	Untreated	PET	1030664.33333333	1030664.33333333	2020857.86666667	1994671.35	1505525.7	1603719.9	2536190.03333333	2672914.2	0.0103695223818904	0.953557278105849	0.00219721695723523	NA_[1930_498.49_6.8]	NA	N-(1,3-dihydroxypropan-2-yl)octacosanamide	[M + H]+	21	Fatty acids	Fatty amides	N-acyl amines	1	0.971	0.876
raw	class	N-acyl amines	NPC class: N-acyl amines	2738	PET	Untreated	747666.866666667	747666.866666667	1387707.03333333	1013873.6	1761540.46666667	1013873.6	1013873.6	1013873.6	0.0075222825291951	0.961079560635045	0.00150881141895643	NA_[2738_424.45_8.9]	NA	1-(1-Hydroxydecylamino)octadecan-1-ol	[M - H2O + H]+	92	Fatty acids	Fatty amides	N-acyl amines	1	0.996	0.713
raw	class	N-acyl amines	NPC class: N-acyl amines	479	PET	Untreated	653619.966666667	653619.966666667	3562188.41666667	3908409	3888998.4	3886707.2	3235378.43333333	3930110.8	0.00657607589046978	0.967655636525514	0.00387305852780093	NA_[479_371.33_1.9]	NA	N-(1,3-dihydroxypropan-2-yl)octadeca-9,12-dienamide	[M + H3N + H]+	102	Fatty acids	Fatty amides	N-acyl amines	1	0.994	0.834
raw	class	N-acyl amines	NPC class: N-acyl amines	3133	PET	Untreated	630966.333333333	630966.333333333	2854845.4	2907345.5	3170328.56666667	3104395.5	2539362.23333333	2550442.5	0.00634815749814372	0.974003794023658	0.00310398609750404	NA_[3133_646.66_10]	NA	Octadecanamide, N,N'-(iminodi-3,1-propanediyl)bis-	[M - H2O + H]+	-1	Fatty acids	Fatty amides	N-acyl amines	1	0.99	0.842
