data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	307	Untreated	PET	10364873.3333333	10364873.3333333	58428807.3333333	56665701	53246370.6666667	55575270	63611244	57299456	0.248730054770484	0.248730054770484	0.141709665731371	NA_[307_343.33_1.3]	NA	(E)-N-(2-Hydroxyethyl)-6-octadeceneamide	[M + H3N + H]+	102	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	1	0.998	0.985
raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	273	Untreated	PET	5127269.66666667	5127269.66666667	19663484.1666667	19590202	17099849.3333333	18613262	22227119	21116546	0.123041162588226	0.37177121735871	0.0476906152212823	linoleoyl ethanolamide_[273_341.32_1.1]	linoleoyl ethanolamide	N-(2-hydroxyethyl)octadeca-9,12-dienamide	[M + H3N + H]+	102	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	1	0.996	0.972
raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	369	Untreated	PET	4281400	4281400	132185410	132757050	130044710	131685480	134326110	133828620	0.102742486304159	0.474513703662869	0.320594431421463	NA_[369_341.32_1.4]	NA	(E)-N,N-dimethyl-18-oxooctadec-9-enamide	[M + H3N + H]+	102	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	1	0.996	0.757
raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	269	PET	Untreated	4215028.66666667	4215028.66666667	20360666.6666667	18265244.5	22468181	23318434	18253152.3333333	13212055	0.101149746591451	0.575663450254321	0.0493815191355986	C16:0-NAGME_[269_328.28_1.1]	C16:0-NAGME	NA	[M + H]+	102	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	0.999	0.826	0.819
raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	330	Untreated	PET	3193492.66666666	3193492.66666666	58619749.6666667	61444632	57023003.3333333	59296876	60216496	63592388	0.0766355343036001	0.652298984557921	0.142172765621058	N-octadecanoylglycinate_[330_359.33_1.3]	N-octadecanoylglycinate	Stearoylglycine	[M + H3N + H]+	631	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	1	0.996	0.915
raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	196	Untreated	PET	3142450.66666667	3142450.66666667	12067550.3333333	11764717.5	10496325	11184675	13638775.6666667	13755082	0.0754106587988734	0.727709643356794	0.0292679005781719	palmitoleoyl ethanolamide_[196_315.3_0.9]	palmitoleoyl ethanolamide	N-(2-hydroxyethyl)hexadec-9-enamide	[M + H3N + H]+	-1	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	1	0.999	0.998
raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	1415	PET	Untreated	2673411.1	2673411.1	5030529.51666667	4426223.1	6367235.06666667	4862371	3693823.96666667	3187046.8	0.064154926735913	0.791864570092707	0.0122007394775614	NA_[1415_501.48_5.3]	NA	NA	[M + H3N + H]+	-1	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	0.996	0.927	0.747
raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	298	Untreated	PET	1342044	1342044	17411405.3333333	18421855	16740383.3333333	17751994	18082427.3333333	19091716	0.0322055723103609	0.824070142403068	0.0422285605732784	Alpha-Linolenoyl ethanolamide_[298_339.3_1.2]	Alpha-Linolenoyl ethanolamide	Alpha-Lea	[M + H3N + H]+	-1	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	0.999	0.959	0.712
raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	697	PET	Untreated	1258083.03333333	1258083.03333333	1642915.11666667	1013873.6	2271956.63333333	2487619.8	1013873.6	1013873.6	0.030190727056978	0.854260869460046	0.00398462612251592	Putative (3-hydroxyoctadecanoyl)glycine_[697_375.32_2.7]	Putative (3-hydroxyoctadecanoyl)glycine	PDEJWCOMIACOMR	[M + H3N + H]+	-1	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	1	0.943	0.726
raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	513	Untreated	PET	997196.433333334	997196.433333334	5024187.55	5402080	4525589.33333333	4668384.5	5522785.76666667	6807033	0.0239301258687127	0.878190995328759	0.0121853580584048	N-octadecanoylglycinate_[513_359.33_1.9]	N-octadecanoylglycinate	Stearoylglycine	[M + H3N + H]+	21	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	0.999	0.993	0.935
