data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	class	Ceramides	NPC class: Ceramides	2053	Untreated	PET	218641380	218641380	511676716.666667	509487220	402356026.666667	445649900	620997406.666667	621078460	0.367920339178047	0.367920339178047	0.339802901440769	N-stearoylhexadecasphinganine_[2053_540.54_7.1]	N-stearoylhexadecasphinganine	2-Octadecanoylaminohexadecane-1,3-diol	[M + H]+	21	Fatty acids	Spingolipids	Ceramides	1	0.963	0.915
raw	class	Ceramides	NPC class: Ceramides	2301	Untreated	PET	55418864.3333333	55418864.3333333	32406098.1666667	4866774.75	4696666	4612929	60115530.3333333	5120620.5	0.0932564886042256	0.461176827782272	0.0215207880732656	NA_[2301_500.48_7.7]	NA	N-[(E,2R,3S)-3-ethynyl-1-hydroxyoctadec-4-en-2-yl]tetradecanamide	[M - H2O + H]+	299	Fatty acids	Spingolipids	Ceramides	1	1	0.999
raw	class	Ceramides	NPC class: Ceramides	2280	Untreated	PET	52104986.6666667	52104986.6666667	59243259.2	49279212	33190765.8666667	46029388	85295752.5333333	69011864	0.0876800373619468	0.548856865144219	0.0393432624765726	NA_[2280_746.61_7.6]	NA	1-(octadec-9-enoyloxy)-3-(phenylamino)propan-2-yl icos-8-enoate	[M + Na]+	10	Fatty acids	Spingolipids	Ceramides	1	1	0.999
raw	class	Ceramides	NPC class: Ceramides	2656	Untreated	PET	45311966.6666667	45311966.6666667	131305290	134414440	108649306.666667	122695830	153961273.333333	152439630	0.0762490345826776	0.625105899726896	0.0871994309359753	NA_[2656_596.6_8.8]	NA	N-(1,3-dihydroxyhexadecan-2-yl)docosanamide	[M + H]+	323	Fatty acids	Spingolipids	Ceramides	1	0.944	0.906
raw	class	Ceramides	NPC class: Ceramides	2217	Untreated	PET	40647394.6666667	40647394.6666667	95159046	91328048	74835348.6666667	83065790	115482743.333333	116853200	0.0683996928324543	0.693505592559351	0.063194823754704	Cer(d18:0/17:0)_[2217_554.55_7.5]	Cer(d18:0/17:0)	C17 dihydro Ceramide (d18:0/17:0)	[M + H]+	21	Fatty acids	Spingolipids	Ceramides	1	0.997	0.995
raw	class	Ceramides	NPC class: Ceramides	2457	Untreated	PET	39942129.3333333	39942129.3333333	84690797.3333333	80119952	64719732.6666667	74317210	104661862	106639570	0.0672129025704714	0.760718495129822	0.0562428926738647	N-(2-hydroxyeicosanoyl)sphinganine_[2457_594.58_8.2]	N-(2-hydroxyeicosanoyl)sphinganine	(2S)-N-[(2S,3R)-1,3-dihydroxyoctadecan-2-yl]-2-hydroxyicosanamide	[M - H2O + H]+	21	Fatty acids	Spingolipids	Ceramides	1	1	1
raw	class	Ceramides	NPC class: Ceramides	2760	Untreated	PET	26282321.3333333	26282321.3333333	45497255.3333333	45635676	32356094.6666667	35074236	58638416	59061172	0.0442267633846183	0.80494525851444	0.0302145844559304	N-(2-hydroxydocosanoyl)sphinganine_[2760_622.61_9]	N-(2-hydroxydocosanoyl)sphinganine	N-(1,3-dihydroxyoctadecan-2-yl)-2-hydroxydocosanamide	[M - H2O + H]+	21	Fatty acids	Spingolipids	Ceramides	1	1	1
raw	class	Ceramides	NPC class: Ceramides	2187	PET	Untreated	18254833.4	18254833.4	40399272.6333333	28142986.9	49526689.3333333	52526904	31271855.9333333	3759069.8	0.0307184508996729	0.835663709414113	0.0268290301468736	Cer(d18:0/17:0)_[2187_554.55_7.4]	Cer(d18:0/17:0)	C17 dihydro Ceramide (d18:0/17:0)	[M + H]+	20	Fatty acids	Spingolipids	Ceramides	1	0.999	0.991
raw	class	Ceramides	NPC class: Ceramides	3068	PET	Untreated	15754487	15754487	32470926.5	34991263	40348170	40119716	24593683	25970474	0.0265109751896742	0.862174684603787	0.0215638403659432	NA_[3068_506.53_9.6]	NA	N-(3-hydroxyoctadecan-2-yl)hexadecanamide	[M - H2O + H]+	9	Fatty acids	Spingolipids	Ceramides	1	0.998	0.995
raw	class	Ceramides	NPC class: Ceramides	2512	Untreated	PET	14644002	14644002	37448273.6666667	38389542	30126272.6666667	32744312	44770274.6666667	46078524	0.0246422986479686	0.886816983251756	0.0248692809959751	NA_[2512_582.58_8.4]	NA	N-(1,3-dihydroxyoctadecan-2-yl)nonadecanamide	[M + H]+	21	Fatty acids	Spingolipids	Ceramides	1	0.924	0.797
