data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	class	Fatty alcohols	NPC class: Fatty alcohols	946	PET	Untreated	12508210	12508210	380807835	392308030	387061940	390180320	374553730	394435740	0.172469271550108	0.172469271550108	0.482873276528603	NA_[946_284.29_3.6]	NA	(E)-11-Octadecene-8-one	[M + H3N + H]+	58	Fatty acids	Fatty acyls	Fatty alcohols	0.991	0.975	0.975
raw	class	Fatty alcohols	NPC class: Fatty alcohols	115	Untreated	PET	10396877.6666667	10396877.6666667	17124275.1666667	16606003	11925836.3333333	13222470	22322714	23221460	0.143357196398653	0.315826467948761	0.0217139830064309	7R-hydroxy-hexadecanoic acid_[115_290.27_0.7]	7R-hydroxy-hexadecanoic acid	7-hydroxyhexadecanoic acid	[M + H3N + H]+	24	Fatty acids	Fatty acyls	Fatty alcohols	0.93	0.583	0.865
raw	class	Fatty alcohols	NPC class: Fatty alcohols	260	Untreated	PET	7654462.66666667	7654462.66666667	13938910	13667754	10111678.6666667	9890253	17766141.3333333	18403826	0.105543447082156	0.421369915030917	0.0176748651795395	NA_[260_286.31_1.1]	NA	1-(ethenyloxy)hexadecane	[M + H3N + H]+	67	Fatty acids	Fatty acyls	Fatty alcohols	0.944	0.894	0.906
raw	class	Fatty alcohols	NPC class: Fatty alcohols	3422	PET	Untreated	7315968.93333333	7315968.93333333	8249654.9	5124410.75	11907639.3666667	8409250	4591670.43333333	1839571.5	0.100876131166268	0.522246046197185	0.010460756123343	NA_[3422_507.53_11.3]	NA	Methoxy-tri(undecyl)silane	[M - H2O + H]+	9	Fatty acids	Fatty acyls	Fatty alcohols	0.935	0.874	0.953
raw	class	Fatty alcohols	NPC class: Fatty alcohols	3461	PET	Untreated	7127712.53333333	7127712.53333333	7315705.03333333	3833863.95	10879561.3	5933003	3751848.76666667	1318058.1	0.0982803605346071	0.620526406731792	0.00927648576233328	NA_[3461_507.53_11.6]	NA	Methoxy-tri(undecyl)silane	[M - H2O + H]+	9	Fatty acids	Fatty acyls	Fatty alcohols	0.866	0.73	0.905
raw	class	Fatty alcohols	NPC class: Fatty alcohols	2682	PET	Untreated	4781007.66666667	4781007.66666667	11111954.1666667	9375009	13502458	13364785	8721450.33333333	8918585	0.0659228546327159	0.686449261364508	0.0140902188031242	NA_[2682_560.56_8.8]	NA	3-[1,2,2-Tris(2-ethylhexoxy)ethoxymethyl]heptane	[M + H3N + H]+	79	Fatty acids	Fatty acyls	Fatty alcohols	0.904	0.681	0.812
raw	class	Fatty alcohols	NPC class: Fatty alcohols	874	Untreated	PET	3867884.66666666	3867884.66666666	70427969	71820940	68494026.6666667	68807230	72361911.3333333	80509830	0.0533322714361073	0.739781532800616	0.0893043184111086	NA_[874_296.29_3.4]	NA	nonadeca-10,13-dien-2-one	[M + H3N + H]+	58	Fatty acids	Fatty acyls	Fatty alcohols	0.994	0.981	0.758
raw	class	Fatty alcohols	NPC class: Fatty alcohols	94	Untreated	PET	2951436	2951436	4541592.66666667	4393649	3065874.66666667	3278689	6017310.66666667	6139017.5	0.0406958323330649	0.78047736513368	0.00575884614246871	NA_[94_232.23_0.6]	NA	(6R)-6-ethyl-1-methoxydecan-5-one	[M + H3N + H]+	308	Fatty acids	Fatty acyls	Fatty alcohols	0.967	0.898	0.709
raw	class	Fatty alcohols	NPC class: Fatty alcohols	360	PET	Untreated	2416231	2416231	16882213.5	17732115	18090329	16952106	15674098	18512124	0.0333161659795278	0.813793531113208	0.0214070431292476	civetone_[360_251.24_1.4]	civetone	cycloheptadec-9-en-1-one	[M + H]+	79	Fatty acids	Fatty acyls	Fatty alcohols	0.955	0.977	0.787
raw	class	Fatty alcohols	NPC class: Fatty alcohols	222	PET	Untreated	2017088.9	2017088.9	10875949.55	10501577.25	11884494	14962240	9867405.1	6040914.5	0.0278126009424857	0.841606132055694	0.0137909594075665	(2E,16R)-16-hydroxyheptadec-2-enoic acid_[222_302.27_1]	(2E,16R)-16-hydroxyheptadec-2-enoic acid	(2E,16R)-16-hydroxyheptadec-2-enoic acid	[M + H3N + H]+	21	Fatty acids	Fatty acyls	Fatty alcohols	0.948	0.433	0.781
