data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	1379	Untreated	PET	7536330.66666667	7536330.66666667	14658915	14009564	10890749.6666667	12057739	18427080.3333333	19948734	0.381946197443826	0.381946197443826	0.112194701261819	NA_[1379_486.48_5.1]	NA	2-Cyclooctyl-2-[(1-cyclooctylcyclooctyl)diazenyl]cyclooctan-1-amine	[M + H]+	42	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.997	0.986	0.957
raw	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	2462	Untreated	PET	4385792	4385792	36136798.6666667	35258416	33943902.6666667	34659910	38329694.6666667	37670268	0.22227482461574	0.604221022059566	0.276579633005933	NA_[2462_813.68_8.1]	NA	NA	[M + H3N + H]+	5	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.318	0.581	0.712
raw	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	2640	PET	Untreated	1549622.66666666	1549622.66666666	18734741	17342094	19509552.3333333	21583502	17959929.6666667	13100686	0.0785358964706734	0.682756918530239	0.143389784967888	NA_[2640_503.5_8.7]	NA	2-Cyclooctyl-2-[(1-cyclooctylcyclooctyl)diazenyl]cyclooctan-1-amine	[M + H3N + H]+	8	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.992	0.84	0.734
raw	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	1357	PET	Untreated	1377196.16666667	1377196.16666667	9248739.58333333	9567421	9937337.66666667	9792298	8560141.5	9172189	0.0697972079859925	0.752554126516232	0.0707869289507745	NA_[1357_515.34_5]	NA	[(4R,5S,6S,7R)-4,7-dibenzyl-1,3-bis(cyclopentylmethyl)-5,6-dihydroxy-1,3-diazepan-2-ylidene]cyanamide	[M + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.947	0.809	0.725
raw	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	2401	Untreated	PET	1360406.66666666	1360406.66666666	18899022	18380897	18218818.6666667	19018544	19579225.3333333	17743250	0.0689463050777182	0.82150043159395	0.144647139807451	NA_[2401_592.58_8]	NA	1-Hydroxy-4-[1-(1-hydroxy-2,2,6-trimethyl-6-propan-2-ylpiperidin-4-yl)-3-(1,2,2,6-tetramethyl-6-propan-2-ylpiperidin-4-yl)propyl]-2,2,6-trimethyl-6-propan-2-ylpiperidine	[M + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.942	0.965	0.976
raw	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	2981	PET	Untreated	1141605.3	1141605.3	3437444.68333333	3738352.25	4008247.33333333	4217406	2866642.03333333	3200682.5	0.057857307833545	0.879357739427495	0.0263091149208936	NA_[2981_556.54_9.5]	NA	(2S)-1-[4-[2-[[(2S)-2-hydroxydodecyl]-[(2S)-2-hydroxypropyl]amino]ethyl]piperazin-1-yl]dodecan-2-ol	[M + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.906	0.794	0.769
raw	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	1255	Untreated	PET	829708.333333332	829708.333333332	11367216.5	11105468	10952362.3333333	10869531	11782070.6666667	11734448	0.0420501643201237	0.921407903747619	0.0870010815531653	NA_[1255_468.45_4.6]	NA	N,N'-(Iminodiethylene)bis(dodecanamide)	[M + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.884	0.953	0.813
raw	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	3472	PET	Untreated	397145.966666667	397145.966666667	1212446.58333333	1013873.6	1411019.56666667	1013873.6	1013873.6	1013873.6	0.0201276189312402	0.941535522678859	0.00927968285599557	NA_[3472_505.52_11.6]	NA	2-Propyl-4,6-di(tridecyl)-1,3,5-triazine	[M + H3N + H]+	33	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.924	0.581	0.713
raw	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	2466	PET	Untreated	375134	375134	3217684.5	3184157.5	3405251.5	3205248.2	3030117.5	2970251.8	0.0190120379756726	0.960547560654531	0.0246271399508275	NA_[2466_522.54_8.2]	NA	(E)-1-N-[(1E,7Z)-1-methoxy-2,3,3,6,6,7,8,9,9-nonamethyldeca-1,7-dienyl]-1-N,5-N,5-N,3,3,6-hexamethylhept-4-ene-1,5-diamine	[M + H3N + H]+	158	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.592	0.878	0.848
raw	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	3145	PET	Untreated	267066	267066	1190604.86666667	1078671	1324137.86666667	1221480.4	1057071.86666667	1013873.6	0.013535080621887	0.974082641276418	0.00911251326148861	NA_[3145_505.52_10.1]	NA	4-[2,3-Bis(2,2,6,6-tetramethylpiperidin-4-yl)cyclopentyl]-2,2,6,6-tetramethylpiperidine	[M + H3N + H]+	33	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.873	0.645	0.71
