data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	class	Unsaturated fatty acids	NPC class: Unsaturated fatty acids	354	PET	Untreated	216914833.333333	216914833.333333	1475652483.33333	1552056300	1584109900	1473905200	1367195066.66667	1630207400	0.352026141366823	0.352026141366823	0.477687262669648	Ximenynic acid_[354_296.26_1.4]	Ximenynic acid	octadec-11-en-9-ynoic acid	[M + H3N + H]+	3	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	1	0.973	0.977
raw	class	Unsaturated fatty acids	NPC class: Unsaturated fatty acids	500	PET	Untreated	71404485.3333333	71404485.3333333	53859339.3333333	19198788	89561582	108019120	18157096.6666667	16816016	0.11588071254468	0.467906853911503	0.017434945331586	2,6-Nonadienoic acid_[500_172.13_1.9]	2,6-Nonadienoic acid	nona-2,6-dienoic acid	[M + H3N + H]+	293	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.926	0.592	0.716
raw	class	Unsaturated fatty acids	NPC class: Unsaturated fatty acids	427	PET	Untreated	69339516.6666667	69339516.6666667	558865835	552136210	593535593.333333	646594560	524196076.666667	457677860	0.112529521938674	0.580436375850177	0.180911897574758	stearolic acid_[427_298.27_1.7]	stearolic acid	Stearolsaeure	[M + H3N + H]+	304	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	1	0.888	0.941
raw	class	Unsaturated fatty acids	NPC class: Unsaturated fatty acids	533	PET	Untreated	26404649.1	26404649.1	18769785.7166667	5949411.25	31972110.2666667	37730024	5567461.16666667	5355447	0.0428515034863204	0.623287879336497	0.00607601563454627	NA_[533_155.11_2]	NA	1,2,3,3a,4,5,6,6a-Octahydropentalene-2-carboxylate	[M + H]+	266	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.995	0.743	0.846
raw	class	Unsaturated fatty acids	NPC class: Unsaturated fatty acids	127	PET	Untreated	24672292	24672292	28638329.3333333	20724771	40974475.3333333	38576970	16302183.3333333	18079674	0.0400401006144602	0.663327979950957	0.00927058728337578	NA_[127_200.16_0.7]	NA	Cyclobutanecarboxylic acid, 3-cyclohexyl-	[M + H3N + H]+	182	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.988	0.891	0.905
raw	class	Unsaturated fatty acids	NPC class: Unsaturated fatty acids	502	PET	Untreated	23094495.7333333	23094495.7333333	16836865.5333333	5661401.25	28384113.4	34490824	5289617.66666667	5528783	0.0374795309978857	0.700807510948843	0.00545030506802473	NA_[502_135.08_1.9]	NA	(2E)-7-Methylene-2-octene-1,8-dial	[M - H2O + H]+	429	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.931	0.53	0.751
raw	class	Unsaturated fatty acids	NPC class: Unsaturated fatty acids	358	PET	Untreated	21023713.3333333	21023713.3333333	144409303.333333	153108520	154921160	146613920	133897446.666667	159603120	0.0341189054164986	0.734926416365342	0.0467471071898359	(9Z,11E,13E)-octadeca-9,11,13-trienoic acid_[358_279.23_1.4]	(9Z,11E,13E)-octadeca-9,11,13-trienoic acid	Alpha-Esa	[M + H]+	3	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	1	0.934	0.961
raw	class	Unsaturated fatty acids	NPC class: Unsaturated fatty acids	104	PET	Untreated	15714271.3333333	15714271.3333333	36407843	35716352	44264978.6666667	38908664	28550707.3333333	31780302	0.0255023329518633	0.760428749317205	0.0117856765456666	NA_[104_155.11_0.6]	NA	1,2,3,3a,4,5,6,6a-Octahydropentalene-2-carboxylate	[M + H]+	266	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.994	0.652	0.797
raw	class	Unsaturated fatty acids	NPC class: Unsaturated fatty acids	474	PET	Untreated	13917055.3	13917055.3	10250346.6833333	3556761.65	17208874.3333333	19905068	3291819.03333333	3062983.8	0.0225856719946816	0.783014421311887	0.00331816610203227	10-undecynoic acid_[474_200.16_1.9]	10-undecynoic acid	undec-10-ynoic acid	[M + H3N + H]+	182	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	0.995	0.967	0.848
raw	class	Unsaturated fatty acids	NPC class: Unsaturated fatty acids	334	PET	Untreated	12563488	12563488	66060890.6666667	65060400	72342634.6666667	90210980	59779146.6666667	39909820	0.0203889984598335	0.80340341977172	0.0213847409118958	9-cis,11-trans-octadecadienoate_[334_298.27_1.3]	9-cis,11-trans-octadecadienoate	Selin Cla	[M + H3N + H]+	304	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	1	0.907	0.946
