data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	class	Glycerophosphoethanolamines	NPC class: Glycerophosphoethanolamines	2090	Untreated	PET	1274134684.26667	1274134684.26667	1227595457.86667	1760597000	590528115.733333	1013873.6	1864662800	1815621100	0.884808895345835	0.884808895345835	0.528480771508939	PC(22:1(11Z)/12:0)_[2090_760.59_7.1]	PC(22:1(11Z)/12:0)	1-(11Z-docosenoyl)-2-dodecanoyl-glycero-3-phosphocholine	[M + H]+	-1	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	1	1	0.975
raw	class	Glycerophosphoethanolamines	NPC class: Glycerophosphoethanolamines	1799	Untreated	PET	61542803.3333334	61542803.3333334	381720085	396416940	350948683.333333	337191650	412491486.666667	398802300	0.0427377266361709	0.927546621982006	0.164330784810682	PC(15:0/17:1(9Z))_[1799_732.55_6.4]	PC(15:0/17:1(9Z))	[2-[(Z)-heptadec-9-enoyl]oxy-3-pentadecanoyloxypropyl] 2-(trimethylazaniumyl)ethyl phosphate	[M + H]+	5	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	1	1	0.907
raw	class	Glycerophosphoethanolamines	NPC class: Glycerophosphoethanolamines	2079	Untreated	PET	36821786.6666667	36821786.6666667	283381433.333333	275552050	264970540	260379740	301792326.666667	315991500	0.0255704870038485	0.953117108985855	0.121995921017472	PE(20:0/18:4(6Z,9Z,12Z,15Z))_[2079_768.55_7.2]	PE(20:0/18:4(6Z,9Z,12Z,15Z))	(2-aminoethoxy)[3-(icosanoyloxy)-2-(octadeca-6,9,12,15-tetraenoyloxy)propoxy]phosphinic acid	[M + H]+	10	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	0.999	1	0.998
raw	class	Glycerophosphoethanolamines	NPC class: Glycerophosphoethanolamines	2259	PET	Untreated	15948115.9666667	15948115.9666667	18297038.0166667	23433205	26271096	24578084	10322980.0333333	6034132.5	0.0110749946968403	0.964192103682695	0.00787688868137424	NA_[2259_812.62_7.6]	NA	[3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-[(9E,11E,13E)-hexadeca-9,11,13-trienoyl]oxypropyl] pentacosanoate	[M + H]+	5	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	1	1	0.982
raw	class	Glycerophosphoethanolamines	NPC class: Glycerophosphoethanolamines	1881	Untreated	PET	7672570	7672570	49802225	50636210	45965940	42938680	53638510	55540290	0.00532813231598894	0.969520235998684	0.0214398954657263	PE(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))_[1881_766.54_6.7]	PE(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))	(2-aminoethoxy)[2-(icosa-8,11,14-trienoyloxy)-3-(octadeca-9,12-dienoyloxy)propoxy]phosphinic acid	[M + H]+	10	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	0.999	1	0.997
raw	class	Glycerophosphoethanolamines	NPC class: Glycerophosphoethanolamines	1784	Untreated	PET	6612160	6612160	26001310.6666667	25673428	22695230.6666667	22351878	29307390.6666667	30068388	0.00459174218996887	0.974111978188653	0.011193583874319	1,2-bis-[(9Z,11Z)-octadecadienoyl]-sn-glycero-3-phosphoethanolamine_[1784_740.52_6.5]	1,2-bis-[(9Z,11Z)-octadecadienoyl]-sn-glycero-3-phosphoethanolamine	1,2-Bis-[(9Z,11Z)-Octadecadienoyl]-Sn-Glycero-3-Phosphoethanolamine	[M + H]+	10	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	0.999	1	0.997
raw	class	Glycerophosphoethanolamines	NPC class: Glycerophosphoethanolamines	2022	Untreated	PET	5325376.66666666	5325376.66666666	58957944.3333333	58328647	56295256	55334944	61620632.6666667	61322350	0.00369814957862621	0.977810127767279	0.0253814395517625	PC(17:1(9Z)/14:0)_[2022_718.54_7]	PC(17:1(9Z)/14:0)	[(2R)-3-[(E)-heptadec-9-enoyl]oxy-2-tetradecanoyloxypropyl] 2-(trimethylazaniumyl)ethyl phosphate	[M + H]+	10	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	0.984	0.996	0.785
raw	class	Glycerophosphoethanolamines	NPC class: Glycerophosphoethanolamines	2164	Untreated	PET	4933290.66666666	4933290.66666666	31371239.3333333	30019383	28904594	27954054	33837884.6666667	36469936	0.00342586974445763	0.981235997511737	0.0135053422198897	NA_[2164_702.54_7.4]	NA	[1-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-3-tridecanoyloxypropan-2-yl] henicosanoate	[M - H2O + H]+	48	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	1	0.999	0.993
raw	class	Glycerophosphoethanolamines	NPC class: Glycerophosphoethanolamines	2004	Untreated	PET	4480826	4480826	29159215.6666667	27755507	26918802.6666667	27354468	31399628.6666667	34216892	0.00311166060562803	0.984347658117365	0.0125530643611988	NA_[2004_750.54_7]	NA	[3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-[(9Z,12Z)-nonadeca-9,12-dienoyl]oxypropyl] (9Z,12Z)-nonadeca-9,12-dienoate	[M - H2O + H]+	48	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	1	1	0.998
raw	class	Glycerophosphoethanolamines	NPC class: Glycerophosphoethanolamines	1512	Untreated	PET	3812142	3812142	13340123.6666667	12700476	11434052.6666667	11260103	15246194.6666667	14400079	0.00264730031571412	0.986994958433079	0.00574293331097546	NA_[1512_704.52_5.6]	NA	1-hexadecanoyl-2-(9R, 10S-methylene-hexadecanoyl)-sn-glycero-3-phosphoethanolamine	[M + H]+	5	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	0.998	0.995	0.808
