data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	class	Azaphilones	NPC class: Azaphilones	717	Untreated	PET	1986692.3	1986692.3	2007219.75	1013873.6	1013873.6	1013873.6	3000565.9	1013873.6	0.793773457634167	0.793773457634167	0.0967796726500284	chaetoviridin I_[717_505.1_2.8]	chaetoviridin I	Chaetoviridin I	[M + K]+	243	Polyketides	Chromanes	Azaphilones	0.915	0.675	0.786
raw	class	Azaphilones	NPC class: Azaphilones	424	Untreated	PET	438892.5	438892.5	7085094.08333333	6925843.5	6865647.83333333	6885475	7304540.33333333	7631778.5	0.17535741053343	0.969130868167597	0.341613361506458	15beta-hydroxycyproterone acetate_[424_450.2_1.7]	15beta-hydroxycyproterone acetate	17-Hydroxycyproterone acetate	[M + H3N + H]+	-1	Polyketides	Chromanes	Azaphilones	0.988	0.85	0.893
raw	class	Azaphilones	NPC class: Azaphilones	622	Untreated	PET	77260.666666666	77260.666666666	11647782.6666667	11910349	11609152.3333333	11748430	11686413	13172877	0.0308691318324032	1	0.561606965843513	RP-1551-M1_[622_492.21_2.4]	RP-1551-M1	Rp-1551-M1	[M + H3N + H]+	11	Polyketides	Chromanes	Azaphilones	0.967	0.68	0.717
