data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
raw	class	Sphingoid bases	NPC class: Sphingoid bases	181	Untreated	PET	170751496.666667	170751496.666667	264855021.666667	250229340	179479273.333333	185187300	350230770	372622270	0.492677656245803	0.492677656245803	0.429724906078338	NA_[181_288.29_0.9]	NA	2-[2-Hydroxyethyl(tridecyl)amino]ethanol	[M + H]+	21	Fatty acids	Spingolipids	Sphingoid bases	0.87	0.579	0.914
raw	class	Sphingoid bases	NPC class: Sphingoid bases	280	Untreated	PET	60147900	60147900	96193276.6666667	94818415	66119326.6666667	66661596	126267226.666667	131539890	0.173547681739834	0.666225337985636	0.156072731869797	NA_[280_316.32_1.2]	NA	1,1'-(Tridecylimino)bis-2-propanol	[M + H]+	21	Fatty acids	Spingolipids	Sphingoid bases	0.906	0.571	0.902
raw	class	Sphingoid bases	NPC class: Sphingoid bases	399	Untreated	PET	32654222	32654222	48139419	47315704	31812308	33417124	64466530	67882460	0.0942188260457617	0.760444164031398	0.0781057771843044	n-oleyldiethanolamine_[399_356.35_1.6]	n-oleyldiethanolamine	Ethanol, 2,2'-(9-octadecen-1-ylimino)bis-	[M + H]+	21	Fatty acids	Spingolipids	Sphingoid bases	0.819	0.379	0.82
raw	class	Sphingoid bases	NPC class: Sphingoid bases	512	Untreated	PET	18646414.3333333	18646414.3333333	28303619.5	28336839	18980412.3333333	19812268	37626826.6666667	40067636	0.0538014125233035	0.814245576554702	0.0459223697356284	NA_[512_358.37_2]	NA	Stearylbis(2-hydroxyethyl)aminium	[M + H]+	21	Fatty acids	Spingolipids	Sphingoid bases	0.908	0.489	0.897
raw	class	Sphingoid bases	NPC class: Sphingoid bases	247	Untreated	PET	13905195.6666667	13905195.6666667	23968537.5	23842004	17015939.6666667	18307692	30921135.3333333	32675918	0.0401213420932199	0.854366918647921	0.0388887379261608	NA_[247_346.33_1]	NA	Peg-3 myristamine	[M + H]+	24	Fatty acids	Spingolipids	Sphingoid bases	0.926	0.229	0.72
raw	class	Sphingoid bases	NPC class: Sphingoid bases	85	Untreated	PET	10347429.3333333	10347429.3333333	17470870.6666667	18633346	12297156	13767616	22644585.3333333	22622068	0.0298559446425686	0.88422286329049	0.0283463315480909	NA_[85_262.24_0.6]	NA	PEG-3 caprylamine	[M + H]+	24	Fatty acids	Spingolipids	Sphingoid bases	0.748	0.27	0.802
raw	class	Sphingoid bases	NPC class: Sphingoid bases	556	Untreated	PET	8667495	8667495	15906869.5	15965518	11573122	11354738	20240617	20976312	0.0250087478322867	0.909231611122777	0.0258087536300928	NA_[556_342.37_2.1]	NA	(2-Hydroxyethyl)stearyldimethylaminium	[M + H]+	67	Fatty acids	Spingolipids	Sphingoid bases	0.91	0.483	0.839
raw	class	Sphingoid bases	NPC class: Sphingoid bases	178	Untreated	PET	4869894.16666667	4869894.16666667	10299883.25	9619309.5	7864936.16666667	7954029.5	12734830.3333333	13313055	0.0140513441523867	0.923282955275163	0.0167114685399267	NA_[178_244.26_0.9]	NA	2-(Tridecylamino)ethanol	[M + H]+	67	Fatty acids	Spingolipids	Sphingoid bases	0.998	0.744	0.955
raw	class	Sphingoid bases	NPC class: Sphingoid bases	124	Untreated	PET	4052654.83333333	4052654.83333333	6476471.75	6302087	4450144.33333333	4458656	8502799.16666667	8652878	0.0116933234779058	0.934976278753069	0.0105080175447473	NA_[124_260.26_0.7]	NA	1-[2-Hydroxypropyl(nonyl)amino]propan-2-ol	[M + H]+	308	Fatty acids	Spingolipids	Sphingoid bases	0.944	0.722	0.955
raw	class	Sphingoid bases	NPC class: Sphingoid bases	2227	Untreated	PET	3040444.26666667	3040444.26666667	7517819.7	7333518.25	5997597.56666667	6958832.5	9038041.83333333	9115756	0.00877274275476232	0.943749021507831	0.0121975952888001	NA_[2227_556.56_7.5]	NA	[16-Ethyl-16-hydroxy-15-(trimethylazaniumyl)triacontan-15-yl]phosphanide	[M + H]+	1	Fatty acids	Spingolipids	Sphingoid bases	0.882	0.241	0.724
