sample_id	group	data_source	npc_level	npc_term	npc_label	npc_plot_label	npc_pathway	npc_superclass	npc_class	n_features	summed_intensity	plot_intensity	npc_overall_test	npc_overall_p_value	npc_overall_q_value	npc_overall_significance	npc_max_mean_difference	npc_max_median_difference
A549_110626_PET100	PET	filtered	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	Steroidal alkaloids	Alkaloids x Terpenoids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	2	0.218216453366432	0.0857244608344184	kruskal_wallis	0.0991510225298254	0.473767316055215	ns	0.216239669917787	0.247431325965051
A549_110626_PS100	PS	filtered	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	Steroidal alkaloids	Alkaloids x Terpenoids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	2	0.303187697939489	0.115006971590344	kruskal_wallis	0.0991510225298254	0.473767316055215	ns	0.216239669917787	0.247431325965051
A549_110626_untreated	Untreated	filtered	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	Steroidal alkaloids	Alkaloids x Terpenoids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	2	1.63026219397708	0.419999042680553	kruskal_wallis	0.0991510225298254	0.473767316055215	ns	0.216239669917787	0.247431325965051
A549_180626_PET100	PET	filtered	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	Steroidal alkaloids	Alkaloids x Terpenoids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	2	0.241980430523142	0.0941147528592649	kruskal_wallis	0.0991510225298254	0.473767316055215	ns	0.216239669917787	0.247431325965051
A549_180626_PS100	PS	filtered	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	Steroidal alkaloids	Alkaloids x Terpenoids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	2	0.908240668644714	0.280633147345516	kruskal_wallis	0.0991510225298254	0.473767316055215	ns	0.216239669917787	0.247431325965051
A549_180626_untreated	Untreated	filtered	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	Steroidal alkaloids	Alkaloids x Terpenoids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	2	1.19556388701954	0.341546078824316	kruskal_wallis	0.0991510225298254	0.473767316055215	ns	0.216239669917787	0.247431325965051
A549_210626_PET100	PET	filtered	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	Steroidal alkaloids	Alkaloids x Terpenoids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	2	0.499116920338887	0.175835506015588	kruskal_wallis	0.0991510225298254	0.473767316055215	ns	0.216239669917787	0.247431325965051
A549_210626_PS100	PS	filtered	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	Steroidal alkaloids	Alkaloids x Terpenoids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	2	1.29833834854762	0.361413963469153	kruskal_wallis	0.0991510225298254	0.473767316055215	ns	0.216239669917787	0.247431325965051
A549_210626_untreated	Untreated	filtered	class	Steroidal alkaloids	NPC class: Steroidal alkaloids	Steroidal alkaloids	Alkaloids x Terpenoids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	2	0.749236810519361	0.242848607957764	kruskal_wallis	0.0991510225298254	0.473767316055215	ns	0.216239669917787	0.247431325965051
