data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
raw	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0423688825546064	NA	NA	NA	0.0227537691987766	0.846481724890613	0.917653700821449	ns
raw	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.111056948855803	0.0880849397695898	-0.022972009086213	0.022972009086213	0.0801563346997277	0.0803603995099156	0.000204064810187948	0.000204064810187948	0.936186293473059	0.97002435227329	ns
raw	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	0.111056948855803	0.0686880663011964	-0.0423688825546064	0.0423688825546064	0.0801563346997277	0.0576066303111391	-0.0225497043885886	0.0225497043885886	0.897278961260083	0.952666551461323	ns
raw	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	0.0880849397695898	0.0686880663011964	-0.0193968734683934	0.0193968734683934	0.0803603995099156	0.0576066303111391	-0.0227537691987766	0.0227537691987766	0.518605016428726	0.825926507645748	ns
raw	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.000715856458918413	NA	NA	NA	0.000772232748109573	0.142868116953198	0.43880921635625	ns
raw	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.00204130140557704	0.00159080791895432	-0.00045049348662272	0.00045049348662272	0.00195817031869366	0.00137937751598683	-0.000578792802706826	0.000578792802706826	0.173485468321478	0.739751659523691	ns
raw	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	0.00204130140557704	0.00132544494665863	-0.000715856458918413	0.000715856458918413	0.00195817031869366	0.00118593757058408	-0.000772232748109573	0.000772232748109573	0.0932899561836047	0.3209174492716	ns
raw	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	0.00159080791895432	0.00132544494665863	-0.000265362972295693	0.000265362972295693	0.00137937751598683	0.00118593757058408	-0.000193439945402747	0.000193439945402747	0.698535358303339	0.924216012524417	ns
raw	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	4.90943954683093e-05	NA	NA	NA	9.15370889418355e-05	0.846481724890613	0.917653700821449	ns
raw	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.000796638885796267	0.000845733281264577	4.90943954683093e-05	4.90943954683093e-05	0.000865156262471873	0.0008898216895917	2.46654271198273e-05	2.46654271198273e-05	0.936186293473059	0.97002435227329	ns
raw	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	0.000796638885796267	0.000840061449914678	4.34225641184102e-05	4.34225641184102e-05	0.000865156262471873	0.000956693351413708	9.15370889418355e-05	9.15370889418355e-05	0.897278961260083	0.952666551461323	ns
raw	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	0.000845733281264577	0.000840061449914678	-5.67183134989914e-06	5.67183134989914e-06	0.0008898216895917	0.000956693351413708	6.68716618220081e-05	6.68716618220081e-05	0.518605016428726	0.825926507645748	ns
