structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	1	0.068	0.068	-47.698	1.000	0.333	120.095	C10H14O	[M + H3N + H]+	C10H18NO+	QYGNFWFMIGEZKR	InChI=1S/C10H14O/c1-5-9(4)6-7-10(11)8(2)3/h5-6H,1-2,7H2,3-4H3	2,6-dimethylocta-1,5,7-trien-3-one	CC(=C)C(=O)CC=C(C)C=C	2.900	5373124;591375;133681554	COCONUT:(CNP0113070);SUPERNATURAL:(SN0318402);PUBCHEM:(5373124 591375 133681554)	3145730	168.138	221	3.677	845630597699671067	845630488970724842	845630488970724841	68	
1	1	0.053	0.053	-259.452	1.000	1.000	46.957	C11H19NO3	[M + Na]+	C11H19NNaO3+	XXSVTBQQRZBFHL	InChI=1S/C11H19NO3/c1-9(2,3)15-8(14)12-11-4-10(5-11,6-11)7-13/h13H,4-7H2,1-3H3,(H,12,14)	tert-Butyl (3-(hydroxymethyl)bicyclo[1.1.1]pentan-1-yl)carbamate	CC(C)(C)OC(=O)NC12CC(C1)(C2)CO	0.900	118997537	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(118997537)	67108866	236.126	221	3.677	845630603064186479	845630489050416626	845630489050416625	70	
1	1	0.066	0.066	-122.626	1.000	0.333	257.197	C11H16O2	[M + H3N + H]+	C11H20NO2+	JHWHCAIRIWJSNW	InChI=1S/C11H16O2/c1-3-5-7-10-8-9(6-4-2)11(12)13-10/h3,8,10H,1,4-7H2,2H3	5-(But-3-En-1-Yl)-3-Propylfuran-2(5H)-One	CCCC1=CC(OC1=O)CCC=C	3.100	163015547;139584592;122206280	COCONUT:(CNP0291193);SUPERNATURAL:(SN0165930);PUBCHEM:(163015547 139584592 122206280);LOTUS:(Q77372011)	271581186	198.149	232	3.864	845630593593446972	845630489172051454	845630489172051453	73	
1	1	0.152	0.152	-40.780	1.000	0.333	166.839	C10H16O	[M + H3N + H]+	C10H20NO+	CDENNWAQQCYNJD	InChI=1S/C10H16O/c1-3-4-5-6-7-8-9-10(2)11/h3-5,8-9H2,1-2H3	5-Decyne-2-one	CCCCC#CCCC(=O)C	2.500	14901663	PUBCHEM:(14901663)	2	170.154	232	3.865	845630577650895700	845630489130108410	845630489130108409	72	
1	1	0.146	0.146	-96.323	1.000	0.333	135.213	C11H18O3	[M + H3N + H]+	C11H22NO3+	HMWRWCNKEHWSKJ	InChI=1S/C11H18O3/c1-2-3-4-8-5-10(12)6-9(8)7-11(13)14/h8-9H,2-7H2,1H3,(H,13,14)	2-[(1R,2S)-2-butyl-4-oxocyclopentyl]acetic acid	CCCCC1CC(=O)CC1CC(=O)O	1.900	21909225;53885569;90987434	PUBCHEM:(21909225 53885569 90987434);PUBMED:(null)	66	216.160	232	3.865	845630578770775097	845630489213994498	845630489213994497	74	
1	1	0.199	0.199	-182.517	1.000	1.000	70.048	C11H21NO3	[M + Na]+	C11H21NNaO3+	UQWNNUPJBDWRHC	InChI=1S/C11H21NO3/c12-9(10(13)7-11(14)15)6-8-4-2-1-3-5-8/h8-10,13H,1-7,12H2,(H,14,15)	(4S)-4-amino-5-cyclohexyl-3-hydroxypentanoic acid	C1CCC(CC1)CC(C(CC(=O)O)O)N	-1.000	5287930;4626832;7016396;92308779;92308780;92308781;153949721	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(5287930 4626832 7016396 92308779 92308780 92308781 153949721);PUBMED:(null)	16777282	238.141	232	3.865	845630579953568938	845630489251743238	845630489251743237	75	
1	1	0.631	0.631	-21.090	1.000	0.333	44.278	C10H14	[M + H3N + H]+	C10H18N+	DCBMHXCACVDWJZ	InChI=1S/C10H14/c1-7-2-9-4-8(1)5-10(3-7)6-9/h7-10H,1-5H2	Adamantanylidene	C1C2CC3CC1CC(C2)[C]3	3.800	64468	MESH:(64468);PUBCHEM:(64468);PUBMED:(null)	70	152.143	232	3.865	845630580758875482	845630489088165366	845630489088165365	71	
1	2	0.031	0.031	-98.631	0.282	0.500	35.990	C11H14O4	[M + H]+	C11H15O4+	GHZFQZUEIITYEZ	InChI=1S/C11H14O4/c12-3-1-8-5-9(2-4-13)7-10(6-8)11(14)15/h5-7,12-13H,1-4H2,(H,14,15)	3,5-Bis(2-hydroxyethyl)benzoic acid	C1=C(C=C(C=C1CCO)C(=O)O)CCO	0.600	57058584	PUBCHEM:(57058584)	2	211.097	232	3.868	845630588954546269	845630489339823630	845630489335629325	77	
1	1	0.843	0.889	-36.030	0.766	0.500	64.271	C9H10O3	[M - H2O + H]+	C9H9O2+	LSWRBVSEWBWTDR	InChI=1S/C9H10O3/c10-6-7-12-9(11)8-4-2-1-3-5-8/h1-5,10H,6-7H2	2-Hydroxyethyl benzoate	C1=CC=C(C=C1)C(=O)OCCO	1.220	66747	NORMAN:(NS00041266);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(66747);DSSTox:(DTXSID20879477);LOTUS:(Q27263304);PUBMED:(null)	137774760002	149.060	232	3.869	845630590162505909	845630489293686282	845630489293686281	76	
1	1	0.781	0.781	-60.001	0.553	0.500	53.564	C12H27NO3	[M + H]+	C12H28NO3+	AFJDKYQZVDGXBX	InChI=1S/C12H27NO3/c1-2-3-4-5-6-7-8-13-12(9-14,10-15)11-16/h13-16H,2-11H2,1H3	2-(Hydroxymethyl)-2-(octylamino)propane-1,3-diol	CCCCCCCCNC(CO)(CO)CO	1.000	1937568	PUBCHEM:(1937568);DSSTox:(DTXSID80365684);PUBMED:(null)	137438953538	234.206	235	3.913	845630580846955883	845630489381766674	845630489381766673	78	
1	2	0.006	0.030	-325.230	0.334	0.333	80.056	C12H21N3O6S	[M + H]+	C12H22N3O6S+	JKRODHBGNBKZLE	InChI=1S/C12H21N3O6S/c1-2-21-10(17)5-14-11(18)8(6-22)15-9(16)4-3-7(13)12(19)20/h7-8,22H,2-6,13H2,1H3,(H,14,18)(H,15,16)(H,19,20)	2-amino-4-({1-[(2-ethoxy-2-oxoethyl)carbamoyl]-2-sulfanylethyl}carbamoyl)butanoic acid	CCOC(=O)CNC(=O)C(CS)NC(=O)CCC(C(=O)O)N	-3.800	7048513;147253;358180;90272125;132918822	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0229576);HMDB:(HMDB0252819);BloodExposome:(147253 358180);SUPERNATURAL:(SN0168037);MESH:(147253);PUBCHEM:(7048513 147253 358180 90272125 132918822);DSSTox:(DTXSID20922674);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137496625230	336.123	239	3.978	845630600937674046	845630489419515414	845630489419515413	79	
1	2	0.064	0.064	-150.096	0.051	0.500	36.046	C13H26O2	[M + H3N + H]+	C13H30NO2+	VZOMLDYIAWPSDV	InChI=1S/C13H26O2/c1-3-5-6-7-8-9-10-11-12(4-2)13(14)15/h12H,3-11H2,1-2H3,(H,14,15)	(2R)-2-ethylundecanoic acid	CCCCCCCCCC(CC)C(=O)O	4.732	17949563;92179622;98459867;170754	NORMAN:(NS00057494);SUPERNATURAL:(SN0404358);PUBCHEM:(17949563 92179622 98459867 170754);DSSTox:(DTXSID80885892);LOTUS:(Q82864591)	137708699650	232.227	259	4.322	845630580293307659	845630489461458458	845630489457264153	80	
1	1	0.025	0.025	-93.748	0.995	0.333	117.753	C12H18O2	[M + H3N + H]+	C12H22NO2+	SEWYHOMCDKWYEF	InChI=1S/C12H18O2/c13-11-9-7-5-3-1-2-4-6-8-10-12-14/h13-14H,5-12H2	dodeca-5,7-diyne-1,12-diol	C(CCO)CC#CC#CCCCCO	1.700	560878	COCONUT:(CNP0076026);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0343622);PUBCHEM:(560878);DSSTox:(DTXSID40225578);PUBMED:(null)	137509208130	212.165	261	4.351	845630576770091756	845630489532761630	845630489532761629	81	
1	1	0.019	0.024	-212.119	1.000	1.000	72.809	C13H25NO3	[M + Na]+	C13H25NNaO3+	ZLEBLWDLKHDYEW	InChI=1S/C13H25NO3/c1-13(2,3)17-12(16)14-11(9-15)8-10-6-4-5-7-10/h10-11,15H,4-9H2,1-3H3,(H,14,16)	tert-butyl N-[(2R)-1-cyclopentyl-3-hydroxypropan-2-yl]carbamate	CC(C)(C)OC(=O)NC(CC1CCCC1)CO	2.900	59383028;98041262;68714168	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(59383028 98041262 68714168)	67108866	266.173	289	4.809	845630577692838745	845630489570510370	845630489570510369	82	
1	1	0.093	0.093	-134.690	1.000	0.333	217.499	C13H20O2	[M + H3N + H]+	C13H24NO2+	DOTCCDYHDBZAAY	InChI=1S/C13H20O2/c1-8(14)15-7-9-4-12-10-2-3-11(6-10)13(12)5-9/h9-13H,2-7H2,1H3	Octahydro-4,7-methano-1H-indene-2-methanol acetate	CC(=O)OCC1CC2C3CCC(C3)C2C1	3.100	121494090;115844	NORMAN:(NS00012805);PUBCHEM:(121494090 115844);DSSTox:(DTXSID20867091)	137439215618	226.180	289	4.809	845630595090813661	845630489612453414	845630489612453413	83	
1	1	0.392	0.392	-94.147	1.000	0.333	157.265	C13H22O3	[M + H3N + H]+	C13H26NO3+	QVTINBMJKAORHL	InChI=1S/C13H22O3/c14-12(11-7-5-6-8-11)9-3-1-2-4-10-13(15)16/h11H,1-10H2,(H,15,16)	8-Cyclopentyl-8-oxooctanoic acid	C1CCC(C1)C(=O)CCCCCCC(=O)O	2.700	24726973	PUBCHEM:(24726973);DSSTox:(DTXSID80645357)	137438953474	244.191	289	4.812	845630604494444278	845630489654396458	845630489654396457	84	
1	2	0.096	0.096	-104.380	0.076	0.500	29.874	C12H24O	[M + H3N + H]+	C12H28NO+	GFWVDQCGGDBTBS	InChI=1S/C12H24O/c1-9(2)6-11(5)8-12(13)7-10(3)4/h9-11H,6-8H2,1-5H3	2,6,8-Trimethyl-4-nonanone	CC(C)CC(C)CC(=O)CC(C)C	3.800	6994350;6997372;61057	NORMAN:(NS00007614);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(6994350 6997372 61057);DSSTox:(DTXSID7026998)	137506324482	202.217	290	4.837	845630599264146597	845630489687950894	845630489687950893	85	
1	4	0.111	0.111	-104.402	0.087	0.094	10.078	C8H11N5O2	[M + H3N + H]+	C8H15N6O2+	PQEIUJGJYPUELF	InChI=1S/C8H11N5O2/c1-11-4-5(10-7(11)9)12(2)8(15)13(3)6(4)14/h1-3H3,(H2,9,10)	8-Aminocaffeine	CN1C2=C(N=C1N)N(C(=O)N(C2=O)C)C	-0.389	64129	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0292264);PUBCHEM:(64129);DSSTox:(DTXSID50191235);PUBMED:(null)	137507110978	227.125	293	4.890	845630600233030936	845630489725699634	845630489725699633	86	
1	2	0.131	0.270	-107.676	0.486	0.500	43.873	C14H28O3	[M + H3N + H]+	C14H32NO3+	ATRNZOYKSNPPBF	InChI=1S/C14H28O3/c1-2-3-4-5-6-7-8-9-10-11-13(15)12-14(16)17/h13,15H,2-12H2,1H3,(H,16,17)	3-hydroxytetradecanoic acid	CCCCCCCCCCCC(CC(=O)O)O	4.700	22053132;16213559;5288266;5312869;129900401;91825663;16064	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0010731 HMDB0061656);MiMeDB:(MMDBc0047815 MMDBc0054915 MMDBc0000709 MMDBc0054934);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(16064 22053132);LIPIDMAPS:(LMFA01050175 LMFA01050322 LMFA01050323);SUPERNATURAL:(SN0015142);MESH:(16064);FooDB:(FDB027878);PUBCHEM:(22053132 16213559 5288266 5312869 129900401 91825663 16064);COCONUT:(CNP0114637);NORMAN:(NS00068819);METACYC:(CPD-12808 CPD-24809);CHEBI:(42539 85635 84197 85148 37374 138437);KEGG:(C22001);DSSTox:(DTXSID001305047 DTXSID20584034 DTXSID20941380 DTXSID701307151);LOTUS:(Q27158359);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	141590530414	262.238	295	4.914	845630576304523916	845630489767642678	845630489763448373	87	
1	2	0.024	0.044	-195.506	0.335	0.500	49.356	C13H18O4	[M + H]+	C13H19O4+	OJSIHOCBTHOQJA	InChI=1S/C13H18O4/c1-2-3-13(16)10-4-6-12(7-5-10)17-9-11(15)8-14/h4-7,11,14-15H,2-3,8-9H2,1H3	1-[4-(2,3-Dihydroxypropoxy)phenyl]butan-1-one	CCCC(=O)C1=CC=C(C=C1)OCC(CO)O	1.100	113933	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(113933);DSSTox:(DTXSID30980462)	137506062338	239.128	300	4.995	845630606033754016	845630489801197114	845630489801197113	88	
1	1	0.049	0.049	-106.845	1.000	1.000	14.094	C10H22O3	[M + H]+	C10H23O3+	RWNXXQFJBALKAX	InChI=1S/C10H22O3/c1-4-7-11-10(12-8-5-2)13-9-6-3/h10H,4-9H2,1-3H3	Tripropyl orthoformate	CCCOC(OCCC)OCCC	2.700	69311	NORMAN:(NS00003583);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(69311);DSSTox:(DTXSID4044450);PUBMED:(null)	137506324546	191.164	303	5.048	845630576296135305	845630489838945854	845630489838945853	89	
1	2	0.014	0.021	-341.062	0.410	0.306	71.357	C11H18N2O6S	[M + H]+	C11H19N2O6S+	LMNDKWXDMBGGAL	InChI=1S/C11H18N2O6S/c1-2-5-20(19)6-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h2,5,7-8H,3-4,6,12H2,1H3,(H,13,14)(H,15,16)(H,17,18)	2-amino-4-{[1-carboxy-2-(prop-1-ene-1-sulfinyl)ethyl]carbamoyl}butanoic acid	CC=CS(=O)CC(C(=O)O)NC(=O)CCC(C(=O)O)N	-4.200	5317734;162848682;162848683;162848684;18410556;11174243;59915712	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0110424);HMDB:(HMDB0031870 HMDB0303127);CHEBI:(168106);SUPERNATURAL:(SN0209622);FooDB:(FDB007883 FDB008555);PUBCHEM:(5317734 162848682 162848683 162848684 18410556 11174243 59915712);LOTUS:(Q105154062 Q105154061);PUBCHEMANNOTATIONDRUG:(null)	858783786	307.096	315	5.254	845630608227375308	845630489876694594	845630489876694593	90	
1	1	0.062	0.062	-40.788	1.000	1.000	10.235	C9H22Si	[M + H]+	C9H23Si+	YDJXDYKQMRNUSA	InChI=1S/C9H22Si/c1-7(2)10(8(3)4)9(5)6/h7-10H,1-6H3	tris(propan-2-yl)silane	CC(C)[SiH](C(C)C)C(C)C	3.240	135042348;138754	COCONUT:(CNP0158420);BloodExposome:(138754);PUBCHEM:(135042348 138754);DSSTox:(DTXSID90983439);PUBCHEMANNOTATIONDRUG;PUBMED	137478799426	159.157	321	5.347	845630595690599190	845630489947997770	845630489947997769	92	
1	4	0.057	0.057	-227.406	0.076	0.045	25.609	C13H25NO2	[M + Na]+	C13H25NNaO2+	ZBZVJMYFNIEABO	InChI=1S/C13H25NO2/c1-12(2,3)10-13(4,5)11(15)14-6-8-16-9-7-14/h6-10H2,1-5H3	4-(2,2,4,4-Tetramethylvaleryl)morpholine	CC(C)(C)CC(C)(C)C(=O)N1CCOCC1	2.300	208727	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(208727);DSSTox:(DTXSID90186564)	137506062338	250.178	321	5.352	845630578342955996	845630489910249030	845630489910249029	91	
1	3	0.112	0.112	-115.429	0.262	0.333	49.020	C13H22O2	[M + H3N + H]+	C13H26NO2+	KBCMISIPASRHGQ	InChI=1S/C13H22O2/c1-11(7-5-9-12(2)14)8-6-10-13(3,4)15/h6-7,10,15H,5,8-9H2,1-4H3	10-hydroxy-6,10-dimethylundeca-5,8-dien-2-one	CC(=O)CCC=C(C)CC=CC(C)(C)O	2.100	71371013	COCONUT:(CNP0165322);SUPERNATURAL:(SN0180758);PUBCHEM:(71371013);DSSTox:(DTXSID40793969);LOTUS:(Q105138106 Q82763484)	137710534658	228.196	321	5.353	845630577789307767	845630489985746510	845630489985746509	93	
1	1	0.055	0.066	-207.544	0.553	0.500	111.932	C13H20O3	[M + H]+	C13H21O3+	PQSIJEAZEVYENF	InChI=1S/C13H20O3/c1-4-14-13(15-5-2)10-16-12-8-6-11(3)7-9-12/h6-9,13H,4-5,10H2,1-3H3	4-(2,2-Diethoxyethoxy)toluene	CCOC(COC1=CC=C(C=C1)C)OCC	2.900	3017694	NORMAN:(NS00052647);PUBCHEM:(3017694);DSSTox:(DTXSID60985203)	137439215618	225.149	329	5.477	845630587708837835	845630490031883858	845630490027689553	94	
1	3	0.017	0.039	-356.904	0.149	0.238	36.887	C33H42O8	[M + H3N + H]+	C33H46NO8+	MMRHFTZTLKGNTJ	InChI=1S/C33H42O8/c1-18-24(41-26(36)14-13-22-11-9-8-10-12-22)15-16-33(7)28(18)29(37)23-17-25(39-20(3)34)19(2)27(32(23,5)6)30(38)31(33)40-21(4)35/h8-14,23-25,28-31,37-38H,1,15-17H2,2-7H3	MMRHFTZTLKGNTJ	CC1=C2C(C(C3(CCC(C(=C)C3C(C(C2(C)C)CC1OC(=O)C)O)OC(=O)C=CC4=CC=CC=C4)C)OC(=O)C)O	4.677		TeroMol:(TKC014663);LotusExpanded	8598323200	584.322	329	5.478	845630596906947510	845630490069632598	845630490069632597	95	
1	1	0.005	0.005	-155.769	0.499	0.498	46.390	C14H22O4	[M + H]+	C14H23O4+	BXAAQNFGSQKPDZ	InChI=1S/C14H22O4/c1-5-9-15-13(16-10-6-2)14(17-11-7-3)18-12-8-4/h5-8,13-14H,1-4,9-12H2	1,1,2,2-Tetrakis(allyloxy)ethane	C=CCOC(C(OCC=C)OCC=C)OCC=C	2.500	85528	NORMAN:(NS00028799);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(85528);DSSTox:(DTXSID3067526)	137506324482	255.159	331	5.520	845630588191182880	845630490107381338	845630490107381337	96	
1	1	0.040	0.040	-123.903	0.929	0.498	22.857	C12H14O3	[M - H2O + H]+	C12H13O2+	XWTZKGVORJIFAF	InChI=1S/C12H14O3/c1-8-3-4-9(2)10(7-8)11(13)5-6-12(14)15/h3-4,7H,5-6H2,1-2H3,(H,14,15)	4-(2,5-Dimethylphenyl)-4-oxobutanoic acid	CC1=CC(=C(C=C1)C)C(=O)CCC(=O)O	1.800	6922815;220095	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(6922815 220095);DSSTox:(DTXSID70277444);PUBMED:(null)	137506062402	189.091	340	5.660	845630584076570219	845630490145130078	845630490145130077	97	
1	2	0.119	0.119	-59.430	0.091	0.500	160.394	C11H16O	[M + H]+	C11H17O+	ROCUJSLECZXKKU	InChI=1S/C11H16O/c1-4-8(2)10-6-5-9(3)11(12)7-10/h4-5,10H,6-7H2,1-3H3	(5S)-5-but-2-en-2-yl-2-methylcyclohex-2-en-1-one	CC=C(C)C1CC=C(C(=O)C1)C	2.700	67871871;67871874;15659327;57179848	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);LotusExpanded;PUBCHEM:(67871871 67871874 15659327 57179848)	8657043458	165.127	342	5.695	845630601944307133	845630490182878818	845630490182878817	98	
1	2	0.188	0.188	-319.471	0.235	0.275	26.122	C33H45NO8	[M + H]+	C33H46NO8+	TUCNXQSRPNHFAU	InChI=1S/C33H45NO8/c1-6-34-16-31(17-38-3)13-12-23(40-5)33-21-14-20-22(39-4)15-32(42-18(2)35,25(29(33)34)26(36)28(31)33)24(21)27(20)41-30(37)19-10-8-7-9-11-19/h7-11,20-29,36H,6,12-17H2,1-5H3	8-(acetyloxy)-11-ethyl-18-hydroxy-6,16-dimethoxy-13-(methoxymethyl)-11-azahexacyclo[7.7.2.1²,⁵.0¹,¹⁰.0³,⁸.0¹³,¹⁷]nonadecan-4-yl benzoate	CCN1CC2(CCC(C34C2C(C(C31)C5(CC(C6CC4C5C6OC(=O)C7=CC=CC=C7)OC)OC(=O)C)O)OC)COC	2.700	101425134;14707729	COCONUT:(CNP0174597);TeroMol:(TKC171008);SUPERNATURAL:(SN0360073);PUBCHEM:(101425134 14707729);LOTUS:(Q110191555)	279969794	584.322	343	5.716	845630608793606485	845630490220627558	845630490220627557	99	
1	1	0.782	0.801	-33.310	0.669	0.500	21.214	C10H10O4	[M - H2O + H]+	C10H9O3+	YWWHKOHZGJFMIE	InChI=1S/C10H10O4/c1-2-14-10(13)8-6-4-3-5-7(8)9(11)12/h3-6H,2H2,1H3,(H,11,12)	2-(ethoxycarbonyl)benzoic acid	CCOC(=O)C1=CC=CC=C1C(=O)O	1.635	21894230;71750793;75318;138396076	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0002120);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(75318);SUPERNATURAL:(SN0462468);MESH:(75318);LotusExpanded;FooDB:(FDB022852);PUBCHEM:(21894230 71750793 75318 138396076);GNPS:(CCMSLIB00000579450);COCONUT:(CNP0017360);NORMAN:(NS00010914);CHEBI:(70973);DSSTox:(DTXSID3052696 DTXSID30858132 DTXSID50892730);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	146690805870	177.055	344	5.725	845630585813012195	845630490258376298	845630490258376297	100	
1	2	0.876	0.876	-31.210	0.048	0.500	28.325	C14H31NO	[M + H]+	C14H32NO+	HCYSJBICYOIBLS	InChI=1S/C14H31NO/c1-2-3-4-5-6-7-8-9-10-11-12-15-13-14-16/h15-16H,2-14H2,1H3	2-(Dodecylamino)ethanol	CCCCCCCCCCCCNCCO	4.700	101936510;85512	NORMAN:(NS00052555);PUBCHEM:(101936510 85512);DSSTox:(DTXSID00174775 DTXSID50877663);PUBMED:(null)	137439215682	230.248	344	5.735	845630595086619351	845630490296125038	845630490296125037	101	
1	2	0.063	0.136	-89.123	0.414	0.500	21.006	C31H20O10	[M + H]+	C31H21O10+	OIFVLHZEBAXHPM	InChI=1S/C31H20O10/c1-39-26-13-23(38)30-22(37)12-24(14-2-5-16(32)6-3-14)41-31(30)28(26)18-8-15(4-7-19(18)34)25-11-21(36)29-20(35)9-17(33)10-27(29)40-25/h2-13,32-35,38H,1H3	Sotetsuflavone	COC1=C(C2=C(C(=C1)O)C(=O)C=C(O2)C3=CC=C(C=C3)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O	5.400	5494868	COCONUT:(CNP0188720);SUPERNATURAL:(SN0266125);MESH:(5494868);PUBCHEM:(5494868);DSSTox:(DTXSID501103517);LOTUS:(Q105192489);PUBMED:(null);KNAPSACK:(OIFVLHZEBAXHPM-UHFFFAOYSA-N)	137710534742	553.113	344	5.735	845630610211281337	845630490333873778	845630490333873777	102	
1	2	0.163	0.332	-100.889	0.452	0.500	41.844	C16H32O3	[M + H3N + H]+	C16H36NO3+	PHFQJBDKBCFMOS	InChI=1S/C16H32O3/c1-2-3-4-5-6-7-9-12-15(17)13-10-8-11-14-16(18)19/h15,17H,2-14H2,1H3,(H,18,19)	7-hydroxyhexadecanoic acid	CCCCCCCCCC(CCCCCC(=O)O)O	5.200	15569775;162647034;45934091	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0259180);HMDB:(HMDB0112185);CHEBI:(187327);LIPIDMAPS:(LMFA01050414);SUPERNATURAL:(SN0285343);LotusExpanded;PUBCHEM:(15569775 162647034 45934091);DSSTox:(DTXSID301311221);PUBMED:(null)	148196294762	290.269	346	5.774	845630595774485272	845630490371622518	845630490371622517	103	
1	2	0.208	0.208	-81.164	0.481	0.497	11.963	C30H18O10	[M + H]+	C30H19O10+	HLFVFEBKCLAGBY	InChI=1S/C30H18O10/c31-16-5-1-14(2-6-16)19-13-38-24-12-22(35)30(29(37)27(24)28(19)36)39-18-7-3-15(4-8-18)23-11-21(34)26-20(33)9-17(32)10-25(26)40-23/h1-13,31-33,35,37H	6-[4-(5,7-dihydroxy-4-oxo-4H-chromen-2-yl)phenoxy]-5,7-dihydroxy-3-(4-hydroxyphenyl)-4H-chromen-4-one	C1=CC(=CC=C1C2=COC3=C(C2=O)C(=C(C(=C3)O)OC4=CC=C(C=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O	5.300	118717693	COCONUT:(CNP0342198);SUPERNATURAL:(SN0128738);PUBCHEM:(118717693);PUBMED:(null)	3145794	539.098	348	5.799	845630609552775552	845630490409371258	845630490409371257	104	
1	3	0.142	0.142	-82.675	0.059	0.333	52.696	C16H30O2	[M + H3N + H]+	C16H34NO2+	MMNAZSLYCVMTFR	InChI=1S/C16H30O2/c1-3-5-7-9-11-15(17)13-14-16(18)12-10-8-6-4-2/h15-18H,3-12H2,1-2H3	8-Hexadecyne-7,10-diol	CCCCCCC(C#CC(CCCCCC)O)O	4.700	12209991	PUBCHEM:(12209991)	2	272.258	351	5.855	845630580737903956	845630490447119998	845630490447119997	105	
1	3	0.151	0.151	-110.309	0.159	0.333	60.116	C15H16O3	[M + H3N + H]+	C15H20NO3+	TUGXTSKUBLGSJF	InChI=1S/C15H16O3/c1-10(9-16)5-4-6-11(2)13-8-14(17)12(3)7-15(13)18/h5-9H,4H2,1-3H3	2-methyl-6-(4-methyl-3,6-dioxocyclohexa-1,4-dien-1-yl)hepta-2,5-dienal	CC1=CC(=O)C(=CC1=O)C(=CCC=C(C)C=O)C	2.200	163084864;131752399	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0395722);HMDB:(HMDB0038548);TeroMol:(TKC031412);CHEBI:(174265);SUPERNATURAL:(SN0360192);FooDB:(FDB017934);PUBCHEM:(163084864 131752399);LOTUS:(Q105264761 Q105264763 Q105264762);PUBCHEMANNOTATIONDRUG:(null)	867172394	262.144	355	5.920	845630591747953009	845630490480674434	845630490480674433	106	
1	1	0.426	0.426	-81.593	0.787	0.500	42.363	C17H37NO2	[M + H]+	C17H38NO2+	PGNNMVAZUOZRSM	InChI=1S/C17H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-18(14-16-19)15-17-20/h19-20H,2-17H2,1H3	2-[2-Hydroxyethyl(tridecyl)amino]ethanol	CCCCCCCCCCCCCN(CCO)CCO	5.000	109646	NORMAN:(NS00076867);PUBCHEM:(109646);DSSTox:(DTXSID30867507)	137439215618	288.290	357	5.947	845630579496389734	845630490518423174	845630490518423173	107	
1	1	0.044	0.044	-117.871	0.688	0.700	4.975	C2H5N3S	[M + K]+	C2H5KN3S+	WRMIJRQJYVDWRZ	InChI=1S/C2H5N3S/c1-4-5-2(3)6/h1H2,(H3,3,5,6)	(Methylideneamino)thiourea	C=NNC(=S)N	1.100	5150855	BloodExposome:(5150855);PUBCHEM:(5150855);DSSTox:(DTXSID30408833)	137443147778	141.983	357	5.949	845630584399531686	845630490556171914	845630490556171913	108	
