data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_ps	median_ps	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	686	PET	Untreated	0.290340112783981	0.290340112783981	0.512825629512407	0.500811230218887	0.66812052223246	0.660149382137104	0.492575956856282	0.47028964726604	0.377780409448479	0.420393108209128	0.0764269265698664	0.0764269265698664	0.0587899253520167	NA_[686_487.39_2.7]	NA	3-(Hydroxyimino)-Olean-12-En-28-Oic Acid	[M + H3N + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.586	0.912	0.525
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	2401	Untreated	PS	0.290016955523504	0.290016955523504	0.338588863192903	0.286863780310384	0.298827519887811	0.375304570104514	0.213461057083698	0.204504473769391	0.503478012607202	0.380201617579638	0.0763418611065375	0.152768787676404	0.0388155600005039	NA_[2401_592.58_8]	NA	1-Hydroxy-4-[1-(1-hydroxy-2,2,6-trimethyl-6-propan-2-ylpiperidin-4-yl)-3-(1,2,2,6-tetramethyl-6-propan-2-ylpiperidin-4-yl)propyl]-2,2,6-trimethyl-6-propan-2-ylpiperidine	[M + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.942	0.965	0.976
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	2538	PET	PS	0.275210882748326	0.275210882748326	0.76185727805844	0.852211703728032	0.875396863791692	0.882332276634175	0.600185981043365	0.760534414887866	0.809988989340264	0.861987823632615	0.072444422940222	0.225213210616626	0.0873387169602504	NA_[2538_586.57_8.4]	NA	N-[2-[2-(diethylamino)ethoxy]ethyl]-3,7,11-trimethyl-N-(3,7,11-trimethyldodeca-2,6,10-trienyl)dodeca-2,6,10-trien-1-amine	[M + H3N + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.608	0.788	0.558
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	2640	PET	PS	0.267430694437331	0.267430694437331	0.312699971407962	0.160811232058805	0.420022885991161	0.493417674051231	0.15259219155383	0.121670346703761	0.365484836678895	0.160811232058805	0.070396425248678	0.295609635865304	0.0358476778825016	NA_[2640_503.5_8.7]	NA	2-Cyclooctyl-2-[(1-cyclooctylcyclooctyl)diazenyl]cyclooctan-1-amine	[M + H3N + H]+	8	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.992	0.84	0.734
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	2024	Untreated	PS	0.255789138120316	0.255789138120316	0.303949922076495	0.158164901064126	0.285904228161828	0.158164901064126	0.18507819997367	0.0759023129141484	0.440867338093986	0.232070783772553	0.0673319903648167	0.362941626230121	0.034844579134273	NA_[2024_454.47_7]	NA	2-[3-(2-Aminoethyl)-2-henicosylimidazolidin-1-yl]ethanol	[M + H]+	334	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.762	0.797	0.681
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	2466	PET	PS	0.229819518226133	0.229819518226133	0.703134090981732	0.765919684451313	0.813390917312587	0.782142741059949	0.583571399086454	0.626413576617364	0.712439956546155	0.744984279349211	0.0604959448261256	0.423437571056246	0.0806067371487994	NA_[2466_522.54_8.2]	NA	(E)-1-N-[(1E,7Z)-1-methoxy-2,3,3,6,6,7,8,9,9-nonamethyldeca-1,7-dienyl]-1-N,5-N,5-N,3,3,6-hexamethylhept-4-ene-1,5-diamine	[M + H3N + H]+	158	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.592	0.878	0.848
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	1055	PS	Untreated	0.214593032814729	0.214593032814729	0.109656438846535	0	0.0863176242997792	0.0437645605361578	0.228622362527277	0.0799784867712225	0.0140293297125486	0	0.0564878404298846	0.479925411486131	0.0125709275885553	NA_[1055_437.41_3.9]	NA	N,N-Bis(2-hydroxypropyl)-N-tetradecylbenzenemethanaminium	[M + H3N + H]+	18	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.885	0.845	0.539
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	2981	PET	PS	0.212359467118061	0.212359467118061	0.332459103085723	0.32349262215819	0.472863786862773	0.389999771485417	0.260504319744712	0.332175974998561	0.264009202649684	0.293932955876111	0.0558998935566422	0.535825305042773	0.0381128491405386	NA_[2981_556.54_9.5]	NA	(2S)-1-[4-[2-[[(2S)-2-hydroxydodecyl]-[(2S)-2-hydroxypropyl]amino]ethyl]piperazin-1-yl]dodecan-2-ol	[M + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.906	0.794	0.769
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	279	PS	Untreated	0.2002910676672	0.2002910676672	0.315567895215934	0.29260766230508	0.312941013729988	0.321549390563966	0.417026869792507	0.364343679418329	0.216735802125307	0.260759759198416	0.0527230997274925	0.588548404770265	0.0361764544039602	NA_[279_449.37_1.2]	NA	6-Nitrocholesterol	[M + H3N + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.798	0.782	0.414
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	1859	Untreated	PS	0.197227288371676	0.197227288371676	0.548923181781312	0.573919053221223	0.607855733659916	0.639931467150087	0.420843261656171	0.411017977682041	0.618070550027847	0.764405999173133	0.0519166137307763	0.640465018501042	0.0629281202493684	NA_[1859_532.39_6.6]	NA	3-[4-(4-Octoxyphenyl)cyclohexyl]-2-(4-pentylcyclohexyl)propanenitrile	[M + K]+	67	Terpenoids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.465	0.738	0.423
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	1379	PS	PET	0.191728992427315	0.191728992427315	0.486374762795596	0.432971986309944	0.376387126570971	0.388007123082494	0.568116118998287	0.595998631587924	0.514621042817529	0.626237539295141	0.0504692840581048	0.690934302559147	0.0557576188714377	NA_[1379_486.48_5.1]	NA	2-Cyclooctyl-2-[(1-cyclooctylcyclooctyl)diazenyl]cyclooctan-1-amine	[M + H]+	42	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.997	0.986	0.957
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	2827	PS	PET	0.170897562409739	0.170897562409739	0.153327365625782	0	0.080596792992116	0	0.251494355401855	0.0985084300745074	0.127890948483375	0	0.0449857766053018	0.735920079164448	0.0175773281614877	Cer(d18:0/17:0)_[2827_554.55_9.1]	Cer(d18:0/17:0)	C17 dihydro Ceramide (d18:0/17:0)	[M + H]+	21	Alkaloids	Pseudoalkaloids (transamidation)	Open-chain polyketides	0.639	0.734	0.42
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	2643	PET	PS	0.158388838449751	0.158388838449751	0.572984387912272	0.503343682205206	0.643374025575404	0.640457977364815	0.484985187125654	0.500862067059478	0.590593951035758	0.45948097840336	0.0416930750960067	0.777613154260455	0.0656864779267404	NA_[2643_549.57_8.7]	NA	4-Methyl-1-(4-methyl-2,2,6,6-tetrapropylpiperidin-1-yl)oxy-2,2,6,6-tetrapropylpiperidine	[M + H]+	57	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.917	0.975	0.875
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	3049	PET	Untreated	0.150709773635819	0.150709773635819	0.606677552124675	0.692761459715965	0.678671937093694	0.877548907754162	0.613398555822456	0.686021044563089	0.527962163457875	0.545430719938179	0.0396716963859409	0.817284850646396	0.0695490356752752	NA_[3049_546.56_9.6]	NA	36-Isocyanatohexatriacontan-1-ol	[M - H2O + H]+	33	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.844	0.95	0.925
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	1998	Untreated	PS	0.150196289950664	0.150196289950664	0.236177541332495	0.0719930978972936	0.22927622333551	0.0807253592785868	0.164530055355656	0.106312282517982	0.31472634530632	0.0303358351727759	0.0395365308398375	0.856821381486233	0.0270752069040736	NA_[1998_516.49_6.9]	NA	2-[[(3S,10R,13R,17R)-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3-carbonyl]amino]ethyl-trimethylazanium	[M + H3N + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.533	0.702	0.829
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	1486	PET	Untreated	0.150073702008769	0.150073702008769	0.465950538237553	0.458952450120253	0.536785728406509	0.574164364710124	0.474353859908408	0.462306686181018	0.38671202639774	0.327160426401674	0.0395042617208939	0.896325643207127	0.0534162018906175	NA_[1486_449.34_5.6]	NA	3-Hydroxy-5-cholenoylglycine	[M + H3N + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.623	0.794	0.385
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	2895	Untreated	PET	0.109455808454789	0.109455808454789	0.383182070061108	0.329329813125612	0.313492428705409	0.307532429022405	0.413105544317717	0.326935492832301	0.422948237160198	0.45285894397529	0.0288123158567605	0.925137959063888	0.0439276900348031	NA_[2895_540.54_9.3]	NA	2-(1,2-Dihydroxyhexadecylamino)octadecane-1,3-diol	[M - H2O + H]+	21	Fatty acids	Pseudoalkaloids (transamidation)	Sphingoid bases	0.739	0.822	0.677
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	2922	Untreated	PET	0.104898359874887	0.104898359874887	0.371506153209911	0.313068995262541	0.303028213890655	0.273084871537429	0.403563671973535	0.313068995262541	0.407926573765542	0.451376358100101	0.0276126476999141	0.952750606763802	0.0425891721437396	NA_[2922_540.54_9.4]	NA	2-(1,2-Dihydroxyhexadecylamino)octadecane-1,3-diol	[M - H2O + H]+	21	Fatty acids	Pseudoalkaloids (transamidation)	Sphingoid bases	0.739	0.822	0.677
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	1255	Untreated	PET	0.0777758658955963	0.0777758658955963	0.354784395106801	0.340935558764193	0.320536918860551	0.340935558764193	0.345503481703703	0.220805808464318	0.398312784756148	0.423650065710559	0.0204731283414948	0.973223735105297	0.0406722029946528	NA_[1255_468.45_4.6]	NA	N,N'-(Iminodiethylene)bis(dodecanamide)	[M + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.884	0.953	0.813
filtered	superclass	Pseudoalkaloids (transamidation)	NPC superclass: Pseudoalkaloids (transamidation)	1357	Untreated	PET	0.0522769923011711	0.0522769923011711	0.582060332023594	0.608097711538413	0.560775210748134	0.655196052757586	0.572353582273342	0.554869389972397	0.613052203049305	0.631409883191253	0.0137609984841045	0.986984733589401	0.066726936995276	NA_[1357_515.34_5]	NA	[(4R,5S,6S,7R)-4,7-dibenzyl-1,3-bis(cyclopentylmethyl)-5,6-dihydroxy-1,3-diazepan-2-ylidene]cyanamide	[M + H]+	-1	Alkaloids	Pseudoalkaloids (transamidation)	Steroidal alkaloids	0.947	0.809	0.725
