CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
1209	2594	124.230	0.000	0.9005	0.4166	1
1209	2662	117.006	0.000	0.8555	0.4289	1
1209	2727	129.006	0.000	0.8789	0.4156	1
1209	2793	102.991	0.000	0.9056	0.4067	1
1209	2837	105.006	0.000	0.9238	0.4436	1
1209	2843	104.004	0.000	0.8503	0.4023	1
1209	2865	23.081	0.000	0.8790	0.4255	1
1209	2886	-39.109	0.000	0.8987	0.4160	1
1209	2888	88.975	0.000	0.9194	0.4795	1
1209	2949	105.006	0.000	0.9132	0.4072	1
1209	3106	74.959	0.000	0.9120	0.4092	1
1209	3149	104.003	0.000	0.8551	0.4587	1
1209	3184	32.911	0.000	0.9133	0.4090	1
1209	3203	104.003	0.000	0.7855	0.4007	1
1209	3240	102.990	0.000	0.9229	0.4344	1
1209	3257	100.975	0.000	0.9141	0.4330	1
1209	3282	124.230	0.000	0.9269	0.4242	1
1209	3293	124.230	0.000	0.9167	0.4050	1
1209	3295	74.959	0.000	0.9171	0.4267	1
1209	3322	105.006	0.000	0.8872	0.4233	1
1209	3330	102.990	0.000	0.9024	0.4319	1
1209	3367	105.006	0.000	0.8612	0.4396	1
1209	3404	105.006	0.000	0.7438	0.3843	1
1209	3455	105.006	0.000	0.7862	0.4335	1
1210	1287	15.011	0.000	0.7503	0.6484	1
1210	1388	15.011	0.000	0.7407	0.6209	1
1210	1451	-18.010	0.000	0.7682	0.7404	1
1210	1483	-18.010	0.000	0.7555	0.6968	1
1210	1648	-18.010	0.000	0.7483	0.7108	1
1210	1649	-2.016	0.000	0.7140	0.6228	1
1210	1731	-282.256	0.000	0.7624	0.6076	1
1210	1814	-282.256	0.000	0.8044	0.6125	1
1210	1821	-18.010	0.000	0.7522	0.6932	1
1210	2328	-18.010	0.000	0.7132	0.6522	1
1210	2482	13.979	0.000	0.8621	0.8182	1
1211	1215	458.266	0.000	0.8730	0.6588	1
1211	1218	456.252	0.000	0.9159	0.7690	1
1211	1230	457.271	0.000	0.7021	0.5246	1
1211	1232	470.267	0.000	0.9049	0.7237	1
1211	1259	501.309	0.000	0.7184	0.5497	1
1211	1260	484.283	0.000	0.8071	0.6017	1
1211	1289	456.251	0.000	0.9332	0.7595	1
1211	1292	501.309	0.000	0.7105	0.5510	1
1211	1293	484.283	0.000	0.7705	0.5867	1
1211	1294	470.267	0.000	0.8966	0.7237	1
1211	1295	457.271	0.000	0.7562	0.5914	1
1211	1332	456.251	0.000	0.9315	0.7772	1
1211	1339	484.282	0.000	0.8235	0.6248	1
1211	1340	470.267	0.000	0.9040	0.7571	1
1211	1341	458.266	0.000	0.7462	0.6328	1
1211	1342	457.271	0.000	0.7128	0.5283	1
1211	1358	484.255	0.000	0.7725	0.6453	1
1211	1359	484.259	0.000	0.7448	0.6089	1
1211	1363	458.266	0.000	0.7154	0.4845	1
1211	1365	470.267	0.000	0.8768	0.7313	1
1211	1367	456.251	0.000	0.9332	0.7876	1
1211	1381	501.125	0.000	0.7032	0.5540	1
1211	1395	456.251	0.000	0.9378	0.7990	1
1211	1397	484.283	0.000	0.7862	0.6125	1
1211	1401	458.266	0.000	0.7598	0.6466	1
1211	1405	470.267	0.000	0.8868	0.7329	1
1211	1441	456.251	0.000	0.9185	0.7381	1
1211	1442	501.309	0.000	0.7206	0.5495	1
1211	1444	484.283	0.000	0.8411	0.6431	1
1211	1447	470.267	0.000	0.8957	0.7572	1
1211	1476	456.251	0.000	0.9086	0.7271	1
1211	1514	470.267	0.000	0.9096	0.8000	1
1211	1517	456.251	0.000	0.9156	0.7441	1
1211	1524	484.283	0.000	0.8101	0.6364	1
1211	1527	501.309	0.000	0.7061	0.5127	1
1211	1547	470.267	0.000	0.9126	0.7748	1
1211	1549	456.251	0.000	0.9233	0.7616	1
1211	1551	501.309	0.000	0.7319	0.6117	1
1211	1552	484.283	0.000	0.7648	0.5756	1
1211	1566	458.266	0.000	0.8507	0.6369	1
1211	1584	470.267	0.000	0.9090	0.7818	1
1211	1592	456.251	0.000	0.9180	0.7614	1
1211	1594	458.266	0.000	0.8344	0.7050	1
1211	1595	-0.000	0.000	0.9353	0.7726	1
1211	1605	484.282	0.000	0.8156	0.6089	1
1211	1653	456.251	0.000	0.9110	0.7467	1
1211	1654	0.001	0.000	0.9502	0.8142	1
1211	1670	501.309	0.000	0.7093	0.5284	1
1211	1677	484.282	0.000	0.8471	0.7024	1
1211	1712	456.251	0.000	0.9267	0.7996	1
1211	1723	484.282	0.000	0.7994	0.6532	1
1211	1807	456.251	0.000	0.9304	0.7945	1
1211	1840	484.283	0.000	0.8593	0.7147	1
1211	1848	501.309	0.000	0.7046	0.5419	1
1211	1895	456.251	0.000	0.9086	0.7433	1
1211	1904	501.309	0.000	0.7268	0.5852	1
1211	1939	456.251	0.000	0.9453	0.8246	1
1211	1970	501.309	0.000	0.7239	0.6117	1
1211	2001	501.309	0.000	0.7161	0.5415	1
1211	2067	456.251	0.000	0.8782	0.6755	1
1211	2070	501.310	0.000	0.7094	0.5641	1
1211	2105	456.251	0.000	0.9233	0.7592	1
1211	2125	484.282	0.000	0.8033	0.6246	1
1211	2130	501.309	0.000	0.7095	0.5443	1
1211	2132	456.094	0.000	0.8948	0.7503	1
1211	2185	456.251	0.000	0.8643	0.7011	1
1211	2218	501.309	0.000	0.7251	0.5471	1
1211	2219	484.283	0.000	0.8371	0.6612	1
1211	2220	456.251	0.000	0.9421	0.8273	1
1211	2263	456.251	0.000	0.9189	0.7179	1
1211	2276	501.309	0.000	0.7113	0.5322	1
1211	2279	484.283	0.000	0.7871	0.6075	1
1211	2364	484.283	0.000	0.7933	0.6232	1
1211	2365	501.309	0.000	0.7217	0.6212	1
1211	2372	456.251	0.000	0.9298	0.7877	1
1211	2397	501.309	0.000	0.7152	0.6489	1
1211	2423	456.251	0.000	0.9332	0.7675	1
1211	2446	501.309	0.000	0.7184	0.5951	1
1211	2447	456.251	0.000	0.9417	0.7876	1
1211	2474	501.309	0.000	0.7259	0.5882	1
1211	2517	246.053	0.000	0.7443	0.6203	1
1211	2527	501.309	0.000	0.7237	0.6144	1
1211	2536	456.251	0.000	0.9274	0.7623	1
1211	2671	501.310	0.000	0.7239	0.5816	1
1211	2685	218.022	0.000	0.7119	0.5990	1
1211	2700	501.310	0.000	0.7135	0.5723	1
1211	2748	501.310	0.000	0.7104	0.5212	1
1211	2823	501.309	0.000	0.7208	0.5800	1
1211	2891	501.309	0.000	0.7176	0.5340	1
1211	2892	456.251	0.000	0.8795	0.7328	1
1211	2905	484.281	0.000	0.7206	0.6231	1
1211	2919	501.309	0.000	0.7059	0.5443	1
1211	3052	457.272	0.000	0.7300	0.5553	1
1211	3054	501.309	0.000	0.7226	0.5854	1
1211	3056	484.282	0.000	0.7588	0.5867	1
1211	3058	456.251	0.000	0.9129	0.7186	1
1211	3123	501.309	0.000	0.7203	0.5759	1
1211	3124	484.282	0.000	0.8247	0.6680	1
1211	3156	501.309	0.000	0.7108	0.5379	1
1211	3157	484.282	0.000	0.7209	0.5862	1
1211	3180	501.309	0.000	0.7229	0.5723	1
1211	3181	484.282	0.000	0.7980	0.6180	1
1211	3224	501.309	0.000	0.7335	0.5977	1
1211	3225	484.282	0.000	0.7991	0.6461	1
1211	3266	501.309	0.000	0.7244	0.6125	1
1211	3267	484.282	0.000	0.8186	0.6475	1
1211	3304	484.282	0.000	0.7997	0.6422	1
1211	3307	501.309	0.000	0.7133	0.5279	1
1211	3346	484.282	0.000	0.7648	0.6168	1
1211	3397	484.282	0.000	0.7794	0.6035	1
1212	1244	-45.058	0.000	0.8019	0.5090	1
1212	1285	-17.027	0.000	0.7838	0.5003	1
1212	1288	-0.000	0.000	0.9744	0.6982	1
1212	1297	-45.058	0.000	0.8005	0.5047	1
1212	1344	-189.155	0.000	0.8581	0.4106	1
1212	1352	-0.000	0.000	0.9765	0.7638	1
1212	1355	-45.058	0.000	0.7974	0.5215	1
1212	1428	-45.058	0.000	0.8111	0.5040	1
1212	1435	-0.000	0.000	0.9805	0.7811	1
1212	1471	-0.000	0.000	0.9841	0.8447	1
1212	1473	-17.027	0.000	0.7853	0.5353	1
1212	1474	-45.058	0.000	0.8204	0.5507	1
1212	1508	-17.027	0.000	0.8012	0.5595	1
1212	1509	-45.058	0.000	0.8139	0.5675	1
1212	1510	-0.000	0.000	0.9774	0.7734	1
1212	1546	-17.027	0.000	0.8158	0.5843	1
1212	1554	-0.000	0.000	0.9762	0.7525	1
1212	1555	-45.058	0.000	0.7958	0.5172	1
1212	1877	-238.230	0.000	0.9686	0.6616	1
1212	1878	-255.257	0.000	0.9361	0.6065	1
1212	1879	-283.289	0.000	0.8543	0.4786	1
1212	2037	0.000	0.000	0.9721	0.7308	1
1212	2147	-266.262	0.000	0.9616	0.5986	1
1212	2148	-283.288	0.000	0.9167	0.4849	1
1212	2151	-311.321	0.000	0.8673	0.5100	1
1212	2155	-311.326	0.000	0.8591	0.4851	1
1212	2522	-330.242	0.000	0.8579	0.3421	1
1212	2806	-315.241	0.000	0.8489	0.3427	1
1212	2807	-298.215	0.000	0.9126	0.4523	1
1212	3357	-473.355	0.000	0.8085	0.3253	1
1212	3358	-456.327	0.000	0.8329	0.3516	1
1213	1235	-181.313	0.000	0.8344	0.3700	1
1213	1268	-194.308	0.000	0.9298	0.5243	1
1213	1274	-181.314	0.000	0.7738	0.3487	1
1213	1429	-23.183	0.000	0.9466	0.6145	1
1213	1433	-0.000	0.000	0.9599	0.6503	1
1213	1492	-180.329	0.000	0.9199	0.4782	1
1213	1515	0.000	0.000	0.9407	0.5966	1
1213	1804	-151.303	0.000	0.9162	0.4709	1
1213	1833	-103.232	0.000	0.7353	0.3331	1
1213	1990	-103.282	0.000	0.9072	0.4290	1
1213	2098	-57.240	0.000	0.8444	0.4131	1
1213	2174	-106.300	0.000	0.8825	0.3989	1
1213	2189	-103.266	0.000	0.7139	0.3713	1
1213	2255	-21.240	0.000	0.8877	0.5652	1
1213	2320	-71.256	0.000	0.8256	0.3819	1
1213	2340	-135.344	0.000	0.9410	0.6196	1
1213	2384	-139.302	0.000	0.9498	0.5908	1
1213	2538	-113.302	0.000	0.9067	0.4811	1
1213	2853	-70.078	0.000	0.9517	0.6227	1
1213	2925	-65.302	0.000	0.8508	0.4503	1
1213	3085	-71.081	0.000	0.8460	0.4395	1
1213	3115	-159.381	0.000	0.9040	0.5940	1
1213	3140	-70.078	0.000	0.9312	0.5907	1
1213	3161	-65.302	0.000	0.8639	0.4813	1
1213	3182	-91.318	0.000	0.8422	0.4988	1
1213	3189	-91.343	0.000	0.8881	0.4785	1
1213	3322	-89.303	0.000	0.9200	0.5224	1
1213	3367	-89.302	0.000	0.8886	0.4552	1
1213	3444	-70.078	0.000	0.9456	0.6220	1
1214	1235	-110.108	0.000	0.7950	0.3923	1
1214	1243	71.205	0.000	0.8985	0.5339	1
1214	1261	-11.998	0.000	0.9109	0.6034	1
1214	1268	-123.103	0.000	0.8679	0.4792	1
1214	1274	-110.109	0.000	0.7428	0.3531	1
1214	1304	-108.092	0.000	0.8952	0.5668	1
1214	1350	71.205	0.000	0.9008	0.5315	1
1214	1373	-107.109	0.000	0.8604	0.4368	1
1214	1376	-107.109	0.000	0.8603	0.4714	1
1214	1433	71.205	0.000	0.9101	0.6057	1
1214	1445	1.127	0.000	0.8883	0.5259	1
1214	1452	-118.041	0.000	0.8972	0.5231	1
1214	1486	95.133	0.000	0.8133	0.4793	1
1214	1492	-109.124	0.000	0.8782	0.4956	1
1214	1503	-84.093	0.000	0.8932	0.5264	1
1214	1576	-50.087	0.000	0.8872	0.5392	1
1214	1577	-46.020	0.000	0.8985	0.5605	1
1214	1578	-106.077	0.000	0.8944	0.5329	1
1214	1662	-66.082	0.000	0.9055	0.5683	1
1214	1705	-54.083	0.000	0.8850	0.5241	1
1214	1707	-54.118	0.000	0.9042	0.5971	1
1214	1710	56.012	0.000	0.7669	0.4114	1
1214	1728	-92.098	0.000	0.9038	0.5331	1
1214	1772	-68.098	0.000	0.9024	0.5291	1
1214	1787	-32.076	0.000	0.8972	0.5700	1
1214	1816	-52.103	0.000	0.9031	0.5238	1
1214	1831	1.127	0.000	0.9014	0.5285	1
1214	1862	-52.103	0.000	0.8802	0.5241	1
1214	1882	-167.025	0.000	0.9008	0.5360	1
1214	1910	-94.113	0.000	0.9016	0.5339	1
1214	1931	-36.098	0.000	0.8464	0.5215	1
1214	1940	1.127	0.000	0.9086	0.5337	1
1214	1949	-16.912	0.000	0.9011	0.5669	1
1214	1951	-35.095	0.000	0.8849	0.5658	1
1214	1955	-34.092	0.000	0.8970	0.5670	1
1214	1967	-94.113	0.000	0.8991	0.5263	1
1214	1990	-32.077	0.000	0.8520	0.4433	1
1214	1998	27.981	0.000	0.8563	0.4935	1
1214	2024	89.997	0.000	0.8665	0.5605	1
1214	2055	0.926	0.000	0.8777	0.5230	1
1214	2100	-64.066	0.000	0.9084	0.5680	1
1214	2117	-1.040	0.000	0.7844	0.5291	1
1214	2167	-68.134	0.000	0.9005	0.5331	1
1214	2174	-35.095	0.000	0.8358	0.4554	1
1214	2189	-32.061	0.000	0.7089	0.3983	1
1214	2192	1.127	0.000	0.8983	0.5337	1
1214	2200	-52.103	0.000	0.8979	0.5329	1
1214	2229	-80.098	0.000	0.8986	0.5337	1
1214	2232	-38.123	0.000	0.8945	0.5203	1
1214	2255	49.965	0.000	0.8489	0.5044	1
1214	2262	-20.113	0.000	0.7236	0.3275	1
1214	2304	-15.047	0.000	0.8493	0.5331	1
1214	2353	35.950	0.000	0.8972	0.5339	1
1214	2451	1.127	0.000	0.9109	0.5339	1
1214	2464	1.127	0.000	0.9050	0.5700	1
1214	2490	-16.082	0.000	0.8973	0.5339	1
1214	2504	1.127	0.000	0.8972	0.5337	1
1214	2518	-237.103	0.000	0.9082	0.5339	1
1214	2533	-64.139	0.000	0.8980	0.5261	1
1214	2534	1.127	0.000	0.9012	0.5967	1
1214	2541	-16.082	0.000	0.9040	0.5329	1
1214	2563	7.918	0.000	0.8974	0.5635	1
1214	2580	-120.975	0.000	0.8550	0.4390	1
1214	2593	-16.082	0.000	0.9080	0.5700	1
1214	2600	-19.099	0.000	0.8509	0.5269	1
1214	2654	-16.081	0.000	0.8679	0.5194	1
1214	2667	1.128	0.000	0.8927	0.5263	1
1214	2684	-265.134	0.000	0.9056	0.5357	1
1214	2755	1.127	0.000	0.9134	0.6073	1
1214	2770	-21.115	0.000	0.8278	0.4639	1
1214	2808	-227.010	0.000	0.8972	0.5360	1
1214	2886	-162.213	0.000	0.8797	0.5292	1
1214	2924	-46.129	0.000	0.8757	0.5315	1
1214	2930	1.127	0.000	0.9081	0.5261	1
1214	3111	-20.113	0.000	0.9054	0.5337	1
1214	3115	-88.176	0.000	0.8698	0.5339	1
1214	3133	-102.191	0.000	0.8622	0.4664	1
1214	3140	1.127	0.000	0.8999	0.5692	1
1214	3149	-19.101	0.000	0.8456	0.4764	1
1214	3203	-19.100	0.000	0.7785	0.4035	1
1214	3257	-22.128	0.000	0.8958	0.5247	1
1214	3271	-20.113	0.000	0.8957	0.5228	1
1214	3282	1.127	0.000	0.9051	0.5303	1
1214	3291	-20.113	0.000	0.9031	0.5252	1
1214	3295	-48.144	0.000	0.8900	0.5282	1
1214	3322	-18.098	0.000	0.8789	0.5315	1
1214	3367	-18.097	0.000	0.8464	0.4605	1
1214	3428	1.127	0.000	0.8998	0.5337	1
1214	3444	1.127	0.000	0.9064	0.5337	1
1214	3455	-18.098	0.000	0.7821	0.4228	1
1215	1218	-2.014	0.000	0.9147	0.7168	1
1215	1232	12.001	0.000	0.9100	0.7481	1
1215	1259	43.044	0.000	0.8254	0.7354	1
1215	1260	26.017	0.000	0.8367	0.6524	1
1215	1289	-2.014	0.000	0.9111	0.7705	1
1215	1292	43.044	0.000	0.8083	0.6985	1
1215	1293	26.017	0.000	0.8241	0.6347	1
1215	1294	12.001	0.000	0.8815	0.6961	1
1215	1295	-0.995	0.000	0.7309	0.5248	1
1215	1332	-2.014	0.000	0.9157	0.7389	1
1215	1339	26.017	0.000	0.8870	0.7376	1
1215	1340	12.001	0.000	0.8855	0.6576	1
1215	1341	0.000	0.000	0.7672	0.5834	1
1215	1342	-0.995	0.000	0.7237	0.5146	1
1215	1358	25.990	0.000	0.8258	0.6272	1
1215	1359	25.993	0.000	0.7788	0.5875	1
1215	1363	0.000	0.000	0.7276	0.4599	1
1215	1365	12.002	0.000	0.8671	0.6617	1
1215	1367	-2.014	0.000	0.9101	0.7453	1
1215	1381	42.859	0.000	0.8067	0.6633	1
1215	1387	43.044	0.000	0.8094	0.6560	1
1215	1395	-2.014	0.000	0.9239	0.7781	1
1215	1397	26.017	0.000	0.7831	0.5672	1
1215	1401	0.000	0.000	0.7793	0.6055	1
1215	1405	12.002	0.000	0.8789	0.6756	1
1215	1441	-2.014	0.000	0.9197	0.7714	1
1215	1442	43.044	0.000	0.8326	0.7698	1
1215	1444	26.017	0.000	0.8820	0.7633	1
1215	1447	12.001	0.000	0.8877	0.6867	1
1215	1476	-2.015	0.000	0.9035	0.7226	1
1215	1514	12.001	0.000	0.8979	0.6925	1
1215	1517	-2.014	0.000	0.9271	0.7810	1
1215	1524	26.017	0.000	0.8526	0.6613	1
1215	1527	43.044	0.000	0.8148	0.7354	1
1215	1547	12.001	0.000	0.9052	0.7288	1
1215	1549	-2.015	0.000	0.9253	0.7669	1
1215	1551	43.044	0.000	0.8314	0.7748	1
1215	1552	26.017	0.000	0.8065	0.6022	1
1215	1566	0.000	0.000	0.9054	0.7159	1
1215	1584	12.001	0.000	0.8960	0.6862	1
1215	1592	-2.015	0.000	0.8942	0.6681	1
1215	1594	0.000	0.000	0.8809	0.7213	1
1215	1595	-458.266	0.000	0.8507	0.6669	1
1215	1604	43.044	0.000	0.7850	0.6515	1
1215	1605	26.017	0.000	0.8746	0.7759	1
1215	1653	-2.014	0.000	0.9138	0.7250	1
1215	1654	-458.265	0.000	0.8713	0.6772	1
1215	1659	-3.037	0.000	0.7379	0.6273	1
1215	1670	43.044	0.000	0.8128	0.7354	1
1215	1672	191.133	0.000	0.7009	0.6932	1
1215	1677	26.016	0.000	0.8613	0.6838	1
1215	1712	-2.015	0.000	0.8975	0.6982	1
1215	1723	26.017	0.000	0.8165	0.5761	1
1215	1735	43.044	0.000	0.7870	0.6498	1
1215	1741	-87.034	0.000	0.7522	0.5857	1
1215	1748	-104.062	0.000	0.7252	0.4665	1
1215	1807	-2.014	0.000	0.9284	0.7495	1
1215	1840	26.017	0.000	0.8961	0.7653	1
1215	1848	43.044	0.000	0.7962	0.6738	1
1215	1894	-87.035	0.000	0.7350	0.5966	1
1215	1895	-2.015	0.000	0.8854	0.6878	1
1215	1904	43.044	0.000	0.8315	0.7698	1
1215	1939	-2.015	0.000	0.9286	0.7699	1
1215	1970	43.044	0.000	0.8298	0.7748	1
1215	2001	43.044	0.000	0.8271	0.7354	1
1215	2067	-2.015	0.000	0.8756	0.6251	1
1215	2070	43.044	0.000	0.8188	0.7593	1
1215	2105	-2.015	0.000	0.9263	0.7598	1
1215	2125	26.017	0.000	0.8641	0.7010	1
1215	2130	43.044	0.000	0.7978	0.6634	1
1215	2132	-2.171	0.000	0.9471	0.8228	1
1215	2181	43.044	0.000	0.8122	0.7117	1
1215	2185	-2.015	0.000	0.8371	0.5991	1
1215	2218	43.044	0.000	0.8440	0.7995	1
1215	2219	26.017	0.000	0.8655	0.7098	1
1215	2220	-2.015	0.000	0.9222	0.7335	1
1215	2263	-2.015	0.000	0.9053	0.7820	1
1215	2276	43.044	0.000	0.8032	0.6978	1
1215	2279	26.017	0.000	0.8347	0.6293	1
1215	2364	26.017	0.000	0.8427	0.6668	1
1215	2365	43.044	0.000	0.8266	0.7748	1
1215	2372	-2.015	0.000	0.9165	0.7277	1
1215	2397	43.044	0.000	0.8138	0.7748	1
1215	2423	-2.015	0.000	0.9259	0.8121	1
1215	2446	43.044	0.000	0.8106	0.7003	1
1215	2447	-2.015	0.000	0.9166	0.7884	1
1215	2474	43.044	0.000	0.8209	0.7354	1
1215	2517	-212.213	0.000	0.7360	0.5158	1
1215	2527	43.044	0.000	0.8282	0.7748	1
1215	2536	-2.015	0.000	0.9135	0.7621	1
1215	2671	43.045	0.000	0.8089	0.6918	1
1215	2685	-240.244	0.000	0.7438	0.5037	1
1215	2700	43.045	0.000	0.8038	0.7003	1
1215	2748	43.045	0.000	0.8221	0.7268	1
1215	2823	43.044	0.000	0.8201	0.7354	1
1215	2891	43.044	0.000	0.8153	0.6985	1
1215	2892	-2.015	0.000	0.8794	0.6851	1
1215	2905	26.015	0.000	0.7272	0.4942	1
1215	2919	43.044	0.000	0.8107	0.7354	1
1215	3052	-0.994	0.000	0.7009	0.4958	1
1215	3054	43.044	0.000	0.8085	0.7029	1
1215	3056	26.017	0.000	0.7448	0.5490	1
1215	3058	-2.015	0.000	0.9010	0.7597	1
1215	3123	43.044	0.000	0.8292	0.7694	1
1215	3124	26.017	0.000	0.8694	0.6893	1
1215	3156	43.044	0.000	0.8236	0.7593	1
1215	3157	26.017	0.000	0.7492	0.5894	1
1215	3180	43.044	0.000	0.8243	0.7585	1
1215	3181	26.017	0.000	0.8381	0.6327	1
1215	3224	43.044	0.000	0.8256	0.7354	1
1215	3225	26.017	0.000	0.8063	0.5828	1
1215	3266	43.044	0.000	0.8323	0.8079	1
1215	3267	26.017	0.000	0.8646	0.7014	1
1215	3304	26.016	0.000	0.8369	0.6447	1
1215	3307	43.044	0.000	0.8239	0.7354	1
1215	3345	43.044	0.000	0.7992	0.6915	1
1215	3346	26.017	0.000	0.7795	0.5358	1
1215	3397	26.017	0.000	0.8104	0.6433	1
1216	1267	-0.000	0.000	0.9865	0.9130	1
1216	1270	-0.058	0.000	0.8986	0.7697	1
1216	1299	-0.000	0.000	0.9792	0.8954	1
1216	1322	-13.978	0.000	0.7081	0.7230	1
1216	1334	-14.016	0.000	0.8543	0.7970	1
1216	1362	-14.073	0.000	0.8427	0.7251	1
1216	1371	-14.016	0.000	0.7971	0.7829	1
1216	1399	0.000	0.000	0.9438	0.8300	1
1216	1409	-14.016	0.000	0.9145	0.7909	1
1216	1439	-14.016	0.000	0.8003	0.8058	1
1216	1461	-28.089	0.000	0.8547	0.6063	1
1216	1520	-14.016	0.000	0.7022	0.6464	1
1216	1526	-14.073	0.000	0.8345	0.6016	1
1216	1528	1.849	0.000	0.7220	0.5227	1
1216	1832	-26.182	0.000	0.7714	0.5501	1
1216	2049	-4.137	0.000	0.7370	0.5630	1
1216	2532	133.927	0.000	0.7039	0.5050	1
1217	1426	-42.047	0.000	0.7793	0.7170	1
1217	1531	-56.063	0.000	0.7660	0.7761	1
1217	1957	-98.110	0.000	0.7395	0.6285	1
1217	2253	-126.141	0.000	0.7040	0.5186	1
1217	2467	-154.173	0.000	0.7103	0.5516	1
1217	2569	-168.189	0.000	0.7313	0.6518	1
1217	2665	-168.188	0.000	0.7265	0.5807	1
1217	2718	-168.188	0.000	0.7106	0.5797	1
1217	2757	-168.189	0.000	0.7246	0.5825	1
1217	2777	-196.255	0.000	0.7789	0.6672	1
1217	2780	-196.220	0.000	0.7593	0.6324	1
1217	2828	-168.188	0.000	0.7074	0.5991	1
1217	2841	-182.205	0.000	0.7330	0.6334	1
1217	2883	-210.235	0.000	0.7123	0.5911	1
1217	2893	-196.220	0.000	0.7477	0.6287	1
1217	2950	-182.204	0.000	0.7198	0.6070	1
1217	2956	-196.220	0.000	0.7186	0.4969	1
1217	3043	-196.220	0.000	0.7484	0.6070	1
1217	3053	-224.251	0.000	0.7382	0.5980	1
1217	3068	-196.220	0.000	0.7429	0.5736	1
1217	3073	-238.267	0.000	0.7105	0.5095	1
1217	3119	-252.282	0.000	0.7297	0.5331	1
1217	3141	-168.188	0.000	0.7386	0.6352	1
1217	3143	-196.220	0.000	0.7757	0.7045	1
1217	3153	-266.298	0.000	0.7277	0.5460	1
1217	3174	-182.205	0.000	0.7339	0.6542	1
1217	3183	-266.298	0.000	0.7056	0.5285	1
1217	3186	-196.220	0.000	0.7325	0.5964	1
1217	3211	-252.257	0.000	0.7302	0.5736	1
1217	3212	-280.314	0.000	0.7135	0.4961	1
1217	3218	-182.204	0.000	0.7208	0.5931	1
1217	3239	-196.220	0.000	0.7673	0.6829	1
1217	3244	-168.188	0.000	0.7222	0.5236	1
1217	3253	-182.205	0.000	0.7444	0.6565	1
1217	3264	-224.251	0.000	0.7182	0.5794	1
1217	3265	-168.188	0.000	0.7440	0.6008	1
1217	3270	-196.220	0.000	0.7598	0.6487	1
1217	3279	-252.257	0.000	0.7362	0.5662	1
1217	3289	-196.220	0.000	0.7446	0.6250	1
1217	3294	-224.251	0.000	0.7367	0.5763	1
1217	3318	-224.251	0.000	0.7005	0.5822	1
1217	3321	-168.188	0.000	0.7055	0.6308	1
1217	3331	-196.220	0.000	0.7331	0.5482	1
1217	3362	-168.188	0.000	0.7174	0.6004	1
1217	3421	-196.220	0.000	0.7542	0.6324	1
1217	3473	-196.220	0.000	0.7242	0.5514	1
1218	1230	1.019	0.000	0.7456	0.5817	1
1218	1232	14.015	0.000	0.9115	0.7275	1
1218	1259	45.058	0.000	0.7809	0.6441	1
1218	1260	28.031	0.000	0.8925	0.7201	1
1218	1289	-0.000	0.000	0.9344	0.7668	1
1218	1292	45.058	0.000	0.7680	0.6151	1
1218	1293	28.031	0.000	0.8471	0.6766	1
1218	1294	14.015	0.000	0.9259	0.7780	1
1218	1295	1.019	0.000	0.7655	0.5941	1
1218	1332	-0.000	0.000	0.9451	0.8144	1
1218	1339	28.031	0.000	0.8930	0.7089	1
1218	1340	14.015	0.000	0.9116	0.7456	1
1218	1341	2.014	0.000	0.7770	0.6422	1
1218	1342	1.019	0.000	0.7335	0.5581	1
1218	1358	28.004	0.000	0.8847	0.7550	1
1218	1359	28.007	0.000	0.8718	0.7400	1
1218	1363	2.014	0.000	0.7415	0.5330	1
1218	1365	14.016	0.000	0.8830	0.7206	1
1218	1367	-0.000	0.000	0.9420	0.7943	1
1218	1381	44.873	0.000	0.7627	0.6445	1
1218	1387	45.058	0.000	0.7624	0.6752	1
1218	1395	-0.000	0.000	0.9468	0.8016	1
1218	1397	28.031	0.000	0.8257	0.6443	1
1218	1401	2.014	0.000	0.7956	0.6980	1
1218	1405	14.016	0.000	0.8936	0.7131	1
1218	1441	-0.000	0.000	0.9410	0.7793	1
1218	1442	45.058	0.000	0.7789	0.6227	1
1218	1444	28.031	0.000	0.8774	0.6627	1
1218	1447	14.015	0.000	0.9055	0.7519	1
1218	1476	-0.001	0.000	0.9151	0.7410	1
1218	1514	14.015	0.000	0.9132	0.7615	1
1218	1517	-0.000	0.000	0.9421	0.7852	1
1218	1524	28.031	0.000	0.8875	0.7370	1
1218	1527	45.058	0.000	0.7720	0.6023	1
1218	1547	14.015	0.000	0.9218	0.7751	1
1218	1549	-0.001	0.000	0.9467	0.7993	1
1218	1551	45.058	0.000	0.7927	0.6893	1
1218	1552	28.031	0.000	0.8149	0.6102	1
1218	1566	2.014	0.000	0.9032	0.7294	1
1218	1584	14.015	0.000	0.9123	0.7551	1
1218	1592	-0.001	0.000	0.9224	0.7513	1
1218	1594	2.014	0.000	0.8587	0.7272	1
1218	1595	-456.252	0.000	0.9025	0.7755	1
1218	1604	45.058	0.000	0.7474	0.5732	1
1218	1605	28.031	0.000	0.8742	0.6690	1
1218	1612	27.027	0.000	0.7181	0.5788	1
1218	1653	-0.000	0.000	0.9256	0.7680	1
1218	1654	-456.251	0.000	0.9159	0.7909	1
1218	1659	-1.023	0.000	0.7212	0.5981	1
1218	1670	45.058	0.000	0.7727	0.6237	1
1218	1677	28.030	0.000	0.8914	0.7281	1
