CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
38	607	-2.091	0.000	0.7569	0.6905	1
38	610	-16.106	0.000	0.7172	0.6808	1
38	756	37.941	0.000	0.7886	0.6454	1
39	166	-14.054	0.000	0.7215	0.6590	1
39	373	-14.054	0.000	0.7262	0.6753	1
39	610	-14.091	0.000	0.7557	0.7253	1
40	44	-2.016	0.000	0.8075	0.7970	1
40	58	-14.016	0.000	0.8298	0.7373	1
40	64	-26.016	0.000	0.7301	0.7215	1
40	69	-10.021	0.000	0.7113	0.6122	1
40	83	27.995	0.000	0.7397	0.6704	1
40	84	-40.031	0.000	0.7038	0.6392	1
40	97	-24.036	0.000	0.7199	0.7415	1
40	103	13.979	0.000	0.7096	0.6929	1
40	121	-98.109	0.000	0.7091	0.5531	1
40	218	13.979	0.000	0.7001	0.6305	1
40	343	27.995	0.000	0.7329	0.7243	1
40	401	-24.036	0.000	0.7193	0.7135	1
40	422	3.959	0.000	0.7885	0.7261	1
40	445	13.979	0.000	0.7061	0.6929	1
40	455	-2.016	0.000	0.7962	0.7921	1
40	476	-12.036	0.000	0.7126	0.6312	1
40	496	15.995	0.000	0.7092	0.6736	1
40	498	-2.016	0.000	0.7628	0.7452	1
40	500	13.979	0.000	0.7352	0.7269	1
40	532	13.979	0.000	0.7073	0.6929	1
40	767	13.979	0.000	0.7679	0.8142	1
40	1082	13.979	0.000	0.7120	0.7177	1
40	1206	13.979	0.000	0.7107	0.6553	1
40	1361	13.979	0.000	0.7106	0.7177	1
44	50	18.011	0.000	0.8554	0.7688	1
44	51	35.037	0.000	0.7001	0.6089	1
44	57	-14.016	0.000	0.7073	0.6107	1
44	58	-12.000	0.000	0.8233	0.7846	1
44	64	-24.000	0.000	0.7472	0.6897	1
44	71	-26.016	0.000	0.7896	0.7517	1
44	102	-10.021	0.000	0.7566	0.6707	1
44	353	18.010	0.000	0.7465	0.7071	1
44	450	18.011	0.000	0.7357	0.7054	1
44	455	-0.000	0.000	0.9803	0.9598	1
44	476	-10.021	0.000	0.8074	0.7691	1
44	498	-0.000	0.000	0.8924	0.8906	1
44	534	-0.000	0.000	0.7435	0.6644	1
46	71	77.084	0.000	0.7596	0.6541	1
48	69	27.993	0.000	0.7095	0.6278	1
48	71	9.982	0.000	0.7014	0.6040	1
48	84	-2.018	0.000	0.7170	0.6520	1
48	97	13.977	0.000	0.7404	0.7235	1
48	380	13.977	0.000	0.7181	0.6725	1
48	401	13.977	0.000	0.7333	0.6789	1
48	498	35.998	0.000	0.7156	0.6347	1
50	51	17.027	0.000	0.7374	0.6998	1
50	54	-1.003	0.000	0.7468	0.6731	1
50	69	-26.016	0.000	0.8003	0.7129	1
50	88	-14.016	0.000	0.9474	0.9376	1
50	93	14.008	0.000	0.8827	0.8161	1
50	102	-28.031	0.000	0.7358	0.6469	1
50	353	-0.000	0.000	0.9485	0.9537	1
50	450	0.000	0.000	0.9210	0.8719	1
50	455	-18.011	0.000	0.8597	0.7725	1
50	498	-18.011	0.000	0.9092	0.8476	1
50	534	-18.011	0.000	0.8329	0.7969	1
50	602	-14.052	0.000	0.7028	0.6836	1
51	55	0.984	0.000	0.8110	0.7417	1
51	108	15.995	0.000	0.7200	0.7037	1
51	353	-17.027	0.000	0.7893	0.7473	1
51	413	-17.027	0.000	0.8003	0.7548	1
51	494	0.984	0.000	0.7299	0.8553	1
51	496	-17.027	0.000	0.7776	0.7462	1
51	498	-35.037	0.000	0.7706	0.7116	1
51	499	-0.000	0.000	0.8348	0.8348	1
51	502	18.011	0.000	0.7591	0.7828	1
51	808	3.995	0.000	0.7345	0.6532	1
51	900	3.995	0.000	0.7245	0.6532	1
52	65	-14.016	0.000	0.9154	0.6844	1
52	66	-28.032	0.000	0.8757	0.5584	1
53	65	-127.100	0.000	0.8203	0.4480	1
54	93	15.011	0.000	0.8171	0.7555	1
54	450	1.003	0.000	0.7322	0.6731	1
55	502	17.027	0.000	0.7222	0.7273	1
56	79	-14.016	0.000	0.8424	0.8255	1
56	81	13.979	0.000	0.8411	0.7143	1
56	90	-28.031	0.000	0.8599	0.7189	1
56	110	1.979	0.000	0.7172	0.5920	1
56	309	-14.016	0.000	0.7582	0.6462	1
56	416	-122.147	0.000	0.7335	0.6543	1
56	561	-54.120	0.000	0.7578	0.6662	1
56	568	-66.120	0.000	0.7293	0.6851	1
56	627	-80.136	0.000	0.7073	0.5108	1
56	638	-68.136	0.000	0.7126	0.5750	1
56	692	-106.152	0.000	0.7020	0.5056	1
56	694	-68.136	0.000	0.7214	0.6202	1
56	737	-94.151	0.000	0.7948	0.6702	1
56	861	-96.167	0.000	0.7006	0.5679	1
56	984	-108.167	0.000	0.7875	0.6594	1
56	1007	-92.136	0.000	0.7096	0.6435	1
56	1055	-110.183	0.000	0.7087	0.5393	1
56	1078	-106.152	0.000	0.7275	0.6582	1
56	1125	-122.147	0.000	0.7274	0.5805	1
56	1152	-122.147	0.000	0.7321	0.6332	1
56	1557	-94.151	0.000	0.7290	0.6662	1
56	1580	-94.151	0.000	0.7047	0.6789	1
56	1600	-108.167	0.000	0.7116	0.5324	1
56	1639	-108.167	0.000	0.7173	0.5679	1
57	117	-0.073	0.000	0.7843	0.7319	1
57	455	14.016	0.000	0.7061	0.6107	1
57	849	-249.246	0.000	0.7421	0.6519	1
58	69	3.995	0.000	0.7666	0.8183	1
58	71	-14.016	0.000	0.8938	0.8145	1
58	97	-10.021	0.000	0.8090	0.8219	1
58	121	-84.094	0.000	0.7583	0.6503	1
58	123	-38.052	0.000	0.7151	0.5884	1
58	127	-0.036	0.000	0.7277	0.7795	1
58	184	-42.083	0.000	0.7084	0.6472	1
58	312	-0.036	0.000	0.7248	0.7743	1
58	401	-10.021	0.000	0.7873	0.7478	1
58	414	-0.036	0.000	0.7292	0.7743	1
58	455	12.000	0.000	0.7730	0.7171	1
58	474	-0.036	0.000	0.7271	0.7743	1
58	476	1.979	0.000	0.7549	0.7050	1
58	498	12.000	0.000	0.8257	0.7953	1
58	509	-0.036	0.000	0.7235	0.7491	1
58	535	-9.982	0.000	0.7647	0.7687	1
58	586	-0.036	0.000	0.7279	0.7743	1
58	607	-10.057	0.000	0.7014	0.6946	1
58	664	-0.036	0.000	0.7249	0.7743	1
58	699	-0.036	0.000	0.7320	0.7743	1
58	767	27.995	0.000	0.7036	0.6671	1
58	1236	-2.016	0.000	0.7771	0.7634	1
59	896	-58.153	0.000	0.7048	0.5397	1
60	86	-0.096	0.000	0.9042	0.6725	1
60	167	-56.159	0.000	0.7902	0.5965	1
62	97	25.977	0.000	0.7353	0.6983	1
62	535	26.015	0.000	0.7049	0.6406	1
64	84	-14.015	0.000	0.8650	0.7822	1
64	88	27.995	0.000	0.7180	0.6189	1
64	102	13.979	0.000	0.7527	0.7233	1
64	156	-28.067	0.000	0.7004	0.6725	1
64	184	-30.083	0.000	0.7007	0.7368	1
64	206	-64.104	0.000	0.7254	0.6686	1
64	271	-49.093	0.000	0.7071	0.6358	1
64	394	-64.104	0.000	0.7102	0.6450	1
64	401	1.979	0.000	0.8121	0.8496	1
64	413	42.011	0.000	0.7450	0.6306	1
64	455	24.000	0.000	0.7289	0.6529	1
64	476	13.979	0.000	0.7837	0.7233	1
64	498	24.000	0.000	0.7870	0.6872	1
64	534	24.000	0.000	0.8142	0.7700	1
64	1236	9.985	0.000	0.7863	0.6927	1
65	66	-14.016	0.000	0.8914	0.5634	1
69	71	-18.011	0.000	0.8753	0.8402	1
69	80	22.997	0.000	0.7111	0.5675	1
69	84	-30.010	0.000	0.7723	0.7612	1
69	88	12.000	0.000	0.8062	0.7376	1
69	97	-14.016	0.000	0.7409	0.7103	1
69	102	-2.016	0.000	0.7549	0.7139	1
69	173	-98.109	0.000	0.7177	0.5976	1
69	293	-56.099	0.000	0.7253	0.6721	1
69	314	-85.133	0.000	0.7181	0.5909	1
69	353	26.016	0.000	0.7993	0.7129	1
69	357	-82.115	0.000	0.7118	0.6476	1
69	380	-14.016	0.000	0.7181	0.6966	1
69	413	26.016	0.000	0.7716	0.7111	1
69	450	26.016	0.000	0.8016	0.7151	1
69	476	-2.016	0.000	0.7150	0.7101	1
69	492	22.997	0.000	0.7166	0.5675	1
69	496	26.016	0.000	0.7147	0.6522	1
69	887	-82.115	0.000	0.7146	0.6328	1
70	239	-0.000	0.000	0.9992	1.0000	1
70	808	-14.016	0.000	0.7096	0.7227	1
71	97	3.995	0.000	0.7387	0.7633	1
71	401	3.995	0.000	0.8154	0.7637	1
71	455	26.016	0.000	0.7495	0.7048	1
71	476	15.995	0.000	0.7350	0.7013	1
71	498	26.016	0.000	0.7357	0.7413	1
71	510	-2.016	0.000	0.7818	0.7831	1
71	535	4.034	0.000	0.7670	0.7720	1
71	1236	12.000	0.000	0.7640	0.7482	1
73	234	35.037	0.000	0.7466	0.6233	1
74	721	-24.036	0.000	0.7424	0.7508	1
74	811	-24.036	0.000	0.7525	0.7998	1
74	856	-24.036	0.000	0.7557	0.7633	1
74	904	-24.036	0.000	0.7040	0.7033	1
74	962	-24.036	0.000	0.7468	0.7735	1
74	996	-24.036	0.000	0.7613	0.7817	1
74	1092	-24.036	0.000	0.7462	0.7853	1
74	1136	-24.036	0.000	0.7603	0.8135	1
74	1208	-24.036	0.000	0.7320	0.7167	1
74	1249	-24.036	0.000	0.7034	0.7430	1
74	1328	-24.036	0.000	0.7255	0.7414	1
74	1562	-24.036	0.000	0.7279	0.7376	1
79	81	27.995	0.000	0.7577	0.6996	1
79	90	-14.015	0.000	0.8360	0.7584	1
79	110	15.995	0.000	0.9120	0.7311	1
79	132	34.006	0.000	0.7320	0.6880	1
79	300	-313.262	0.000	0.7692	0.6305	1
79	309	-0.000	0.000	0.8766	0.7203	1
79	389	-92.136	0.000	0.8930	0.6769	1
79	416	-108.131	0.000	0.8768	0.6579	1
79	561	-40.104	0.000	0.9076	0.6856	1
79	611	-142.136	0.000	0.8406	0.5977	1
79	627	-66.120	0.000	0.8962	0.6426	1
79	638	-54.120	0.000	0.9081	0.7149	1
79	692	-92.136	0.000	0.8964	0.6653	1
79	737	-80.135	0.000	0.9170	0.7361	1
79	778	-68.135	0.000	0.8823	0.5828	1
79	841	-94.151	0.000	0.8916	0.6158	1
79	844	-95.155	0.000	0.7406	0.5546	1
79	861	-82.151	0.000	0.8958	0.6819	1
79	984	-94.151	0.000	0.9139	0.6856	1
79	1055	-96.167	0.000	0.8805	0.6185	1
79	1067	-423.408	0.000	0.7074	0.5167	1
79	1078	-92.136	0.000	0.8894	0.6915	1
79	1079	-439.403	0.000	0.7825	0.4982	1
79	1080	-126.141	0.000	0.7638	0.5726	1
79	1125	-108.131	0.000	0.8812	0.6873	1
79	1151	-421.392	0.000	0.7208	0.5282	1
79	1152	-108.131	0.000	0.9017	0.7531	1
79	1413	-66.120	0.000	0.8803	0.5998	1
79	1424	-379.382	0.000	0.7992	0.6298	1
79	1458	-405.397	0.000	0.7317	0.5352	1
79	1489	-94.078	0.000	0.7905	0.5076	1
79	1543	-381.398	0.000	0.7415	0.5713	1
79	1600	-94.151	0.000	0.8898	0.6280	1
79	1602	-407.413	0.000	0.7454	0.5828	1
79	1639	-94.151	0.000	0.8962	0.6498	1
79	1642	-407.413	0.000	0.7534	0.6155	1
79	2256	-375.424	0.000	0.7654	0.5828	1
80	83	15.019	0.000	0.7509	0.5575	1
80	103	1.003	0.000	0.8083	0.6602	1
80	218	1.003	0.000	0.8089	0.6602	1
80	338	1.003	0.000	0.8104	0.6602	1
80	343	15.019	0.000	0.7485	0.5575	1
80	445	1.003	0.000	0.8264	0.7692	1
80	476	-25.013	0.000	0.7411	0.6226	1
80	492	-0.000	0.000	0.9420	0.8455	1
80	500	1.003	0.000	0.8083	0.6602	1
80	532	1.003	0.000	0.8336	0.7692	1
80	767	1.003	0.000	0.8280	0.7692	1
80	1082	1.003	0.000	0.8141	0.7692	1
80	1206	1.003	0.000	0.8087	0.6602	1
80	1361	1.003	0.000	0.8264	0.7692	1
81	90	-42.010	0.000	0.8678	0.7939	1
81	309	-27.995	0.000	0.7580	0.6833	1
81	737	-108.131	0.000	0.7281	0.6659	1
82	84	-17.026	0.000	0.9013	0.9145	1
82	100	27.995	0.000	0.7375	0.6747	1
82	102	10.968	0.000	0.7662	0.7561	1
82	153	-69.130	0.000	0.7266	0.6244	1
82	154	-52.104	0.000	0.8108	0.6634	1
82	207	-26.088	0.000	0.7043	0.6629	1
82	268	-69.131	0.000	0.7096	0.6136	1
82	271	-52.104	0.000	0.7808	0.6374	1
82	297	-68.099	0.000	0.7549	0.6218	1
82	316	-54.120	0.000	0.7036	0.6439	1
82	371	-52.104	0.000	0.7513	0.6102	1
82	375	-24.109	0.000	0.7460	0.7046	1
82	476	10.968	0.000	0.7840	0.7034	1
82	524	-52.104	0.000	0.7713	0.6215	1
82	552	-10.093	0.000	0.7619	0.6937	1
82	689	-80.135	0.000	0.8100	0.6354	1
82	764	-38.125	0.000	0.8130	0.7223	1
82	1388	-54.120	0.000	0.7189	0.6728	1
83	103	-14.016	0.000	0.8777	0.7978	1
83	218	-14.016	0.000	0.8883	0.8270	1
83	307	-185.214	0.000	0.7110	0.3371	1
83	338	-14.016	0.000	0.8906	0.8157	1
83	343	-0.000	0.000	0.9980	0.9628	1
83	413	-12.000	0.000	0.7060	0.7619	1
83	445	-14.016	0.000	0.8796	0.8067	1
83	476	-40.031	0.000	0.7467	0.6786	1
83	492	-15.019	0.000	0.7671	0.6102	1
83	496	-12.000	0.000	0.7009	0.7689	1
83	500	-14.016	0.000	0.8861	0.8263	1
83	532	-14.016	0.000	0.8755	0.7887	1
83	767	-14.016	0.000	0.8702	0.7727	1
83	1082	-14.016	0.000	0.8533	0.7256	1
83	1206	-14.016	0.000	0.8840	0.8009	1
83	1361	-14.016	0.000	0.8677	0.7488	1
83	1969	-467.474	0.000	0.7195	0.3114	1
84	97	15.995	0.000	0.7110	0.7195	1
84	102	27.995	0.000	0.7189	0.6343	1
84	153	-52.104	0.000	0.7199	0.7047	1
84	268	-52.105	0.000	0.7064	0.7012	1
84	413	56.026	0.000	0.7275	0.5657	1
84	476	27.995	0.000	0.8297	0.7631	1
84	496	56.026	0.000	0.7265	0.5657	1
84	498	38.015	0.000	0.7956	0.6251	1
84	500	54.010	0.000	0.7399	0.6970	1
84	510	9.984	0.000	0.7751	0.7633	1
84	534	38.015	0.000	0.7997	0.6864	1
84	1236	24.000	0.000	0.7325	0.6766	1
85	115	-28.031	0.000	0.8937	0.5657	1
85	128	-27.974	0.000	0.8479	0.5273	1
85	159	-56.062	0.000	0.9507	0.7514	1
85	162	-57.066	0.000	0.8780	0.6289	1
85	182	-69.982	0.000	0.7222	0.3917	1
85	186	-70.078	0.000	0.8060	0.5598	1
85	195	-69.982	0.000	0.8505	0.5773	1
85	247	-84.094	0.000	0.9412	0.7407	1
85	275	-56.003	0.000	0.7051	0.4263	1
85	367	-112.125	0.000	0.9344	0.6880	1
85	526	-140.157	0.000	0.9249	0.6512	1
85	1147	-194.204	0.000	0.7179	0.4953	1
85	1148	-216.185	0.000	0.8802	0.6331	1
86	167	-56.062	0.000	0.8159	0.5950	1
88	102	-14.016	0.000	0.8939	0.7953	1
88	353	14.016	0.000	0.9258	0.8924	1
88	413	14.016	0.000	0.7659	0.6871	1
88	450	14.016	0.000	0.8685	0.8300	1
88	476	-14.016	0.000	0.7809	0.7148	1
88	534	-3.995	0.000	0.7364	0.7817	1
89	102	9.982	0.000	0.7134	0.7170	1
89	123	-30.049	0.000	0.7366	0.6715	1
89	380	-2.018	0.000	0.7199	0.6492	1
89	413	38.013	0.000	0.8532	0.7635	1
89	422	25.977	0.000	0.8506	0.7446	1
89	476	9.982	0.000	0.7026	0.6931	1
89	496	38.013	0.000	0.8698	0.8029	1
89	606	37.977	0.000	0.7537	0.6272	1
89	607	-2.054	0.000	0.7084	0.6422	1
89	610	-16.070	0.000	0.7137	0.6477	1
89	756	37.977	0.000	0.7604	0.6272	1
90	110	30.010	0.000	0.7462	0.6362	1
90	309	14.015	0.000	0.7875	0.7117	1
90	389	-78.120	0.000	0.7169	0.5044	1
90	416	-94.115	0.000	0.7371	0.6263	1
90	561	-26.089	0.000	0.7271	0.5298	1
90	627	-52.104	0.000	0.7041	0.4757	1
90	638	-40.105	0.000	0.7807	0.6500	1
90	692	-78.120	0.000	0.7194	0.5044	1
90	737	-66.120	0.000	0.8252	0.7118	1
90	841	-80.136	0.000	0.7118	0.4914	1
90	861	-68.136	0.000	0.7952	0.6797	1
90	984	-80.136	0.000	0.7420	0.5298	1
90	1055	-82.151	0.000	0.7023	0.4826	1
90	1078	-78.120	0.000	0.7302	0.5646	1
90	1125	-94.115	0.000	0.7689	0.6663	1
90	1152	-94.116	0.000	0.7578	0.6495	1
90	1600	-80.136	0.000	0.7123	0.5109	1
90	1639	-80.135	0.000	0.7156	0.5109	1
91	116	18.011	0.000	0.7710	0.7081	1
92	133	0.000	0.000	0.7772	0.6247	1
92	146	-0.036	0.000	0.8477	0.7245	1
93	353	-14.008	0.000	0.7965	0.7589	1
93	450	-14.008	0.000	0.8613	0.7938	1
93	494	4.003	0.000	0.7209	0.8005	1
93	602	-28.060	0.000	0.7013	0.6238	1
94	124	-28.031	0.000	0.9533	0.8952	1
94	395	-112.125	0.000	0.7433	0.7386	1
96	105	-14.021	0.000	0.8221	0.6795	1
96	113	-14.016	0.000	0.8537	0.7131	1
96	114	-14.018	0.000	0.8011	0.6298	1
96	152	-42.047	0.000	0.8067	0.6533	1
96	1505	-161.182	0.000	0.7066	0.4777	1
96	2087	-161.182	0.000	0.7193	0.5460	1
97	102	12.000	0.000	0.8155	0.8071	1
97	166	-14.016	0.000	0.7785	0.7329	1
97	184	-32.062	0.000	0.7169	0.6681	1
97	223	-80.061	0.000	0.7248	0.6216	1
97	293	-42.083	0.000	0.7335	0.6662	1
97	318	-70.097	0.000	0.7387	0.6324	1
97	361	-70.088	0.000	0.7130	0.6033	1
97	373	-14.016	0.000	0.7835	0.7462	1
97	380	-0.000	0.000	0.7066	0.6868	1
97	401	-0.000	0.000	0.7885	0.7831	1
97	444	-70.115	0.000	0.7496	0.6300	1
97	476	12.000	0.000	0.7620	0.7324	1
97	535	0.039	0.000	0.8808	0.8791	1
97	610	-14.052	0.000	0.7216	0.6927	1
97	644	-94.114	0.000	0.7090	0.6051	1
97	1202	-70.115	0.000	0.7299	0.6122	1
97	1300	-70.115	0.000	0.7145	0.6054	1
97	1321	-70.115	0.000	0.7037	0.5901	1
97	1391	-70.115	0.000	0.7403	0.6224	1
97	1649	-70.115	0.000	0.7078	0.6017	1
100	154	-80.099	0.000	0.7618	0.5986	1
100	271	-80.099	0.000	0.7653	0.6033	1
100	297	-96.095	0.000	0.7270	0.5546	1
100	375	-52.104	0.000	0.7078	0.5906	1
100	476	-17.027	0.000	0.7694	0.7215	1
100	499	28.031	0.000	0.7774	0.7584	1
100	524	-80.099	0.000	0.7592	0.5912	1
100	689	-108.130	0.000	0.7193	0.5212	1
100	764	-66.120	0.000	0.7210	0.5905	1
102	166	-26.016	0.000	0.7021	0.6944	1
102	206	-78.083	0.000	0.7058	0.5846	1
102	353	28.031	0.000	0.7916	0.6997	1
102	373	-26.016	0.000	0.7125	0.7132	1
102	401	-12.000	0.000	0.7474	0.7198	1
102	413	28.031	0.000	0.8132	0.7125	1
102	450	28.031	0.000	0.7617	0.6635	1
102	476	-0.000	0.000	0.8952	0.8634	1
102	496	28.031	0.000	0.7429	0.6270	1
102	498	10.021	0.000	0.7030	0.6582	1
102	510	-18.011	0.000	0.7265	0.6831	1
102	535	-11.961	0.000	0.8139	0.8059	1
103	104	17.027	0.000	0.8274	0.7895	1
103	218	-0.000	0.000	0.9757	0.9215	1
