spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00001058175	Eicosanoids_15kPGF1?_C20H34O5 M-H	n/a	0			1+	NA	353.233
CCMSLIB00001058176	Eicosanoids_8-iso-15kPGF2?_C20H32O5 M+H	n/a	0			1+	NA	353.232
CCMSLIB00001058177	Eicosanoids_ResolvinD1_C22H32O5 M+H	n/a	0			1+	NA	377.232
CCMSLIB00001058178	Eicosanoids_15kPGF2?_C20H32O5 M+H	n/a	0			1+	NA	353.232
CCMSLIB00001058179	Eicosanoids_15kPGF2?_C20H32O5 M+Na	n/a	0			1+	NA	375.214
CCMSLIB00001058181	sphinganine related molecules M+H		0			1+	NA	302.305
CCMSLIB00001058183	Eicosanoids_13,14-dh15kPGD1_C20H34O5 M+H	n/a	0			1+	NA	355.248
CCMSLIB00001058184	1-desoxymethylsphinganine M-H2O+H	CCCCCCCCCCCCCCC[C@H](CN)O	0			1+	NA	284.294
CCMSLIB00001058185	C18(Plasm)-18:1 PC M-H2O+H	CCCCCCCC/C=C\CCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC	0			1+	NA	284.294
CCMSLIB00001058187	C16 Lactosyl Ceramide (d18:1/16:0) M+H	[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCCCCCCCCCCC)=O)CO[C@H](O1)[C@H](O)[C@@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@@H](O)[C@H]([C@H]2CO)O	0			1+	NA	862.625
CCMSLIB00001058188	Eicosanoids_EPA_C20H30O2 M+H	n/a	0			1+	NA	303.232
CCMSLIB00001058189	Eicosanoids_18-HEPE_C20H30O3 M+NH4	n/a	0			1+	NA	336.253
CCMSLIB00001058190	C16 Galactosyl() Ceramide (d18:1/16:0) M+Na	CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO[C@@H]1[C@@H]([C@H]([C@H]([C@@H](CO)O1)O)O)O)N=C(CCCCCCCCCCCCCCC)O)O	0			1+	NA	884.607
CCMSLIB00001058191	18:1(2S-OH) Ceramide M+H	n/a	0			1+	NA	540.535
CCMSLIB00001058192	Eicosanoids_dihomoPGF2?_C22H38O5 M-H2O+H	n/a	0			1+	NA	365.268
CCMSLIB00001058193	Eicosanoids_dihomoPGF2?_C22H38O5 M+Na	n/a	0			1+	NA	405.261
CCMSLIB00001058194	Eicosanoids_5-HETrE_C20H34O3 M-H2O+H	n/a	0			1+	NA	305.247
CCMSLIB00001058197	Eicosanoids_PGA1_C20H32O4 M-H2O+H	n/a	0			1+	NA	319.226
CCMSLIB00001058198	Eicosanoids_PGB2_C20H30O4 M+H	n/a	0			1+	NA	335.222
CCMSLIB00001058200	Eicosanoids_13-oxoODE_C18H30O3 M+ACN+H	n/a	0			1+	NA	336.253
CCMSLIB00001058201	Eicosanoids_9-HOTrE_C18H30O3 M+Na	n/a	0			1+	NA	317.209
CCMSLIB00001058203	Eicosanoids_8-HEPE_C20H30O3 M+NH4	n/a	0			1+	NA	336.253
CCMSLIB00001058283	Eicosanoids_11-HEPE_C20H30O3 M+NH4	n/a	0			1+	NA	336.253
CCMSLIB00001058208	Eicosanoids_15kPGF1?_C20H34O5 M+H	n/a	0			1+	NA	355.248
CCMSLIB00001058210	Eicosanoids_13,14dh15kPGA2_C20H30O4 M+H	n/a	0			1+	NA	335.222
CCMSLIB00001058212	Eicosanoids_15-oxoEDE_C20H34O3 M+H	n/a	0			1+	NA	323.258
CCMSLIB00001058214	Eicosanoids_LXB4_C20H32O5 M+H	n/a	0			1+	NA	353.232
CCMSLIB00001058218	Eicosanoids_PGJ2_C20H30O4 M+H	n/a	0			1+	NA	335.222
CCMSLIB00001058274	Eicosanoids_15-dPGA2_C20H28O3 M+H	n/a	0			1+	NA	317.211
CCMSLIB00001058222	Eicosanoids_PGJ2_C20H30O4 M+Na	n/a	0			1+	NA	357.204
CCMSLIB00001058224	Eicosanoids_12,13diHOME_C18H34O4 M+Na	n/a	0			1+	NA	337.235
CCMSLIB00001058233	Eicosanoids_bicycloPGE1_C20H32O4 M-H2O+H	n/a	0			1+	NA	319.226
CCMSLIB00001058237	Eicosanoids_bicycloPGE1_C20H32O4 M+NH4	n/a	0			1+	NA	354.264
CCMSLIB00001058240	Eicosanoids_bicycloPGE1_C20H32O4 M+Na	n/a	0			1+	NA	359.219
CCMSLIB00001058244	Eicosanoids_15-oxoETE_C20H30O3 M+NH4	n/a	0			1+	NA	336.253
CCMSLIB00001058247	Eicosanoids_PGD1_C20H34O5 M-H2O+H	n/a	0			1+	NA	337.237
CCMSLIB00001058253	Eicosanoids_5,15-DiHETE_C20H32O4 M+H	n/a	0			1+	NA	337.237
CCMSLIB00001058255	Eicosanoids_15-HEPE_C20H30O3 M+NH4	n/a	0			1+	NA	336.253
CCMSLIB00001058262	Eicosanoids_PGF1?_C20H36O5 M-H2O+H	n/a	0			1+	NA	339.253
CCMSLIB00001058265	Eicosanoids_dihomoPGE1_C22H38O5 M-H2O+H	n/a	0			1+	NA	365.268
CCMSLIB00001058268	Eicosanoids_5-oxoETE_C20H30O3 M+H	n/a	0			1+	NA	319.227
CCMSLIB00001058271	Eicosanoids_13,14dh15kPGF1?_C20H36O5 M-H2O+H	n/a	0			1+	NA	339.253
CCMSLIB00001058280	Eicosanoids_12-oxoETE_C20H30O3 M+NH4	CCCCCC=CCC(=O)C=CC=CCC=CCCCC(=O)O	0			1+	NA	336.253
CCMSLIB00001058287	Eicosanoids_9-HEPE_C20H30O3 M-H2O+H	n/a	0			1+	NA	301.216
