spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00000849094	NCGC00180643-03!2-[(2S,3S,4S)-3-[(1S)-1-acetyloxyethyl]-5-methoxycarbonyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-4-yl]acetic acid M+NH4	COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]([C@H](C)OC(C)=O)[C@@H]1CC(O)=O	0			1+	NA	482.187
CCMSLIB00005721953	NCGC00384922-01!(2R,3R,4S,5S,6R)-2-octoxy-6-[[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxane-3,4,5-triol [IIN-based: Match] [M+NH4]+	CCCCCCCCO[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O	0			1+	NA	442.265
CCMSLIB00000856116	NCGC00384512-01_C20H24N2O2_6'-Methoxycinchonan-9-ol M+H	COC1=CC=C2N=CC=C(C(O)[C@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)C2=C1	0			1+	NA	325.191
CCMSLIB00000856015	NCGC00168940-03_C26H34O12_4-{[(3S,4R,5S)-3-Hydroxy-5-(4-hydroxy-3-methoxyphenyl)-4-(hydroxymethyl)tetrahydro-3-furanyl]methyl}-2-methoxyphenyl beta-D-glucopyranoside M+NH4	COC1=C(O)C=CC(=C1)[C@H]2OC[C@](O)(CC3=CC(=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3)OC)[C@@H]2CO	0			1+	NA	556.239
CCMSLIB00000855957	NCGC00169097-03_C27H35NO12_Methyl (2S,3R,4S)-4-{[(1R)-2-acetyl-6,7-dihydroxy-1,2,3,4-tetrahydro-1-isoquinolinyl]methyl}-2-(beta-D-glucopyranosyloxy)-3-vinyl-3,4-dihydro-2H-pyran-5-carboxylate M+H	COC(=O)\C1=C\O[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](C=C)[C@@H]1C[C@H]3N(CCC4=C3C=C(O)C(=C4)O)C(C)=O	0			1+	NA	566.223
CCMSLIB00005721965	NCGC00347609-02!9-(2,3-dihydroxy-3-methylbutyl)-4-methoxyfuro[3,2-g]chromen-7-one [IIN-based: Match] [M-H2O+H]+	COC1=C2C=COC2=C(CC(O)C(C)(C)O)C3=C1C=CC(=O)O3	0			1+	NA	301.107
CCMSLIB00000849084	NCGC00347618-02!3-hydroxy-N-(1-hydroxy-4-methylpentan-2-yl)-5-oxo-6-phenylhexanamide M+H	CC(C)CC(CO)NC(=O)CC(O)CC(=O)CC1=CC=CC=C1	0			1+	NA	322.201
CCMSLIB00000852011	NCGC00385842-01_C10H9NO4_(3-Hydroxy-2-oxo-2,3-dihydro-1H-indol-3-yl)acetic acid M+H	OC(=O)CC1(O)C(=O)NC2=CC=CC=C12	0			1+	NA	208.06
CCMSLIB00000848335	NCGC00385059-01!5,7-dihydroxy-2-phenyl-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one M+Na	OCC1OC(C(O)C(O)C1O)C2=C(O)C(C3OCC(O)C(O)C3O)=C4OC(=CC(=O)C4=C2O)C5=CC=CC=C5	0			1+	NA	571.142
CCMSLIB00000848917	NCGC00180754-02!(2S,3S)-2-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-3,4-dihydroxy-2-methylbutanoic acid M+H	C[C@](OC(=O)\C=C\C1=CC(O)=C(O)C=C1)([C@@H](O)CO)C(O)=O	0			1+	NA	313.092
CCMSLIB00000848745	NCGC00380485-01!4-(3,4-dihydroxyphenyl)-7-hydroxy-5-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-2-one M+NH4	OC1COC(OCC2OC(OC3=C4C(OC(=O)C=C4C5=CC=C(O)C(O)=C5)=CC(O)=C3)C(O)C(O)C2O)C(O)C1O	0			1+	NA	598.177
CCMSLIB00000855369	NCGC00384677-01_C42H71NO29_ M+H	CC(C)CC(=O)O[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](C)[C@@H](N[C@H]3\C=C(CO)/[C@@H](O[C@H]4O[C@H](CO)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O	0			1+	NA	1054.42
CCMSLIB00000854193	NCGC00380964-01_C14H21N3O4_1-(5,10-Dioxohexahydro-1H,5H-dipyrrolo[1,2-a:1',2'-d]pyrazin-5a(6H)-yl)-2-propanyl carbamate M+H	CC(CC12CCCN1C(=O)C3CCCN3C2=O)OC(N)=O	0			1+	NA	296.16
CCMSLIB00000855466	NCGC00380916-01_C16H27NO10_ M+Na	CC(C)C(O[C@@H]1O[C@H](CO[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)C#N	0			1+	NA	416.153
CCMSLIB00000855890	NCGC00384904-01_C20H26O6_(3R,3'R,3a'R,5S,6a'S,8'R,10'R,10a'R)-5-(3-Furyl)-3',10'-dihydroxy-8'-methyldecahydro-8'H-spiro[furan-3,7'-naphtho[1,8a-c]furan]-2-one M+H	C[C@@H]1C[C@@H](O)[C@@]23CO[C@@H](O)[C@@H]2CCC[C@@H]3[C@@]14C[C@H](OC4=O)C5=COC=C5	0			1+	NA	363.18
CCMSLIB00000854249	NCGC00385231-01_C26H44O8_{(1S,2R,4aS,5R,8aS)-2-Hydroxy-5-[(3E)-5-hydroxy-3-methyl-3-penten-1-yl]-1,4a-dimethyl-6-methylenedecahydro-1-naphthalenyl}methyl beta-D-threo-hexopyranoside M-H2O+H	CC(/CC[C@@H]1C(=C)CC[C@@H]2[C@@](C)(CO[C@@H]3O[C@H](CO)C(O)[C@H](O)C3O)[C@H](O)CC[C@@]12C)=C\CO	0			1+	NA	467.3
CCMSLIB00000856172	NCGC00385910-01_C15H20O4_1H-3a,6-Epoxyazulene-7-acetic acid, octahydro-4,8a-dimethyl-alpha-methylene-1-oxo-, (3aR,4S,6S,7R,8aS)- M-H2O+H	C[C@H]1C[C@@H]2O[C@]13CCC(=O)[C@@]3(C)C[C@@H]2C(=C)C(O)=O	0			1+	NA	247.132
CCMSLIB00000855940	NCGC00169010-02_C18H18O9_Naphtho[2,3-c]furan-1(3H)-one, 8-(beta-D-glucopyranosyloxy)-9-hydroxy- M+H	OC[C@H]1O[C@@H](OC2=C3C(=C4C(=O)OCC4=CC3=CC=C2)O)[C@H](O)[C@@H](O)[C@@H]1O	0			1+	NA	379.102
CCMSLIB00005721956	NCGC00384828-01! [IIN-based: Match] [M+H]+	CC(=O)OC[C@]1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@@]3(C)OC4=C(CC23)C(=O)OC(=C4)C5=CN=CC=C5)OC(C)=O	0			1+	NA	510.249
CCMSLIB00000855295	NCGC00380275-01_C12H22O6_beta-D-Glucopyranoside, (3Z)-3-hexen-1-yl M+H	CC\C=C/CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	0			1+	NA	263.149
CCMSLIB00000854646	NCGC00384715-01_C34H46O19_Dimethyl (2S,3R,4S,2'S,3'R,4'R)-4,4'-[(2E)-4-oxo-2-butene-1,3-diyl]bis[2-(beta-D-glucopyranosyloxy)-3-vinyl-3,4-dihydro-2H-pyran-5-carboxylate] M+Na	COC(=O)C/1=C/O[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](C=C)[C@@H]1C\C=C(C=O)/[C@H]\3[C@@H](C=C)[C@@H](O\C=C3C(=O)OC)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O	0			1+	NA	781.253
CCMSLIB00000855964	NCGC00169833-02_C15H22O9_(1S,4aR,5S,7aS)-5-Hydroxy-7-(hydroxymethyl)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-1-yl beta-D-glucopyranoside M+NH4	OC[C@H]1O[C@@H](O[C@@H]2O\C=C/[C@H]3[C@H](O)\C=C(\CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O	0			1+	NA	364.16
CCMSLIB00000855576	NCGC00380900-01_C20H29NO12_2-{[6-O-(beta-D-Glucopyranosyl)-beta-D-glucopyranosyl]oxy}-2-phenylacetamide M+H	NC(=O)C(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)C3=CC=CC=C3	0			1+	NA	476.176
CCMSLIB00000854348	NCGC00380778-01_C9H14N2O3_(3S,8aS)-3-[(1R)-1-Hydroxyethyl]hexahydropyrrolo[1,2-a]pyrazine-1,4-dione M+Na	CC(O)C1NC(=O)C2CCCN2C1=O	0			1+	NA	221.09
CCMSLIB00000849065	NCGC00347854-02!(3R,4S,5R)-4-hydroxy-3,5-bis[(3,4,5-trihydroxybenzoyl)oxy]cyclohexene-1-carboxylic acid M+H	O[C@H]1[C@@H](CC(=C[C@H]1OC(=O)C2=CC(O)=C(O)C(O)=C2)C(O)=O)OC(=O)C3=CC(O)=C(O)C(O)=C3	0			1+	NA	479.082
CCMSLIB00000848861	NCGC00163589-02!2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one M+H	OC[C@H]1O[C@@H](OC2=CC(O)=C3C(=O)C=C(OC3=C2)C4=CC=C(O)C(O)=C4)[C@H](O)[C@@H](O)[C@@H]1O	0			1+	NA	449.108
CCMSLIB00000849058	NCGC00385007-01!methyl 4-[1,3-dihydroxy-1-(4-hydroxy-3-methoxyphenyl)propan-2-yl]oxy-3-methoxybenzoate M-H2O+H	COC(=O)C1=CC(OC)=C(OC(CO)C(O)C2=CC=C(O)C(OC)=C2)C=C1	0			1+	NA	361.127
CCMSLIB00000848866	NCGC00169650-03!5,7-dihydroxy-2-(4-hydroxyphenyl)-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-6-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one M+H	OCC1OC(C(O)C(O)C1O)C2=C3OC(=CC(=O)C3=C(O)C(C4OCC(O)C(O)C4O)=C2O)C5=CC=C(O)C=C5	0			1+	NA	565.155
CCMSLIB00000848906	NCGC00385175-01!7-hydroxy-3-(2-oxochromen-7-yl)oxy-8-[2-oxo-7-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-8-yl]chromen-2-one M+H	C[C@@H]1O[C@@H](OC2=CC=C3C=CC(=O)OC3=C2C4=C5OC(=O)C(OC6=CC=C7C=CC(=O)OC7=C6)=CC5=CC=C4O)[C@H](O)[C@H](O)[C@H]1O	0			1+	NA	629.129
CCMSLIB00000849030	NCGC00385164-01!5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one M+NH4	COC1=CC(=CC(OC)=C1OC)C2C3C(COC3=O)C(OC4OC(CO)C(O)C(O)C4O)C5=CC6=C(OCO6)C=C25	0			1+	NA	594.218
CCMSLIB00000853732	NCGC00385783-01_C14H20O7_4-(2-Hydroxyethyl)phenyl beta-D-glucopyranoside M+Na	OCCC1=CC=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1	0			1+	NA	323.11
CCMSLIB00000854509	NCGC00385222-01_C19H26O13_beta-D-Fructofuranosyl 6-O-(4-hydroxybenzoyl)-alpha-D-glucopyranoside M+Na	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](COC(=O)C3=CC=C(O)C=C3)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	0			1+	NA	485.127
CCMSLIB00000848050	NCGC00384712-01!9-[(E)-3-hydroxy-3-methylbut-1-enyl]furo[3,2-g]chromen-7-one M-H2O+H	CC(C)(O)\C=C\C1=C2OC(=O)C=CC2=CC3=C1OC=C3	0			1+	NA	253.085
CCMSLIB00000849097	NCGC00384970-01!7-[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-5-hydroxy-3-(4-hydroxyphenyl)chromen-4-one M+H	OC[C@@]1(O)CO[C@@H](OC[C@H]2O[C@@H](OC3=CC(O)=C4C(=O)C(=COC4=C3)C5=CC=C(O)C=C5)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O	0			1+	NA	565.155
CCMSLIB00000856124	NCGC00385243-01_C12H18O4_{(1R,2R)-2-[(2Z)-5-Hydroxy-2-penten-1-yl]-3-oxocyclopentyl}acetic acid M+H	OCC\C=C/C[C@@H]1[C@H](CCC1=O)CC(O)=O	0			1+	NA	227.128
