spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00000076959	Phenergan [M+H]	N/A	0			1+	NA	285.144
CCMSLIB00000076960	56131-49-8 [M+H]	N/A	0			1+	NA	315.149
CCMSLIB00000076961	"""3,5,3'-TRIIODOTHYRONINE"" [M+H]"	N/A	0			1+	NA	651.8
CCMSLIB00000076962	94-20-2 [M+Na]	N/A	0			1+	NA	299.023
CCMSLIB00000076963	94-20-2 [M+H]	N/A	0			1+	NA	277.041
CCMSLIB00000076964	Vistaril Pamoate [M+H]	N/A	0			1+	NA	375.186
CCMSLIB00000077088	mirtazapine [M+H]	N/A	0			1+	NA	266.167
CCMSLIB00000077044	AMOXAPINE [M+2H]	N/A	0			1+	NA	157.557
CCMSLIB00000076967	"""2-[[2-[bis(2-hydroxyethyl)amino]-4,8-di(piperidin-1-yl)pyrimido[5,4-d]pyrimidin-6-yl]-(2-hydroxyethyl)amino]ethanol"" [M+H]"	N/A	0			1+	NA	505.328
CCMSLIB00000076968	HYDROCORTISONE [M+H]	N/A	0			1+	NA	363.217
CCMSLIB00000076969	"""(2R,3S)-5-[3-(tert-butylamino)-2-hydroxypropoxy]-1,2,3,4-tetrahydronaphthalene-2,3-diol"" [M+H]"	N/A	0			1+	NA	310.204
CCMSLIB00000077016	1-cyclohexyl-1-phenyl-3-piperidin-1-ylpropan-1-ol M+H	C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O	0			1+	NA	302.25
CCMSLIB00000076971	RIFAMPICIN [M+H]	N/A	0			1+	NA	823.416
CCMSLIB00000076972	80-08-0 [M+H]	N/A	0			1+	NA	249.07
CCMSLIB00000076973	"""1,1-dioxo-6-(trifluoromethyl)-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide"" [M+H]"	N/A	0			1+	NA	331.998
CCMSLIB00000076974	Bentyl [M+H]	N/A	0			1+	NA	310.274
CCMSLIB00000076975	Cortell [M+H]	N/A	0			1+	NA	405.228
CCMSLIB00000077140	QUINAPRIL HYDROCHLORIDE [M+H]	N/A	0			1+	NA	439.226
CCMSLIB00000076977	Prednisolone [M+H]	N/A	0			1+	NA	361.201
CCMSLIB00000076978	Prednisolone [M+2H]	N/A	0			1+	NA	181.104
CCMSLIB00000076979	Symmetrel [M+H]	N/A	0			1+	NA	152.144
CCMSLIB00000076980	Chloroxine [M+H]	N/A	0			1+	NA	213.983
CCMSLIB00000076981	"""2-[2,3-dichloro-4-(2-methylidenebutanoyl)phenoxy]acetic acid"" [M+H]"	N/A	0			1+	NA	303.019
CCMSLIB00000076982	15687-27-1 [M+H]	N/A	0			1+	NA	207.138
CCMSLIB00000076983	Ofloxacin [M+H]	N/A	0			1+	NA	362.154
CCMSLIB00000077150	Gatifloxacin [M+H]	N/A	0			1+	NA	376.17
CCMSLIB00000076985	N-(2-methylphenyl)-2-(propylamino)propanamide [M+H]	N/A	0			1+	NA	221.166
CCMSLIB00000077103	"""1-(2,6-dimethylphenoxy)propan-2-amine"" [M+H]"	N/A	0			1+	NA	180.139
CCMSLIB00000077009	[2-hydroxy-3-(2-methoxyphenoxy)propyl] carbamate [M+H]	N/A	0			1+	NA	242.102
CCMSLIB00000076988	Duvadilan [M+H]	N/A	0			1+	NA	302.177
CCMSLIB00000076989	"""3-(5,6-dihydrodibenzo[2,1-b:2',1'-f][7]annulen-11-ylidene)-N-methylpropan-1-amine"" [M+H]"	N/A	0			1+	NA	264.175
CCMSLIB00000076990	FLUTAMIDE [M+H]	N/A	0			1+	NA	277.08
CCMSLIB00000077110	DEPO-MEDROL [M+H]	N/A	0			1+	NA	417.23
CCMSLIB00000076992	PINDOLOL [M+H]	N/A	0			1+	NA	249.161
CCMSLIB00000077027	DIGOXIN [M+H]	N/A	0			1+	NA	781.437
CCMSLIB00000076994	Prednisone [M+H]	N/A	0			1+	NA	359.186
CCMSLIB00000076995	"Trimethoprim ""5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine"" M+H"	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC	0			1+	NA	291.145
CCMSLIB00000076996	Chlorzoxazone [M+H]	N/A	0			1+	NA	170.0
CCMSLIB00000076997	Econazole Nitrate [M+H]	N/A	0			1+	NA	381.033
CCMSLIB00000076998	"""2-(naphthalen-1-ylmethyl)-4,5-dihydro-1H-imidazole"" [M+H]"	N/A	0			1+	NA	211.123
CCMSLIB00000076999	49562-28-9 [M+H]	N/A	0			1+	NA	361.121
CCMSLIB00000077000	MINOCYCLINE HYDROCHLORIDE [M+H]	N/A	0			1+	NA	458.191
CCMSLIB00000077001	MINOCYCLINE HYDROCHLORIDE [M+H]	N/A	0			1+	NA	458.192
CCMSLIB00000077002	MINOCYCLINE HYDROCHLORIDE [M+2H]	N/A	0			1+	NA	229.6
CCMSLIB00000077003	55268-74-1 [M+H]	N/A	0			1+	NA	313.193
CCMSLIB00000077005	536-33-4 [M+H]	N/A	0			1+	NA	167.064
CCMSLIB00000077006	L-THYROXINE [M+H]	N/A	0			1+	NA	777.698
CCMSLIB00000077007	ATROPINE [M+H]	N/A	0			1+	NA	290.177
CCMSLIB00000077008	Cimetidine [M+H]	N/A	0			1+	NA	253.123
CCMSLIB00000077010	61-68-7 [M+H]	N/A	0			1+	NA	242.118
CCMSLIB00000077011	Norflex [M+H]	N/A	0			1+	NA	270.186
CCMSLIB00000077012	METYRAPONE [M+H]	N/A	0			1+	NA	227.12
CCMSLIB00000077013	PREDNISOLONE ACETATE [M+H]	N/A	0			1+	NA	403.212
CCMSLIB00000077014	Quinidine hydrochloride monohydrate M+H	COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.O.Cl	0			1+	NA	163.1
CCMSLIB00000077117	Azathioprine [M+H]	N/A	0			1+	NA	278.047
CCMSLIB00000077152	Sertraline [M+H]	N/A	0			1+	NA	306.083
CCMSLIB00000077111	Methoxsalen [M+H]	N/A	0			1+	NA	217.051
CCMSLIB00000077019	58-93-5 M+H	C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl	0			1+	NA	297.972
CCMSLIB00000077020	Oxytetracycline hydrochloride M+H	C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O.Cl	0			1+	NA	461.157
CCMSLIB00000077021	Procaine (Novocaine) aka 2-(diethylamino)ethyl 4-aminobenzoate M+H	CCN(CC)CCOC(=O)c1ccc(N)cc1	0			1+	NA	237.161
CCMSLIB00000077022	Pronestyl M+H	CCN(CC)CCNC(=O)C1=CC=C(C=C1)N	0			1+	NA	236.177
CCMSLIB00000077081	Griseofulvin M+H	N/A	0			1+	NA	353.081
CCMSLIB00000077116	CORTISONE ACETATE [M+H]	N/A	0			1+	NA	403.213
