spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00014205782	18-hydroxyspartioidine M+H	O[C@@]1(CO)C(=O)OCC2=CCN3CC[C@H](OC(=O)/C(CC1=C)=C/C)[C@@H]32	0			1+	NA	350.16
CCMSLIB00014205783	18-hydroxyspartioidine M+Na	O[C@@]1(CO)C(=O)OCC2=CCN3CC[C@H](OC(=O)/C(CC1=C)=C/C)[C@@H]32	0			1+	NA	372.142
CCMSLIB00014205784	7-O-acetylintermedine M+H	CC(=O)O[C@@H]1CCN2CC=C(COC(=O)[C@@](O)([C@@H](C)O)C(C)C)[C@@H]21	0			1+	NA	342.191
CCMSLIB00014205785	7-O-acetylintermedine M+Na	CC(=O)O[C@@H]1CCN2CC=C(COC(=O)[C@@](O)([C@@H](C)O)C(C)C)[C@@H]21	0			1+	NA	364.173
CCMSLIB00014205786	7-O-acetylintermedine N-oxide M+H	CC(=O)O[C@@H]1CC[N+]2(O)CC=C(COC(=O)[C@](O)([C@H](C)O)C(C)C)[C@H]12	0			1+	NA	358.186
CCMSLIB00014205787	7-O-acetylintermedine N-oxide 2M+H	CC(=O)O[C@@H]1CC[N+]2(O)CC=C(COC(=O)[C@](O)([C@H](C)O)C(C)C)[C@H]12	0			1+	NA	715.365
CCMSLIB00014205788	7-O-acetyllycopsamine M+H	CC(=O)O[C@@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)O)C(C)C)[C@@H]21	0			1+	NA	342.191
CCMSLIB00014205789	7-O-acetyllycopsamine M+Na	CC(=O)O[C@@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)O)C(C)C)[C@@H]21	0			1+	NA	364.173
CCMSLIB00014205790	7-O-acetyllycopsamine N-oxide M+H	CC(=O)O[C@@H]1CC[N+]2(O)CC=C(COC(=O)[C@](O)([C@@H](C)O)C(C)C)[C@H]12	0			1+	NA	358.186
CCMSLIB00014205791	Echimidine M+H	CC(C)(O)C(O)(C(=O)OCC1=CCN2CC[C@@H](OC(=O)\C(C)=C/C)[C@H]21)[C@H](C)O	0			1+	NA	398.217
CCMSLIB00014205792	Echimidine M+Na	CC(C)(O)C(O)(C(=O)OCC1=CCN2CC[C@@H](OC(=O)\C(C)=C/C)[C@H]21)[C@H](C)O	0			1+	NA	420.199
CCMSLIB00014205793	Echimidine N-oxide M+H	CC(C)(O)C(O)(C(=O)OCC1=CC[N+]2([O-])CC[C@@H](OC(=O)\C(C)=C/C)[C@@H]12)[C@H](C)O	0			1+	NA	414.212
CCMSLIB00014205794	Echimidine N-oxide 2M+H	CC(C)(O)C(O)(C(=O)OCC1=CC[N+]2([O-])CC[C@@H](OC(=O)\C(C)=C/C)[C@@H]12)[C@H](C)O	0			1+	NA	827.417
CCMSLIB00014205795	Echinatine M+H	C[C@H](O)[C@@](O)(C(C)C)C(=O)OCC1=CCN2CC[C@H](O)[C@H]21	0			1+	NA	300.181
CCMSLIB00014205796	Echinatine N-oxide M+H	C[C@H](O)[C@@](O)(C(C)C)C(=O)OCC1=CC[N+]2([O-])CC[C@H](O)[C@@H]12	0			1+	NA	316.176
CCMSLIB00014205797	Echinatine N-oxide 2M+H	C[C@H](O)[C@@](O)(C(C)C)C(=O)OCC1=CC[N+]2([O-])CC[C@H](O)[C@@H]12	0			1+	NA	631.344
CCMSLIB00014205798	Echiumine M+H	C[C@H](O)C(O)(C(=O)OCC1=CCN2CC[C@@H](OC(=O)\C(C)=C/C)[C@H]21)C(C)C	0			1+	NA	382.222
CCMSLIB00014205799	Echiumine M+Na	C[C@H](O)C(O)(C(=O)OCC1=CCN2CC[C@@H](OC(=O)\C(C)=C/C)[C@H]21)C(C)C	0			1+	NA	404.204
CCMSLIB00014205800	Echiumine M+K	C[C@H](O)C(O)(C(=O)OCC1=CCN2CC[C@@H](OC(=O)\C(C)=C/C)[C@H]21)C(C)C	0			1+	NA	420.178
CCMSLIB00014205801	Echiumine N-oxide M+H	C[C@H](O)C(O)(C(=O)OCC1=CC[N+]2([O-])CC[C@@H](OC(=O)\C(C)=C/C)[C@@H]12)C(C)C	0			1+	NA	398.217
CCMSLIB00014205802	Echiumine N-oxide 2M+H	C[C@H](O)C(O)(C(=O)OCC1=CC[N+]2([O-])CC[C@@H](OC(=O)\C(C)=C/C)[C@@H]12)C(C)C	0			1+	NA	795.427
CCMSLIB00014205803	Epi-Jacobine M+H	C[C@]1(O)C(=O)OCC2=CCN3CC[C@@H](OC(=O)[C@]4(C[C@H]1C)O[C@@H]4C)[C@H]32	0			1+	NA	352.176
CCMSLIB00014205804	Epi-Jacobine M+Na	C[C@]1(O)C(=O)OCC2=CCN3CC[C@@H](OC(=O)[C@]4(C[C@H]1C)O[C@@H]4C)[C@H]32	0			1+	NA	374.157
CCMSLIB00014205805	Epi-Jacobine N-oxide M+H	C[C@]1(O)C(=O)OCC2=CC[N+]3([O-])CC[C@@H](OC(=O)[C@]4(C[C@H]1C)O[C@@H]4C)[C@@H]23	0			1+	NA	368.17
CCMSLIB00014205806	Epi-Jacobine N-oxide 2M+H	C[C@]1(O)C(=O)OCC2=CC[N+]3([O-])CC[C@@H](OC(=O)[C@]4(C[C@H]1C)O[C@@H]4C)[C@@H]23	0			1+	NA	735.333
CCMSLIB00014205807	Erucifoline M+H	O=C1OCC2=CCN3CC[C@@H](OC(=O)\C(C[C@@]4(O[C@@]14C)CO)=C/C)[C@H]32	0			1+	NA	350.16
CCMSLIB00014205808	Erucifoline N-oxide M+H	[O-][N+]12CC[C@H]3OC(=O)\C(C[C@@]4(O[C@@]4(C)C(=O)OCC(=CC1)[C@H]32)CO)=C/C	0			1+	NA	366.155
CCMSLIB00014205809	Erucifoline N-oxide 2M+H	[O-][N+]12CC[C@H]3OC(=O)\C(C[C@@]4(O[C@@]4(C)C(=O)OCC(=CC1)[C@H]32)CO)=C/C	0			1+	NA	731.302
CCMSLIB00014205810	Europine M+H	CO[C@H](C)[C@@](O)(C(=O)OCC1=CCN2CC[C@H](O)[C@H]21)C(C)(O)C	0			1+	NA	330.191
CCMSLIB00014205857	Monocrotaline M+H	C[C@]1(O)C(=O)OCC2=CCN3CC[C@@H](OC(=O)[C@H](C)[C@]1(O)C)[C@H]32	0			1+	NA	326.16
CCMSLIB00014205812	Europine N-oxide M+H	CO[C@H](C)[C@@](O)(C(=O)OCC1=CC[N+]2([O-])CC[C@H](O)[C@@H]12)C(C)(O)C	0			1+	NA	346.186
CCMSLIB00014205823	Indicine N-oxide M+H	C[C@H](O)[C@](O)(C(C)C)C(=O)OCC1=CC[N+]2([O-])CC[C@@H](O)[C@@H]12	0			1+	NA	316.176
CCMSLIB00014205814	Heliosupine M+H	CC(C)(O)[C@](O)(C(=O)OCC1=CCN2CC[C@H](OC(=O)\C(C)=C/C)[C@H]21)[C@@H](C)O	0			1+	NA	398.217
CCMSLIB00014205815	Heliosupine M+Na	CC(C)(O)[C@](O)(C(=O)OCC1=CCN2CC[C@H](OC(=O)\C(C)=C/C)[C@H]21)[C@@H](C)O	0			1+	NA	420.199
CCMSLIB00014205816	Heliosupine N-oxide M+H	CC(C)(O)C(O)(C(=O)OCC1=CC[N+]2([O-])CC[C@H](OC(=O)\C(C)=C/C)[C@@H]12)[C@@H](C)O	0			1+	NA	414.212
