spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00004721996	MMV1110498 M+H	FC(F)(F)C1=C(C(N2CCCCC2)=O)N(C=CC=C3OC)C3=N1	0			1+	NA	328.127
CCMSLIB00004721997	MMV553002 M+H	CS(=O)(=O)CC1=Nc2ccccc2OC1=O	0			1+	NA	240.033
CCMSLIB00004721998	MMV188296 M+H	CNC(=O)C1Cc2ccccc2N1C(=O)Cc3ccc(F)cc3	0			1+	NA	313.136
CCMSLIB00004721999	MMV690028 M+H	COC1=C(OCCCCOC2=CC=C(C3=NNN=N3)C=C2)C=C(C4=NN(C5CCCCCC5)C(C4(C)C)=O)C=C1	0			1+	NA	547.305
CCMSLIB00004722000	MMV688798 M+H	CS(=O)(=O)c1ccccc1C(=O)N(Cc2ccccc2)c3ccccc3	0			1+	NA	366.117
CCMSLIB00004722001	MMV688756 M+H	CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3CCSCC3)c(F)c2	0			1+	NA	354.132
CCMSLIB00004722002	MMV676539 M+H	O=C(NCCc1c[nH]c2ccccc12)C3=Cc4ccccc4OC3=O	0			1+	NA	333.125
CCMSLIB00004722003	MMV676526 M+H	COc1ccc(cc1)c2cc(NC(=O)c3ccc(F)cc3Cl)ccc2OC	0			1+	NA	386.097
CCMSLIB00004722004	MMV053220 M+H	NC(=O)COc1ccc(cc1)c2ccc(cc2)C#N	0			1+	NA	253.098
CCMSLIB00004722005	MMV676476 M+H	CC1=C(CCC(=O)O)C(=O)Oc2c(C)c(OCc3cc(C)cc(C)c3)ccc12	0			1+	NA	381.171
CCMSLIB00004722006	MMV202458 M+H	COc1ccc(OC(C)C(=O)Nc2ccc(Cl)cc2C)cc1	0			1+	NA	320.103
CCMSLIB00004722007	MMV688553 M+H	O=C(NCc1cocc1)N2CCN(Cc3ccc4OCOc4c3)CC2	0			1+	NA	344.162
CCMSLIB00004722008	MMV676603 M+H	CC1COC2(CCN(CC2)C3=NC(=O)c4cc(cc(c4S3)[N+](=O)[O-])C(F)(F)F)O1	0			1+	NA	432.086
CCMSLIB00004722009	MMV676431 M+H	Cc1ccc(NC(=O)CC2COc3ccccc3O2)cc1Cl	0			1+	NA	318.091
CCMSLIB00004722010	MMV676444 M+H	O=C(NC1CCCCC1)N2CCN(Cc3ccc4OCOc4c3)CC2	0			1+	NA	346.213
CCMSLIB00004722011	MMV676520 M+H	O=C(N1CCN(Cc2ccc3OCOc3c2)CC1)c4oc5ccccc5c4	0			1+	NA	365.15
CCMSLIB00004722012	MMV676379 M+H	COc1cccc(OCC(=O)c2ccc(Br)cc2)c1	0			1+	NA	321.013
CCMSLIB00004722013	MMV690027 M+H	COC1=C(OCCCCOC2=CC=C(C3=NNN=N3)C=C2)C=C(C([C@@H]4[C@H]5CC=CC4)=NN(C6CCCCCC6)C5=O)C=C1	0			1+	NA	585.319
CCMSLIB00004722014	MMV019189 M+H	Cc1ccc2c(NC(=O)C23NN=C(S3)c4ccccc4)c1C	0			1+	NA	310.102
CCMSLIB00004722015	MMV652003 M+H	OB1OCc2ccc(NC(=O)c3ccccc3C(F)(F)F)cc12	0			1+	NA	322.087
CCMSLIB00004722016	MMV000062 M+H	NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(=N)N)cc1	0			1+	NA	341.198
CCMSLIB00004722017	MMV002529 M+H	O=C(C1CCCCC1)N2CC3N(CCc4ccccc34)C(=O)C2	0			1+	NA	313.192
CCMSLIB00004722018	MMV000011 M+H	C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=C(C(=O)N)C(=O)[C@@]3(O)C(=C2C(=O)c4c(O)cccc14)O)O	0			1+	NA	445.161
CCMSLIB00004722019	MMV003270  M+H	ClC1=CC(N=C(N)O2)=C2C=C1	0			1+	NA	169.016
CCMSLIB00004722020	MMV687801 M+H	CC[C@H](CO)NCCN[C@H](CC)CO	0			1+	NA	205.191
CCMSLIB00004722021	MMV687803 M+H	CC(=O)NC[C@@H]1CN(C(=O)O1)c2ccc(N3CCOCC3)c(F)c2	0			1+	NA	338.153
CCMSLIB00004722022	MMV687776 M+H	Cc1cc(ccc1C(=O)NCc2ccc3B(O)OC(C)(C)c3c2)C4=NOC(C4)(c5cc(Cl)c(F)c(Cl)c5)C(F)(F)F	0			1+	NA	609.115
CCMSLIB00004722023	MMV001625 M+H	NCCCC(N)(C(F)F)C(=O)O	0			1+	NA	183.094
CCMSLIB00004722024	MMV687775 M+H	CC1(C)OB(O)c2ccc(cc12)C3=NOC(C3)(c4cc(Cl)c(F)c(Cl)c4)C(F)(F)F	0			1+	NA	462.046
CCMSLIB00004722025	MMV637229 M+H	ClC1=CC=C([C@@](C)(C2=CC=CC=C2)OCCC3N(C)CCC3)C=C1	0			1+	NA	344.179
CCMSLIB00004722026	MMV687800 M+H	CC(C)N=C1C=C2N(c3ccc(Cl)cc3)c4ccccc4N=C2C=C1Nc5ccc(Cl)cc5	0			1+	NA	473.13
CCMSLIB00004722027	MMV020321 M+H	COc1ccccc1C(C)NCC(=O)Nc2cc(ccc2Cl)C(F)(F)F	0			1+	NA	387.108
CCMSLIB00004722028	MMV006239 M+H	Brc1ccc2NC(=O)C3(NCCc4c3[nH]c5ccccc45)c2c1	0			1+	NA	368.038
CCMSLIB00004722029	MMV020591 M+H	CC(C)C(NC(=O)Cc1cccc2ccccc12)C(=O)Nc3cccc(c3)C#N	0			1+	NA	386.188
CCMSLIB00004722030	MMV020120 M+H	CC1CC1C(=O)NC2CCN(CC3(CCCCC3)c4ccccc4)CC2	0			1+	NA	355.274
CCMSLIB00004722031	MMV000858 M+H	Clc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=S)NCc3occc3	0			1+	NA	400.056
CCMSLIB00004722032	MMV020391 M+H	CC(C)C(C(=O)Nc1ccc(cc1)S(=O)(=O)N(C)C)c2ccc(Cl)cc2	0			1+	NA	395.12
CCMSLIB00004722033	MMV020512 M+H	Cc1ccc(Oc2ccc(NC(=O)CNc3ccccc3N4CCCC4=O)cc2)cc1	0			1+	NA	416.198
CCMSLIB00004722034	MMV085210 M+H	Clc1ccc(cc1)S(=O)(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N4CCCCC4	0			1+	NA	446.132
CCMSLIB00004722035	MMV675997 M+H	Fc1ccc(cc1)N2CCN(CCCCN(CC#N)C(=O)OCc3ccccc3)CC2	0			1+	NA	425.236
CCMSLIB00004722036	MMV020388 M+H	CC(Nc1cc(Cl)ccc1N2CCOCC2)C(=O)N3CCCC(C)C3	0			1+	NA	366.195
CCMSLIB00004722037	MMV688508 M+H	CC(=O)NCC1CN(C(=O)O1)c2ccc(c(F)c2)c3ccc(CO)cc3	0			1+	NA	359.141
CCMSLIB00004722038	MMV688410 M+H	CN(C)CC(=O)NCCN1C(c2ccccc2)c3cc(Cl)ccc3N=C1C	0			1+	NA	385.179
CCMSLIB00004722039	MMV676053 M+H	COc1cc(NC(=O)CC2=NN(C)C(=O)c3ccccc23)ccc1Cl	0			1+	NA	358.095
CCMSLIB00004722040	MMV676191 M+H	CC(C)C(Oc1cccc2ccccc12)C(=O)O	0			1+	NA	245.118
CCMSLIB00004722041	MMV675969 M+H	CC(C)(C)c1ccc(N[C@@H]2CCCC[C@H]2NC(=O)c3occc3)cc1	0			1+	NA	341.223
CCMSLIB00004722042	MMV676204 M+H	Fc1ccc(cc1)C(=O)N(CCNc2ccccc2)c3ccccc3	0			1+	NA	335.156
CCMSLIB00004722043	MMV688179 M+H	NC(=N)Nc1ccc(c(Cl)c1)c2oc(cc2)c3ccc(NC(=N)N)cc3Cl	0			1+	NA	403.085
CCMSLIB00004722044	MMV687243 M+H	NC(=O)c1cc(Br)ccc1OCCOc2ccccc2	0			1+	NA	336.023
CCMSLIB00004722045	MMV687146 M+H	Cc1cc(C)c2cc([nH]c2c1)C(=O)NC3CCCCCCC3	0			1+	NA	299.213
CCMSLIB00004722046	MMV688846 M+H	Cc1ccccc1CN2CCC(O)(CC2)c3ccc(Cl)c(c3)C(F)(F)F	0			1+	NA	384.135
CCMSLIB00004722047	MMV688125 M+H	CCCc1ccc(cc1)S(=O)(=O)Nc2ccc(CN3CCN(CC4CC4)CC3)cc2	0			1+	NA	428.238
CCMSLIB00004722048	MMV687273 M+H	CC(=CCC\C(=C/CNCCNC1C2CC3CC(CC1C3)C2)\C)C	0			1+	NA	331.311
