spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00004751435	12-Desoxydiacetylpyxinol M+H	CC1(C(C2(CCC1OC(C)=O)C)CCC3(C2CCC4[C@]3(CCC4[C@]5(C)O[C@@H](C(C)(OC(C)=O)C)CC5)C)C)C	0			1+	NA	545.42
CCMSLIB00004751436	"""2,8-Dimethyl-5,7-dimethoxychromone"" M+H"	O=C1C=C(C)OC2=C1C(OC)=CC(OC)=C2C	0			1+	NA	235.102
CCMSLIB00004751437	"""5,7-Dihydroxy-2,6,8-trimethylchromone"" M+H"	O=C1C=C(C)OC2=C1C(O)=C(C)C(O)=C2C	0			1+	NA	221.082
CCMSLIB00004751438	Eugenitin M+H	CC1=CC(=O)C2=C(C(=C(C=C2O1)OC)C)O	0			1+	NA	221.083
CCMSLIB00004751439	Eugenitol M+H	CC1=CC(=O)C2=C(C(=C(C=C2O1)O)C)O	0			1+	NA	207.067
CCMSLIB00004751440	Galapagin M+H	O[C@H]1[C@H](O)[C@@H](O)[C@H](OC2=C(C)C(OC(C)=CC3=O)=C3C(O)=C2C)O[C@@H]1COC(C)=O	0			1+	NA	425.148
CCMSLIB00004751441	Isoeugenitol M+H	CC1=CC(C2=C(C(C)=C(O)C=C2O)O1)=O	0			1+	NA	207.067
CCMSLIB00004751442	Lobodirin M+H	CC1=CC(=O)C2=C(O1)C(=C(C=C2O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C)O)OC(=O)C)OC(=O)C)C	0			1+	NA	495.153
CCMSLIB00004751443	"""2,4-Dichlor-1,3,6-tri-O-methylnorlichexanthone"" M+H"	O=C(C1=C(C(Cl)=C(OC)C(Cl)=C1OC)O2)C3=C2C=C(OC)C=C3C	0			1+	NA	369.033
CCMSLIB00004751444	Mollin M+H	O[C@H]1[C@H](O)[C@@H](OC(C)=O)[C@H](OC2=CC(OC(C)=CC3=O)=C3C(O)=C2C)O[C@@H]1CO	0			1+	NA	411.131
CCMSLIB00004751445	Roccellin M+H	O=C(C)O[C@@H]1[C@@H](O)[C@H](O)[C@@H](COC(C)=O)O[C@H]1OC2=CC(OC(C)=CC3=O)=C3C(O)=C2C	0			1+	NA	453.143
CCMSLIB00004751446	"""2,5-Dichlor-1,3,6-tri-O-methylnorlichexanthone"" M+H"	O=C(C1=C(C=C(OC)C(Cl)=C1OC)O2)C3=C2C(Cl)=C(OC)C=C3C	0			1+	NA	369.031
CCMSLIB00004751447	Rupicolin (sordidone) M+H	CC1=CC(=O)C2=C(O1)C(=C(C(=C2O)C)O)Cl	0			1+	NA	241.028
CCMSLIB00004751448	Acetyllobodirin M+H	CC1=CC(C2=C(C(C)=C(O[C@H]3[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)O3)C=C2O)O1)=O	0			1+	NA	537.161
