sample_id	group	data_source	npc_level	npc_term	npc_label	npc_plot_label	npc_pathway	npc_superclass	npc_class	n_features	summed_intensity	plot_intensity	npc_overall_test	npc_overall_p_value	npc_overall_q_value	npc_overall_significance	npc_max_mean_difference	npc_max_median_difference
A549_110626_PET100	PET	filtered	superclass	Aminosugars and aminoglycosides	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	Carbohydrates	Aminosugars and aminoglycosides	Aminoglycosides	1	0	0	kruskal_wallis	0.558035145770046	0.851437732778007	ns	0.100343331887994	0
A549_110626_PS100	PS	filtered	superclass	Aminosugars and aminoglycosides	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	Carbohydrates	Aminosugars and aminoglycosides	Aminoglycosides	1	0.802466851268766	0.255867286460296	kruskal_wallis	0.558035145770046	0.851437732778007	ns	0.100343331887994	0
A549_110626_untreated	Untreated	filtered	superclass	Aminosugars and aminoglycosides	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	Carbohydrates	Aminosugars and aminoglycosides	Aminoglycosides	1	0	0	kruskal_wallis	0.558035145770046	0.851437732778007	ns	0.100343331887994	0
A549_180626_PET100	PET	filtered	superclass	Aminosugars and aminoglycosides	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	Carbohydrates	Aminosugars and aminoglycosides	Aminoglycosides	1	0	0	kruskal_wallis	0.558035145770046	0.851437732778007	ns	0.100343331887994	0
A549_180626_PS100	PS	filtered	superclass	Aminosugars and aminoglycosides	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	Carbohydrates	Aminosugars and aminoglycosides	Aminoglycosides	1	0	0	kruskal_wallis	0.558035145770046	0.851437732778007	ns	0.100343331887994	0
A549_180626_untreated	Untreated	filtered	superclass	Aminosugars and aminoglycosides	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	Carbohydrates	Aminosugars and aminoglycosides	Aminoglycosides	1	0	0	kruskal_wallis	0.558035145770046	0.851437732778007	ns	0.100343331887994	0
A549_210626_PET100	PET	filtered	superclass	Aminosugars and aminoglycosides	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	Carbohydrates	Aminosugars and aminoglycosides	Aminoglycosides	1	1	0.301029995663981	kruskal_wallis	0.558035145770046	0.851437732778007	ns	0.100343331887994	0
A549_210626_PS100	PS	filtered	superclass	Aminosugars and aminoglycosides	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	Carbohydrates	Aminosugars and aminoglycosides	Aminoglycosides	1	0	0	kruskal_wallis	0.558035145770046	0.851437732778007	ns	0.100343331887994	0
A549_210626_untreated	Untreated	filtered	superclass	Aminosugars and aminoglycosides	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	Carbohydrates	Aminosugars and aminoglycosides	Aminoglycosides	1	0	0	kruskal_wallis	0.558035145770046	0.851437732778007	ns	0.100343331887994	0
A549_110626_PET100	PET	filtered	superclass	Carotenoids (C40)	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	Polyketides x Terpenoids | Terpenoids	Carotenoids (C40)	Apocarotenoids (β-) | Cannabinoids | Carotenoids (C40, β-β)	10	4.61539555590418	0.749380353953817	kruskal_wallis	0.288100919745509	0.851437732778007	ns	0.204434795958827	0.164578428587355
