sample_id	group	data_source	numerator_level	numerator_term	numerator_class	denominator_level	denominator_term	npc_pathway	npc_superclass	npc_class	ratio_label	ratio_plot_label	numerator_n_features	denominator_n_features	numerator_summed_intensity	denominator_summed_intensity	ratio	npc_overall_test	npc_overall_p_value	npc_overall_q_value	npc_overall_significance	npc_max_mean_difference	npc_max_median_difference
MDM_160526_PET05	PET	filtered	superclass	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	pathway	Terpenoids	Terpenoids	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	5	322	1.13234004703521	77.822106881515	0.0145503648308984	kruskal_wallis	0.269146348729184	0.994839233397245	ns	0.00835818629125845	0.00359095594951246
MDM_160526_PET100	PET	filtered	superclass	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	pathway	Terpenoids	Terpenoids	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	5	322	1.13708118194787	93.2687032682457	0.0121914548192824	kruskal_wallis	0.269146348729184	0.994839233397245	ns	0.00835818629125845	0.00359095594951246
MDM_160526_PS05	PS	filtered	superclass	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	pathway	Terpenoids	Terpenoids	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	5	322	1.11666033522068	79.5512923997804	0.0140369854660433	kruskal_wallis	0.269146348729184	0.994839233397245	ns	0.00835818629125845	0.00359095594951246
MDM_160526_PS100	PS	filtered	superclass	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	pathway	Terpenoids	Terpenoids	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	5	322	0.927696071801527	97.8303087689003	0.00948270616208497	kruskal_wallis	0.269146348729184	0.994839233397245	ns	0.00835818629125845	0.00359095594951246
MDM_160526_untreated	Untreated	filtered	superclass	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	pathway	Terpenoids	Terpenoids	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	5	322	1.59902551165949	93.5136204646811	0.017099386203996	kruskal_wallis	0.269146348729184	0.994839233397245	ns	0.00835818629125845	0.00359095594951246
MDM_A_190626_PET05	PET	filtered	superclass	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	pathway	Terpenoids	Terpenoids	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	5	322	0	0.0573678542891528	0	kruskal_wallis	0.269146348729184	0.994839233397245	ns	0.00835818629125845	0.00359095594951246
MDM_A_190626_PET100	PET	filtered	superclass	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	pathway	Terpenoids	Terpenoids	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	5	322	2.53936376687526	169.73134353676	0.0149610773942014	kruskal_wallis	0.269146348729184	0.994839233397245	ns	0.00835818629125845	0.00359095594951246
MDM_A_190626_PS05	PS	filtered	superclass	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	pathway	Terpenoids	Terpenoids	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	5	322	1.60493989843923	123.648331985615	0.0129798750429238	kruskal_wallis	0.269146348729184	0.994839233397245	ns	0.00835818629125845	0.00359095594951246
MDM_A_190626_PS100	PS	filtered	superclass	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	pathway	Terpenoids	Terpenoids	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	5	322	2.29476162280008	69.3657119989309	0.0330820740776863	kruskal_wallis	0.269146348729184	0.994839233397245	ns	0.00835818629125845	0.00359095594951246
MDM_A_190626_untreated	Untreated	filtered	superclass	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	pathway	Terpenoids	Terpenoids	Diterpenoids	Kaurane and Phyllocladane diterpenoids | Labdane diterpenoids | Tetracyclic diterpenoids	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	5	322	1.85421492065349	119.558347140571	0.0155088704803973	kruskal_wallis	0.269146348729184	0.994839233397245	ns	0.00835818629125845	0.00359095594951246
