sample_id	group	data_source	npc_level	npc_term	npc_label	npc_plot_label	npc_pathway	npc_superclass	npc_class	n_features	summed_intensity	plot_intensity	npc_overall_test	npc_overall_p_value	npc_overall_q_value	npc_overall_significance	npc_max_mean_difference	npc_max_median_difference
A549_110626_PET100	PET	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	409899793.6	8.61267770069242	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
A549_110626_PS100	PS	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	358846979.9	8.55490929671858	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
A549_110626_untreated	Untreated	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	429998214.5	8.63346665325375	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
A549_180626_PET100	PET	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	440774979.9	8.64421693528692	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
A549_180626_PS100	PS	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	427291447.7	8.63072420145383	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
A549_180626_untreated	Untreated	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	425836095.2	8.62924247184174	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
A549_210626_PET100	PET	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	356465996.6	8.55201810989906	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
A549_210626_PS100	PS	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	334815362.2	8.52480537763635	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
A549_210626_untreated	Untreated	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	410905880.9	8.61374235800178	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
MDM_160526_PET100	PET	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	363408860.6	8.56039551322259	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
MDM_160526_PS100	PS	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	332573189.9	8.52188723732649	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
MDM_160526_untreated	Untreated	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	389181393	8.59015206932426	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
MDM_A_190626_PET100	PET	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	351227151.6	8.54558808288475	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
MDM_A_190626_PS100	PS	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	403098773.1	8.60541147738298	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
MDM_A_190626_untreated	Untreated	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	389617840	8.59063883545106	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
MDM_B_190626_PET100	PET	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	406613633	8.60918193670166	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
MDM_B_190626_PS100	PS	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	375028958.8	8.57406480531631	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
MDM_B_190626_untreated	Untreated	raw	class	N-acyl ethanolamines (endocannabinoids)	NPC class: N-acyl ethanolamines (endocannabinoids)	N-acyl ethanolamines (endocannabinoids)	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	29	445712252	8.64905457336628	kruskal_wallis	0.112896190605894	0.971836292859759	ns	0.049082427567388	0.0570053639043167
