data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
filtered	superclass	Glycerolipids	NPC superclass: Glycerolipids	1623	Untreated	PET	0.57698163548692	0.57698163548692	0.33251009182061	0.239792626430774	0.0440192740771503	0.0168793838270436	0.62100090956407	0.498595914235069	0.121978285139007	0.121978285139007	0.0698865795460654	1-stearoyl-2-arachidonoyl-sn-glycerol_[1623_627.53_6.1]	1-stearoyl-2-arachidonoyl-sn-glycerol	1-hydroxy-3-(octadecanoyloxy)propan-2-yl icosa-5,8,11,14-tetraenoate	[M - H2O + H]+	399	Fatty acids	Glycerolipids	Diacylglycerols	1	1	0.999
filtered	superclass	Glycerolipids	NPC superclass: Glycerolipids	1622	Untreated	PET	0.576577006701178	0.576577006701178	0.391302474687205	0.234035575268279	0.103013971336616	0.146047597867373	0.679590978037794	0.7336960997193	0.121892743550909	0.243871028689916	0.0822434933450178	NA_[1622_904.59_6.1]	NA	2-(6-{3-[20-(2-amino-3-hydroxypropoxy)-8-hydroxyicosyl]oxiran-2-yl}-2,6-dihydroxyhexanamido)-1-[4-(3-hydroxy-2-propanamidopropoxy)phenyl]ethyl acetate	[M + Na]+	10	Fatty acids	Glycerolipids	Glycerophosphoserines	1	0.803	0.683
filtered	superclass	Glycerolipids	NPC superclass: Glycerolipids	1621	Untreated	PET	0.574241016175116	0.574241016175116	0.395405998182399	0.331562498319297	0.108285490094841	0.144117799242557	0.682526506269957	0.565193193213243	0.121398897471684	0.365269926161601	0.0831059670810652	NA_[1621_887.56_6.1]	NA	methyl (3R,8Z,12Z,13E,19E,21S,22S)-16-ethenyl-11-ethyl-14-hydroxy-12-(hydroxymethylidene)-17,21,26-trimethyl-4-oxo-22-[3-oxo-3-[(E,7R,11R)-3,7,11,15-tetramethylhexadec-2-enoxy]propyl]-7,23,24,25-tetrazahexacyclo[18.2.1.15,8.110,13.115,18.02,6]hexacosa-2(6),5(26),8,10,13,15,17,19-octaene-3-carboxylate	[M - H2O + H]+	10	Fatty acids	Glycerolipids	Diacylglycerols	1	0.978	0.519
filtered	superclass	Glycerolipids	NPC superclass: Glycerolipids	2412	Untreated	PET	0.538696690806723	0.538696690806723	0.541203070460512	0.507516362452361	0.271854725057151	0.384671219906388	0.810551415863874	0.847514477951962	0.113884558040065	0.479154484201666	0.113749424046711	NA_[2412_526.52_8]	NA	5-hydroxytritriacontane-12,14-dione	[M + H3N + H]+	21	Fatty acids	Glycerolipids	Wax monoesters	0.991	0.935	0.576
filtered	superclass	Glycerolipids	NPC superclass: Glycerolipids	2335	Untreated	PET	0.485825576064383	0.485825576064383	0.510798393485709	0.501441299804373	0.267885605453518	0.331978287313545	0.7537111815179	0.729929473991963	0.102707204181626	0.581861688383292	0.10735900484368	NA_[2335_526.52_7.8]	NA	5-hydroxytritriacontane-12,14-dione	[M + H3N + H]+	21	Fatty acids	Glycerolipids	Diacylglycerols	0.988	0.962	0.578
filtered	superclass	Glycerolipids	NPC superclass: Glycerolipids	1964	Untreated	PET	0.482462451764464	0.482462451764464	0.538243262683004	0.523414087572616	0.297012036800772	0.416845066231018	0.779474488565237	0.765786334721778	0.101996214247835	0.683857902631127	0.113127335133405	12-(octadecanoyloxy)octadecanoate_[1964_584.56_6.9]	12-(octadecanoyloxy)octadecanoate	12-Octadecanoyloxy-octadecanoic acid	[M + H3N + H]+	168	Fatty acids	Glycerolipids	Wax monoesters	0.999	0.963	0.771
filtered	superclass	Glycerolipids	NPC superclass: Glycerolipids	3376	Untreated	PET	0.401511834913213	0.401511834913213	0.429772604919365	0.445792783563958	0.229016687462759	0.213868820503568	0.630528522375972	0.458448743890524	0.0848826410989644	0.768740543730091	0.0903291000160713	NA_[3376_922.79_11.1]	NA	1-Palmitoyl-2-meadoyl-3-eicsoatetraenoyl-glycerol	[M + H3N + H]+	10	Fatty acids	Glycerolipids	Triacylglycerols	0.999	1	1
filtered	superclass	Glycerolipids	NPC superclass: Glycerolipids	3371	Untreated	PET	0.296490774646857	0.296490774646857	0.411006921502609	0.376135651797003	0.26276153417918	0.339828646958835	0.559252308826037	0.412442656635172	0.0626803940136484	0.83142093774374	0.0863849507733801	TG(16:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]_[3371_896.77_11.1]	TG(16:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]	Triglyceride	[M + H3N + H]+	483	Fatty acids	Glycerolipids	Triacylglycerols	1	1	1
filtered	superclass	Glycerolipids	NPC superclass: Glycerolipids	3416	Untreated	PET	0.277594480846787	0.277594480846787	0.283440949134153	0.133357284336319	0.14464370871076	0.000927286627684136	0.422238189557546	0.212552528799957	0.05868557447096	0.8901065122147	0.0595732849184111	NA_[3416_848.77_11.3]	NA	[2-[(Z)-octadec-9-enoyl]oxy-3-tridecanoyloxypropyl] (Z)-nonadec-9-enoate	[M + H3N + H]+	10	Fatty acids	Glycerolipids	Triacylglycerols	0.998	1	1
filtered	superclass	Glycerolipids	NPC superclass: Glycerolipids	3381	Untreated	PET	0.267123669965061	0.267123669965061	0.428940140394165	0.366031705744621	0.295378305411634	0.360933912950084	0.562501975376695	0.371129498539158	0.0564719657929475	0.946578478007647	0.0901541336024471	NA_[3381_948.8_11.1]	NA	1-Vaccenoyl-2-vaccenoyl-3-docosahexaenoyl-glycerol	[M + H3N + H]+	10	Fatty acids	Glycerolipids	Triacylglycerols	0.997	1	0.999
