data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
filtered	class	Phosphosphingolipids	NPC class: Phosphosphingolipids	1335	Untreated	PET	0.549939585995909	0.549939585995909	0.345092576675959	0.105184175517007	0.0701227836780046	0.0885996905806471	0.620062369673914	0.803402118102527	0.178960169277697	0.178960169277697	0.0580477476274064	NA_[1335_701.56_4.9]	NA	2-[[(E,2S,3R)-2-(2-deuteriooxyhexadecanoylamino)-3-hydroxyoctadec-4-enoxy]-hydroxyphosphoryl]oxyethyl-trimethylazanium	[M - H2O + H]+	-1	Fatty acids	Spingolipids	Phosphosphingolipids	1	1	0.999
filtered	class	Phosphosphingolipids	NPC class: Phosphosphingolipids	2089	PET	Untreated	0.510790444199254	0.510790444199254	0.350316147865534	0.256673054559789	0.605711369965161	0.566729437950787	0.0949209257659069	0.0218213401228409	0.166220338901024	0.345180508178721	0.0589264003792184	N-henicosanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine_[2089_759.64_7.2]	N-henicosanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine	N-henicosanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine	[M - H2O + H]+	5	Fatty acids	Spingolipids	Phosphosphingolipids	1	1	0.999
filtered	class	Phosphosphingolipids	NPC class: Phosphosphingolipids	2150	PET	Untreated	0.32966926580357	0.32966926580357	0.389659939138415	0.331741858060299	0.554494572040199	0.390756051944272	0.22482530623663	0.271698975207907	0.10728027062649	0.452460778805211	0.0655443881913933	N-(2-hydroxytricosanoyl)-15-methylhexadecasphing-4-enine-1-phosphocholine_[2150_785.65_7.3]	N-(2-hydroxytricosanoyl)-15-methylhexadecasphing-4-enine-1-phosphocholine	N-(2-hydroxytricosanoyl)-15-methylhexadecasphing-4-enine-1-phosphocholine	[M - H2O + H]+	5	Fatty acids	Spingolipids	Phosphosphingolipids	1	1	0.999
filtered	class	Phosphosphingolipids	NPC class: Phosphosphingolipids	1747	PET	Untreated	0.292603610748039	0.292603610748039	0.318104513045633	0.22133126347777	0.464406318419653	0.37472065196327	0.171802707671614	0.0679418749922689	0.0952184440694618	0.547679222874672	0.0535081069267704	N-nonadecanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine_[1747_731.61_6.4]	N-nonadecanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine	N-nonadecanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine	[M - H2O + H]+	5	Fatty acids	Spingolipids	Phosphosphingolipids	1	1	0.999
filtered	class	Phosphosphingolipids	NPC class: Phosphosphingolipids	2405	PET	Untreated	0.216496712433749	0.216496712433749	0.386056046386748	0.286709582129546	0.494304402603622	0.306706773473442	0.277807690169873	0.26671239078565	0.070451899248251	0.618131122122924	0.0649381802603504	NA_[2405_788.67_8]	NA	Bis(5-methyl-2-propan-2-ylcyclohexyl)-octadecyl-(3-triethoxysilylpropyl)azanium	[M + K]+	5	Fatty acids	Spingolipids	Phosphosphingolipids	1	0.997	0.925
filtered	class	Phosphosphingolipids	NPC class: Phosphosphingolipids	1470	Untreated	PET	0.213921607003591	0.213921607003591	0.465718166344823	0.361436980313314	0.358757362843027	0.240870921446827	0.572678969846618	0.482003039179801	0.0696139139214546	0.687745036044378	0.0783380820470893	N-hexadecanoylphytosphingosine-1-phosphocholine_[1470_703.58_5.5]	N-hexadecanoylphytosphingosine-1-phosphocholine	[2-(Hexadecanoylamino)-3,4-dihydroxyoctadecyl] 2-(trimethylazaniumyl)ethyl phosphate	[M - H2O + H]+	-1	Fatty acids	Spingolipids	Phosphosphingolipids	1	1	0.999
filtered	class	Phosphosphingolipids	NPC class: Phosphosphingolipids	2298	PET	Untreated	0.211356891141942	0.211356891141942	0.476125296067585	0.539237601048432	0.581803741638555	0.539681270452256	0.370446850496614	0.538793931644607	0.0687793095459235	0.756524345590302	0.0800886570536326	N-(2-hydroxytetracosanoyl)-15-methylhexadecasphing-4-enine-1-phosphocholine_[2298_799.67_7.7]	N-(2-hydroxytetracosanoyl)-15-methylhexadecasphing-4-enine-1-phosphocholine	N-(2-hydroxytetracosanoyl)-15-methylhexadecasphing-4-enine-1-phosphocholine	[M - H2O + H]+	5	Fatty acids	Spingolipids	Phosphosphingolipids	1	1	0.999
filtered	class	Phosphosphingolipids	NPC class: Phosphosphingolipids	2141	PET	Untreated	0.18718863873418	0.18718863873418	0.415067045443927	0.359830679748901	0.508661364811017	0.37345763324856	0.321472726076838	0.346203726249242	0.0609145283005317	0.817438873890833	0.0698180973188717	NA_[2141_719.58_7.3]	NA	benzyl N-[10-(8-cyanooctyl)-9-nonylnonadecyl]carbamate	[M + K]+	-1	Fatty acids	Spingolipids	Phosphosphingolipids	1	1	0.968
filtered	class	Phosphosphingolipids	NPC class: Phosphosphingolipids	2399	PET	Untreated	0.182055820259794	0.182055820259794	0.374502857490472	0.265051662539911	0.465530767620369	0.251993913446647	0.283474947360575	0.278109411633176	0.0592442174401409	0.876683091330974	0.0629948275524987	N-tricosanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine_[2399_787.67_8]	N-tricosanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine	N-tricosanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine	[M - H2O + H]+	5	Fatty acids	Spingolipids	Phosphosphingolipids	1	1	0.999
filtered	class	Phosphosphingolipids	NPC class: Phosphosphingolipids	1469	PET	Untreated	0.107009435898873	0.107009435898873	0.510878118104059	0.543263268040619	0.564382836053495	0.513729921886983	0.457373400154622	0.572796614194256	0.0348227828118482	0.911505874142822	0.0859344015849839	N-hexadecanoylsphingosine-1-phosphocholine_[1469_725.56_5.5]	N-hexadecanoylsphingosine-1-phosphocholine	NA	[M + Na]+	45	Fatty acids	Spingolipids	Phosphosphingolipids	1	1	0.999
filtered	class	Phosphosphingolipids	NPC class: Phosphosphingolipids	2431	Untreated	PET	0.088333086327696	0.088333086327696	0.442228724123696	0.407413631417766	0.398062180959848	0.16196792980142	0.486395267287545	0.652859333034112	0.0287451648955191	0.940251039038341	0.0743869416687762	N-(2-hydroxypentacosanoyl)-15-methylhexadecasphing-4-enine-1-phosphocholine_[2431_813.68_8.1]	N-(2-hydroxypentacosanoyl)-15-methylhexadecasphing-4-enine-1-phosphocholine	N-(2-hydroxypentacosanoyl)-15-methylhexadecasphing-4-enine-1-phosphocholine	[M - H2O + H]+	5	Fatty acids	Spingolipids	Phosphosphingolipids	1	1	0.999
filtered	class	Phosphosphingolipids	NPC class: Phosphosphingolipids	2726	PET	Untreated	0.0792520726663231	0.0792520726663231	0.534045288748485	0.506297508123015	0.573671325081646	0.42777192956262	0.494419252415323	0.584823086683409	0.0257900407629122	0.966041079801254	0.0898313329179099	N-pentacosanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine_[2726_815.7_8.9]	N-pentacosanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine	N-pentacosanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine	[M - H2O + H]+	5	Fatty acids	Spingolipids	Phosphosphingolipids	1	1	0.999
filtered	class	Phosphosphingolipids	NPC class: Phosphosphingolipids	2223	Untreated	PET	0.052975167156833	0.052975167156833	0.459938550956316	0.480526034564867	0.433450967377899	0.291956841891217	0.486426134534732	0.669095227238517	0.0172390661143852	0.983280145915639	0.0773658975431886	NA_[2223_811.67_7.5]	NA	4-[20-(3,5-Dihydroxy-4-azatricyclo[5.2.1.02,6]deca-2,5,8-trien-4-yl)-10,11-dioctylicosyl]-4-azatricyclo[5.2.1.02,6]deca-2,5,8-triene-3,5-diol	[M - H2O + H]+	-1	Fatty acids	Spingolipids	Phosphosphingolipids	1	1	0.994
filtered	class	Phosphosphingolipids	NPC class: Phosphosphingolipids	2433	Untreated	PET	0.0513796431361082	0.0513796431361082	0.477244627648767	0.401702988879403	0.451554806080713	0.224560084808663	0.502934449216821	0.578845892950144	0.0167198540843612	1	0.0802769389279103	N-[(15Z)-tetracosenoyl]sphing-4-enine-1-phosphocholine_[2433_835.67_8.1]	N-[(15Z)-tetracosenoyl]sphing-4-enine-1-phosphocholine	C24:1 Sphingomyelin	[M + Na]+	45	Fatty acids	Spingolipids	Phosphosphingolipids	1	1	0.999
