data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
filtered	class	Ceramides	NPC class: Ceramides	3060	Untreated	PET	0.669412805210068	0.669412805210068	0.454071331920936	0.33647100479252	0.119364929315902	0.15487787143524	0.78877773452597	0.896608110505334	0.0982259766378501	0.0982259766378501	0.0488040538571788	NA_[3060_650.65_9.6]	NA	N-(1,3-dihydroxyhenicos-4-en-2-yl)henicosanamide	[M + H]+	56	Fatty acids	Spingolipids	Ceramides	1	1	1
filtered	class	Ceramides	NPC class: Ceramides	3061	Untreated	PET	0.616687039298418	0.616687039298418	0.406687057483757	0.259587386769741	0.0983435378345484	0.119486924892426	0.715030577132966	0.801460646470635	0.0904892858988295	0.18871526253668	0.0437111432965577	NA_[3061_632.63_9.6]	NA	N-(1,3-dihydroxyhenicos-4-en-2-yl)henicosanamide	[M - H2O + H]+	56	Fatty acids	Spingolipids	Ceramides	1	1	1
filtered	class	Ceramides	NPC class: Ceramides	2760	Untreated	PET	0.585233548870865	0.585233548870865	0.538051725029131	0.541133964872522	0.245434950593698	0.305960331082892	0.830668499464563	0.840082089346849	0.0858739726095264	0.274589235146206	0.0578303528989184	N-(2-hydroxydocosanoyl)sphinganine_[2760_622.61_9]	N-(2-hydroxydocosanoyl)sphinganine	N-(1,3-dihydroxyoctadecan-2-yl)-2-hydroxydocosanamide	[M - H2O + H]+	21	Fatty acids	Spingolipids	Ceramides	1	1	1
filtered	class	Ceramides	NPC class: Ceramides	2512	Untreated	PET	0.563262778820615	0.563262778820615	0.611714512840715	0.647919193572743	0.330083123430408	0.430782652831934	0.893345902251023	0.943666037066871	0.0826501018845047	0.357239337030711	0.0657477051096774	NA_[2512_582.58_8.4]	NA	N-(1,3-dihydroxyoctadecan-2-yl)nonadecanamide	[M + H]+	21	Fatty acids	Spingolipids	Ceramides	1	0.924	0.797
filtered	class	Ceramides	NPC class: Ceramides	2656	Untreated	PET	0.509900217237398	0.509900217237398	0.605459465311073	0.640447049762796	0.350509356692374	0.508576327207819	0.860409573929772	0.843286365133026	0.0748199712287817	0.432059308259492	0.065075406166636	NA_[2656_596.6_8.8]	NA	N-(1,3-dihydroxyhexadecan-2-yl)docosanamide	[M + H]+	323	Fatty acids	Spingolipids	Ceramides	1	0.944	0.906
filtered	class	Ceramides	NPC class: Ceramides	2053	Untreated	PET	0.508511016855136	0.508511016855136	0.54534791564284	0.540255635414973	0.291092407215272	0.391784287006421	0.799603424070408	0.799791936020675	0.0746161275567884	0.506675435816281	0.0586145549716574	N-stearoylhexadecasphinganine_[2053_540.54_7.1]	N-stearoylhexadecasphinganine	2-Octadecanoylaminohexadecane-1,3-diol	[M + H]+	21	Fatty acids	Spingolipids	Ceramides	1	0.963	0.915
filtered	class	Ceramides	NPC class: Ceramides	2457	Untreated	PET	0.499967496752053	0.499967496752053	0.515230387778018	0.45801575907668	0.265246639401991	0.385381113892232	0.765214136154044	0.789969694622514	0.0733624981079358	0.580037933924216	0.0553774920949025	N-(2-hydroxyeicosanoyl)sphinganine_[2457_594.58_8.2]	N-(2-hydroxyeicosanoyl)sphinganine	(2S)-N-[(2S,3R)-1,3-dihydroxyoctadecan-2-yl]-2-hydroxyicosanamide	[M - H2O + H]+	21	Fatty acids	Spingolipids	Ceramides	1	1	1
filtered	class	Ceramides	NPC class: Ceramides	2272	Untreated	PET	0.495030443734255	0.495030443734255	0.62122097445646	0.665882926017229	0.373705752589333	0.511049318681908	0.868736196323588	0.884510676022396	0.0726380619295243	0.652675995853741	0.0667694693834167	N-(2-hydroxyeicosanoyl)sphinganine_[2272_612.59_7.7]	N-(2-hydroxyeicosanoyl)sphinganine	(2S)-N-[(2S,3R)-1,3-dihydroxyoctadecan-2-yl]-2-hydroxyicosanamide	[M + H]+	-1	Fatty acids	Spingolipids	Ceramides	1	1	0.999
filtered	class	Ceramides	NPC class: Ceramides	2217	Untreated	PET	0.486427499726454	0.486427499726454	0.511601423163882	0.465755858057461	0.268387673300655	0.36688139060406	0.754815173027109	0.771215432264309	0.07137571294165	0.724051708795391	0.0549874472450662	Cer(d18:0/17:0)_[2217_554.55_7.5]	Cer(d18:0/17:0)	C17 dihydro Ceramide (d18:0/17:0)	[M + H]+	21	Fatty acids	Spingolipids	Ceramides	1	0.997	0.995
filtered	class	Ceramides	NPC class: Ceramides	1374	Untreated	PET	0.456810355524214	0.456810355524214	0.330342269256308	0.152905637241301	0.101937091494201	0.107140189696768	0.558747447018414	0.606202834143258	0.0670298550616589	0.79108156385705	0.0355055269221328	NA_[1374_689.56_5.1]	NA	NA	[M + H3N + H]+	5	Fatty acids	Spingolipids	Ceramides	1	1	0.96
filtered	class	Ceramides	NPC class: Ceramides	2046	Untreated	PET	0.2870935567703	0.2870935567703	0.591893800902726	0.652905163190457	0.448347022517576	0.575255901551555	0.735440579287876	0.73055442482936	0.0421265395294422	0.833208103386492	0.0636173546010536	NA_[2046_706.57_7]	NA	NA	[M + K]+	5	Fatty acids	Spingolipids	Ceramides	1	0.996	0.884
