data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
filtered	class	Glycerophosphocholines	NPC class: Glycerophosphocholines	1781	Untreated	PET	0.692674239542937	0.692674239542937	0.423871101415357	0.287831427808556	0.0775339816438882	0.0162012962204587	0.770208221186826	0.95136245665457	0.03125296166231	0.03125296166231	0.0104248660151777	NA_[1781_766.57_6.4]	NA	[2-[(3Z,6Z,9Z,12Z,15Z)-octadeca-3,6,9,12,15-pentaenoyl]oxy-3-octadecoxypropyl] 2-(trimethylazaniumyl)ethyl phosphate	[M + H]+	-1	Fatty acids	Glycerophospholipids	Glycerophosphocholines	1	1	0.994
filtered	class	Glycerophosphocholines	NPC class: Glycerophosphocholines	2069	PET	Untreated	0.642154653871562	0.642154653871562	0.422307986509509	0.311682747470533	0.743385313445291	0.850356733076041	0.101230659573728	0.0601256910399499	0.0289735544257638	0.0602265160880738	0.010386422102853	PC(12:0/22:1(11Z))_[2069_782.57_7.1]	PC(12:0/22:1(11Z))	1-dodecanoyl-2-(11Z-docosenoyl)-glycero-3-phosphocholine	[M + Na]+	45	Fatty acids	Glycerophospholipids	Glycerophosphocholines	0.992	0.999	0.971
filtered	class	Glycerophosphocholines	NPC class: Glycerophosphocholines	2196	Untreated	PET	0.587829681561167	0.587829681561167	0.546646373949438	0.535256019282192	0.252731533168854	0.376015829457703	0.840561214730021	0.83335037567454	0.0265224508910876	0.0867489669791614	0.0134444532478787	PC(P-18:1(9Z)/18:1(9Z))_[2196_770.61_7.5]	PC(P-18:1(9Z)/18:1(9Z))	NA	[M + H]+	10	Fatty acids	Glycerophospholipids	Glycerophosphocholines	0.999	1	0.994
filtered	class	Glycerophosphocholines	NPC class: Glycerophosphocholines	2068	PET	Untreated	0.58675135511469	0.58675135511469	0.339132766984025	0.223607013061977	0.63250844454137	0.545780527455162	0.0457570894266799	0.041802048325032	0.0264737975802421	0.113222764559403	0.00834077540403149	NA_[2068_818.64_7.1]	NA	2-[[(3aS,6aR)-3',3'-bis[(9Z,12Z)-octadeca-9,12-dienyl]spiro[4,5,6,6a-tetrahydro-3aH-cyclopenta[d][1,3]dioxole-2,1'-cyclobutane]-5-yl]-methylamino]ethyl methyl hydrogen phosphate	[M + H]+	82	Fatty acids	Glycerophospholipids	Glycerophosphocholines	0.999	0.999	0.986
filtered	class	Glycerophosphocholines	NPC class: Glycerophosphocholines	1992	Untreated	PET	0.580590014084092	0.580590014084092	0.418940454465722	0.274958912913145	0.128645447423676	0.170052321598564	0.709235461507769	0.793672579369479	0.0261958023206742	0.139418566880078	0.0103035995885531	PC(P-16:0/20:3(5Z,8Z,11Z))_[1992_768.59_6.9]	PC(P-16:0/20:3(5Z,8Z,11Z))	NA	[M + H]+	10	Fatty acids	Glycerophospholipids	Glycerophosphocholines	0.997	0.999	0.989
filtered	class	Glycerophosphocholines	NPC class: Glycerophosphocholines	1615	Untreated	PET	0.529310271597127	0.529310271597127	0.489916861459688	0.475244406657527	0.225261725661125	0.172108861471405	0.754571997258252	0.816903493971669	0.0238820973573487	0.163300664237426	0.0120492235074288	NA_[1615_780.55_6.1]	NA	O-[1-O-(1-Oxo-9,10-octadecadien-1-yl)-2-O-(1-oxo-9,10,15-octadecatrien-1-yl)-L-glycero-3-phospho]choline	[M + H]+	5	Fatty acids	Glycerophospholipids	Glycerophosphocholines	0.999	1	0.998
filtered	class	Glycerophosphocholines	NPC class: Glycerophosphocholines	1916	Untreated	PET	0.523238189770299	0.523238189770299	0.539581482946587	0.581708672412911	0.277962388061437	0.250818246751945	0.801200577831737	0.823253306101755	0.0236081294086207	0.186908793646047	0.0132706963159468	1-hexadecyl-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl]-sn-glycero-3-phosphocholine_[1916_792.59_6.8]	1-hexadecyl-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl]-sn-glycero-3-phosphocholine	(2-Docosa-4,7,10,13,16,19-hexaenoyloxy-3-hexadecoxypropyl) 2-(trimethylazaniumyl)ethyl phosphate	[M + H]+	5	Fatty acids	Glycerophospholipids	Glycerophosphocholines	0.999	1	0.993
filtered	class	Glycerophosphocholines	NPC class: Glycerophosphocholines	1819	Untreated	PET	0.511013438859003	0.511013438859003	0.440404853335521	0.371679989598818	0.184898133906019	0.0538567376930545	0.695911572765022	0.845212403122432	0.0230565574722742	0.209965351118321	0.0108315041368151	NA_[1819_782.57_6.5]	NA	1,2-di-(9Z,11Z-octadecadienoyl)-sn-glycero-3-phosphocholine	[M + H]+	-1	Fatty acids	Glycerophospholipids	Glycerophosphocholines	1	1	0.999
filtered	class	Glycerophosphocholines	NPC class: Glycerophosphocholines	2118	Untreated	PET	0.495625258624875	0.495625258624875	0.527218583842565	0.514484886062519	0.279405954530128	0.298035575647191	0.775031213155003	0.836306155283163	0.0223622538884897	0.232327605006811	0.0129666379210993	PC(P-18:1(9Z)/18:1(9Z))_[2118_770.61_7.3]	PC(P-18:1(9Z)/18:1(9Z))	NA	[M + H]+	10	Fatty acids	Glycerophospholipids	Glycerophosphocholines	0.999	1	0.991
filtered	class	Glycerophosphocholines	NPC class: Glycerophosphocholines	1917	Untreated	PET	0.475004804389976	0.475004804389976	0.571478993739207	0.697225576914138	0.333976591544219	0.183737337000707	0.808981395934195	0.850685471606259	0.0214318738788506	0.253759478885662	0.0140551972529543	NA_[1917_746.57_6.8]	NA	16:0-17:0 cyclo PC, 1-palmitoyl-2-cis-9,10-methylenehexadecanoyl-sn-glycero-3-phosphocholine, powder	[M + H]+	-1	Fatty acids	Glycerophospholipids	Glycerophosphocholines	1	1	0.999
