"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
110	"NA_[110_325.25_0.7]"	2.55891925203631	-0.0210503150031143	-0.0612967968338638
353	"NA_[353_170.12_1.4]"	2.54464002698389	-0.0242890804038826	-0.0667345535417691
413	"NA_[413_170.12_1.7]"	2.54216644233598	-0.0274240597717946	-0.0733013097405639
1050	"NA_[1050_463.43_3.9]"	2.53778657944835	-0.023720638075717	-0.0740791352186023
665	"Putative (3-hydroxyoctadecanoyl)glycine_[665_380.28_2.6]"	2.52012745000228	-0.0162701490244128	-0.0598155763342524
698	"NA_[698_403.35_2.7]"	2.51052012412016	-0.0161681410725503	-0.0612840519667626
576	"Putative (3-hydroxyoctadecanoyl)glycine_[576_375.32_2.3]"	2.44195891372304	-0.0173677516807045	-0.0607334732837593
2415	"NA_[2415_599.58_8]"	2.41348111021249	-0.0223500936411071	-0.054924292801588
596	"NA_[596_352.25_2.3]"	2.41208062219132	-0.0163075579040105	-0.0591787493122446
535	"NA_[535_210.11_2.1]"	2.39256178984224	-0.0173336302129917	-0.0593776622662642
538	"NA_[538_352.25_2]"	2.26980071369273	-0.0192696053562778	-0.0543688124280861
510	"NA_[510_216.16_2]"	2.23868485574186	-0.0168042214487129	-0.0589977227944095
501	"NA_[501_125.1_1.9]"	2.23497688086208	-0.0184948986465151	-0.0595162390996481
490	"NA_[490_171.12_1.9]"	2.22394235833091	-0.0187353115554633	-0.0599296977564495
536	"NA_[536_306.24_2.1]"	2.21563886582715	-0.0190460522341138	-0.0551519085074047
664	"NA_[664_200.16_2.6]"	2.21441406895728	-0.0152380326730891	-0.0533945059543949
491	"NA_[491_352.25_1.9]"	2.20379199618541	-0.0191864961660959	-0.0524691679970226
539	"NA_[539_583.51_2.1]"	2.19315648148277	-0.0195477400507995	-0.0588802403033122
2382	"N-2-hydroxypalmitoylsphingosine_[2382_576.5_8]"	2.19107031509091	-0.0147117888639209	-0.0535996261912972
474	"10-undecynoic acid_[474_200.16_1.9]"	2.1838262000516	-0.0183558825476641	-0.0565417712596864
2378	"NA_[2378_438.43_8]"	2.18045317323135	-0.0149892973163349	-0.0520914311273215
499	"NA_[499_153.09_1.9]"	2.17608041023384	-0.0188682496098018	-0.0582804962851395
498	"NA_[498_188.13_1.9]"	2.16900912704543	-0.0184586136505237	-0.0586238124787905
496	"NA_[496_170.12_1.9]"	2.16882204742339	-0.0190881075544001	-0.0592607011377555
492	"NA_[492_173.14_1.9]"	2.16674721606504	-0.0187623166883382	-0.0589418301401211
502	"NA_[502_135.08_1.9]"	2.1663111898286	-0.0188848605589489	-0.0580564496623892
494	"NA_[494_152.11_1.9]"	2.1554443189041	-0.0190008216176135	-0.0584510814970393
500	"2,6-Nonadienoic acid_[500_172.13_1.9]"	2.14363981252602	-0.0186926595158236	-0.0586483026658019
509	"10-undecynoic acid_[509_200.16_2]"	2.14038335825218	-0.0185902213305778	-0.0572423447838266
534	"NA_[534_188.13_2]"	2.13985136387337	-0.0180523271040827	-0.0563694259316153
529	"NA_[529_659.52_2]"	2.13818271515466	-0.0149526393769312	-0.052937281007743
537	"NA_[537_353.25_2]"	2.13286313021572	-0.0196885283138152	-0.0538141947125615
495	"NA_[495_312.25_1.9]"	2.13112138841446	-0.0205558019862475	-0.0598552284601523
532	"NA_[532_172.13_2]"	2.12955963164887	-0.0177322341047874	-0.0558269557575419
476	"NA_[476_198.15_1.9]"	2.12930067738857	-0.0174817529703313	-0.0550741866273744
533	"NA_[533_155.11_2]"	2.11973060311067	-0.017691095598285	-0.0556704905781508
2420	"NA_[2420_612.57_8]"	2.10444468996143	-0.022008101278141	-0.0520605749911986
699	"10-undecynoic acid_[699_200.16_2.7]"	2.09387301645045	-0.0153132094109779	-0.0523160802252593
530	"NA_[530_125.1_2]"	2.09203613475433	-0.0165440748478377	-0.0537732728400981
503	"NA_[503_659.52_1.9]"	2.0852692456149	-0.0150399174761858	-0.0524704625906362
2414	"NA_[2414_598.55_8]"	2.07592165776009	-0.0223125848338736	-0.0518623442647469
2384	"NA_[2384_612.57_8]"	2.05990804710262	-0.0224647099316423	-0.0531005159479533
2418	"NA_[2418_576.5_8]"	2.05619121215447	-0.0127570145054597	-0.0496020814200889
107	"NA_[107_379.26_0.6]"	2.03852980754036	-0.0155178057353133	-0.0475261030653062
1678	"NA_[1678_370.35_6.2]"	2.03583541793852	-0.0301546841675294	-0.0409376017390232
2387	"NA_[2387_599.58_8]"	2.02548591769681	-0.0222593005591806	-0.0447587811656234
845	"NA_[845_437.4_3.3]"	2.02514604265217	-0.0310299843498492	-0.0734201498460598
380	"2E,4E,8Z,10E-dodecatetraenoic acid_[380_210.15_1.5]"	2.01396780627262	-0.0308413623195924	-0.0568908775629823
2419	"NA_[2419_394.37_8]"	2.01327348141298	-0.0196655153129201	-0.0497666679559834
2421	"NA_[2421_412.38_8]"	2.00955991692381	-0.0210828316765713	-0.0500966453070636
842	"NA_[842_512.48_3.3]"	2.00280997595254	-0.0256937988590991	-0.062918427099978
2422	"NA_[2422_396.38_8]"	2.00278112805358	-0.0211501075987549	-0.0492724501691358
1674	"cholesterol-2,2,3,4,4,6-d6_[1674_369.35_6.2]"	2.00044596190539	-0.0297829191755634	-0.0374574471888277
450	"NA_[450_170.12_1.7]"	1.95585405061361	-0.0349351132375404	-0.0664246182788072
843	"NA_[843_525.47_3.3]"	1.93799022827604	-0.0287428871613006	-0.0666359276424115
561	"NA_[561_381.35_2.2]"	1.88049181215503	-0.0263946866490527	-0.0654868862528988
841	"N-(2R-methyl-3-hydroxy-ethyl)-16,16-dimethyl-5Z,8Z,11Z,14Z-docosatetraenoyl amine_[841_435.39_3.3]"	1.87042057183348	-0.0318785026526749	-0.066116956620689
2061	"NA_[2061_1542.15_7.1]"	1.86821996721344	-0.0284284630808445	-0.0385319254026574
844	"NA_[844_436.4_3.3]"	1.84220869757553	-0.0315888299147575	-0.0653602531910912
2381	"NA_[2381_396.38_8]"	1.83174276055087	-0.0212936516058578	-0.0474580523214569
2383	"NA_[2383_394.37_8]"	1.82689006611183	-0.0219099576168676	-0.047153741736824
627	"NA_[627_407.36_2.4]"	1.81118471414357	-0.0314687408715609	-0.0635016639496114
2379	"NA_[2379_395.37_8]"	1.80687752113824	-0.0202062656021334	-0.0481065725090984
2386	"NA_[2386_598.55_8]"	1.79811297645306	-0.0236369462754109	-0.0466160266099126
923	"NA_[923_434.36_3.5]"	1.7962252240773	-0.0245443332850442	-0.0545826897632152
455	"NA_[455_188.13_1.7]"	1.76769567007884	-0.0344207524519135	-0.0656261644375665
2097	"NA_[2097_794.57_7.2]"	1.76293372434758	-0.0358307318094086	0.0303823389553006
924	"NA_[924_412.38_3.5]"	1.75597814312149	-0.02357412624336	-0.0518402750788928
2395	"NA_[2395_395.37_8]"	1.73715862565425	-0.0214533372615248	-0.049241087988455
401	"2E,4E,8Z,10E-dodecatetraenoic acid_[401_210.15_1.6]"	1.7269245037249	-0.028951434129407	-0.0578477987069142
1422	"NA_[1422_487.48_5.3]"	1.72490271767096	-0.0237826086581301	-0.0465295032721072
833	"NA_[833_428.41_3.2]"	1.68882945551667	-0.0299226699115595	0.0520878631372872
2282	"NA_[2282_610.55_7.7]"	1.68213063965089	-0.0307263239441593	-0.0518110260193759
1767	"NA_[1767_577.52_6.4]"	1.66957603980963	-0.0370681058289209	0.0442487579133787
1456	"NA_[1456_468.48_5.5]"	1.66568440267035	-0.0271166971351397	0.0410403164137012
94	"NA_[94_232.23_0.6]"	1.65429354195534	-0.0312123403211759	0.0493247956401802
124	"NA_[124_260.26_0.7]"	1.65046517454985	-0.0280399512140437	0.0520835897325363
178	"NA_[178_244.26_0.9]"	1.64975392843296	-0.0293575580900396	0.0492638529044692
1147	"NA_[1147_456.44_4.2]"	1.62282539429594	-0.0298501107440787	0.048834364107788
767	"NA_[767_172.13_2.9]"	1.62033098091111	-0.0321233709045359	-0.0511968179012156
2377	"NA_[2377_397.39_8]"	1.61875871643571	-0.0203362003225387	-0.044310727014392
3107	"NA_[3107_534.56_9.8]"	1.59560239233031	-0.0135646277971537	-0.0293020632680837
2069	"PC(12:0/22:1(11Z))_[2069_782.57_7.1]"	1.59504139060357	-0.0279233722924383	-0.0310546840344388
1144	"NA_[1144_458.45_4.2]"	1.5926810448519	-0.0293922506170927	0.048130091373244
383	"NA_[383_505.4_1.5]"	1.58302053362218	-0.0264995995230622	-0.061730133990063
1641	"HexCer(d18:1/16:0)_[1641_700.57_6.1]"	1.58040709459612	-0.0252502288272111	-0.0241751737300793
445	"NA_[445_172.13_1.7]"	1.57706833143995	-0.0298615744879169	-0.0518015661758822
260	"NA_[260_286.31_1.1]"	1.57572498635986	-0.0321793635750062	0.0466310365196571
126	"NA_[126_339.26_0.7]"	1.56207750522448	-0.0109179248307816	-0.0414101363585508
1644	"HexCer(d18:1/16:0)_[1644_682.56_6.1]"	1.55092675053209	-0.0343923872591276	-0.0264666616941466
395	"henicosanoic acid_[395_344.35_1.6]"	1.54649013625882	-0.0268709012751898	0.0484572817016979
939	"NA_[939_449.41_3.5]"	1.53318050789499	-0.0209777079045557	-0.0530847264137764
556	"NA_[556_342.37_2.1]"	1.5322202378616	-0.0321175943878982	0.0420700448385515
418	"NA_[418_366.3_1.6]"	1.52695285641871	-0.0173865006857557	-0.0401225129869786
85	"NA_[85_262.24_0.6]"	1.52657385251283	-0.0336403093683124	0.042667027742927
159	"NA_[159_318.3_0.8]"	1.52305746922295	-0.0271744231983396	0.0495434518886177
259	"NA_[259_539.37_1.1]"	1.51386997522586	-0.00916558804112643	-0.0282098032524844
1382	"NA_[1382_484.47_5.1]"	1.5112636762627	-0.0283093680932006	0.0479122381653057
