"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
2802	"NA_[2802_509.35_9]"	3.1613853487281	-0.00873136025288741	-0.0158731256375101
582	"NA_[582_389.34_2.3]"	3.1275062443386	-0.00854942039219827	-0.0482594892113076
698	"NA_[698_403.35_2.7]"	2.95336720793786	-0.00980663905988976	-0.0497595547513544
697	"Putative (3-hydroxyoctadecanoyl)glycine_[697_375.32_2.7]"	2.94409715304422	-0.00812374807530094	-0.0489559786875784
665	"Putative (3-hydroxyoctadecanoyl)glycine_[665_380.28_2.6]"	2.89181020588994	-0.00956750192935791	-0.0463429587850668
110	"NA_[110_325.25_0.7]"	2.86059320219064	-0.0123548422632121	-0.0474257818616933
1720	"NA_[1720_496.51_6.3]"	2.84310566443469	-0.0132088267576245	0.0479121610276736
576	"Putative (3-hydroxyoctadecanoyl)glycine_[576_375.32_2.3]"	2.83478824020965	-0.0107811778966881	-0.0468257365101798
1216	"NA_[1216_558.38_4.4]"	2.78776620108703	-0.0118194403346089	-0.0426231073792079
596	"NA_[596_352.25_2.3]"	2.77348670273182	-0.00932689445849982	-0.0438578886537977
493	"NA_[493_306.24_1.9]"	2.76049128645001	-0.0117016043340552	-0.0436322985195158
2818	"NA_[2818_509.37_9.1]"	2.68052845565391	-0.00527455732994926	-0.00699693886668587
664	"NA_[664_200.16_2.6]"	2.67989991172594	-0.00862856870887029	-0.0442070728221348
2415	"NA_[2415_599.58_8]"	2.65792246812928	-0.0115624559914417	-0.0434479637796839
2947	"NA_[2947_564.58_9.4]"	2.65607842577283	-0.00831002692967927	-0.0467533665926171
1012	"NA_[1012_530.35_3.7]"	2.6557726807467	-0.0133037889889208	-0.0473705276292179
2417	"NA_[2417_554.51_8]"	2.65480587471321	-0.00839712791380003	-0.0412996028671061
529	"NA_[529_659.52_2]"	2.63178752928043	-0.0084744899978075	-0.0445796836919591
501	"NA_[501_125.1_1.9]"	2.6251978874833	-0.0112224941190445	-0.0447615505255287
422	"NA_[422_182.15_1.7]"	2.61367285897132	-0.012318980484277	-0.0425182318583397
504	"NA_[504_368.22_1.9]"	2.6113884977665	-0.0128149059138105	-0.0419471899727067
535	"NA_[535_210.11_2.1]"	2.60940464332883	-0.0108286262371071	-0.0417284671524506
510	"NA_[510_216.16_2]"	2.60527061643451	-0.0100669846579796	-0.0460159523748283
490	"NA_[490_171.12_1.9]"	2.59410656716298	-0.0113291588821111	-0.0443478366888421
2378	"NA_[2378_438.43_8]"	2.57714994091435	-0.00774252937074665	-0.0430295580752074
1377	"D-galactosyl-N-hexadecanoylsphinganine_[1377_740.55_5.1]"	2.56233109480473	-0.00958120453234519	0.0458635662548802
474	"10-undecynoic acid_[474_200.16_1.9]"	2.55944841896845	-0.0118903592310017	-0.0433723059206192
611	"Mirabilene F isonitrile_[611_483.38_2.4]"	2.54252711851416	-0.00509267710023726	-0.0308193766712919
503	"NA_[503_659.52_1.9]"	2.53738527186662	-0.00841947370545953	-0.0415461267341966
1105	"NA_[1105_507.27_4]"	2.53381785064031	-0.0185176330214408	-0.0457997034485504
353	"NA_[353_170.12_1.4]"	2.53204627963222	-0.0156713180585335	-0.0426551442959534
494	"NA_[494_152.11_1.9]"	2.53165077796379	-0.0115846323507633	-0.0446735078017688
3111	"NA_[3111_564.58_9.8]"	2.52108037002557	-0.00482409259532944	-0.051775768744328
530	"NA_[530_125.1_2]"	2.51817869150687	-0.00983793093770638	-0.0434569402790859
695	"NA_[695_380.28_2.7]"	2.5109904234423	-0.00739269479039643	-0.0341449701987546
476	"NA_[476_198.15_1.9]"	2.51059772430445	-0.0104294570378069	-0.0417514104053838
536	"NA_[536_306.24_2.1]"	2.49902700530899	-0.0121581260158822	-0.0402333324793738
492	"NA_[492_173.14_1.9]"	2.49896930467443	-0.0113582225142979	-0.0438143749817685
1227	"NA_[1227_572.39_4.5]"	2.49526771705313	-0.0141104477153715	-0.0408534312195426
533	"NA_[533_155.11_2]"	2.48977554225428	-0.0119310921965476	-0.0444181668314952
699	"10-undecynoic acid_[699_200.16_2.7]"	2.48580907389498	-0.00856999998599656	-0.0413039596050382
534	"NA_[534_188.13_2]"	2.48418039111554	-0.012112790252616	-0.0443749618336775
