"features"	"LV1"	"LV2"
1	-0.00294242436354624	0.00567873403856143
10	-0.00378820907477012	0.0168860174680436
100	-0.0315466700402526	-0.00936382831946932
1000	-0.025885703127779	0.0276711616617535
1001	-0.0284531223239202	0.0216814102399005
1002	-0.0221501331419069	0.0129218693286875
1003	-0.0198396309495742	0.015541652743538
1004	-0.0222076434567307	0.0136640593239321
1005	-0.0189875459819351	0.00749124893147036
1006	-0.0122900439456183	-0.0464110227863813
1007	-0.00336511544616992	0.0188249915405748
1008	-0.0280699195069649	0.00283462748147003
1009	-0.00771041467366648	-0.0457112727221455
101	-0.028736776641765	-0.00348746813905702
1010	-0.00588163051631384	0.0209036092048444
1011	-0.00709989898052384	-0.0437127036440706
1012	-0.00968770767858323	-0.0454727461025749
1013	-0.00911488514910698	-0.0468273915192668
1014	-0.00858547575040928	-0.0437165980323547
1015	-0.0290834333468284	-0.00164855914609145
1016	-0.0102379438521045	-0.0456180733708026
1017	-0.0111495821107982	-0.0347478031427011
1018	-0.00371034152871613	0.0190494997147196
1019	-0.00336511544616992	0.0188249915405748
102	-0.0289939258023607	-0.00523067188268074
1020	-0.00612102959971085	-0.0400323599827951
1021	-0.00700103286978308	-0.04043573485826
1022	-0.00723327589994403	-0.040818143657488
1023	-0.00336511544616992	0.0188249915405748
1024	-0.0124081813490711	-0.0491257517169634
1025	-0.0102003292979209	-0.0452308406119694
1026	-0.00914459651985072	0.0149033438675294
1027	-0.00782607569773281	0.0159562983496928
1028	-0.00803265274643263	0.0137195788533191
1029	-0.0112070738375207	0.0133283879386071
103	-0.0279826228660614	-0.00861692043393844
1030	-0.0174211333087625	0.0104197829580542
1031	-0.00429267205025125	0.0162957524142707
1033	-0.00336511544616992	0.0188249915405748
1034	-0.00762115094817083	-0.0162917212223819
1035	-0.00560588318943818	-0.0421003305740757
1036	-0.0179776488617275	0.0210844030830752
1037	-0.0118390397883748	-0.0492922754413635
1038	-0.0273640048486551	-0.00321224577206556
1039	-0.0191096189081498	0.0159129648578191
104	-0.0274191418814777	-0.0101630545128219
1040	-0.0142894945302521	-0.0512267588953554
1041	-0.00402707225535004	-0.0374194425990583
1042	-0.025421581319326	0.0133317466759041
1043	-0.0208882110579459	0.0141154331839717
1044	-0.0278781379825432	0.00980587841427061
1045	-0.0280184894185219	0.0104299710719118
1046	-0.0188049974579767	0.0139422667592079
1047	-0.00807915685252922	0.0118351822453487
1048	-0.0188344905336192	0.0256824834609507
1049	-0.00612263897466244	0.0184972548751928
1050	-0.00652140118103723	0.011886128464603
1051	-0.00589350298148269	3.08221183685804e-05
1052	-0.00336511544616992	0.0188249915405748
1053	-0.00753174217128952	-0.0439160380525947
1054	-0.00412962050806185	0.00860870424798459
1055	-0.00413752293873498	0.0167700090542866
1056	-0.0101123234180009	0.0110585068448379
1057	-0.00393886428036987	0.0044425642367855
1058	-0.0103411836430665	-0.0462427315684417
1059	-0.00751546971284521	0.0151160083128583
106	-0.0287629759982313	-0.000522541552305844
1060	-0.00921121694877033	0.0130554753287457
1061	-0.0249968088943993	0.0153215008642697
1062	-0.0161045404575547	0.0334990562887773
1063	-0.00624266797420016	0.0148692471507802
1064	-0.0111349014279481	-0.0538824394348119
1065	-0.00996212707928635	-0.0525017691030319
1066	-0.00932114863816343	-0.0379236137415648
1067	-0.00402712002337572	0.0167999727727355
1068	-0.0106990416989906	-0.0451018495928362
1069	-0.00586430496268288	0.0124002383082574
107	-0.00607641992064124	-0.0229145328590278
1070	-0.0117031118877741	-0.0472399909254259
1071	-0.00942779909616781	0.0118394241146971
1072	-0.024204521901261	0.01651733727776
1073	-0.00634856757786217	0.0165850950482292
1074	-0.00336511544616992	0.0188249915405748
1075	-0.00927307945854917	0.0140344656612773
1076	-0.00336511544616992	0.0188249915405748
1077	-0.00634144570036877	0.0132925734696741
1078	-0.00478252031961076	0.0143247470624223
1079	-0.00563018829112256	0.00977935430798184
108	-0.0210971665746395	0.00973514915242731
1080	-0.00459329605676647	0.0133762812433708
1081	-0.00744357668521199	0.00761135103664675
1082	-0.00920682869501753	0.00251027233104391
1083	-0.0167058979902936	0.00446932308413251
1084	-0.0230470169217698	0.00212295471310585
1085	-0.0148284401505432	0.0161600393481335
1086	-0.0207923448230439	0.0208281022537539
1087	-0.0153794729078484	-0.00131359613006417
1088	-0.0164274937364972	0.000234475580382096
1089	-0.0158171200107448	0.00746047592088407
109	-0.0163477679828369	0.016394143616299
1090	-0.0148036052300716	0.00353919570036239
1091	-0.0121220135072809	-0.0490100433589901
1092	-0.00618735512316063	-0.0406333963690959
1093	-0.00786286552980314	-0.0445369432217699
1094	-0.00589025988786963	-0.0415431057054492
1095	-0.00612846946802017	-0.0437373572996727
1096	-0.0110870380195367	-0.0479950726224741
1097	-0.011179947664136	-0.0477356665306099
1098	-0.0125685338965514	-0.0513371727325081
1099	-0.0105480581865276	-0.048171271895333
11	-0.00466417134993228	0.0135060609535683
110	-0.009488112186118	-0.0241094465105799
1100	-0.00795510748007755	-0.0448796388132093
1101	-0.00865558511829422	-0.0464170430223646
1102	-0.00893329779988488	-0.044301844222753
1103	-0.00919971070437075	-0.044769445478609
1104	-0.024760182612077	0.0127648332174934
1105	-0.0152624562306347	-0.0550382735954966
1106	-0.0229900543796796	0.0159529577234348
1107	-0.0141199522917694	0.0043760141005376
1108	-0.0102841946549508	-0.0371200272037885
1109	-0.0130224922214728	-0.0502419133962704
111	-0.0151846342013727	0.00795321180026977
1110	-0.00336511544616992	0.0188249915405748
1111	-0.00972215033734896	0.0129512076013534
1112	-0.016996148636537	0.0161182455348394
1113	-0.00879552332290404	0.0187937939974501
1114	-0.0181382614705846	0.00503203568754569
1115	-0.0115959410745665	-0.022299326150121
1116	-0.0232753483539665	0.00947407367611314
1117	-0.0177222182922596	0.0151128417244112
1118	-0.012080552907284	-0.0498350771583571
1119	-0.00990540033294663	-0.0340871552025127
112	-0.017974059399537	0.0230112832752717
1120	-0.029043900239599	0.00111941786469138
1121	-0.0240464624177275	0.00718134203315004
1122	-0.0242701129849156	0.00375163241131801
1123	-0.0090943048981854	-0.047662650256567
1124	-0.00864562982213985	-0.0461993660727034
1125	-0.00386297246998118	0.0154297709754469
1126	-0.0175367323114475	-0.00166234469259758
1127	-0.014582956747667	-0.0515063213906874
1128	-0.00946729118797963	-0.0457018142556248
1129	-0.0097883537917209	-0.0463653060511216
113	-0.0205587118332825	0.0210420606409444
1130	-0.0124513259845074	-0.0490393438174274
1131	-0.0107186104908303	-0.0485708765950334
1132	-0.013449163716745	-0.050617507915962
1133	-0.0058924151187035	0.0151964716067385
1134	-0.0111068115946787	-0.0473667280091762
1135	-0.00361779565809232	-0.0344779882880788
1136	-0.00506744643238075	-0.037454062456322
1137	-0.00451881537785507	-0.0353624353929753
1138	-0.0042650761947321	-0.0351133632794693
1139	-0.0351346105968512	0.0133503699446147
1140	-0.0046908236890467	-0.0356979049258632
1141	-0.00336511544616992	0.0188249915405748
1142	-0.00732104498193026	-0.0425208318772328
1143	-0.00334971340795417	-0.0342148369221228
1144	-0.0175891696364885	-0.00395231362810651
1145	-0.00875522747726283	0.0152662485444954
1146	-0.00491026564743678	0.0117788837189299
1147	-0.0179110518641769	-0.00478032262792343
1148	-0.00574952627924585	0.0165735989215559
1149	-0.00558569611129792	-0.0397121767825547
115	-0.0172441991984979	-0.00101163534825937
1150	-0.00788814286902003	-0.0438138981731042
1151	-0.00432073099044405	0.0141549799305731
1152	-0.00371726068115055	0.0170090826574816
1153	-0.00336511544616992	0.0188249915405748
1154	-0.0258685178171476	0.0111636101986289
1155	-0.0235643373847464	0.00999068062522577
1156	-0.0127160230206604	0.0203676454155836
1157	-0.00918440192724707	-0.0330508427033105
1159	-0.00465828254247654	0.0110719870728356
116	-0.0257764232923292	-0.00417344591142287
1160	-0.00767097424216671	0.0167294435286314
1161	-0.0164538412270604	0.0183222558950375
1162	-0.01981630440696	0.0193576786234331
1163	-0.00574173972649933	0.0158765837982636
1164	-0.00336511544616992	0.0188249915405748
1165	-0.0043444280926514	0.0201950144200019
1166	-0.00438555263228665	0.019150233066451
1167	-0.00672362507794166	0.0160343574533094
1168	-0.00336511544616992	0.0188249915405748
1169	-0.0209762863703834	0.0175176021497714
117	-0.0185833860245895	-0.00307563728184688
1170	-0.00336511544616992	0.0188249915405748
1171	-0.00336511544616992	0.0188249915405748
1172	-0.0240664603998625	0.0204858585800741
1173	-0.00600329366488208	-0.0291012926053266
1174	-0.00965007253882679	-0.0368791032328704
1175	-0.0164358393821927	0.00921786315690225
1176	-0.00734592045009075	-0.0460774869434507
1177	-0.00514033826501251	-0.0443963079831404
1178	-0.0215516330438002	0.0179699381096003
1179	-0.0237433091761991	0.0114265125513664
118	-0.0164577492663292	0.00739703282970019
1180	-0.0145315018047569	-0.0492189367486914
1181	-0.0144181137860766	-0.0454777117162546
1182	-0.0149085402840041	-0.0468083057001659
1183	-0.0158052049830589	-0.0473058911417957
1184	-0.0166510794886328	0.0198512533965512
1185	-0.0140267594816161	0.00271201907129248
1186	-0.0261942073238282	0.00992111469774558
1187	-0.00336511544616992	0.0188249915405748
1188	-0.0140339033574556	-0.0481101849361673
1189	-0.00336511544616992	0.0188249915405748
1190	-0.00378691519325168	0.0196522123728044
1191	-0.0121372939858738	-0.0479525254861895
1192	-0.00594921660554248	0.0152193910380886
1193	-0.00336511544616992	0.0188249915405748
1194	-0.00336511544616992	0.0188249915405748
1195	-0.0105655985242764	-0.0427453067760692
1196	-0.0158513225324617	-0.0509372355370881
1197	-0.0138280923819267	-0.0470520124993469
1198	-0.0038993453872627	0.017875850324457
1199	-0.0141203712002152	-0.0479146609597816
120	-0.0192412294279068	0.00316725164097199
1200	-0.00301472003323729	-0.000358304935767325
1201	-0.0122561838069383	-0.0465016520442806
1202	-0.0145861211730556	0.0121197026164604
1203	-0.00701661389300195	0.0137048140027122
1204	-0.0160417397318634	-0.0481359261548522
1205	-0.0139425768305233	-0.0473270538447238
1206	-0.00851019491337214	0.00478273209227233
1207	-0.0147470507790146	0.00434317999554307
1208	-0.00919599504835138	-0.044474872055744
1209	-0.014399487442185	0.0061977222591264
121	-0.0118792991878035	0.00927613939254825
1210	-0.00886644933750795	0.00823607240665123
1211	-0.00592201988850002	-0.0406135928269721
1212	-0.00949038712888048	-0.0410754876331635
1213	-0.00907621305143378	-0.0353548359687956
1214	-0.00679043091974296	0.00590093230874015
1215	-0.00903859166231831	-0.044525972364796
1216	-0.0130456752339387	-0.0498797447796069
1217	-0.013259673992603	0.0176266278865826
1218	-0.0157790999924422	-0.0491052826155328
1219	-0.00373201517243127	0.0187102655217632
122	-0.0134352063427252	0.00805489972619299
