"samples"	"LV1"	"LV2"
"20260624_CVOL_Darleen_A549_110626_PET100.mzML"	-0.889469020512678	5.36578127615208
"20260624_CVOL_Darleen_A549_110626_untreated.mzML"	-9.68599240758353	-2.26093348552985
"20260624_CVOL_Darleen_A549_180626_PET100.mzML"	0.355958256640949	8.50288042044621
"20260624_CVOL_Darleen_A549_180626_untreated.mzML"	-9.79451206085099	-0.488020079079653
"20260624_CVOL_Darleen_A549_210626_PET100.mzML"	-1.64251710553275	11.7692422063471
"20260624_CVOL_Darleen_A549_210626_untreated.mzML"	-5.56091199076293	1.00740593746192
