"features"	"LV1"	"LV2"
1012	-0.0821699569709033	0.0323910551205313
1016	-0.072611084296336	0.0297284644240642
1021	-0.0624013069582329	0.0209976658848474
1022	-0.0608898920916861	0.020120355252313
1036	-0.0398969484655079	0.0658806284100874
1144	-0.0977827046025359	0.0154014368623293
1147	-0.0989396568647664	0.016159506309383
115	-0.102974608200285	0.015653786855431
117	-0.098251530704724	0.0274373138750984
1224	-0.0388755309435533	0.0406334899248053
124	-0.095671413017679	0.0146186698689752
1270	-0.069610927999462	0.00762300840377363
1282	-0.0768813154615995	0.00378332309089852
1303	-0.044073450347504	0.0721438811176963
1320	-0.0408630451358579	0.0692702798364997
1335	-0.0802273242572601	-0.00068755285200722
1358	-0.0191119161078601	0.0989386962750357
1374	-0.072869174136006	0.00594039612772373
1379	-0.105287141247421	0.0184776007132365
1381	-0.104487322214325	0.018834413569693
1382	-0.104397474949404	0.0177086123805334
139	-0.0595901427939301	0.0766143368581948
1393	-0.0339937838372268	0.0713683605235984
1465	-0.0681020241132381	0.0445107157075956
1466	-0.081029210493019	0.0476120620433029
1469	-0.0520506914201572	0.0716584082158685
1470	-0.0760718048686694	0.0428511568887445
1490	-0.0954587499485424	0.0168730691152076
1500	-0.0764558600535391	0.0128482220806758
1512	-0.0737373352055784	0.0124214192472145
1541	-0.0905495706521799	0.0116075809959249
1542	-0.0939569180886569	0.00934721115515843
1550	-0.0959488972445335	0.0480934950963651
157	-0.0557244002231354	0.0686589670663265
1575	-0.0897803254497644	0.0249871031293877
1579	-0.0981801299471344	0.0175205725451761
159	-0.0993439493867946	0.0121689889298509
1599	-0.0646539137988093	0.067692008642533
160	-0.048046585613718	0.0714201178063604
1601	-0.0583816560464542	0.0832361133415768
1602	-0.0558725412786741	0.0759752523251338
161	-0.051828332297248	0.0761271573744685
1615	-0.090485922541801	0.0179835689057718
162	-0.101303376205174	0.0125397908885234
1621	-0.0790319277612787	0.00530953057408069
1622	-0.0755090654129726	0.0058303880006919
1623	-0.0714009811796317	-0.00308360883956428
1624	-0.0983446026178457	0.0178776758515858
1627	-0.0960688214614869	0.0164049954238617
1628	-0.0989975972789291	0.0179165503154779
1629	-0.102372296507342	0.0194792703281907
1634	-0.0866466624469426	0.055669266817428
1635	-0.0657454550876976	0.0606114019185521
1639	-0.0485846704154694	0.0769972821319088
1641	-0.0163619516123321	0.0770732498811873
1642	-0.0451756798082711	0.0784245866682572
1643	-0.0564172746561406	0.0711480585405437
1646	-0.0275395830122338	0.089391501407313
1647	-0.0312984531426581	0.0778655935036013
166	-0.0492418215786358	0.0318869240846636
1661	-0.0437709258596046	0.076407865698134
1668	-0.0361194738979452	0.0644247198163052
1669	-0.101263874203056	0.0727404798613078
167	-0.0652704209271761	0.0447355414316021
1671	-0.0420523826534351	0.0661208200449006
1674	-0.0411758057767702	0.0842641460256996
1675	-0.0499929274968935	0.0305715730793194
1679	-0.0430567314979103	0.0578988192987701
1706	-0.0869677791402795	0.0322631131977222
1718	-0.0773707066667362	0.035825988932489
1729	-0.0966335068654762	0.0619274779011443
1746	-0.0704208087826386	0.0133298883004352
1747	-0.0292762617323172	0.0596930142728596
1749	-0.0963879568550254	0.0527601427438096
1753	-0.0889239120857748	0.0491933323887516
1759	-0.0848493737984425	0.0481271493185598
1769	-0.0856159181739054	0.0712340297308636
178	-0.0905909990823324	0.0165029895282459
1780	-0.0902641815862822	0.0495741097542385
1781	-0.0952863032149405	0.00109976471649028
1784	-0.0935797157053763	0.0215660765981155
179	-0.059257852706006	0.0437445972029679
1794	-0.0898769782153091	0.0459128859698356
1797	-0.0795237187914915	0.0388542263452925
1799	-0.0959643100095908	0.044898967509502
1803	-0.0681183738772984	0.0542817433094048
1805	-0.0825163763965331	0.0396065971773293
181	-0.0993399020250129	0.0126313418163461
1815	-0.0787030193138528	0.0282758855480963
1818	-0.0783385479882122	0.00319244659504198
1819	-0.0899887856671804	0.0152634873221073
1828	-0.0817792773014603	0.0439555307011512
1829	-0.0802910201364172	0.0488117548207893
1830	-0.0618138261612862	0.0508514647255755
1834	-0.0714936688119042	0.0537130025507189
1841	-0.0668044646180986	0.0652854665755267
1843	-0.104079643831498	0.0199078725944299
1844	-0.100947484702514	0.0199874731945126
1846	-0.0734205949693009	0.0669228818587123
1847	-0.0642901244703327	0.0556930496514881
185	-0.0716591857812675	0.0828996921840068
1856	-0.0889085134316036	0.0467361101481027
1864	-0.094347557040116	0.0138066578059641
1866	-0.0827365047282818	0.0302029511298448
1881	-0.0978826206132293	0.0278963035489551
1889	-0.073527601128525	0.0897919634153907
1892	-0.103581933382667	0.0398992717087422
1893	-0.100256985171122	0.0410496746774868
1898	-0.0715287314434028	0.0313727437400976
1899	-0.0514284835514999	0.0765645274166116
1900	-0.0936288799056746	0.0320519585750683
1903	-0.103803455797821	0.0442329068053475
1916	-0.0974817714625869	0.0293948354423563
1917	-0.100393343622056	0.0380572662228119
1920	-0.0858360917942921	0.0433579652751817
1921	-0.0822162208184787	0.0483083902947399
1924	-0.0990522870412825	0.0126514335248912
1932	-0.0944724037118262	0.048602279363386
1934	-0.0868639178232756	0.0333769719098035
1936	-0.0848627862696691	0.0267380474310898
1942	-0.0662926708744002	0.00175318323313053
1943	-0.0869081406344652	0.0182386684390171
1948	-0.0733939819601455	0.0126841338764788
1962	-0.0719805968274724	0.0159843264894854
1964	-0.0959493586888509	0.0234166057708542
1965	-0.0418825477433767	0.0692858418875337
1967	-0.0421575275268069	0.058385424263625
1971	-0.0427428323507844	0.0678138687726041
1973	-0.0701394212672436	0.0145046375791235
1977	-0.0865669137639455	0.0488469424217947
1978	-0.0848304739964489	0.0462374500612028
1979	-0.0867989414187082	0.0392414427297506
1982	-0.0359855498207596	0.0586613828426422
1983	-0.0375588473251086	0.0835557105314109
1984	-0.0918735298850181	0.0502275438846708
1985	-0.0334536538695217	0.0632436189241935
1987	-0.0341985259648033	0.0867257761862552
1988	-0.0630459332040147	0.0629235125015392
1989	-0.0354644620066252	0.0629205292072184
1992	-0.0874367513763822	0.00680964547961696
1996	-0.090548940670625	0.0258834429261117
