data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0397014008787684	NA	NA	NA	0	0.804337191285628	0.971836292859759	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	6.39837918499477	6.3873250785411	-0.0110541064536624	0.0110541064536624	6.30701402455677	6.30701402455677	0	0	1	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	6	6.39837918499477	6.42702647941987	0.0286472944251059	0.0286472944251059	6.30701402455677	6.30701402455677	0	0	0.752553750197242	0.939810234236149	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	6	6.3873250785411	6.42702647941987	0.0397014008787684	0.0397014008787684	6.30701402455677	6.30701402455677	0	0	0.599265961982854	0.992757289686073	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.119923863999389	NA	NA	NA	0.190889640054116	0.140168181531077	0.971836292859759	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	7.44360351410246	7.39900993056559	-0.0445935835368649	0.0445935835368649	7.46250975261493	7.41389845775244	-0.0486112948624946	0.0486112948624946	0.471169998490056	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	6	7.44360351410246	7.32367965010307	-0.119923863999389	0.119923863999389	7.46250975261493	7.27162011256082	-0.190889640054116	0.190889640054116	0.0926958025578126	0.939810234236149	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	6	7.39900993056559	7.32367965010307	-0.0753302804625244	0.0753302804625244	7.41389845775244	7.27162011256082	-0.142278345191621	0.142278345191621	0.173485468321478	0.849382622280421	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0443305931695965	NA	NA	NA	0.077614006340549	0.68779186690664	0.971836292859759	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	6.78109212712935	6.78387420197704	0.00278207484769144	0.00278207484769144	6.81789780761869	6.74161622345317	-0.0762815841655282	0.0762815841655282	0.688920555804461	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	6	6.78109212712935	6.82542272029895	0.0443305931695965	0.0443305931695965	6.81789780761869	6.81923022979371	0.00133242217502083	0.00133242217502083	0.688920555804461	0.939810234236149	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	6	6.78387420197704	6.82542272029895	0.0415485183219051	0.0415485183219051	6.74161622345317	6.81923022979371	0.077614006340549	0.077614006340549	0.471169998490056	0.992757289686073	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.110758193577793	NA	NA	NA	0.101438144582588	0.611874507760175	0.971836292859759	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	7.59908242790051	7.56199360969052	-0.037088818209984	0.037088818209984	7.60345548557107	7.58679545000714	-0.0166600355639321	0.0166600355639321	0.810181236410474	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	6	7.59908242790051	7.67275180326832	0.0736693753678095	0.0736693753678095	7.60345548557107	7.68823359458973	0.0847781090186555	0.0847781090186555	0.575173531920197	0.939810234236149	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	6	7.56199360969052	7.67275180326832	0.110758193577793	0.110758193577793	7.58679545000714	7.68823359458973	0.101438144582588	0.101438144582588	0.378477593244679	0.992757289686073	ns
