data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
raw	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0061739074300393	NA	NA	NA	0.0258063751980466	0.65252842024987	0.948189582046781	ns
raw	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.0998684648116449	0.104518385191007	0.00464992037936225	0.00464992037936225	0.079047829300067	0.0875463234592263	0.00849849415915938	0.00849849415915938	0.688920555804461	0.94156197745001	ns
raw	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	6	0.0998684648116449	0.0983444777609678	-0.00152398705067705	0.00152398705067705	0.079047829300067	0.0617399482611797	-0.0173078810388872	0.0173078810388872	0.810181236410474	0.97002435227329	ns
raw	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	6	0.104518385191007	0.0983444777609678	-0.0061739074300393	0.0061739074300393	0.0875463234592263	0.0617399482611797	-0.0258063751980466	0.0258063751980466	0.378477593244679	0.81372682547606	ns
raw	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.000499323711229976	NA	NA	NA	0.000567752356092835	0.519457251173505	0.948189582046781	ns
raw	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.0019125702352696	0.00212113339816575	0.000208563162896151	0.000208563162896151	0.00183868276793071	0.00210123046555361	0.000262547697622898	0.000262547697622898	0.810181236410474	0.94156197745001	ns
raw	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	6	0.0019125702352696	0.00162180968693577	-0.000290760548333825	0.000290760548333825	0.00183868276793071	0.00153347810946077	-0.000305204658469938	0.000305204658469938	0.378477593244679	0.97002435227329	ns
raw	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	6	0.00212113339816575	0.00162180968693577	-0.000499323711229976	0.000499323711229976	0.00210123046555361	0.00153347810946077	-0.000567752356092835	0.000567752356092835	0.378477593244679	0.81372682547606	ns
raw	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.000537071674633758	NA	NA	NA	0.000163165508494433	0.755253552953129	0.948189582046781	ns
raw	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.00207721977099723	0.00165504338380112	-0.000422176387196113	0.000422176387196113	0.000865156262471873	0.00102832177096631	0.000163165508494433	0.000163165508494433	0.688920555804461	0.94156197745001	ns
raw	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	6	0.00207721977099723	0.00219211505843488	0.000114895287437645	0.000114895287437645	0.000865156262471873	0.000962952124676577	9.77958622047042e-05	9.77958622047042e-05	0.471169998490056	0.97002435227329	ns
raw	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	6	0.00165504338380112	0.00219211505843488	0.000537071674633758	0.000537071674633758	0.00102832177096631	0.000962952124676577	-6.53696462897285e-05	6.53696462897285e-05	0.936186293473059	1	ns
raw	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.00102592909503296	NA	NA	NA	0.0010433488732696	0.423310586293175	0.948189582046781	ns
raw	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.00275910768697182	0.00304348432568446	0.000284376638712646	0.000284376638712646	0.00288985755912806	0.00300423250860885	0.000114374949480789	0.000114374949480789	0.688920555804461	0.94156197745001	ns
raw	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	6	0.00275910768697182	0.00378503678200477	0.00102592909503296	0.00102592909503296	0.00288985755912806	0.00393320643239766	0.0010433488732696	0.0010433488732696	0.229766270461138	0.97002435227329	ns
raw	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	6	0.00304348432568446	0.00378503678200477	0.00074155245632031	0.00074155245632031	0.00300423250860885	0.00393320643239766	0.000928973923788815	0.000928973923788815	0.471169998490056	0.900458219336551	ns
raw	pathway_normalized_ratio	NPC superclass: Eicosanoids / NPC pathway: Fatty acids	Eicosanoids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	6.33166888371871e-05	NA	NA	NA	5.563961816734e-05	0.0445514262444897	0.817854095292936	ns
raw	pathway_normalized_ratio	NPC superclass: Eicosanoids / NPC pathway: Fatty acids	Eicosanoids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	3.67631233222119e-05	3.02257063674523e-05	-6.53741695475958e-06	6.53741695475958e-06	3.51790499950522e-05	2.92774114735413e-05	-5.90163852151084e-06	5.90163852151084e-06	0.229766270461138	0.883584941320774	ns
