"features"	"PC1"	"PC2"	"PC3"
1	0.00175897685492239	-0.00277127507809733	0.00824627941067057
10	-0.00367926879011259	0.00756470614476772	-0.0253748985895986
100	-0.0110000471834043	-0.0139139557742242	-0.0058713906367753
1000	-0.000430704564524357	-0.039494749952531	0.0015100220950388
1001	-0.00760697019768098	-0.0342377671763073	0.00542534007825483
1002	-0.0146337604604364	-0.0104646005007524	0.015975131719908
1003	-0.0142429640401342	-0.00948386678452547	0.0262352418968228
1004	-0.0113614012154278	-0.0174694055234458	0.027615460447792
1005	-0.0149931472909805	-0.00803463881532897	0.017476299934903
1006	-0.00281721417645582	0.00417935992936215	0.0292430996482653
1007	-0.000658989732851955	0.00379161752548196	-0.0217330803688138
1008	-0.0153374476692767	-0.00534564402828371	-0.0150135221470997
1009	-0.0114161664250406	0.0159916341058053	0.0126587278986327
101	-0.0102071549297362	-0.0157048062197885	-0.00776119462364913
1010	0.00179626806551467	-0.00491317556109739	-0.0242514376799432
1011	-0.00950913216434273	0.0133526518895019	0.0124537395587665
1012	-0.0123925687476497	0.0149956124237829	0.0175359188292156
1013	-0.0115268034275377	0.0138224846615854	0.0175331233418076
1014	-0.0101262700818637	0.0129400088929476	0.0140952589626656
1015	-0.0188249564130404	-0.00582272091487816	-0.00512496251384844
1016	-0.0122877997801032	0.0142093199743405	0.0190552814269151
1017	5.71732500968269e-05	-0.000399419860748662	0.0335773687309238
1018	0.000189663319782563	0.000795163500220966	-0.0222168029404779
1019	-0.00112679375600589	0.00460616006807918	-0.0232968081723303
102	-0.0113231289468127	-0.0131075451136552	-0.0069709183055256
1020	-0.00850772606642399	0.0124527894675194	0.00985603651339078
1021	-0.00997396499455872	0.0127987594634409	0.0106297700576978
1022	-0.010449496006379	0.0132538107041354	0.0112118767791641
1023	0.000163383341281013	0.00262816095906889	-0.020800057401341
1024	-0.0142002307482087	0.0132768286242199	0.0240727065153001
1025	0.000534644252100498	0.0023326688596575	0.0267610122577639
1026	-0.00479882725843947	-0.00184164402946248	-0.030482168695877
1027	-0.00466846513198067	-0.000650372087710562	-0.0296313889506628
1028	-0.00565053443185024	0.00160579847553827	-0.0267474503833583
1029	-0.00757860571116921	5.34539676292828e-05	-0.0254923794916215
103	-0.0102246291388504	-0.0189241178104096	-0.0251730875126672
1030	-0.00911485060421156	-0.00556031133634432	-0.0197810381896067
1031	-0.000292182117976856	0.000985856065298913	-0.0225873102923301
1033	0.00108326615975449	0.00135800013856777	-0.0199677716500364
1034	-0.00112090451472086	0.00157532922592373	0.0205129271364113
1035	-0.00430511128771362	0.00837513846249766	0.00936082679201231
1036	-0.0119799527335634	-0.00937541890492635	-0.0363185107173409
1037	-0.0117104469130271	0.0120132825659178	0.0210177761927093
1038	-0.0153164399677825	-0.00734919143143482	-0.003443136476227
1039	-0.00450171768637473	-0.0202547508130433	0.016529183368002
104	-0.00986575565637466	-0.0184504002925177	-0.0260648887136946
1040	-0.0132536819064189	0.0119135044752176	0.0259643667173108
1041	-0.00238080292859234	0.0084191823384366	0.00753954240123421
1042	-0.0077684409223293	-0.0239090095837255	0.0134552977560347
1043	-0.00503811485085991	-0.0203212572812839	0.014082229190348
1044	-0.00953734630937112	-0.0228773975711555	0.013409029180038
1045	-0.00934580255917188	-0.0230677865530798	0.0138369432313259
1046	-0.00926139298389876	-0.0130486448008188	0.0104246139364206
1047	-0.00600656806694228	-0.00184292323960118	-0.0115210841562548
1048	-0.0064805173162022	-0.0149546086894393	0.00327408407228426
1049	-0.00894227394422328	-0.00211261839585957	-0.031242876188229
105	-0.00639398246418671	0.0038233312841231	0.000708652262409614
1050	-0.00472021623339055	-0.00117351782351651	-0.0331319540129411
1051	0.00312735021564303	-0.00431163576700391	0.0177239937657804
1052	-0.000806770326012476	-0.00104015998824237	-0.0257695423469579
1053	-0.00638456779674684	0.0109109699126019	0.0179324616178795
1054	0.00266010159145145	-0.00340403467376225	0.00661096472999852
1055	-0.00134094720778677	0.000846707032175944	-0.0247342214495651
1056	-0.00568020163743081	-0.0004290674965257	-0.0232414923517682
1057	0.00221642879499652	-0.00316810581742014	0.0107427503741019
1058	-0.0121293576844205	0.0130409157120284	0.0229240907082331
1059	-0.00513438566539215	0.000744386711895756	-0.029435926347706
106	-0.0103929746013724	-0.0207699845980416	-0.0116096734709622
1060	-0.00621112433976124	0.000181302407953288	-0.0305370041800089
1061	-0.0145974024701589	-0.0118552877702457	-0.0224641716713474
1062	-0.0133989686477479	-0.00136950940256045	-0.0225188720738389
1063	-0.00198838190177851	0.000457190088732629	-0.0237542909785881
1064	-0.00727313743406872	0.00967885698738276	0.0255797728282261
1065	-0.00560209981940246	0.00799092855059907	0.0215856173453832
1066	-0.0065333112465288	0.00763828891707332	0.0211414541073892
1067	-0.000715554696837401	0.00332875733767564	-0.021816478186605
1068	-0.00721157309541259	0.00840150301191847	0.0212605278308342
1069	-0.00461289347462356	0.00562638623927786	-0.0270316130831252
107	-0.00782912114466055	0.00679170215707221	-0.0173190931575976
1070	-0.0142564136228847	0.0131540071184024	0.024816837272493
1071	-0.00510587598619651	0.000209466849846586	-0.0239347586418534
1072	-0.00899301976814854	-0.0185662235869419	0.00509034972971586
1073	0.000452223868932888	-0.00725987351111736	0.0107021108791011
1074	0.000384269883832831	0.00180642950602802	-0.0213533847145192
1075	-0.0140448836820168	0.00787447345685728	0.0228074738563341
1076	0.00142401042750718	0.000903357485514239	-0.019766700833031
1077	-0.00251163384925786	0.00198335904346122	-0.0249102623266252
1078	-0.00117523847466843	0.0029610168100328	-0.023556896471468
1079	-0.000734079439082044	0.00279809763201386	-0.0226609849968489
108	-0.00908380876889827	-0.0224969589898641	-0.0384956881208178
1080	-0.000870133735912773	0.00295544446708478	-0.0227176846085226
1081	-0.0050702616455897	0.0044556842341858	-0.0281898989541563
1082	-0.00537212769164243	0.00108776197826973	-0.0276258395515656
1083	-0.0092740019760251	-0.00533966721970271	-0.0261173476371992
1084	-0.00838537295640565	-0.0121593128647653	-0.0238301115933599
1085	-0.00292173347058656	-0.0152648802556944	-0.0393502729871844
