data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.240024909726204	NA	NA	NA	0.206122624001647	0.107634441030894	0.991701292638876	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	6.40261578406857	6.30701402455677	-0.0956017595117986	0.0956017595117986	6.30701402455677	6.30701402455677	0	0	0.404656761927286	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	6.40261578406857	6.54703893428298	0.144423150214405	0.144423150214405	6.30701402455677	6.51313664855842	0.206122624001647	0.206122624001647	0.357385716037527	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	6.30701402455677	6.54703893428298	0.240024909726204	0.240024909726204	6.30701402455677	6.51313664855842	0.206122624001647	0.206122624001647	0.0518299272179097	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0320899714203797	NA	NA	NA	0.142494025897596	0.908615439356306	0.991701292638876	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	7.35081114893987	7.38290112036025	0.0320899714203797	0.0320899714203797	7.40423089502081	7.38655747674234	-0.0176734182784717	0.0176734182784717	1	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	7.35081114893987	7.35141774978586	0.000606600845991068	0.000606600845991068	7.40423089502081	7.26173686912322	-0.142494025897596	0.142494025897596	0.897278961260083	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	7.38290112036025	7.35141774978586	-0.0314833705743887	0.0314833705743887	7.38655747674234	7.26173686912322	-0.124820607619125	0.124820607619125	0.698535358303339	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.163815805449445	NA	NA	NA	0.0404807915435246	0.778800783071405	0.991701292638876	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	6.63939378594413	6.80320959139358	0.163815805449445	0.163815805449445	6.76199939165574	6.80248018319926	0.0404807915435246	0.0404807915435246	0.575173531920197	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	6.63939378594413	6.79790983642692	0.158516050482786	0.158516050482786	6.76199939165574	6.797593416462	0.0355940248062643	0.0355940248062643	0.698535358303339	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	6.80320959139358	6.79790983642692	-0.00529975496665802	0.00529975496665802	6.80248018319926	6.797593416462	-0.0048867667372603	0.0048867667372603	1	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.232932803248989	NA	NA	NA	0.100499196389689	0.740818220681717	0.991701292638876	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	7.43471278704541	7.57138861223601	0.136675825190599	0.136675825190599	7.52008998473228	7.62058918112197	0.100499196389689	0.100499196389689	0.688920555804461	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	7.43471278704541	7.6676455902944	0.232932803248989	0.232932803248989	7.52008998473228	7.6032778971036	0.0831879123713222	0.0831879123713222	0.518605016428726	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	7.57138861223601	7.6676455902944	0.0962569780583902	0.0962569780583902	7.62058918112197	7.6032778971036	-0.0173112840183665	0.0173112840183665	0.897278961260083	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Eicosanoids	Eicosanoids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.158086532845476	NA	NA	NA	0	0.942639151265466	0.991701292638876	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Eicosanoids	Eicosanoids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	6.08039006976829	6.10393794194824	0.0235478721799511	0.0235478721799511	6.00598424306848	6.00598424306848	0	0	1	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Eicosanoids	Eicosanoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	6.08039006976829	6.23847660261377	0.158086532845476	0.158086532845476	6.00598424306848	6.00598424306848	0	0	0.878088366511165	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Eicosanoids	Eicosanoids	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	6.10393794194824	6.23847660261377	0.134538660665525	0.134538660665525	6.00598424306848	6.00598424306848	0	0	0.878088366511165	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.252622620754005	NA	NA	NA	0.0178740158224677	0.971254575213674	0.991701292638876	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	9.18343584675573	9.43605846750974	0.252622620754005	0.252622620754005	9.38616473465062	9.38038048738095	-0.00578424726967164	0.00578424726967164	0.936186293473059	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	9.18343584675573	9.313779121914	0.130343275158262	0.130343275158262	9.38616473465062	9.39825450320342	0.0120897685527961	0.0120897685527961	0.897278961260083	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	9.43605846750974	9.313779121914	-0.122279345595743	0.122279345595743	9.38038048738095	9.39825450320342	0.0178740158224677	0.0178740158224677	1	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Fatty acyl glycosides	Fatty acyl glycosides	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.140987406840797	NA	NA	NA	0.290082273036842	0.390700180544971	0.991701292638876	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Fatty acyl glycosides	Fatty acyl glycosides	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	6.38300451192074	6.39059651381993	0.00759200189918818	0.00759200189918818	6.32660425564745	6.34943460686511	0.0228303512176584	0.0228303512176584	1	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Fatty acyl glycosides	Fatty acyl glycosides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	6.38300451192074	6.52399191876154	0.140987406840797	0.140987406840797	6.32660425564745	6.61668652868429	0.290082273036842	0.290082273036842	0.280712665268496	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Fatty acyl glycosides	Fatty acyl glycosides	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	6.39059651381993	6.52399191876154	0.133395404941608	0.133395404941608	6.34943460686511	6.61668652868429	0.267251921819184	0.267251921819184	0.280712665268496	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Fatty acyls	Fatty acyls	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.288501052784872	NA	NA	NA	0.0158009188835297	0.889881770988023	0.991701292638876	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Fatty acyls	Fatty acyls	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	9.42486376869709	9.71336482148196	0.288501052784872	0.288501052784872	9.68514750844645	9.70035140499496	0.0152038965485062	0.0152038965485062	0.810181236410474	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Fatty acyls	Fatty acyls	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	9.42486376869709	9.70118315470155	0.276319386004465	0.276319386004465	9.68514750844645	9.70094842732998	0.0158009188835297	0.0158009188835297	0.698535358303339	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Fatty acyls	Fatty acyls	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	9.71336482148196	9.70118315470155	-0.0121816667804069	0.0121816667804069	9.70035140499496	9.70094842732998	0.000597022335023567	0.000597022335023567	1	1	ns
