"features"	"LV1"	"LV2"
10	-0.00728956664296484	-0.0181259477194915
100	-0.0193534243118377	-0.00455911787250782
1000	-0.0233512217933796	-0.0184347075365166
1001	-0.0267734422743265	-0.00790349910518027
1002	-0.0234151462695398	-0.000926145874045462
1003	-0.0225791186472348	0.00268599540961122
1004	-0.0241204926133011	0.00718267119386062
1005	-0.0163895304229278	0.0102601643490991
1006	-0.0124437177656665	0.0311479890604277
1007	-0.00465305868096182	-0.0180649086753726
1008	-0.0227554091433506	-0.0187886094575708
1009	-0.0157174496997186	0.0201750977409058
101	-0.0230862803390536	-0.0169361498294886
1010	-0.00882475898226646	-0.0269364329122271
1011	-0.0151855221519517	0.0182959485077783
1012	-0.0183654243400971	0.022250828431085
1013	-0.0170117016412215	0.0183166107691468
1014	-0.0147119656563648	0.0172951227495155
1015	-0.0242632408496631	-0.0172344748508607
1016	-0.0167978816528975	0.0179151902869617
1017	-0.0105474709135114	0.0323037839150249
1018	-0.0113877651408406	-0.0340336749072595
1019	-0.00465305868096182	-0.0180649086753726
102	-0.0190654910610435	-0.00655362813002893
1020	-0.0133472309560015	0.0168768250877298
1021	-0.012977876712353	0.0162591641456114
1022	-0.0126222907588598	0.0159338936654628
1023	-0.00465305868096182	-0.0180649086753726
1024	-0.0175197097704814	0.0256741306764789
1025	-0.00847332489841136	0.032456585296379
1026	-0.0200100943424524	-0.0342376479970957
1027	-0.0215779964703761	-0.034940721087008
1028	-0.0228538716983952	-0.0291401985396317
1029	-0.02326804270581	-0.0299941130331342
103	-0.0183559243793239	-0.0190188930076207
1030	-0.0253037799444898	-0.0290761578009765
1031	-0.0119004493530739	-0.0288508087251173
1033	-0.00465305868096182	-0.0180649086753726
1034	-0.00819188039436499	0.0332325928358477
1035	-0.00768880046441268	0.015574352890844
1036	-0.0230878866022526	-0.0312859521930501
1037	-0.0157481622759875	0.0217249470681207
1038	-0.0170974872178233	-0.00638410941338548
1039	-0.0202863546920884	0.0206821495011349
104	-0.018083952307202	-0.0199329051871149
1040	-0.0170755309705716	0.0283744260897285
1041	-0.007428489204162	0.0197392442735634
