"samples"	"LV1"	"LV2"
"20260624_CVOL_Darleen_A549_110626_PET100.mzML"	-21.9606823362454	-2.04349573361989
"20260624_CVOL_Darleen_A549_110626_PS100.mzML"	-23.1813764410098	-8.84620281489346
"20260624_CVOL_Darleen_A549_110626_untreated.mzML"	-27.3195561674709	10.9362576918822
"20260624_CVOL_Darleen_A549_180626_PET100.mzML"	-21.8801289950142	-1.48146622017939
"20260624_CVOL_Darleen_A549_180626_PS100.mzML"	-23.7887167251626	-0.593000352206277
"20260624_CVOL_Darleen_A549_180626_untreated.mzML"	-27.0234357866202	16.1452373187519
"20260624_CVOL_Darleen_A549_210626_PET100.mzML"	-27.7702096388123	-7.18426924575597
"20260624_CVOL_Darleen_A549_210626_PS100.mzML"	-24.3560172043111	-12.226767480739
"20260624_CVOL_Darleen_A549_210626_untreated.mzML"	-18.1409715428983	3.23552900108258
