data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
filtered	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0836095814754133	NA	NA	NA	0	0.317033827315433	0.877126922239365	ns
filtered	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	11	12	0.0941387035460094	0.0223289750331395	-0.0718097285128699	0.0718097285128699	0	0	0	0	0.208674354656841	0.765955028993007	ns
filtered	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	11	6	0.0941387035460094	0.105938556508553	0.0117998529625435	0.0117998529625435	0	0	0	0	0.95028147134792	0.983919702429038	ns
filtered	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	12	6	0.0223289750331395	0.105938556508553	0.0836095814754133	0.0836095814754133	0	0	0	0	0.170833797674543	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.00599795169060737	NA	NA	NA	0.00924689415075078	0.330730441043315	0.885504084083715	ns
filtered	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	12	12	0.0273232375403049	0.0272147730056671	-0.000108464534637788	0.000108464534637788	0.0256332969918201	0.024250029315053	-0.00138326767676714	0.00138326767676714	0.795012171964238	0.916472364903219	ns
filtered	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	12	6	0.0273232375403049	0.0213252858496975	-0.00599795169060737	0.00599795169060737	0.0256332969918201	0.0163864028410693	-0.00924689415075078	0.00924689415075078	0.146582811732832	0.95712501670785	ns
filtered	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	12	6	0.0272147730056671	0.0213252858496975	-0.00588948715596958	0.00588948715596958	0.024250029315053	0.0163864028410693	-0.00786362647398365	0.00786362647398365	0.281447348966953	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.00174552992994453	NA	NA	NA	0.00166943390045247	0.777865482136413	0.947998890865355	ns
filtered	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	11	12	0.0110589897256554	0.0128045196556	0.00174552992994453	0.00174552992994453	0.0108967798279557	0.0114109042148007	0.000514124386844984	0.000514124386844984	0.518130201450153	0.81203668990815	ns
