data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
raw	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0307924431027523	NA	NA	NA	0.0114708665228536	0.956528739103029	0.956528739103029	ns
raw	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.097208446117987	0.100472582775794	0.0032641366578066	0.0032641366578066	0.0722736028358964	0.077344132734074	0.00507052989817758	0.00507052989817758	1	1	ns
raw	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.097208446117987	0.128000889220739	0.0307924431027523	0.0307924431027523	0.0722736028358964	0.0658732662112204	-0.00640033662467605	0.00640033662467605	1	1	ns
raw	pathway_normalized_ratio	NPC superclass: Aminosugars and aminoglycosides / NPC pathway: Carbohydrates	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.100472582775794	0.128000889220739	0.0275283064449457	0.0275283064449457	0.077344132734074	0.0658732662112204	-0.0114708665228536	0.0114708665228536	1	1	ns
raw	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.000874042509272064	NA	NA	NA	0.000767311214237005	0.252138238153004	0.956528739103029	ns
raw	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.00165324739541099	0.00252728990468306	0.000874042509272064	0.000874042509272064	0.00157711130957664	0.00234442252381365	0.000767311214237005	0.000767311214237005	0.190430263825524	1	ns
raw	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.00165324739541099	0.00191817442721292	0.000264927031801927	0.000264927031801927	0.00157711130957664	0.00172820999442245	0.000151098684845807	0.000151098684845807	0.662520583540057	1	ns
raw	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.00252728990468306	0.00191817442721292	-0.000609115477470137	0.000609115477470137	0.00234442252381365	0.00172820999442245	-0.000616212529391198	0.000616212529391198	0.382733088885226	1	ns
raw	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0010266350343948	NA	NA	NA	0.00128503244814162	0.56114396864749	0.956528739103029	ns
raw	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.00325856521451007	0.00251753363256027	-0.000741031581949797	0.000741031581949797	0.000765407705324352	0.00205044015346597	0.00128503244814162	0.00128503244814162	0.662520583540057	1	ns
raw	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.00325856521451007	0.00354416866695508	0.000285603452445007	0.000285603452445007	0.000765407705324352	0.00110397022131347	0.000338562515989119	0.000338562515989119	0.382733088885226	1	ns
raw	pathway_normalized_ratio	NPC superclass: Chromanes / NPC pathway: Polyketides	Chromanes	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.00251753363256027	0.00354416866695508	0.0010266350343948	0.0010266350343948	0.00205044015346597	0.00110397022131347	-0.000946469932152499	0.000946469932152499	0.662520583540057	1	ns
raw	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.00171193444689524	NA	NA	NA	0.00132932224821094	0.393240720868598	0.956528739103029	ns
raw	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.00250675643398174	0.00330238411521665	0.000795627681234911	0.000795627681234911	0.00246502918926423	0.00371664924059282	0.00125162005132859	0.00125162005132859	0.382733088885226	1	ns
raw	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.00250675643398174	0.00421869088087698	0.00171193444689524	0.00171193444689524	0.00246502918926423	0.00379435143747517	0.00132932224821094	0.00132932224821094	0.382733088885226	1	ns
raw	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.00330238411521665	0.00421869088087698	0.000916306765660325	0.000916306765660325	0.00371664924059282	0.00379435143747517	7.77021968823496e-05	7.77021968823496e-05	0.662520583540057	1	ns
raw	pathway_normalized_ratio	NPC superclass: Eicosanoids / NPC pathway: Fatty acids	Eicosanoids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	5.46594307646512e-05	NA	NA	NA	9.4911815158094e-06	0.201896517994655	0.956528739103029	ns
raw	pathway_normalized_ratio	NPC superclass: Eicosanoids / NPC pathway: Fatty acids	Eicosanoids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	4.22911012960329e-05	3.50911289886226e-05	-7.19997230741035e-06	7.19997230741035e-06	3.58958891926865e-05	3.35592251188385e-05	-2.33666407384796e-06	2.33666407384796e-06	0.382733088885226	1	ns
raw	pathway_normalized_ratio	NPC superclass: Eicosanoids / NPC pathway: Fatty acids	Eicosanoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	4.22911012960329e-05	8.97505597532738e-05	4.74594584572409e-05	4.74594584572409e-05	3.58958891926865e-05	4.30504066346479e-05	7.15451744196144e-06	7.15451744196144e-06	0.382733088885226	1	ns
raw	pathway_normalized_ratio	NPC superclass: Eicosanoids / NPC pathway: Fatty acids	Eicosanoids	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	3.50911289886226e-05	8.97505597532738e-05	5.46594307646512e-05	5.46594307646512e-05	3.35592251188385e-05	4.30504066346479e-05	9.4911815158094e-06	9.4911815158094e-06	0.190430263825524	1	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty Acids and Conjugates / NPC pathway: Fatty acids	Fatty Acids and Conjugates	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0316390875843493	NA	NA	NA	0.0102655663764229	0.956528739103029	0.956528739103029	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty Acids and Conjugates / NPC pathway: Fatty acids	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.105236742055902	0.122068085111962	0.0168313430560607	0.0168313430560607	0.103572888838608	0.0933073224621854	-0.0102655663764229	0.0102655663764229	1	1	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty Acids and Conjugates / NPC pathway: Fatty acids	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.105236742055902	0.090428997527613	-0.0148077445282886	0.0148077445282886	0.103572888838608	0.094340232302489	-0.00923265653611927	0.00923265653611927	1	1	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty Acids and Conjugates / NPC pathway: Fatty acids	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.122068085111962	0.090428997527613	-0.0316390875843493	0.0316390875843493	0.0933073224621854	0.094340232302489	0.00103290984030359	0.00103290984030359	1	1	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty acyl glycosides / NPC pathway: Fatty acids	Fatty acyl glycosides	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	6.14511586135289e-05	NA	NA	NA	7.42459429846193e-05	0.393240720868598	0.956528739103029	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty acyl glycosides / NPC pathway: Fatty acids	Fatty acyl glycosides	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	8.9466449759433e-05	7.83174612882827e-05	-1.11489884711503e-05	1.11489884711503e-05	8.1496795771032e-05	7.96801352028487e-05	-1.81666056818324e-06	1.81666056818324e-06	0.662520583540057	1	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty acyl glycosides / NPC pathway: Fatty acids	Fatty acyl glycosides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	8.9466449759433e-05	0.000139768619901812	5.03021701423787e-05	5.03021701423787e-05	8.1496795771032e-05	0.000153926078187468	7.24292824164361e-05	7.24292824164361e-05	0.382733088885226	1	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty acyl glycosides / NPC pathway: Fatty acids	Fatty acyl glycosides	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	7.83174612882827e-05	0.000139768619901812	6.14511586135289e-05	6.14511586135289e-05	7.96801352028487e-05	0.000153926078187468	7.42459429846193e-05	7.42459429846193e-05	0.382733088885226	1	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty acyls / NPC pathway: Fatty acids	Fatty acyls	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0245215355873296	NA	NA	NA	0.0160119652289605	0.732632467739215	0.956528739103029	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty acyls / NPC pathway: Fatty acids	Fatty acyls	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.17189551069584	0.184544523526169	0.0126490128303294	0.0126490128303294	0.191670230668141	0.177088394020938	-0.0145818366472026	0.0145818366472026	1	1	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty acyls / NPC pathway: Fatty acids	Fatty acyls	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.17189551069584	0.196417046283169	0.0245215355873296	0.0245215355873296	0.191670230668141	0.193100359249898	0.00143012858175787	0.00143012858175787	0.662520583540057	1	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty acyls / NPC pathway: Fatty acids	Fatty acyls	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.184544523526169	0.196417046283169	0.0118725227570002	0.0118725227570002	0.177088394020938	0.193100359249898	0.0160119652289605	0.0160119652289605	0.662520583540057	1	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty amides / NPC pathway: Fatty acids	Fatty amides	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0382990535658339	NA	NA	NA	0.0689094528661692	0.429796067489516	0.956528739103029	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty amides / NPC pathway: Fatty acids	Fatty amides	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.236577111107411	0.212581226161129	-0.0239958849462816	0.0239958849462816	0.245970834059078	0.199476940937388	-0.0464938931216902	0.0464938931216902	0.190430263825524	1	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty amides / NPC pathway: Fatty acids	Fatty amides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.236577111107411	0.250880279726963	0.0143031686195524	0.0143031686195524	0.245970834059078	0.268386393803557	0.022415559744479	0.022415559744479	0.662520583540057	1	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty amides / NPC pathway: Fatty acids	Fatty amides	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.212581226161129	0.250880279726963	0.0382990535658339	0.0382990535658339	0.199476940937388	0.268386393803557	0.0689094528661692	0.0689094528661692	0.662520583540057	1	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty esters / NPC pathway: Fatty acids	Fatty esters	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.00877568244646648	NA	NA	NA	0.00957227056424554	0.837128431360764	0.956528739103029	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty esters / NPC pathway: Fatty acids	Fatty esters	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.0325905686302587	0.0413662510767252	0.00877568244646648	0.00877568244646648	0.0290078106885853	0.0385800812528308	0.00957227056424554	0.00957227056424554	0.662520583540057	1	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty esters / NPC pathway: Fatty acids	Fatty esters	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	0.0325905686302587	0.0370283035825751	0.00443773495231644	0.00443773495231644	0.0290078106885853	0.033104956079663	0.00409714539107773	0.00409714539107773	1	1	ns
raw	pathway_normalized_ratio	NPC superclass: Fatty esters / NPC pathway: Fatty acids	Fatty esters	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	0.0413662510767252	0.0370283035825751	-0.00433794749415004	0.00433794749415004	0.0385800812528308	0.033104956079663	-0.00547512517316781	0.00547512517316781	1	1	ns
raw	pathway_normalized_ratio	NPC superclass: Glycerolipids / NPC pathway: Fatty acids	Glycerolipids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.00274764965792303	NA	NA	NA	0.0028019065966034	0.429796067489516	0.956528739103029	ns
raw	pathway_normalized_ratio	NPC superclass: Glycerolipids / NPC pathway: Fatty acids	Glycerolipids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	0.0185332750946887	0.0157856254367657	-0.00274764965792303	0.00274764965792303	0.0181359875511705	0.0157759437113238	-0.00236004383984676	0.00236004383984676	0.190430263825524	1	ns
