data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.240024909726204	NA	NA	NA	0.206122624001647	0.105399224561864	0.940811317971169	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	6.30701402455677	6.30701402455677	0	0	6.30701402455677	6.30701402455677	0	0	NA	NA	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	6.30701402455677	6.54703893428298	0.240024909726204	0.240024909726204	6.30701402455677	6.51313664855842	0.206122624001647	0.206122624001647	0.196705602458947	0.904393177530872	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	6.30701402455677	6.54703893428298	0.240024909726204	0.240024909726204	6.30701402455677	6.51313664855842	0.206122624001647	0.206122624001647	0.196705602458947	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0782155521070376	NA	NA	NA	0.198981485768048	0.732632467739215	0.940811317971169	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	7.41125199209778	7.4296333018929	0.01838130979512	0.01838130979512	7.41636462110072	7.46071835489127	0.0443537337905457	0.0443537337905457	1	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	7.41125199209778	7.35141774978586	-0.0598342423119176	0.0598342423119176	7.41636462110072	7.26173686912322	-0.154627751977502	0.154627751977502	0.662520583540057	0.904393177530872	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	3	3	7.4296333018929	7.35141774978586	-0.0782155521070376	0.0782155521070376	7.46071835489127	7.26173686912322	-0.198981485768048	0.198981485768048	0.662520583540057	1	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.072368666080127	NA	NA	NA	0.0467693664645159	0.732632467739215	0.940811317971169	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	3	3	6.72554117034679	6.79660454731826	0.0710633769714653	0.0710633769714653	6.76676036671585	6.75082404999748	-0.015936316718367	0.015936316718367	1	1	ns
