#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
2033	spectra_filtered.mgf	*..*		:2572	3351	-1	0	746.574	1	0.960235	0	0	2883830.0	29953100.0	Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2033	-1	GNPS-NIST14-MATCHES.mgf	2656.99				8	0	1.98364	744.59	0	CCMSLIB00003137838
2284	spectra_filtered.mgf	*..*		:2572	3351	-1	0	746.574	1	0.959499	0	0	2883830.0	37108900.0	Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2284	-1	GNPS-NIST14-MATCHES.mgf	1338.96				9	0	0.999634	747.574	0	CCMSLIB00003137838
2273	spectra_filtered.mgf	*..*		:2501	85	-1	0	772.586	1	0.959324	0	0	12134500.0	22495200.0	Spectral Match to 1-(1Z-Octadecenyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2273	-1	GNPS-NIST14-MATCHES.mgf	2563.19				10	0	1.98029	770.606	0	CCMSLIB00003134571
2211	spectra_filtered.mgf	*..*		:2431	285	-1	0	746.588	1	0.958628	0	0	1918220.0	13325600.0	Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2211	-1	GNPS-NIST14-MATCHES.mgf	1330.43				8	0	0.993286	745.595	0	CCMSLIB00003134771
2014	spectra_filtered.mgf	*..*		:3265	4650	-1	0	706.538	1	0.958574	0	0	922457.0	7429860.0	Spectral Match to 1,2-Dipentadecanoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2014	-1	GNPS-NIST14-MATCHES.mgf	51.9181				8	0	0.0366821	706.575	0	CCMSLIB00003139137
2428	spectra_filtered.mgf	*..*		:8438	1178	-1	0	813.683	1	0.958499	0	0	690238.0	26999000.0	Spectral Match to N-Tetracosenoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2428	-1	GNPS-NIST14-MATCHES.mgf	1234.31				6	0	1.00433	814.687	0	CCMSLIB00003135664
2324	spectra_filtered.mgf	*..*		:2493	1621	-1	0	734.568	1	0.958387	0	0	50631400.0	3436760.0	Spectral Match to 1-Stearoyl-2-myristoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2324	-1	GNPS-NIST14-MATCHES.mgf	52.0143				7	0	0.038208	734.606	0	CCMSLIB00003136108
866	spectra_filtered.mgf	*..*		:6722	6722	-1	0	315.253	1	0.957996	0	0	1291320000.0	6119480.0	VS1150000 - 40.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf866	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	0.29041				12	0	9.15527e-05	315.253	0	CCMSLIB00006124110
2342	spectra_filtered.mgf	*..*		:9364	1549	-1	0	758.569	1	0.957836	0	0	2837850.0	4230780.0	Spectral Match to 1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2342	-1	GNPS-NIST14-MATCHES.mgf	49.403				6	0	0.0374756	758.606	0	CCMSLIB00003136036
2344	spectra_filtered.mgf	*..*		:2380	110	-1	0	788.612	1	0.957665	0	0	577352.0	9611270.0	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2344	-1	GNPS-NIST14-MATCHES.mgf	1278.19				7	0	1.008	789.62	0	CCMSLIB00003134596
2157	spectra_filtered.mgf	*..*		:1742	5663	-1	0	758.567	1	0.957397	0	0	1093110.0	2825570.0	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2157	-1	GNPS-NIST14-MATCHES.mgf	51.2537				6	0	0.0388794	758.606	0	CCMSLIB00003140150
1352	spectra_filtered.mgf	*..*		:34	145	-1	0	415.282	1	0.957331	0	0	5127390.0	1834640.0	DEOXYCHOLATE M+Na	GNPS-MSMLS	temp/spectra_filtered.mgf1352	-1	GNPS-MSMLS.mgf	169.68				7	0	0.0704651	415.212	0	CCMSLIB00005463896
2432	spectra_filtered.mgf	*..*		:2572	3351	-1	0	746.574	1	0.957251	0	0	2883830.0	4766060.0	Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2432	-1	GNPS-NIST14-MATCHES.mgf	43.0024				7	0	0.0321045	746.606	0	CCMSLIB00003137838
1927	spectra_filtered.mgf	*..*		:2572	3351	-1	0	746.574	1	0.957159	0	0	2883830.0	60463900.0	Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1927	-1	GNPS-NIST14-MATCHES.mgf	82.8982				6	0	0.0618896	746.512	0	CCMSLIB00003137838
2380	spectra_filtered.mgf	*..*		:2380	110	-1	0	788.612	1	0.956219	0	0	577352.0	9472860.0	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2380	-1	GNPS-NIST14-MATCHES.mgf	1347.07				7	0	1.06232	789.674	0	CCMSLIB00003134596
2002	spectra_filtered.mgf	*..*		:2501	85	-1	0	772.586	1	0.955972	0	0	12134500.0	32674700.0	Spectral Match to 1-(1Z-Octadecenyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2002	-1	GNPS-NIST14-MATCHES.mgf	1.65902				6	0	0.00128174	772.585	0	CCMSLIB00003134571
2134	spectra_filtered.mgf	*..*		:2431	285	-1	0	746.588	1	0.95581	0	0	1918220.0	14887300.0	Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2134	-1	GNPS-NIST14-MATCHES.mgf	2675.99				7	0	1.99786	748.586	0	CCMSLIB00003134771
2431	spectra_filtered.mgf	*..*		:8438	1178	-1	0	813.683	1	0.955522	0	0	690238.0	64594100.0	Spectral Match to N-Tetracosenoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2431	-1	GNPS-NIST14-MATCHES.mgf	2.40035				6	0	0.00195312	813.685	0	CCMSLIB00003135664
1995	spectra_filtered.mgf	*..*		:2461	3720	-1	0	810.6	1	0.955459	0	0	16863600.0	5212740.0	Spectral Match to 1-Octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1995	-1	GNPS-NIST14-MATCHES.mgf	1168.3				8	0	0.947021	809.653	0	CCMSLIB00003138207
2570	spectra_filtered.mgf	*..*		:2357	957	-1	0	815.7	1	0.954979	0	0	1473320.0	2789320.0	Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2570	-1	GNPS-NIST14-MATCHES.mgf	2.09511				8	0	0.00170898	815.698	0	CCMSLIB00003135443
1668	spectra_filtered.mgf	*..*		:3265	4650	-1	0	706.538	1	0.954467	0	0	922457.0	249344000.0	Spectral Match to 1,2-Dipentadecanoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1668	-1	GNPS-NIST14-MATCHES.mgf	1.03663				7	0	0.000732422	706.539	0	CCMSLIB00003139137
2193	spectra_filtered.mgf	*..*		:2626	5749	-1	0	784.584	0	0.953499	0	0	25358800.0	1254680.0	Spectral Match to Arachidonoylthio-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2193	-1	GNPS-NIST14-MATCHES.mgf	1363.79				7	0	1.07001	785.654	0	CCMSLIB00003140236
1501	spectra_filtered.mgf	*..*		:2488	931	-1	0	706.537	1	0.953298	0	0	7437560.0	14227700.0	Spectral Match to 1-Myristoyl-2-palmitoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1501	-1	GNPS-NIST14-MATCHES.mgf	1429.87				10	0	1.01025	705.527	0	CCMSLIB00003135417
1917	spectra_filtered.mgf	*..*		:2572	3351	-1	0	746.574	1	0.953092	0	0	2883830.0	84681000.0	Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1917	-1	GNPS-NIST14-MATCHES.mgf	5.39574				6	0	0.00402832	746.57	0	CCMSLIB00003137838
1530	spectra_filtered.mgf	*..*		:2576	4876	-1	0	730.541	1	0.952457	0	0	4554970.0	1122600.0	Spectral Match to 1,2-Dipalmitoleoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1530	-1	GNPS-NIST14-MATCHES.mgf	1301.26				10	0	0.950623	729.59	0	CCMSLIB00003139363
1989	spectra_filtered.mgf	*..*		:2493	1621	-1	0	734.568	1	0.952349	0	0	50631400.0	341278000.0	Spectral Match to 1-Stearoyl-2-myristoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1989	-1	GNPS-NIST14-MATCHES.mgf	3.15741				6	0	0.00231934	734.57	0	CCMSLIB00003136108
2065	spectra_filtered.mgf	*..*		:2461	3720	-1	0	810.6	1	0.951802	0	0	16863600.0	14551900.0	Spectral Match to 1-Octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2065	-1	GNPS-NIST14-MATCHES.mgf	0.828259				6	0	0.000671387	810.601	0	CCMSLIB00003138207
1513	spectra_filtered.mgf	*..*		:2488	931	-1	0	706.537	1	0.950668	0	0	7437560.0	14179100.0	Spectral Match to 1-Myristoyl-2-palmitoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1513	-1	GNPS-NIST14-MATCHES.mgf	1430.21				10	0	1.0105	705.526	0	CCMSLIB00003135417
2159	spectra_filtered.mgf	*..*		:2431	285	-1	0	746.588	1	0.95027	0	0	1918220.0	10623600.0	Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2159	-1	GNPS-NIST14-MATCHES.mgf	2675.75				7	0	1.99768	748.586	0	CCMSLIB00003134771
2158	spectra_filtered.mgf	*..*		:2747	187	-1	0	786.604	1	0.949363	0	0	534093.0	63766400.0	Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2158	-1	GNPS-NIST14-MATCHES.mgf	60.2124				9	0	0.0473633	786.651	0	CCMSLIB00003134673
2500	spectra_filtered.mgf	*..*		:2501	85	-1	0	772.586	1	0.949291	0	0	12134500.0	12081800.0	Spectral Match to 1-(1Z-Octadecenyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2500	-1	GNPS-NIST14-MATCHES.mgf	46.3737				7	0	0.0358276	772.622	0	CCMSLIB00003134571
2639	spectra_filtered.mgf	*..*		:1417	4614	-1	0	815.703	1	0.949236	0	0	287760.0	3372500.0	Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2639	-1	GNPS-NIST14-MATCHES.mgf	1157.7				6	0	0.944336	816.647	0	CCMSLIB00003139101
2425	spectra_filtered.mgf	*..*		:26	540	-1	0	184.073	1	0.948233	0	0	2920060.0	217090.0	PHOSPHORYLCHOLINE M+H	GNPS-MSMLS	temp/spectra_filtered.mgf2425	-1	GNPS-MSMLS.mgf	1.8237				6	0	0.000335693	184.073	0	CCMSLIB00005464291
2497	spectra_filtered.mgf	*..*		:2380	110	-1	0	788.612	1	0.947489	0	0	577352.0	2850630.0	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2497	-1	GNPS-NIST14-MATCHES.mgf	1358.91				7	0	1.07166	789.684	0	CCMSLIB00003134596
2063	spectra_filtered.mgf	*..*		:1858	3903	-1	0	760.586	1	0.947013	0	0	15161200.0	863087000.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2063	-1	GNPS-NIST14-MATCHES.mgf	0.160495				7	0	0.00012207	760.586	0	CCMSLIB00003138390
946	spectra_filtered.mgf	*..*		:4719	5011	-1	0	284.3	1	0.946539	0	0	6162870.0	41424400.0	Spectral Match to Octadecanamide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf946	-1	GNPS-NIST14-MATCHES.mgf	18.9997				8	0	0.00540161	284.295	0	CCMSLIB00003139498
2410	spectra_filtered.mgf	*..*		:2493	1621	-1	0	734.568	1	0.945416	0	0	50631400.0	1358420.0	Spectral Match to 1-Stearoyl-2-myristoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2410	-1	GNPS-NIST14-MATCHES.mgf	2.4927				6	0	0.00183105	734.57	0	CCMSLIB00003136108
2032	spectra_filtered.mgf	*..*		:2461	3720	-1	0	810.6	1	0.944955	0	0	16863600.0	24256600.0	Spectral Match to 1-Octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2032	-1	GNPS-NIST14-MATCHES.mgf	0.677666				7	0	0.000549316	810.601	0	CCMSLIB00003138207
2804	spectra_filtered.mgf	*..*		:1417	4614	-1	0	815.703	1	0.944418	0	0	287760.0	10106600.0	Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2804	-1	GNPS-NIST14-MATCHES.mgf	3.74126				7	0	0.00305176	815.7	0	CCMSLIB00003139101
2389	spectra_filtered.mgf	*..*		:1858	3903	-1	0	760.586	1	0.943636	0	0	15161200.0	6286800.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2389	-1	GNPS-NIST14-MATCHES.mgf	46.7843				7	0	0.0355835	760.622	0	CCMSLIB00003138390
2090	spectra_filtered.mgf	*..*		:1858	3903	-1	0	760.586	1	0.943338	0	0	15161200.0	43509700.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2090	-1	GNPS-NIST14-MATCHES.mgf	0.240743				7	0	0.000183105	760.586	0	CCMSLIB00003138390
2248	spectra_filtered.mgf	*..*		:2461	3720	-1	0	810.6	1	0.942922	0	0	16863600.0	3046590.0	Spectral Match to 1-Octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2248	-1	GNPS-NIST14-MATCHES.mgf	1318.74				6	0	1.06897	811.669	0	CCMSLIB00003138207
2839	spectra_filtered.mgf	*..*		:1417	4614	-1	0	815.703	1	0.94192	0	0	287760.0	3981240.0	Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2839	-1	GNPS-NIST14-MATCHES.mgf	3.44196				8	0	0.00280762	815.7	0	CCMSLIB00003139101
1727	spectra_filtered.mgf	*..*		:1461	4494	-1	0	626.217	1	0.941084	0	0	11103900.0	1918580.0	Contaminant vial septum ThermoFisher C5000-44B M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1727	-1	GNPS-LIBRARY.mgf	3158.99				20	0	1.97821	628.195	0	CCMSLIB00005435819
2726	spectra_filtered.mgf	*..*		:1417	4614	-1	0	815.703	1	0.940768	0	0	287760.0	16175100.0	Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2726	-1	GNPS-NIST14-MATCHES.mgf	3.66644				6	0	0.00299072	815.7	0	CCMSLIB00003139101
2000	spectra_filtered.mgf	*..*		:2501	85	-1	0	772.586	1	0.940006	0	0	12134500.0	4817210.0	Spectral Match to 1-(1Z-Octadecenyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2000	-1	GNPS-NIST14-MATCHES.mgf	76.7101				8	0	0.0592651	772.527	0	CCMSLIB00003134571
701	spectra_filtered.mgf	*..*		:1896	1896	-1	0	314.269	1	0.939624	0	0	70982300.0	1710570.0	Candidate Alanine/Sarcosine-C15:0 (delta mass:224.2139) M+H	GNPS-N-ACYL-LIPIDS-MASSQL	temp/spectra_filtered.mgf701	-1	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	0.679746				6	0	0.000213623	314.269	0	CCMSLIB00016340301
2477	spectra_filtered.mgf	*..*		:2185	629	-1	0	750.561	1	0.939544	0	0	153295.0	11472200.0	Spectral Match to 1-Palmitoyl-2-thiopalmitoyl phosphatidylcholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2477	-1	GNPS-NIST14-MATCHES.mgf	2583.84				8	0	1.93933	748.622	0	CCMSLIB00003135115
1666	spectra_filtered.mgf	*..*		:996	3746	-1	0	766.571	1	0.938729	0	0	468624.0	7335300.0	Spectral Match to Eicosapentaenoyl PAF C-16 from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1666	-1	GNPS-NIST14-MATCHES.mgf	2587.52				7	0	1.98352	768.555	0	CCMSLIB00003138233
1819	spectra_filtered.mgf	*..*		:2463	2742	-1	0	782.571	1	0.938223	0	0	550572.0	194578000.0	Spectral Match to 1,2-Dilinoleoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1819	-1	GNPS-NIST14-MATCHES.mgf	1.32588				6	0	0.0010376	782.57	0	CCMSLIB00003137229
2519	spectra_filtered.mgf	*..*		:2185	629	-1	0	750.561	1	0.937679	0	0	153295.0	6910270.0	Spectral Match to 1-Palmitoyl-2-thiopalmitoyl phosphatidylcholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2519	-1	GNPS-NIST14-MATCHES.mgf	2583.76				7	0	1.93927	748.622	0	CCMSLIB00003135115
2574	spectra_filtered.mgf	*..*		:2291	10661	-1	0	832.583	1	0.93767	0	0	118007000.0	3000240.0	PC-DAG (20:4/20:3) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf2574	-1	GNPS-LIBRARY.mgf	1065.17				8	0	0.886841	831.696	0	CCMSLIB00006678074
2434	spectra_filtered.mgf	*..*		:2747	187	-1	0	786.604	1	0.937324	0	0	534093.0	13874200.0	Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2434	-1	GNPS-NIST14-MATCHES.mgf	1354.7				8	0	1.06561	787.67	0	CCMSLIB00003134673
1916	spectra_filtered.mgf	*..*		:2610	835	-1	0	792.59	1	0.937164	0	0	100824.0	32966100.0	Spectral Match to Docosahexaenoyl PAF C-16 from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1916	-1	GNPS-NIST14-MATCHES.mgf	0.616058				8	0	0.000488281	792.591	0	CCMSLIB00003135321
1864	spectra_filtered.mgf	*..*		:2610	835	-1	0	792.59	1	0.936444	0	0	100824.0	7246580.0	Spectral Match to Docosahexaenoyl PAF C-16 from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1864	-1	GNPS-NIST14-MATCHES.mgf	0.616058				6	0	0.000488281	792.591	0	CCMSLIB00003135321
2405	spectra_filtered.mgf	*..*		:2380	110	-1	0	788.612	1	0.936127	0	0	577352.0	32289700.0	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2405	-1	GNPS-NIST14-MATCHES.mgf	74.919				6	0	0.059082	788.671	0	CCMSLIB00003134596
604	spectra_filtered.mgf	*..*		:4684	5620	-1	0	283.26	1	0.935825	0	0	2285130.0	3446840.0	Spectral Match to 3-Hydroxyoctadecanoic Acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf604	-1	GNPS-NIST14-MATCHES.mgf	7040.72				11	0	1.99435	281.266	0	CCMSLIB00003140107
2103	spectra_filtered.mgf	*..*		:2799	4623	-1	0	782.569	1	0.933582	0	0	149509.0	2775070.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2103	-1	GNPS-NIST14-MATCHES.mgf	2528.47				6	0	1.9787	780.59	0	CCMSLIB00003139110
2223	spectra_filtered.mgf	*..*		:2748	842	-1	0	810.599	1	0.933466	0	0	226566.0	14779500.0	Spectral Match to 1-Octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2223	-1	GNPS-NIST14-MATCHES.mgf	1319.95				7	0	1.06995	811.669	0	CCMSLIB00003135328
2205	spectra_filtered.mgf	*..*		:2501	85	-1	0	772.586	1	0.933412	0	0	12134500.0	9616530.0	Spectral Match to 1-(1Z-Octadecenyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2205	-1	GNPS-NIST14-MATCHES.mgf	2533.8				7	0	1.95758	774.544	0	CCMSLIB00003134571
2442	spectra_filtered.mgf	*..*		:2380	110	-1	0	788.612	1	0.933278	0	0	577352.0	7479080.0	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2442	-1	GNPS-NIST14-MATCHES.mgf	75.6156				6	0	0.0596313	788.672	0	CCMSLIB00003134596
744	spectra_filtered.mgf	*..*		:27816	27816	-1	0	398.233	1	0.932977	0	0	112.289	4003100.0	302776-68-7 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf744	-1	MSNLIB-POSITIVE.mgf	0.996222				8	0	0.000396729	398.233	0	CCMSLIB00012323239
2257	spectra_filtered.mgf	*..*		:2501	85	-1	0	772.586	1	0.930717	0	0	12134500.0	8686160.0	Spectral Match to 1-(1Z-Octadecenyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2257	-1	GNPS-NIST14-MATCHES.mgf	1311.66				9	0	1.01337	771.573	0	CCMSLIB00003134571
3	spectra_filtered.mgf	*..*		:5294	5294	-1	0	258.11	1	0.930211	0	0	461396000.0	1924090.0	L-alpha-Glycerylphosphorylcholine - 40.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf3	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	0.945878				6	0	0.000244141	258.11	0	CCMSLIB00006121569
2141	spectra_filtered.mgf	*..*		:1544	5126	-1	0	720.444	1	0.930013	0	0	56650.0	9191070.0	Spectral Match to KDdiA-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2141	-1	GNPS-NIST14-MATCHES.mgf	1200.97				7	0	0.865234	719.579	0	CCMSLIB00003139613
2166	spectra_filtered.mgf	*..*		:1544	5126	-1	0	720.444	1	0.929908	0	0	56650.0	29755500.0	Spectral Match to KDdiA-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2166	-1	GNPS-NIST14-MATCHES.mgf	1595.85				8	0	1.14972	721.594	0	CCMSLIB00003139613
1740	spectra_filtered.mgf	*..*		:2610	835	-1	0	792.59	1	0.929673	0	0	100824.0	3201400.0	Spectral Match to Docosahexaenoyl PAF C-16 from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1740	-1	GNPS-NIST14-MATCHES.mgf	2497.11				7	0	1.97919	794.569	0	CCMSLIB00003135321
2399	spectra_filtered.mgf	*..*		:2747	187	-1	0	786.604	1	0.929607	0	0	534093.0	28209700.0	Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2399	-1	GNPS-NIST14-MATCHES.mgf	1354.55				7	0	1.06549	787.669	0	CCMSLIB00003134673
1312	spectra_filtered.mgf	*..*		:2356	2356	-1	0	386.341	1	0.927798	0	0	3857410.0	907486.0	Candidate 2-phenethylamine-C18:1 (delta mass:264.245) M+H	GNPS-N-ACYL-LIPIDS-MASSQL	temp/spectra_filtered.mgf1312	-1	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	2.13277				10	0	0.000823975	386.342	0	CCMSLIB00016340761
1977	spectra_filtered.mgf	*..*		:1544	5126	-1	0	720.444	1	0.927252	0	0	56650.0	62593400.0	Spectral Match to KDdiA-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1977	-1	GNPS-NIST14-MATCHES.mgf	2593.92				9	0	1.86877	718.575	0	CCMSLIB00003139613
222	spectra_filtered.mgf	*..*		:41175	53174	-1	0	302.305	1	0.927246	0	0	14894800.0	11965900.0	Massbank:LU100204 2,2'-(Tetradecylimino)diethanol|Tetradecyldiethanolamine M+H	MASSBANK	temp/spectra_filtered.mgf222	-1	MASSBANK.mgf	118.515				8	0	0.0358276	302.269	0	CCMSLIB00005766726
