"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"833_428.41_3.2",833,428.409954541659,3.2009153,"C26H50O3"
"847_543.34_3.2",847,543.343059911577,3.2417157,"C31H46N2O6"
"848_529.33_3.2",848,529.327869549087,3.2448666,"C30H41NO6"
"85_262.24_0.6",85,262.237692323132,0.60476273,"C14H31NO3"
"850_530.35_3.3",850,530.348040940801,3.2956269,"C31H44O6"
"853_485.29_3.3",853,485.290205446657,3.2551951,"C29H40O6"
"854_502.32_3.3",854,502.316762061976,3.253116,"C29H40O6"
"866_315.25_3.3",866,315.252885761889,3.3399997,"C18H34O4"
"87_174.19_0.6",87,174.185227807648,0.60468626,"C10H20O"
"893_485.29_3.4",893,485.290193233706,3.395403,"C29H40O6"
"894_502.32_3.4",894,502.316752589807,3.394871,"C29H40O6"
"895_507.27_3.4",895,507.271653394605,3.3534117,"C29H40O6"
"909_543.34_3.4",909,543.343089615397,3.423042,NA
"916_532.28_3.4",916,532.277661064982,3.448909,"C26H34N4O7"
"917_548.3_3.4",917,548.300600938005,3.4497156,"C33H38O6"
"918_531.27_3.4",918,531.274795827142,3.4484208,"C33H38O6"
"919_589.33_3.5",919,589.327524541479,3.4509704,NA
"922_576.33_3.5",922,576.33253854176,3.4586265,"C35H47NO7"
"926_531.35_3.5",926,531.351121972652,3.4541595,"C24H43N5O7"
"927_530.35_3.5",927,530.348081671141,3.4550664,"C31H47NO6"
"947_507.27_3.6",947,507.271748602145,3.5512538,"C26H40N2O9"
"965_485.29_3.5",965,485.290195176003,3.549966,"C29H40O6"
"966_502.32_3.6",966,502.316781712084,3.550014,"C29H40O6"
"977_543.34_3.7",977,543.34305236302,3.675391,"C31H46N2O6"
"978_530.35_3.7",978,530.347861812538,3.6731107,"C31H44O6"
