"samples"	"LV1"	"LV2"
"20260624_CVOL_Darleen_MDM_160526_PET100.mzML"	-8.49942141549245	0.900871766533706
"20260624_CVOL_Darleen_MDM_160526_PS100.mzML"	-3.95028892180526	1.88600486151661
"20260624_CVOL_Darleen_MDM_160526_untreated.mzML"	-2.21623402524724	-0.127525408299648
"20260624_CVOL_Darleen_MDM_A_190626_PET100.mzML"	-11.0099626290385	-4.16009092922735
"20260624_CVOL_Darleen_MDM_A_190626_PS100.mzML"	-13.8251804414616	2.68188535564565
"20260624_CVOL_Darleen_MDM_A_190626_untreated.mzML"	-12.4089270940213	-0.188680938829395
"20260624_CVOL_Darleen_MDM_B_190626_PET100.mzML"	-8.63534593819945	-1.97987086617628
"20260624_CVOL_Darleen_MDM_B_190626_PS100_20260626090336.mzML"	-11.226172754959	2.0102134263695
"20260624_CVOL_Darleen_MDM_B_190626_untreated.mzML"	-4.51573239677918	-2.04361874874501
