	msms_score	matched_peaks	feature_id	reference_id	short_inchikey
46	0.20149121635502076	11	41	223092	QIXITOKKSWXPKQ
47	0.22624068656660787	12	41	279130	JDTWZSUNGHMMJM
48	0.28559899576117886	19	43	15846	UFJICWBLJCYNIK
49	0.6220175776155424	21	43	25809	RFLOWTCRLWEZFB
50	0.31478995644807467	16	43	27288	PWXCLVASQNMYJV
51	0.20202603064141003	21	43	64444	YBQHMMDMTXCKCE
52	0.3151322538662007	19	43	133755	GCSUVJPMEZMOIC
53	0.29160836377917526	10	43	142677	FRLKVIXBUZDQBP
54	0.3435059416649335	14	43	177821	MPUVBVXDFRDIPT
55	0.21450178113832816	16	43	181474	OJGYMABOCUEUFF
56	0.27296116546969096	17	43	183292	PRPCIKOXPKFFLL
57	0.34458124508802235	21	43	268004	VQAMJDZPHVOGBL
58	0.5355438773403021	18	44	180297	AYXYPKUFHZROOJ
59	0.21795585478233725	14	44	181291	JEYBTEGKLABASW
60	0.3276355198471965	19	44	233817	AKVBCGQVQXPRLD
61	0.2520179603816225	20	44	239808	FYHHDJRMDOBZJF
62	0.31960895500566755	12	44	265087	CDLVFVFTRQPQFU
63	0.5327463411044544	21	44	267584	UQXNEWQGGVUVQA
64	0.2234457775849815	8	44	273983	REWYJJRDEOKNBQ
65	0.20444714129958458	13	44	283556	APNZXFAZHQHILW
66	0.4755653154981557	19	44	288473	HDIIAKZNFLPDPT
67	0.6145740164365648	11	46	236593	GYDJEQRTZSCIOI
68	0.3922109000143352	11	51	54048	DFVFTMTWCUHJBL
69	0.2636627231016489	13	51	88542	TWTJIYXWWAQKGT
70	0.3025817802437009	12	51	196110	NUOADXFOULDPJQ
71	0.30626386453820054	18	52	12913	GUAHPAJOXVYFON
72	0.25028539858330634	21	54	149597	FMXMGMPOZHXTSH
73	0.47788639290575796	15	54	264707	DXHNHQIKLTZOQX
74	0.5405967692677813	10	55	134171	SVJAUSAOZOLUJQ
75	0.3557055489430623	16	55	142659	XWYDITRQXWMULZ
76	0.5220276139589238	11	55	219225	CSKRFYUNLAVIQP
77	0.6405702088197408	15	55	270195	SOEACRLLVZHBKW
78	0.25373823149305763	24	56	117349	BFUNRYBWWBWDQA
79	0.2696987564483673	19	56	133464	SMAUMNRVOPPBNC
80	0.24947184172809306	20	56	251548	TZEMYNIWYNDOLG
81	0.20109368526007454	15	60	87244	KYKBHRVKONYRBO
82	0.222990011268011	11	60	268128	UGJMXCAKCUNAIE
83	0.4547470681263103	33	64	31640	ZSFBNUBMKXAEFD
84	0.3629618818551782	20	64	33783	ZYQJGZAVMHNFNY
85	0.20524236435809612	11	64	141564	MDIDMOWWLBGYPG
86	0.6384815861687723	33	64	263542	YIMYIHLJRZROLC
87	0.25343631491401647	13	64	281237	RHGLPNYASVWIET
88	0.37790528394266104	20	65	67830	YBWPFLPQZXWNNM
89	0.2538591709948131	20	65	242664	VHHUMCJOXTZJOX
90	0.39899713397000675	19	66	132043	FCSJBORCTWILJP
91	0.2538270066657892	27	68	37053	YVKUTJPUPFQBON
92	0.20359566174404956	22	68	46049	NEZWJGLSYGBROR
93	0.2293306575735846	18	68	82133	WNOQXIPJLNOPEB
94	0.318100240374654	28	68	92044	HUJDEHIXVKEMDT
95	0.5169249603944235	31	68	100567	DYUCHOKALYJDDA
96	0.38961325864531177	27	68	164066	HCTPVUMRJVCBEC
97	0.29942775824469126	25	68	171664	CSVASSXLPBSZKN
98	0.27595474306465334	17	68	173527	PGYVZKVDXNIABS
99	0.24410024927505208	22	68	219921	LLFYPIZGMJTOOC
100	0.24116340473128423	28	68	246501	VPXKYNHYSKALJR
101	0.2105600091161156	25	68	276085	PKLKOVRXISCXGF
102	0.47054854451513406	30	69	39767	DAPKZWZFZZOSES
103	0.38544228666646146	28	69	57543	VXKIXSZTEOLWMG
104	0.526696612549969	16	71	9035	NAOOUNZOTXOKLH
105	0.499868814980402	16	71	125603	GEBSCDUSDPNKAI
106	0.44155210007552215	16	71	128354	MWCXITBJYNLUKW
107	0.5125074624923259	16	71	131980	NPYMBBDNYNNLDK
108	0.3343237650380167	16	71	198031	PEWCJTLDYTZPGN
109	0.2694885535249414	26	73	66673	JIAAQKAOFZRDCM
110	0.42776756467647936	36	73	90651	YORFARYZVMMOCP
111	0.4358376802211483	31	73	221873	JZDUBTRQFFMDRN
112	0.24323954712744872	19	74	166282	YWVFNBYKFOWGPG
113	0.34751934536728263	7	76	48330	YHGNXEIQSHICNK
114	0.3023564832596846	7	76	50680	YMPSDIOQNNBLRO
115	0.39925443921074366	7	76	57604	XVTAQSGZOGYIEY
116	0.35620809766136313	7	76	109483	CJXMVKYNVIGQBS
117	0.422097043689991	7	76	178035	OYXTZAZUFUWSIR
118	0.4736724917689612	7	76	198621	JJXPTUWJVQUHKN
119	0.5335367192739692	7	76	199731	MSTDXOZUKAQDRL
120	0.2603979110402774	7	76	217185	CJEXJTRQJSWEAS
121	0.24884180329837954	7	76	236595	MNHWRUCVFATHDL
122	0.44748197218075414	7	76	275639	VMUXSMXIQBNMGZ
123	0.394925418396866	20	81	31125	JWTAWEGUCCQPAM
124	0.4391972705651987	13	81	91051	LWVOWKXWHFNTLO
125	0.26428280998974146	14	81	122512	UUNPOIBDFMMWPX
126	0.23779730055605738	10	81	145664	NGOWJAIPSPMOOJ
127	0.4637714388782047	13	81	163228	WRCNAOJPCHQUCI
128	0.29212916038111636	9	81	171769	UAINLAXRDPKCOO
129	0.47169314298459547	38	81	213875	BCUWVFLBSZYRPA
130	0.3477245746704957	32	83	112674	CNUUHKVLRVPYKE
131	0.44612023963532693	19	83	116661	BITFKLCIIJKNRC
132	0.2629524177769216	25	83	125767	ICQDSEWZOQKQSL
133	0.5279971579648063	14	83	138938	GZYSVGWNLDGWPZ
134	0.43531478715574184	31	83	168822	FNRMQWCILBQYJD
135	0.30976974095359144	24	83	236005	WVIOCVKUTMTYBR
136	0.4342320537714181	24	83	240755	KOKBMHVIQKIKLY
137	0.33564608024905135	13	83	253106	OGQXAZJUVVPCRL
138	0.2621066747415952	12	83	259103	LXKKOLHRNROBTR
139	0.4584502129547651	22	83	282327	ZOKXIFXOULCJPE
140	0.40288386049596703	10	87	167259	QDBLJDVWLXPWOQ
141	0.24856911636132442	10	96	43189	UGSHXVXFFPLXBZ
142	0.21810615819548795	9	96	65167	QBZBEMFNBTTWIR
143	0.43075868668251155	10	96	73005	DPSDDXTZAXTWGN
144	0.28153774739924736	10	96	93886	MCOVUDBVHLCDBW
145	0.36260483422402645	12	96	97246	PJAHPEXZNWUNLF
146	0.27371679029102225	10	96	129454	XRHYCUATGCTOOP
147	0.2207768543301698	10	96	188482	CUAPOUHDJKWLOB
148	0.3476300769964854	8	96	208263	ZDJGIZATHIZKGW
149	0.4395541606228602	13	98	2857	XFTQAVYYHITIQO
150	0.5808563673823752	16	98	5466	OHERZLWVBJCXOF
151	0.5035898161312629	16	98	16732	PDPXUAQJLFCBMN
152	0.20908400698156732	16	98	27940	GMDASBWUUSIEDT
153	0.5968815203879231	14	98	38154	LSQXNMXDFRRDSJ
154	0.46533781047037714	16	98	50466	NRZWYNLTFLDQQX
155	0.3900338227339682	16	98	59125	UQVUDZCZDLISBR
156	0.6439372172732001	13	98	78913	VEVHOGLUQUBJBW
157	0.5801563200318411	15	98	79461	VKLUQIHDWABKNX
158	0.31399626051146884	16	98	82206	XMLSXPIVAXONDL
159	0.2564232049332873	13	98	83728	IKEHOXWJQXIQAG
160	0.4438024621083309	15	98	87796	UEVFTEJYOXJPNL
161	0.7207242796883249	14	98	102985	WALBTDFSFTVXII
162	0.5384472572891096	15	98	109455	FHJZGXHSMOTXFD
163	0.28998413801513556	16	98	118618	OKLNGCVEHOKJIY
164	0.4251862972172497	13	98	126990	XOUQAVYLRNOXDO
165	0.3983238359944472	16	98	149706	NRJNURQNUNRQKZ
166	0.3403696488912238	15	98	158327	SNKLPZOJLXDZCW
167	0.20079984657327396	15	98	168622	NFHFXJDPAATBQI
168	0.25738208029930043	8	98	171640	VHHBADJEQDLCIU
169	0.4607962086415608	15	98	172928	YVLHTQPPMZOCOW
170	0.4940466217278416	16	98	182666	ZNPSUQQXTRRSBM
171	0.2685434156680907	16	98	185215	AEDQRPWBADQTOV
172	0.5025114945160355	15	98	200913	DTCVWQAPCDRBKX
173	0.3619074042306052	16	98	206616	QJQIVZBVEBCTKR
174	0.482149787916509	16	98	218060	MNURSSRQBKQLKF
175	0.643575446717487	15	98	222874	CVUAHQAQHICPSF
176	0.3484354340425042	16	98	228959	KUNNUNBSGQSGDY
177	0.5383699336893282	15	98	232283	VLALIZFXVWENNV
178	0.542646297876908	16	98	249967	LWZQGUMHXPGQAF
179	0.4734719689165143	16	98	257961	NKBJGXPRVGVICE
180	0.42729966568200417	16	98	258253	GVONPEQEUQYVNH
181	0.30894722773273026	14	98	266432	OVGORFFCBUIFIA
182	0.4570870935984969	15	98	283185	YIQUTYFGUKCQCY
183	0.4179718739058217	7	101	230834	SYELZBGXAIXKHU
184	0.4940990777487	9	103	58000	OCHZTELGZBWSJD
185	0.43647012747607844	7	105	60820	DXRJDPYAUGGBPB
186	0.5597860733008749	7	105	79340	IIHODMXLVYVECB
187	0.5297327147670943	7	105	84174	UQAARSRFYUOBII
188	0.6860248499978029	7	105	206798	BTUSGZZCQZACPT
189	0.377457010626022	7	107	158313	KFQUQCFJDMSIJF
190	0.2952717722155373	10	109	5745	CBQXHTWJSZXYSK
191	0.3169547697895101	10	109	22028	GHCQMGVIUTVVME
192	0.5112155163280491	10	109	76743	RJLAJQDKXWWUNG
193	0.3753532043412343	10	109	138371	POIARNZEYGURDG
194	0.3254868427981067	9	109	166238	HYYFMTHLPBTTPM
195	0.3063330238566479	9	109	198580	KTDAEZJBJUWAPC
196	0.35366359370666123	9	109	229899	UWWCASOGCPOGJP
197	0.27865102816080184	10	109	237826	YKVWPZJHENXDAJ
198	0.4163874268154813	9	109	242173	UXMQORVHJMUQFD
199	0.7325342656735485	9	109	267014	PSJUKNBMBYBQSO
200	0.3882004948717646	7	110	158313	KFQUQCFJDMSIJF
201	0.29535816428405703	8	111	5745	CBQXHTWJSZXYSK
202	0.2999533132667962	8	111	22028	GHCQMGVIUTVVME
203	0.49210718664646713	8	111	76743	RJLAJQDKXWWUNG
204	0.3643393856324852	7	111	138371	POIARNZEYGURDG
205	0.290986522707258	7	111	198580	KTDAEZJBJUWAPC
206	0.2766190716385209	8	111	237826	YKVWPZJHENXDAJ
207	0.7004784546649201	7	111	267014	PSJUKNBMBYBQSO
208	0.2213276335771394	13	112	15754	SSDLCRAPQKJETK
209	0.2418914737766301	12	112	31057	SZWBRVPZWJYIHI
210	0.2517331948519218	12	112	56710	RZOQSQQQVAELHL
211	0.24564088821942429	12	112	87262	VLVILBSSXMZZCB
212	0.2329446683007829	9	112	128144	BPMFQXXZWSBLRP
213	0.4218547319248701	7	112	132467	JGWYWWRNBCMLOE
214	0.36961023779386504	13	112	133040	KLTKQWRPJDRMTL
215	0.30018462048861344	14	112	151850	TYUCDLXRFGFSBR
216	0.2682357612748349	13	112	155275	FIRYVNFRBPOEGB
217	0.30502059948222776	11	112	158569	GLWHNBIQKCPVTP
218	0.21151408569712893	13	112	216233	NBHKNHAIXORYMW
219	0.276130339217186	13	112	216722	CHQSBPSGBSLDOC
220	0.2761435458566352	14	112	222251	KEUMBYCOWGLRBQ
221	0.2644661040149861	13	112	239936	FIZZAWTVIDYQPI
222	0.2405110203729715	14	112	255009	RKKGFWOMSDLRQL
223	0.3283780375035672	13	112	288694	VFNUNYPYULIJSN
224	0.343033426183647	10	113	15744	XYDSFEQOFYTNPI
225	0.30296464210149693	7	113	19508	QGZYJASAHYVAGY
226	0.3324685252701822	7	113	30553	ABQWPANFECMPDF
227	0.22924457601168013	7	113	43651	LJOQBYPPAKFCAK
228	0.36103174551753964	8	113	43866	RUMAEWSTZMMYEA
229	0.32205212824207186	12	113	44918	SVGRFFQYJBPQCV
230	0.42517967418411545	8	113	50560	VFQHDHCULQXEEQ
231	0.29321180191111773	9	113	57220	VCEKRVKDCDMYNH
232	0.30427689985824996	7	113	61619	KPSZGBRARBOMHQ
233	0.26223200315693973	7	113	98209	XJQNLYIIAXPVHU
234	0.34691559980361425	7	113	104622	OKQQXHUICMLKQI
235	0.4107782602939558	7	113	108719	DWIWLEGGRHIXAH
236	0.37166816866369595	8	113	138721	ZQATVHPQQMKCGK
237	0.38719925354617724	9	113	149271	VRIIYIKJSPNRBT
238	0.3709726289448813	9	113	151097	XPJWLGZQJGVNCV
239	0.22241759329458338	11	113	156144	YHQSAPYIPYYEMD
240	0.40130006808330554	11	113	166819	NELWOGPGYCIELO
241	0.41575369034757487	9	113	174715	QNSVTPUDNHNRQZ
242	0.3281404007112435	12	113	184098	OHRYPZSDRFBQMN
243	0.2974388567611453	7	113	198230	QDVCTVPRLKNDMC
244	0.39685648674000257	9	113	200185	PXLHVTKVLYYEJL
245	0.27133681276650246	8	113	201303	XCWUWQXTHOXUPO
246	0.34192570611399664	8	113	210770	KMNCFSCPIUXTDN
247	0.418649225278397	10	113	213518	CMJGAYUQSLJSCR
248	0.33448821204053225	7	113	215378	CQTPXERAFJKQTG
249	0.3833621208292431	7	113	219770	SCTKDFCQZSBHEE
250	0.5997124093518255	8	113	219957	DQUXXEYAJDQQTP
251	0.22444065897478485	7	113	222853	LMJVXQOOTLMXHB
252	0.2959056450003444	7	113	234394	MULQNHFPITZQPI
253	0.3903312085709032	8	113	243328	CYUIQPZRYPIJJM
254	0.42799112505823855	7	113	257660	IRHITZXGUBMNBQ
255	0.28269009853156624	8	113	264422	QRVBDARSLCVPDT
256	0.25634034645970954	7	113	281695	VSBRZDVIDWVOEU
257	0.3477483975478865	12	115	2857	XFTQAVYYHITIQO
258	0.5667794576082051	14	115	5466	OHERZLWVBJCXOF
259	0.39595693318843894	14	115	16732	PDPXUAQJLFCBMN
260	0.5433413539658559	7	115	25734	WTFMBIIXZCPCMT
261	0.40773651595423976	11	115	38154	LSQXNMXDFRRDSJ
262	0.2622880031180907	14	115	48449	LBYIRHZOBVXZRJ
263	0.4345969297757665	14	115	50466	NRZWYNLTFLDQQX
264	0.4031586491576894	15	115	59125	UQVUDZCZDLISBR
265	0.4723738105889996	11	115	78913	VEVHOGLUQUBJBW
266	0.613208504242012	13	115	79461	VKLUQIHDWABKNX
267	0.21961930106592087	14	115	82206	XMLSXPIVAXONDL
268	0.22115289619837342	10	115	83728	IKEHOXWJQXIQAG
269	0.34382606129738613	11	115	87796	UEVFTEJYOXJPNL
270	0.5291045694433174	10	115	102985	WALBTDFSFTVXII
271	0.41727521790520783	13	115	109455	FHJZGXHSMOTXFD
272	0.2526576838989481	15	115	118618	OKLNGCVEHOKJIY
273	0.32900943647642245	11	115	126990	XOUQAVYLRNOXDO
274	0.3368603207266409	15	115	149706	NRJNURQNUNRQKZ
275	0.28208891202139896	11	115	158327	SNKLPZOJLXDZCW
276	0.5814148044388799	7	115	171640	VHHBADJEQDLCIU
277	0.33542055107861846	12	115	172928	YVLHTQPPMZOCOW
278	0.39091995948517827	13	115	182666	ZNPSUQQXTRRSBM
279	0.25569465332737207	13	115	185215	AEDQRPWBADQTOV
280	0.5741193237088432	7	115	199158	OTAKYGLQNSNZRX
281	0.3966589577042759	12	115	200913	DTCVWQAPCDRBKX
282	0.27456798258597676	14	115	206616	QJQIVZBVEBCTKR
283	0.42513197361909905	14	115	218060	MNURSSRQBKQLKF
284	0.4600109368424539	12	115	222874	CVUAHQAQHICPSF
285	0.26580028206702844	14	115	228959	KUNNUNBSGQSGDY
286	0.4071890803506389	13	115	232283	VLALIZFXVWENNV
287	0.4193157589425681	15	115	249967	LWZQGUMHXPGQAF
288	0.4109623452015317	14	115	257961	NKBJGXPRVGVICE
289	0.34103902755259335	15	115	258253	GVONPEQEUQYVNH
290	0.3220535343096931	12	115	260321	YNVOSOGOBATGLF
291	0.2910653518122428	13	115	266432	OVGORFFCBUIFIA
292	0.3809367791297369	10	115	283185	YIQUTYFGUKCQCY
293	0.5714523423190774	10	117	11098	HXGVTBIULNLCHU
294	0.3115212496844845	7	117	15735	CRSUKNCTBDUAQP
295	0.9328969306666175	10	117	19559	MPIBOQKDJNGGSK
296	0.3472923251548814	11	117	22219	WHTYMTFJEIRTRO
297	0.6338545563474334	9	117	29236	BDHSOIIDXCBNPA
298	0.5758836297342664	10	117	32675	ROIPFIPZYGGKEB
299	0.43481474612403315	10	117	34975	UICIMLZTQIEXLK
300	0.763528472206853	9	117	42891	NUFITPMPWVXRHU
301	0.3134014176752997	8	117	71109	PJQTULYQJAGBNS
302	0.33421133082374704	9	117	93738	AZBZPPAYURKWRE
303	0.5280461496797911	8	117	100689	DWZHHUSCLWJHDY
304	0.3888016184151375	10	117	119135	QPEMILCARSMLRB
305	0.702581495099024	9	117	121025	WZXPZYHJWASHJM
306	0.2986029633435897	10	117	128984	ZYOSTGRSFWOFBC
307	0.670011264965116	11	117	149072	WKMJPPKTUOCJJR
308	0.6228910746558614	10	117	184032	CZKLJNQQXWVVGP
309	0.4633295976345161	11	117	194940	DFAHCHKNTOVDQQ
310	0.4666573226414213	10	117	197643	RLXMQOKUFPBVGV
311	0.46927833849495526	10	117	200403	YXIJNEOZFSAIAQ
312	0.35029686427201406	11	117	214482	GJZDVRWPSAQWEN
313	0.36845352521845	10	117	220549	UTXMWVVQOZAGKZ
314	0.47282653735119873	11	117	285600	KYCSTHBXFQOETE
315	0.6124746204256608	10	117	286910	HBRKVQBUDYDXJN
316	0.3950017171141032	7	125	23829	OTKJDMGTUTTYMP
317	0.5988575608078357	7	125	228216	CILLLUONWCSDCK
318	0.3575484804396303	15	131	29779	RLBHQLPVVYXAQJ
319	0.22138120673313091	17	131	40976	RADIRWIUSSENFC
320	0.35991997819329224	15	131	43317	XLROWUDPZIGXMO
321	0.2654800522428402	17	131	50915	JAPZZAUIIPKQJW
322	0.32428241939775126	16	131	53107	IUPRIYPYBZEDHE
323	0.5883998543130056	16	131	68303	KKXSVZHUGGQUGL
324	0.5371061544998601	17	131	91837	XMPCQTDMPUUQFZ
325	0.23543403241767072	16	131	100018	DBPLRLXFFUKDDB
326	0.5140572037219767	17	131	149587	UWVOJXMWYPOIQV
327	0.32505837552485517	16	131	203249	UQYVFSPLMMYALA
328	0.2977852805214042	13	131	266435	VDFBKBRJTZAUPW
329	0.44401282773017275	15	131	274455	ZBACDSGBJUIJGT
330	0.7859278954873822	18	132	38544	SFIHQZFZMWZOJV
331	0.38433003579812774	13	132	119610	CXUNGJFNAGVPSI
332	0.7291460435947185	17	132	125977	QFIHQWXKTUONPL
333	0.4212321260256944	15	132	157604	AGJAUFUNZWHLKE
334	0.6480500954103192	18	132	248624	CJPAHDXHCYFKCY
335	0.4513422454345464	16	132	251347	OVFMKKLQLQCHKA
336	0.22643061919962715	13	132	274742	DXBDZYJWHXTGMU
337	0.7123445250346442	20	135	38544	SFIHQZFZMWZOJV
338	0.33180487207886417	13	135	119610	CXUNGJFNAGVPSI
339	0.6978217560822904	19	135	125977	QFIHQWXKTUONPL
340	0.37975294888589195	16	135	157604	AGJAUFUNZWHLKE
341	0.5643459116578521	21	135	248624	CJPAHDXHCYFKCY
342	0.39899170218512475	18	135	251347	OVFMKKLQLQCHKA
343	0.21564926223052197	14	135	274742	DXBDZYJWHXTGMU
344	0.3963793039951438	7	138	34054	UFMHYBVQZSPWSS
345	0.8014780524670091	42	139	38544	SFIHQZFZMWZOJV
346	0.37210928182673875	24	139	119610	CXUNGJFNAGVPSI
347	0.7602186637263674	38	139	125977	QFIHQWXKTUONPL
348	0.4115784716002115	33	139	157604	AGJAUFUNZWHLKE
349	0.6639686235318122	39	139	248624	CJPAHDXHCYFKCY
350	0.49970806414008034	35	139	251347	OVFMKKLQLQCHKA
351	0.22929355609433438	21	139	274742	DXBDZYJWHXTGMU
352	0.3627558853050417	18	144	257098	GJDPGFHVEKFXEZ
353	0.811992477090653	48	146	38544	SFIHQZFZMWZOJV
354	0.38677391711369735	27	146	119610	CXUNGJFNAGVPSI
355	0.7644963306795428	43	146	125977	QFIHQWXKTUONPL
356	0.3866173975278907	38	146	157604	AGJAUFUNZWHLKE
357	0.6654700107962283	44	146	248624	CJPAHDXHCYFKCY
358	0.4915074379568249	38	146	251347	OVFMKKLQLQCHKA
359	0.22903596600938053	22	146	274742	DXBDZYJWHXTGMU
360	0.4046771036203414	7	147	159941	VNQQKAYJATZEJP
361	0.4491824672038789	8	147	248994	HFYVJDDISIDMQP
362	0.2768789583149065	8	147	267056	IFYHOQUOFKVJCG
363	0.24976007185550542	23	152	1470	NQCUUXYGJVLXAT
364	0.2021898620593886	24	152	5441	OTRUQIDANLIZDL
365	0.27733656097661064	26	152	6878	RLGJUKFDENTGHC
366	0.3407350550883907	21	152	11888	MXQFNUQKWKMHBO
367	0.27437855568880143	23	152	14354	AVMRWEITZUAUJV
368	0.3142020550209651	25	152	18428	BGADGHSOFNIDPF
369	0.27037188608852336	29	152	38880	LHLQGGXPUHSSSP
370	0.30857166751551884	23	152	39442	FAFMZORPAAGQFV
371	0.29174255751331535	27	152	52193	CYZBYYRNFIYDSJ
372	0.4641214900648121	27	152	53087	BKMTZIUHGYASFL
373	0.4049660130082084	20	152	53438	GAFZRJDKDAIBQD
374	0.3202559608342442	27	152	60188	KFZDTDKRRFEMEK
375	0.3722588980455419	27	152	78094	LXECKBJXFXENSF
376	0.3048145279666922	29	152	91507	PTYZGNZCLHAQEB
377	0.2885110641091643	30	152	97690	SKPOJVSKGJMOJV
378	0.2704032006578308	28	152	97849	IYSZVOVZPVKXIJ
379	0.2408536907615214	24	152	97903	KBCMISIPASRHGQ
380	0.2488321301602637	26	152	102424	PECVEZHQGBTGOD
381	0.3123258679038083	25	152	104448	OTEWUILCXYSXDC
382	0.244761957897168	28	152	113179	VRCVCMMWHFGTOL
383	0.36806022063924315	28	152	114968	WNNWZLRNFSNZOJ
384	0.21290747146637584	26	152	123342	JUFKQNCQDFHWFD
385	0.27071130138595273	31	152	123682	QMMZSJPSPRTHGB
386	0.3167274381438139	28	152	126140	OFMQUACVCCNBRR
387	0.23159244569699813	26	152	136423	YTPJSSUCMUKHHN
388	0.5306281612084806	11	152	136846	WQIJSJSXRXMCOL
389	0.2866996065731376	29	152	150999	OILLDIIQDQVGSY
390	0.3344718739986418	25	152	167225	UGBVCTPSHZAOJV
391	0.5397099692692661	22	152	168812	SPJKLNCCVUCGSX
392	0.39897045970370687	20	152	196868	LELBQODZSBRWJC
393	0.2524122924729076	21	152	200429	QNDZUEJNXSSXCA
394	0.25696304906430667	22	152	201370	MJLQEGJBMARMTJ
395	0.4111248013745552	26	152	218950	OCBWQJKGPDIYQJ
396	0.30395821120471617	28	152	227822	RKDOXCGYGLYOBV
397	0.3157053320520302	28	152	229885	FWDIWEBRLBVZRE
398	0.28819855317779475	28	152	233830	QOLQXDRXMBPSFD
399	0.2619986280565087	26	152	234164	WFSOPDPEWLYCRX
400	0.27006785337803163	27	152	240916	KNHUHSLRIKTCIY
401	0.21992160911583042	25	152	241055	WAQIIHCCEMGYKP
402	0.23199408413483003	26	152	248379	BYCHQEILESTMQU
403	0.3809460851838295	25	152	250586	UGLUSFJDQNOYMH
404	0.3055216391428507	25	152	252253	FEQPLOLFLKUQNO
405	0.45293973161731815	22	152	253557	VXIZSNZJQJVFMK
406	0.20913929418064484	22	152	261604	CMKQOKAXUWQAHG
407	0.2558102201955477	25	152	271712	KRONWWNTASLWRC
408	0.2081093416990667	24	152	274681	FYFSCEZHVSYIGI
409	0.2838974139400557	25	152	274845	UEEJDIUOCUCVHN
410	0.2710855238284244	27	152	277370	ZLLDSWALGJWTSW
411	0.3666544821624173	27	152	284368	YIMJCJKJIDAKPK
412	0.24314718746254638	26	152	288567	NACFFFPZCNALMT
413	0.4068336645559549	24	152	288636	CMIIIOPFYNCZPR
414	0.7687881161292769	26	153	38544	SFIHQZFZMWZOJV
415	0.3544491869496372	16	153	119610	CXUNGJFNAGVPSI
416	0.7333616710292119	25	153	125977	QFIHQWXKTUONPL
417	0.38480077794114886	21	153	157604	AGJAUFUNZWHLKE
418	0.6253959201499942	26	153	248624	CJPAHDXHCYFKCY
419	0.43910527366371177	22	153	251347	OVFMKKLQLQCHKA
420	0.22417844199194645	17	153	274742	DXBDZYJWHXTGMU
421	0.5155168435856156	24	155	257098	GJDPGFHVEKFXEZ
422	0.3946530858035289	11	157	32430	YZILXDJWJHJLAM
423	0.28776873704526423	9	157	34950	GPVOTKFXWGURGP
424	0.5622066672095983	12	157	88863	RRVUWHZNUXPZBP
425	0.24960317065043755	12	157	96625	HBZBROBMQHJIBO
426	0.5359428543540197	10	157	100527	ZKWRFQLWFFFFRA
