spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00000079350	"""MLS001141366-01!(2R)-2-[3-[(10aS)-1,3-dioxo-10,10a-dihydro-5H-imidazo[1,5-b]isoquinolin-2-yl]propanoylamino]-2-phenylacetic acid"" M+H"	OC(=O)[C@H](NC(=O)CCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)c4ccccc4	0			1+	NA	408.156
CCMSLIB00000080430	"""MLS001157729-01!N-cyclopropyl-2-[(3,4,8,8-tetramethyl-2-oxo-9,10-dihydropyrano[2,3-h]chromen-5-yl)oxy]acetamide"" M+H"	Cc1c(C)c2c(OCC(=O)NC3CC3)cc4OC(C)(C)CCc4c2oc1=O	0			1+	NA	372.181
CCMSLIB00000079352	MLS000697658-01!5-hydroxy-7-methoxy-2-phenylchromen-4-one M+H	COc1cc(O)c2c(=O)cc(oc2c1)c3ccccc3	0			1+	NA	269.081
CCMSLIB00000079468	"""MLS001139219-01!(2S)-2-[2-[(4-oxo-2,3-dihydro-1H-cyclopenta[c]chromen-7-yl)oxy]propanoylamino]-3-phenylpropanoic acid"" M+H"	CC(Oc1ccc2c3CCCc3c(=O)oc2c1)C(=O)N[C@@H](Cc4ccccc4)C(=O)O	0			1+	NA	422.16
CCMSLIB00000079417	"""MLS001032152-01!5-[2-(4-hydroxypiperidin-1-yl)-2-oxoethoxy]-3,4,8,8-tetramethyl-9,10-dihydropyrano[2,3-h]chromen-2-one"" M+H"	Cc1c(C)c2c(OCC(=O)N3CCC(O)CC3)cc4OC(C)(C)CCc4c2oc1=O	0			1+	NA	416.207
CCMSLIB00000079428	MLS001049107-01! M+H	COc1cc(C)c2C(=O)Oc3c(C)c(O)c4C(=O)OC(O)c4c3Oc2c1C=O	0			1+	NA	387.072
CCMSLIB00000079356	"""MLS001141331-01!(2S)-2-[[2-(3-benzyl-4,8-dimethyl-2-oxochromen-7-yl)oxyacetyl]amino]-3-phenylpropanoic acid"" M+H"	Cc1c(Cc2ccccc2)c(=O)oc3c(C)c(OCC(=O)N[C@@H](Cc4ccccc4)C(=O)O)ccc13	0			1+	NA	486.192
CCMSLIB00000079357	MLS001048862-01!3-(1H-indol-3-yl)-2-methylpropanoic acid M+H	CC(Cc1c[nH]c2ccccc12)C(=O)O	0			1+	NA	204.102
CCMSLIB00000079358	MLS001141033-01!1-[(2S)-2-amino-4-methylpentanoyl]-N-[(2S)-1-[(4-methoxyphenyl)methylamino]-3-methyl-1-oxobutan-2-yl]piperidine-4-carboxamide M+H	COc1ccc(CNC(=O)[C@@H](NC(=O)C2CCN(CC2)C(=O)[C@@H](N)CC(C)C)C(C)C)cc1	0			1+	NA	461.313
CCMSLIB00000080333	MLS001141191-01! M+H	CC(C)[C@H](NC(=O)N1C[C@H]2C[C@@H](C1)c3cccc(=O)n3C2)C(=O)Nc4cccc(C)c4	0			1+	NA	423.24
CCMSLIB00000079786	MLS000563108-01! M+H	COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2C)c(O)c1C(=O)O	0			1+	NA	391.103
CCMSLIB00000080174	MLS001075553-01! M+H	COc1ccccc1CCNC(=O)CCC(=O)N2C[C@@H]3CC(C2)c4cccc(=O)n4C3	0			1+	NA	424.224
